SIGUN_NM,SIGUN_CD,STATION_NM_INFO,STATION_ID,STATION_MANAGE_NO,STATION_DIV_NM,JURISD_INST_NM,LOCPLC_LOC,ENG_STATION_NM_INFO,WGS84_LOGT,WGS84_LAT
양주시,41630,우이령.오봉산석굴암입구,235000815,39137,노변정류장,경기도 양주시,경기도 양주시 장흥면,"Uiryeong, Obongsan Seokguram",126.9702167,37.7000333
양주시,41630,72보병사단,235000360,39145,노변정류장,경기도 양주시,경기도 양주시 장흥면,Infantry Division 72,126.9710333,37.7076167
양주시,41630,우이령.오봉산석굴암입구,235000358,39138,노변정류장,경기도 양주시,경기도 양주시 장흥면,"Uiryeong, Obongsan Seokguram",126.9701,37.7008
양주시,41630,복지사거리.태영아파트(마을),235015794,53606,노변정류장,경기도 양주시,,"Bokji Sageori, Taeyoung Apartment",126.9919167,37.7869333
양주시,41630,송암천문대입구,235001106,53795,노변정류장,경기도 양주시,경기도 양주시 장흥면,Songam Space Center ,126.9489833,37.7300333
양주시,41630,봉양4통마을회관,235001014,53728,노변정류장,경기도 양주시,,Bongyang 4-tong Community Center,127.0838,37.8507333
양주시,41630,천보초등학교,235001067,53808,노변정류장,경기도 양주시,경기도 양주시 율정동,Cheonbo Elementary School,127.0928,37.83495
포천시,41650,사랑가득요양병원,236001374,41742,노변정류장,경기도 포천시,경기도 포천시 일동면,Saranggadeuk Nursing Home,127.3354167,37.9833833
포천시,41650,무림리고개,236000703,40013,노변정류장,경기도 포천시,경기도 포천시 소흘읍,Murim-ri Gogae ,127.12615,37.77755
포천시,41650,이곡2리.솔개마을,236000697,40142,노변정류장,경기도 포천시,경기도 포천시 소흘읍,"Igok 2-ri, Solgae Maeul ",127.1521167,37.7716
포천시,41650,하나울,236000695,40156,노변정류장,경기도 포천시,경기도 포천시 소흘읍,Hanaul,127.1563833,37.77245
포천시,41650,직동3리,236000770,40194,노변정류장,경기도 포천시,경기도 포천시 소흘읍,Jikdong 3-ri ,127.1643667,37.77085
포천시,41650,은행나무,236000691,40200,노변정류장,경기도 포천시,경기도 포천시 소흘읍,Eunhaengnamu,127.1653833,37.7684667
남양주시,41360,산림생산기술연구소,222000671,40217,노변정류장,경기도 남양주시,경기도 포천시 소흘읍,Korea Forest Research Institute,127.1695333,37.7590667
안성시,41550,대천동성당,231000332,33131,노변정류장,경기도 안성시,경기도 안성시 당왕동,Daecheon-dong Catholic Church ,127.2662833,37.0164833
안성시,41550,쌍용아파트후문,231000331,33125,노변정류장,경기도 안성시,경기도 안성시 당왕동,Ssangyong Apartment Back Gate,127.2639167,37.01655
안성시,41550,안성의료원,231000019,33101,노변정류장,경기도 안성시,경기도 안성시 당왕동,Anseong Hospital ,127.2582333,37.0156167
안성시,41550,대림동산,231001249,33752,노변정류장,경기도 안성시,경기도 안성시 공도읍,Daelim-Dongsan,127.2030333,37.0100167
화성시,41590,상두1리,233001204,37315,노변정류장,경기도 화성시,경기도 화성시 향남읍,Sangdu 1-ri,126.9447667,37.106
화성시,41590,상두2리,233001203,37319,노변정류장,경기도 화성시,경기도 화성시 향남읍,Sangdu 2-ri,126.9483333,37.10135
화성시,41590,국민체육센터,233002217,55139,노변정류장,경기도 화성시,경기도 화성시 봉담읍,Sports Center,126.9520833,37.22125
화성시,41590,현대기아연구소,233002213,55108,노변정류장,경기도 화성시,,Hyundai & Kia Research Institute ,126.84455,37.1616
화성시,41590,송산4리,233001189,36267,노변정류장,경기도 화성시,경기도 화성시 양감면,Songsan 4-ri,126.9889833,37.1078333
화성시,41590,정문2리,233001194,36252,노변정류장,경기도 화성시,경기도 화성시 양감면,Jeongmun 2-ri ,126.9854667,37.0946833
화성시,41590,사창초등학교,233001197,36182,노변정류장,경기도 화성시,경기도 화성시 양감면,Sachang Elementary School ,126.9725333,37.0909
화성시,41590,정문1리,233001196,36250,노변정류장,경기도 화성시,경기도 화성시 양감면,Jeongmun 1-ri,126.9848833,37.09305
화성시,41590,정문2리,233000015,36253,노변정류장,경기도 화성시,경기도 화성시 양감면,Jeongmun 2-ri,126.9855833,37.0946667
화성시,41590,송산4리,233001190,36266,노변정류장,경기도 화성시,경기도 화성시 양감면,Songsan 4-ri,126.98905,37.1076833
화성시,41590,서영정밀,233001187,36268,노변정류장,경기도 화성시,경기도 화성시 양감면,Seoyoung Corporation ,126.9895167,37.11285
화성시,41590,수산중공업,233001120,36271,노변정류장,경기도 화성시,경기도 화성시 양감면,"Soosan Heavy Industries Co., Ltd. ",126.99115,37.1145333
화성시,41590,용소4리,233001174,36222,노변정류장,경기도 화성시,경기도 화성시 양감면,Yongso 4-ri,126.9812833,37.08505
화성시,41590,용소3리입구,233001180,36185,노변정류장,경기도 화성시,경기도 화성시 양감면,Yongso 3-ri,126.9733333,37.0775833
화성시,41590,어천저수지,233002150,55107,노변정류장,경기도 화성시,경기도 화성시 매송면,Eocheon Reservoir,126.9147833,37.25135
화성시,41590,용소2리,233001184,36199,노변정류장,경기도 화성시,경기도 화성시 양감면,Yongso 2-ri,126.9782667,37.0790333
화성시,41590,용소1리,233000009,36247,노변정류장,경기도 화성시,경기도 화성시 양감면,Yongso 1-ri ,126.98445,37.0799833
화성시,41590,화성종합경기타운사거리,233002099,55095,노변정류장,경기도 화성시,경기도 화성시 향남읍,Hwaseong Sports Town Sageori,126.9212667,37.1341333
화성시,41590,밀레니엄자연학교,233002096,37690,노변정류장,경기도 화성시,경기도 화성시 정남면,Millenium Nature School,126.97805,37.1516333
화성시,41590,동오리,233001017,37326,노변정류장,경기도 화성시,경기도 화성시 향남읍,Dong-o-ri,126.9593833,37.1309167
화성시,41590,관리입구,233000634,37318,노변정류장,경기도 화성시,경기도 화성시 향남읍,Gwan-ri,126.9476833,37.1318
화성시,41590,관리고개,233001020,37310,노변정류장,경기도 화성시,경기도 화성시 향남읍,Gwan-ri Gogae,126.94055,37.1341833
화성시,41590,향남읍사무소,233000633,37288,노변정류장,경기도 화성시,경기도 화성시 향남읍,Hyangnam-eup Office,126.91915,37.1317667
화성시,41590,화성중앙병원.발안초등학교,233001026,37269,노변정류장,경기도 화성시,경기도 화성시 향남읍,"Hwaseong Jungang General Hospital , Balan Elementary School ",126.9115,37.1311833
화성시,41590,발안삼거리.바다마트,233001558,37270,노변정류장,경기도 화성시,경기도 화성시 향남읍,"Baran Samgeori, Bada Mart",126.91095,37.1359167
화성시,41590,구장리새터말입구,233001557,37241,노변정류장,경기도 화성시,,Gujang-ri Saeteomal ,126.8992333,37.1540833
화성시,41590,팔탄초등학교,233000521,37252,노변정류장,경기도 화성시,경기도 화성시 팔탄면,Paltan Elementary School,126.9031,37.1593667
화성시,41590,창곡3리,233001751,37761,노변정류장,경기도 화성시,경기도 화성시 팔탄면,Changgok 3-ri,126.8897167,37.1774
화성시,41590,빅마켓앞,233000115,36405,노변정류장,경기도 화성시,경기도 화성시 반월동,Big Market,127.0680667,37.23045
화성시,41590,음양1리,233000046,36317,노변정류장,경기도 화성시,경기도 화성시 정남면,Eumyang 1-ri,127.0176333,37.1408833
화성시,41590,망월리,233000044,36306,노변정류장,경기도 화성시,경기도 화성시 정남면,Mangwol-ri,127.0094333,37.1490333
화성시,41590,은장슈퍼,233000880,37121,노변정류장,경기도 화성시,경기도 화성시 마도면,Eunjang Supermarket,126.7932,37.1925333
화성시,41590,쌍송공단,233000257,37119,노변정류장,경기도 화성시,경기도 화성시 마도면,Ssangsong Industrial Complex,126.7903,37.1931833
이천시,41500,놀부집앞.기아출고장,230000206,32060,노변정류장,경기도 이천시,경기도 이천시 마장면,"Nolbujib, Kia Motors Shipping Site",127.41275,37.2491
이천시,41500,이천터미널,230000205,32100,노변정류장,경기도 이천시,경기도 이천시 중리동,Icheon Terminal ,127.4474667,37.2775333
이천시,41500,이평리,230000219,32037,노변정류장,경기도 이천시,경기도 이천시 마장면,Ipyeong-ri,127.3700167,37.2232
이천시,41500,행죽,230000203,32190,노변정류장,경기도 이천시,경기도 이천시 설성면,Haengjuk,127.5346833,37.1060833
이천시,41500,설성초등학교입구,230000202,32191,노변정류장,경기도 이천시,경기도 이천시 설성면,Sulsung Elementary School,127.538,37.1062333
여주시,41670,두무재,237000829,32526,노변정류장,경기도 여주시,,Domujae,127.5425333,37.29545
이천시,41500,제일농장,230000201,32189,노변정류장,경기도 이천시,경기도 이천시 부발읍,Jeil Farm,127.5344833,37.2942
이천시,41500,신원주유소,230000198,32181,노변정류장,경기도 이천시,경기도 이천시 부발읍,Sinwon Gas Station,127.5174333,37.2923333
이천시,41500,신원리,230000197,32180,노변정류장,경기도 이천시,경기도 이천시 부발읍,Sinwon-ri,127.5125667,37.292
이천시,41500,신지아파트,230000196,32177,노변정류장,경기도 이천시,경기도 이천시 부발읍,Sinju Apartment ,127.5085833,37.2911
이천시,41500,쌍룡해장국,230000195,32175,노변정류장,경기도 이천시,경기도 이천시 부발읍,Ssangyong Haejangguk,127.5055333,37.29
이천시,41500,(주)일신석재,230000194,32173,노변정류장,경기도 이천시,경기도 이천시 부발읍,Ilshin Stone ,127.5003833,37.2900833
이천시,41500,(주)진로,230000193,32171,노변정류장,경기도 이천시,경기도 이천시 부발읍,Jinro ,127.4966833,37.2898833
이천시,41500,부대앞,230000190,32158,노변정류장,경기도 이천시,,Army Unit,127.4849167,37.2824333
이천시,41500,서희테마파크입구,230000189,32145,노변정류장,경기도 이천시,경기도 이천시 부발읍,Byeolpyo Light,127.4757833,37.28145
이천시,41500,마암리,230000188,32137,노변정류장,경기도 이천시,경기도 이천시 갈산동,Maam-ri,127.4713167,37.2774167
이천시,41500,축협앞.국민은행,230000184,32090,노변정류장,경기도 이천시,경기도 이천시 창전동,"National Livestock Cooperative Federation, KB Bank",127.44455,37.28125
이천시,41500,관고동,230000183,32082,노변정류장,경기도 이천시,경기도 이천시 관고동,Gwango-dong,127.4400333,37.2819167
이천시,41500,설봉산입구,230000182,32076,노변정류장,경기도 이천시,경기도 이천시 관고동,Seolbongsan ,127.4375667,37.2795333
이천시,41500,종합복지타운,230000180,32086,노변정류장,경기도 이천시,경기도 이천시 중리동,Welfare Town ,127.4414667,37.27745
안성시,41550,동안리,231000337,34364,노변정류장,경기도 안성시,경기도 안성시 보개면,Dongan-ri,127.31305,37.0522167
안성시,41550,신안리,231000336,34370,노변정류장,경기도 안성시,경기도 안성시 보개면,Sinan-ri,127.3149667,37.05615
안성시,41550,하남,231000334,34390,노변정류장,경기도 안성시,경기도 안성시 보개면,Hanam,127.3200333,37.07205
안성시,41550,하필산리,231000748,34129,노변정류장,경기도 안성시,경기도 안성시 양성면,Hapilsan-ri,127.2172,37.0549833
안성시,41550,죽산삼거리,231000842,33296,노변정류장,경기도 안성시,경기도 안성시 죽산면,Juksan Samgeori,127.4143,37.0720333
수원시,41110,화성행궁,200000231,3139,노변정류장,경기도 수원시,경기도 수원시 팔달구 신풍동,Hwangseonghaenggung ,127.0158167,37.2842667
수원시,41110,팔달문,202000047,3133,노변정류장,경기도 수원시,경기도 수원시 팔달구 팔달로3가,Paldalmun,127.0162167,37.27735
수원시,41110,가족여성회관.이춘택병원.해움미술관.수원농협,201000295,3140,노변정류장,경기도 수원시,경기도 수원시 팔달구 교동,"Family & Women's Community Center, Lee C. T Hospital, Haeum Museum of Art, Suwon Nonghyup",127.0151,37.2722333
수원시,41110,향교.팔달보건소.중앙침례교회,201000294,3046,노변정류장,경기도 수원시,경기도 수원시 팔달구 교동,"Hanggyo, Paldal Public Health Center, Jungang Baptist Church ",127.0116833,37.2707167
수원시,41110,세무서.도청입구.신용회복위원회,201000293,3038,노변정류장,경기도 수원시,,"District Tax Office, Provincial Office ",127.0069833,37.2689333
수원시,41110,세무서.도청입구.신용회복위원회,201000291,3039,노변정류장,경기도 수원시,,"District Tax Office, ",127.0077333,37.26895
수원시,41110,향교.팔달보건소.중앙침례교회,201000290,3047,노변정류장,경기도 수원시,경기도 수원시 팔달구 교동,"Hanggyo, Paldal Public Health Center, Jungang Baptist Church ",127.0121333,37.2706167
안양시,41170,경인교육대,208000014,9137,노변정류장,경기도 안양시,경기도 안양시 만안구 석수동,Gyeongin National University of Education ,126.9183,37.43125
안양시,41170,갈뫼어린이공원,208000013,9062,노변정류장,경기도 안양시,경기도 안양시 만안구 석수동,Galmoe Children's Park,126.9066667,37.4101833
안양시,41170,새마을금고,208000011,9081,노변정류장,경기도 안양시,경기도 안양시 만안구 석수동,Community Credit Cooperative,126.9093833,37.41265
안양시,41170,안양역,208000010,9145,노변정류장,경기도 안양시,경기도 안양시 만안구 안양동,Anyang Station ,126.9208833,37.4025833
안양시,41170,병목안삼거리,208000008,9061,노변정류장,경기도 안양시,경기도 안양시 만안구 안양동,Byeongmogan Samgeori,126.9065333,37.3859167
안양시,41170,금용아파트,208000007,9080,노변정류장,경기도 안양시,경기도 안양시 만안구 안양동,Geumyong Apartment ,126.9090833,37.3883333
안양시,41170,뉴골든아파트,208000006,9093,노변정류장,경기도 안양시,경기도 안양시 만안구 안양동,New Golden Apartment,126.9099667,37.3899833
안양시,41170,성결대학.안양아트센터.명학역,208000004,9190,노변정류장,경기도 안양시,경기도 안양시 만안구 안양동,"Sungkyul University, Anyang Arts Center/ Myeonghak Station",126.93365,37.3844167
안양시,41170,만안구청,208000003,9180,노변정류장,경기도 안양시,경기도 안양시 만안구 안양동,Manan-gu Office,126.9312167,37.3873
안양시,41170,농림축산검역본부,208000002,9172,노변정류장,경기도 안양시,경기도 안양시 만안구 안양동,Animal and Plant Quarantine Agency ,126.9289,37.3901
안양시,41170,서안양우체국.국제나은병원,208000001,9157,노변정류장,경기도 안양시,경기도 안양시 만안구 안양동,"Seoanyang Post Office, International Naeun Hospital ",126.9259667,37.39365
의정부시,41150,(구)시민회관,207000277,8028,노변정류장,경기도 의정부시,경기도 의정부시 가능동,(Former) Community Center,127.0328833,37.7466333
의정부시,41150,경민대학,207000275,8012,노변정류장,경기도 의정부시,경기도 의정부시 가능동,Kyungmin University ,127.0269167,37.7461833
의정부시,41150,안골,207000274,8011,노변정류장,경기도 의정부시,경기도 의정부시 가능동,Angol,127.02665,37.7428667
의정부시,41150,흥선브라운스톤아파트,207000273,8018,노변정류장,경기도 의정부시,경기도 의정부시 가능동,Ganeung 3-dong Community Center,127.0312667,37.7427833
의정부시,41150,의서중경기미용예술고,207000271,8067,노변정류장,경기도 의정부시,경기도 의정부시 가능동,Uijeongbuseo Middle School/ Gyeonggi Beauty Art High School,127.0384167,37.7422833
의정부시,41150,경기도립의료원의정부병원,207000270,8077,노변정류장,경기도 의정부시,경기도 의정부시 의정부동,Gyeonggi Provincial Medical Center Uijeongbu Hospital ,127.04185,37.7416667
의정부시,41150,의정부역.동부광장,207000269,8117,노변정류장,경기도 의정부시,경기도 의정부시 의정부동,"Uijeongbu Station, Dongbu Squre",127.0472667,37.7399667
의정부시,41150,희망학교.곰두리네집,207505920,,,,,,127.0324167,37.7589667
의정부시,41150,의정부역.동부광장,207000266,8121,노변정류장,경기도 의정부시,경기도 의정부시 의정부동,"Uijeongbu Station, Dongbu Square",127.0476667,37.7395667
의정부시,41150,의서중경기미용예술고,207000264,8063,노변정류장,경기도 의정부시,경기도 의정부시 가능동,Uijeongbuseo Middle School/ Gyeonggi Beauty Art High School,127.0381333,37.7424333
의정부시,41150,흥선광장,207000263,8051,노변정류장,경기도 의정부시,경기도 의정부시 가능동,Heungseon Square,127.03565,37.7428833
의정부시,41150,흥선브라운스톤아파트,207000262,8019,노변정류장,경기도 의정부시,경기도 의정부시 가능동,Ganeung 3-dong Community Center,127.0312,37.743
의정부시,41150,안골,207000261,8013,노변정류장,경기도 의정부시,경기도 의정부시 가능동,Angol,127.0280167,37.7430167
의정부시,41150,미2사단앞,207000259,8015,노변정류장,경기도 의정부시,경기도 의정부시 가능동,US Military Division 2,127.0299333,37.74775
가평군,41820,마장초교,239000092,44153,노변정류장,경기도 가평군,경기도 가평군 가평읍,Majang Elementary School ,127.5160167,37.85845
가평군,41820,송정,239000091,44140,노변정류장,경기도 가평군,경기도 가평군 가평읍,Songjeong,127.5087667,37.8568333
평택시,41220,서탄119안전센터,214000293,15388,노변정류장,경기도 평택시,경기도 평택시 서탄면,Seotan Fire House,127.03705,37.1062667
평택시,41220,하북3리,214000290,15498,노변정류장,경기도 평택시,경기도 평택시 진위면,Habuk 3-ri ,127.057,37.1039167
평택시,41220,송화주공아파트,214000674,15520,노변정류장,경기도 평택시,경기도 평택시 팽성읍,Songhwa Jugong Apartment,127.0585333,36.9618833
평택시,41220,우미이노스빌아파트,214000673,15516,노변정류장,경기도 평택시,경기도 평택시 팽성읍,Woomi Innosville Apartment ,127.0584833,36.9602667
평택시,41220,우미이노스빌아파트,214000668,15519,노변정류장,경기도 평택시,경기도 평택시 팽성읍,Woomi Innosville Apartment ,127.0587,36.9602
성남시,41130,판교역북편,206000680,7075,노변정류장,경기도 성남시,경기도 성남시 수정구 삼평동,Pangyo Station North ,127.1112,37.3963667
성남시,41130,구미동차고지,206000232,7041,노변정류장,경기도 성남시,경기도 성남시 수정구 구미동,Gumi-dong Garage,127.1052333,37.3398667
성남시,41130,구미동차고지,206000231,7040,노변정류장,경기도 성남시,경기도 성남시 수정구 구미동,Gumi-dong Garage,127.1054667,37.3398667
성남시,41130,머내기업은행,206000230,7485,노변정류장,경기도 성남시,경기도 성남시 수정구 구미동,Meonaegi IBK Bank,127.1028667,37.3419833
성남시,41130,농업기술센터.진흥아파트.동신아파트.이매동주민센터,206000227,7322,노변정류장,경기도 성남시,경기도 성남시 수정구 이매동,"Agricultural Technology Center, Jinheung Apartment, Dongshin Apartment, Imae-dong Community Center",127.1287333,37.3975
성남시,41130,한솔초등학교,206000224,7136,노변정류장,경기도 성남시,경기도 성남시 수정구 정자동,Hansol Elementary School ,127.1197667,37.368
고양시,41280,잣골,219000070,20377,노변정류장,경기도 고양시,경기도 고양시 일산동구 성석동,Jatgol,126.7933333,37.6876
안산시,41270,오성프라자,216000191,17075,노변정류장,경기도 안산시,경기도 안산시 상록구 월피동,Oseong Plaza,126.84785,37.32905
안산시,41270,청소년수련관,216000189,17122,노변정류장,경기도 안산시,경기도 안산시 상록구 성포동,Youth Training Center,126.8529167,37.3267667
안산시,41270,정재초등학교,216000188,17206,노변정류장,경기도 안산시,경기도 안산시 상록구 부곡동,Jungjae Elementary School,126.8633333,37.3359
안산시,41270,안산청문당입구,216000187,17216,노변정류장,경기도 안산시,경기도 안산시 상록구 부곡동,Ansan Cheongmundang,126.8644667,37.34
안산시,41270,행복주유소,216000186,17253,노변정류장,경기도 안산시,경기도 안산시 상록구 부곡동,Haengbok Gas Station,126.8679167,37.3449167
안산시,41270,동막골앞,216000185,17264,노변정류장,경기도 안산시,경기도 안산시 상록구 장상동,Dongmakgol,126.8713167,37.3502667
안산시,41270,노리울,216000184,17288,노변정류장,경기도 안산시,경기도 안산시 상록구 장상동,Noriul ,126.8736,37.3552833
안산시,41270,안산고등학교,216000183,17292,노변정류장,경기도 안산시,경기도 안산시 상록구 장상동,Ansan High School ,126.8749,37.3595
안산시,41270,원후마을,216000180,17176,노변정류장,경기도 안산시,경기도 안산시 상록구 장하동,Wonhu Maeul,126.8601,37.35055
안산시,41270,성포동주민센터,216000362,17369,노변정류장,경기도 안산시,경기도 안산시 상록구 성포동,Seongpo-dong Community Center,126.8491667,37.3209
안산시,41270,원후마을,216000178,17178,노변정류장,경기도 안산시,경기도 안산시 상록구 장하동,Wonhu Maeul ,126.8600333,37.3502833
안산시,41270,장하1동입구,216000177,17260,노변정류장,경기도 안산시,경기도 안산시 상록구 장하동,Jangha 1-dong,126.8695167,37.3582667
안산시,41270,비취사우나,216000264,17259,노변정류장,경기도 안산시,경기도 안산시 상록구 일동,Beach Sauna,126.8689833,37.3094333
수원시,41110,정천초등학교.천천푸르지오,200000286,1264,노변정류장,경기도 수원시,경기도 수원시 장안구 천천동,"Jungchun Elementary School, Cheoncheon Prugio",126.9829667,37.2914833
수원시,41110,정천초등학교.천천푸르지오,200000287,1267,노변정류장,경기도 수원시,경기도 수원시 장안구 정자동,"Jungchun Elementary School, Cheoncheon Prugio",126.9835167,37.2913333
수원시,41110,장안구청,200000310,1286,노변정류장,경기도 수원시,경기도 수원시 장안구 조원동,Jangan-gu Office ,127.0112333,37.3034
수원시,41110,조원2동주민센터,200000059,1137,노변정류장,경기도 수원시,경기도 수원시 장안구 조원동,Jowon 2-dong Community Center,127.01215,37.3047
수원시,41110,조원동,200000058,1146,노변정류장,경기도 수원시,경기도 수원시 장안구 조원동,Jowon-dong,127.0141667,37.3021167
수원시,41110,조원시장,200000279,1254,노변정류장,경기도 수원시,경기도 수원시 장안구 조원동,Jowon Market,127.0158,37.3008
수원시,41110,조원시장입구,200000056,1168,노변정류장,경기도 수원시,경기도 수원시 장안구 조원동,Jowon Market,127.0175,37.2993833
수원시,41110,벽산아파트,200000055,1175,노변정류장,경기도 수원시,경기도 수원시 장안구 조원동,Byuksan Apartment,127.0201333,37.2966667
수원시,41110,수성중학교,200000053,1144,노변정류장,경기도 수원시,경기도 수원시 장안구 조원동,Suseong Middle School,127.0134333,37.2939167
수원시,41110,벽산아파트,200000052,1177,노변정류장,경기도 수원시,경기도 수원시 장안구 조원동,Byuksan Apartment,127.02055,37.2970667
수원시,41110,조원시장입구,200000051,1169,노변정류장,경기도 수원시,경기도 수원시 장안구 조원동,Jowon Market,127.01785,37.2993
수원시,41110,조원시장,200000278,1255,노변정류장,경기도 수원시,경기도 수원시 장안구 조원동,Jowon Market,127.0159667,37.3009333
수원시,41110,조원1동,200000049,1147,노변정류장,경기도 수원시,경기도 수원시 장안구 조원동,Jowon 1-dong,127.0143,37.3022833
수원시,41110,천천푸르지오상가,200000300,1278,노변정류장,경기도 수원시,경기도 수원시 장안구 천천동,Cheoncheon Prugio Apartment ,126.9805667,37.2943167
수원시,41110,정자사거리.수성고등학교,200000045,1118,노변정류장,경기도 수원시,경기도 수원시 장안구 정자동,"Jeongja Sageori, Susung High School ",127.00225,37.2921
화성시,41590,율암삼거리,233001034,37204,노변정류장,경기도 화성시,경기도 화성시 팔탄면,Yuram Samgeori,126.88135,37.167
화성시,41590,율암2리.쇄네골,233000195,37181,노변정류장,경기도 화성시,경기도 화성시 팔탄면,"Yuram 2-ri, Swaenegol",126.8731833,37.1735833
화성시,41590,하저4리입구,233000194,37173,노변정류장,경기도 화성시,경기도 화성시 팔탄면,Hajeo 4-ri,126.8712167,37.1754333
화성시,41590,신남1통,233002011,55059,노변정류장,경기도 화성시,,Sinnam 1-tong,126.8180333,37.1806
화성시,41590,무송교차로,233001040,36046,노변정류장,경기도 화성시,,Musong Junction ,126.84575,37.1810333
화성시,41590,기업은행,233001046,36018,노변정류장,경기도 화성시,,IBK Bank,126.81885,37.2081667
화성시,41590,우남퍼스트빌,233000964,36469,노변정류장,경기도 화성시,경기도 화성시 동탄면,Woonam Firstvill Apartment ,127.0990167,37.2033167
화성시,41590,안녕초등학교,233002538,36483,노변정류장,경기도 화성시,,Annyung Elementary School,127.0075333,37.2073333
화성시,41590,고잔마을,233002540,36489,노변정류장,경기도 화성시,,Gojan Maeul ,126.6900167,37.1253167
화성시,41590,일진정공,233000971,36500,노변정류장,경기도 화성시,경기도 화성시 동탄면,Iljin Power Energy ,127.1291167,37.203
화성시,41590,만의사.마을회관,233000160,36505,노변정류장,경기도 화성시,경기도 화성시 동탄면,"Manuisa, Community Center",127.13865,37.2049167
화성시,41590,일진정공,233000972,36499,노변정류장,경기도 화성시,경기도 화성시 동탄면,Iljin Power Energy ,127.1290833,37.2031333
화성시,41590,고잔마을,233002547,36498,노변정류장,경기도 화성시,,Gojan Maeul ,126.6900167,37.1252667
화성시,41590,청목초.신안1차,233000965,36468,노변정류장,경기도 화성시,,"Cheongmok Elementary School, Shinan 1-cha",127.1194333,37.1946
화성시,41590,한화꿈에그린,233000978,36466,노변정류장,경기도 화성시,경기도 화성시 동탄면,Hanwha Dream Apartment ,127.099,37.1953333
화성시,41590,동일하이빌.상봉초등학교,233002086,55054,노변정류장,경기도 화성시,경기도 화성시 봉담읍,"Donggil Highville, Sangbong Elementary School ",126.9561,37.2176833
화성시,41590,영천초.계룡,233000961,36453,노변정류장,경기도 화성시,경기도 화성시 동탄면,"Yeongcheon Elementary School,  Kyeryong Apartment ",127.1049667,37.2042833
화성시,41590,한화꿈에그린,233001637,37658,노변정류장,경기도 화성시,경기도 화성시 동탄면,Hanwha Dream Apartment ,127.0986,37.1963
화성시,41590,국제식품.재활원,233000958,36427,노변정류장,경기도 화성시,경기도 화성시 반송동,"Kukje Food, Rehabilitation Center",127.0831,37.1858833
화성시,41590,대영가든,233000985,36422,노변정류장,경기도 화성시,경기도 화성시 동탄면,Daeyoung Garden ,127.07965,37.1780167
화성시,41590,한증막,233000154,36424,노변정류장,경기도 화성시,경기도 화성시 동탄면,Hanjeungmak (Clay Sauna),127.0800167,37.1748833
화성시,41590,금곡동,233000152,37597,노변정류장,경기도 화성시,경기도 화성시 동탄면,Geumgok-dong,127.07835,37.1683833
화성시,41590,성호아파트,233001289,36362,노변정류장,경기도 화성시,경기도 화성시 능동,Sungho Apartment ,127.0427,37.1997
화성시,41590,성호아파트,233001290,36364,노변정류장,경기도 화성시,경기도 화성시 병점동,Sungho Apartment ,127.0410833,37.1999
안산시,41270,동산교회,216000274,17031,노변정류장,경기도 안산시,경기도 안산시 상록구 사동,Dongsan Church ,126.8430833,37.3012667
안산시,41270,한국생산기술연구원,216000380,17365,노변정류장,경기도 안산시,경기도 안산시 상록구 사동,Korea Institute of Industrial Technology ,126.8387333,37.2955
안산시,41270,한국생산기술연구원,216000381,17362,노변정류장,경기도 안산시,경기도 안산시 상록구 사동,Korea Institute of Industrial Technology ,126.8387167,37.2952833
안산시,41270,상록구선거관리위원회,216000271,17094,노변정류장,경기도 안산시,경기도 안산시 상록구 사동,Sangnok-gu Election Commission,126.8498667,37.29755
안산시,41270,사동행정복지센터,216000270,17105,노변정류장,경기도 안산시,경기도 안산시 상록구 사동,Sa 1-dong Community Center,126.8515167,37.2963
안산시,41270,감골도서관,216000269,17132,노변정류장,경기도 안산시,경기도 안산시 상록구 사동,Gamgol Library ,126.8540667,37.2945167
파주시,41480,숲속길마을3.6단지,229000829,30649,노변정류장,경기도 파주시,,Supsokgil Maeul 3 & 6-danji,126.7111833,37.7249
고양시,41280,초가집.저동고교,219000111,20277,노변정류장,경기도 고양시,경기도 고양시 일산동구 정발산동,"Chogajib, Jeodong High School",126.781,37.6695667
고양시,41280,희망원,219000109,20429,노변정류장,경기도 고양시,경기도 고양시 일산동구 문봉동,Huimangwon,126.82185,37.7028167
고양시,41280,문봉빌라단지,219000108,20427,노변정류장,경기도 고양시,,Munbong Villa Complex ,126.8186667,37.7041167
고양시,41280,성석초교,219000107,20424,노변정류장,경기도 고양시,경기도 고양시 일산동구 문봉동,Seongseok Elementary School,126.8128667,37.7066
고양시,41280,대화역,219000193,20086,노변정류장,경기도 고양시,경기도 고양시 일산서구 대화동,Daewha Station ,126.7474667,37.6763167
고양시,41280,강선마을(중),219000192,20161,중앙차로 정류장,경기도 고양시,경기도 고양시 일산서구 주엽동,Gangseon Maeul,126.7653667,37.6679167
고양시,41280,일산동구청(중),219000191,20224,중앙차로 정류장,경기도 고양시,경기도 고양시 일산동구 마두동,Ilsandong-gu Office ,126.7746833,37.6574
고양시,41280,강선마을(중),219000190,20166,중앙차로 정류장,경기도 고양시,경기도 고양시 일산서구 주엽동,Gangseon Maeul ,126.7661833,37.6674833
고양시,41280,주엽역(중),219000189,20135,중앙차로 정류장,경기도 고양시,경기도 고양시 일산서구 주엽동,Juyeop Station ,126.7616,37.6700333
