연번,위도,경도,보호구역아이디,시도명,시군구명,대상시설명,관할경찰서명,데이터기준일자,이미지명,비고
"826",37.3664890000,127.1099620000,성남-01-047,경기도,성남시 분당구,성남신기초등학교,분당경찰서,"2022-08-11",성남-01-047-A-04.jpeg,""
"827",37.3667590000,127.1098480000,성남-01-047,경기도,성남시 분당구,성남신기초등학교,분당경찰서,"2022-08-11",성남-01-047-A-05.jpeg,""
"828",37.3670190000,127.1099550000,성남-01-047,경기도,성남시 분당구,성남신기초등학교,분당경찰서,"2022-08-11",성남-01-047-A-06.jpeg,""
"829",37.3712590000,127.1444620000,성남-01-048,경기도,성남시 분당구,성남장안초등학교,분당경찰서,"2022-08-17",성남-01-048-A-01.jpeg,""
"830",37.3715750000,127.1441150000,성남-01-048,경기도,성남시 분당구,성남장안초등학교,분당경찰서,"2022-08-17",성남-01-048-A-02.jpeg,""
"831",37.3717060000,127.1439690000,성남-01-048,경기도,성남시 분당구,성남장안초등학교,분당경찰서,"2022-08-17",성남-01-048-A-03.jpeg,""
"832",37.3720310000,127.1435850000,성남-01-048,경기도,성남시 분당구,성남장안초등학교,분당경찰서,"2022-08-17",성남-01-048-A-04.jpeg,""
"833",37.3727050000,127.1425030000,성남-01-048,경기도,성남시 분당구,성남장안초등학교,분당경찰서,"2022-08-17",성남-01-048-A-05.jpeg,""
"834",37.3720130000,127.1433820000,성남-01-048,경기도,성남시 분당구,성남장안초등학교,분당경찰서,"2022-08-17",성남-01-048-A-06.jpeg,""
"835",37.3716010000,127.1438610000,성남-01-048,경기도,성남시 분당구,성남장안초등학교,분당경찰서,"2022-08-17",성남-01-048-A-07.jpeg,""
"836",37.3713190000,127.1441680000,성남-01-048,경기도,성남시 분당구,성남장안초등학교,분당경찰서,"2022-08-17",성남-01-048-A-08.jpeg,""
"837",37.3943020000,127.1252850000,성남-01-049,경기도,성남시 분당구,안말초등학교,분당경찰서,"2022-08-11",성남-01-049-A-01.jpeg,""
"838",37.3938470000,127.1252340000,성남-01-049,경기도,성남시 분당구,안말초등학교,분당경찰서,"2022-08-11",성남-01-049-A-02.jpeg,""
"839",37.3934530000,127.1251430000,성남-01-049,경기도,성남시 분당구,안말초등학교,분당경찰서,"2022-08-11",성남-01-049-A-03.jpeg,""
"840",37.3928270000,127.1247660000,성남-01-049,경기도,성남시 분당구,안말초등학교,분당경찰서,"2022-08-11",성남-01-049-A-04.jpeg,""
"841",37.3923570000,127.1243390000,성남-01-049,경기도,성남시 분당구,안말초등학교,분당경찰서,"2022-08-11",성남-01-049-A-05.jpeg,""
"842",37.3922650000,127.1242540000,성남-01-049,경기도,성남시 분당구,안말초등학교,분당경찰서,"2022-08-11",성남-01-049-A-06.jpeg,""
"843",37.3918190000,127.1238530000,성남-01-049,경기도,성남시 분당구,안말초등학교,분당경찰서,"2022-08-11",성남-01-049-A-07.jpeg,""
"844",37.3907590000,127.1231760000,성남-01-049,경기도,성남시 분당구,안말초등학교,분당경찰서,"2022-08-11",성남-01-049-A-08.jpeg,""
"845",37.3910470000,127.1234360000,성남-01-049,경기도,성남시 분당구,안말초등학교,분당경찰서,"2022-08-11",성남-01-049-A-09.jpeg,""
"846",37.3912830000,127.1236460000,성남-01-049,경기도,성남시 분당구,안말초등학교,분당경찰서,"2022-08-11",성남-01-049-A-10.jpeg,""
"847",37.3918170000,127.1241270000,성남-01-049,경기도,성남시 분당구,안말초등학교,분당경찰서,"2022-08-11",성남-01-049-A-11.jpeg,""
"848",37.3925190000,127.1247640000,성남-01-049,경기도,성남시 분당구,안말초등학교,분당경찰서,"2022-08-11",성남-01-049-A-12.jpeg,""
"849",37.3927480000,127.1249720000,성남-01-049,경기도,성남시 분당구,안말초등학교,분당경찰서,"2022-08-11",성남-01-049-A-13.jpeg,""
"850",37.3935410000,127.1254030000,성남-01-049,경기도,성남시 분당구,안말초등학교,분당경찰서,"2022-08-11",성남-01-049-A-14.jpeg,""
"851",37.3942410000,127.1255050000,성남-01-049,경기도,성남시 분당구,안말초등학교,분당경찰서,"2022-08-11",성남-01-049-A-15.jpeg,""
"852",37.3921110000,127.1249060000,성남-01-049,경기도,성남시 분당구,안말초등학교,분당경찰서,"2022-08-11",성남-01-049-A-16.jpeg,""
"853",37.3914910000,127.1255490000,성남-01-049,경기도,성남시 분당구,안말초등학교,분당경찰서,"2022-08-11",성남-01-049-A-17.jpeg,""
"854",37.3914250000,127.1256260000,성남-01-049,경기도,성남시 분당구,안말초등학교,분당경찰서,"2022-08-11",성남-01-049-A-18.jpeg,""
"855",37.3909290000,127.1261660000,성남-01-049,경기도,성남시 분당구,안말초등학교,분당경찰서,"2022-08-11",성남-01-049-A-19.jpeg,""
"856",37.3906630000,127.1265160000,성남-01-049,경기도,성남시 분당구,안말초등학교,분당경찰서,"2022-08-11",성남-01-049-A-20.jpeg,""
"857",37.3911030000,127.1256780000,성남-01-049,경기도,성남시 분당구,안말초등학교,분당경찰서,"2022-08-11",성남-01-049-A-21.jpeg,""
"858",37.3916580000,127.1250750000,성남-01-049,경기도,성남시 분당구,안말초등학교,분당경찰서,"2022-08-11",성남-01-049-A-22.jpeg,""
"859",37.3919890000,127.1247050000,성남-01-049,경기도,성남시 분당구,안말초등학교,분당경찰서,"2022-08-11",성남-01-049-A-23.jpeg,""
"860",37.4167610000,127.1283350000,성남-01-050,경기도,성남시 분당구,야탑초등학교,분당경찰서,"2022-07-27",성남-01-050-A-01.jpeg,""
"861",37.4167480000,127.1278540000,성남-01-050,경기도,성남시 분당구,야탑초등학교,분당경찰서,"2022-07-27",성남-01-050-A-02.jpeg,""
"862",37.4167310000,127.1271850000,성남-01-050,경기도,성남시 분당구,야탑초등학교,분당경찰서,"2022-07-27",성남-01-050-A-03.jpeg,""
"863",37.4167220000,127.1268460000,성남-01-050,경기도,성남시 분당구,야탑초등학교,분당경찰서,"2022-07-27",성남-01-050-A-04.jpeg,""
"864",37.4167160000,127.1265510000,성남-01-050,경기도,성남시 분당구,야탑초등학교,분당경찰서,"2022-07-27",성남-01-050-A-05.jpeg,""
"865",37.4167120000,127.1262760000,성남-01-050,경기도,성남시 분당구,야탑초등학교,분당경찰서,"2022-07-27",성남-01-050-A-06.jpeg,""
"866",37.4167050000,127.1260440000,성남-01-050,경기도,성남시 분당구,야탑초등학교,분당경찰서,"2022-07-27",성남-01-050-A-07.jpeg,""
"867",37.4166970000,127.1257140000,성남-01-050,경기도,성남시 분당구,야탑초등학교,분당경찰서,"2022-07-27",성남-01-050-A-08.jpeg,""
"868",37.4166820000,127.1247990000,성남-01-050,경기도,성남시 분당구,야탑초등학교,분당경찰서,"2022-07-27",성남-01-050-A-09.jpeg,""
"869",37.4166810000,127.1246880000,성남-01-050,경기도,성남시 분당구,야탑초등학교,분당경찰서,"2022-07-27",성남-01-050-A-10.jpeg,""
"870",37.4166780000,127.1244430000,성남-01-050,경기도,성남시 분당구,야탑초등학교,분당경찰서,"2022-07-27",성남-01-050-A-11.jpeg,""
"871",37.4165370000,127.1235080000,성남-01-050,경기도,성남시 분당구,야탑초등학교,분당경찰서,"2022-07-27",성남-01-050-A-12.jpeg,""
"872",37.4168820000,127.1249570000,성남-01-050,경기도,성남시 분당구,야탑초등학교,분당경찰서,"2022-07-27",성남-01-050-A-13.jpeg,""
"873",37.4168970000,127.1256430000,성남-01-050,경기도,성남시 분당구,야탑초등학교,분당경찰서,"2022-07-27",성남-01-050-A-14.jpeg,""
"874",37.4169110000,127.1261380000,성남-01-050,경기도,성남시 분당구,야탑초등학교,분당경찰서,"2022-07-27",성남-01-050-A-15.jpeg,""
"875",37.4169140000,127.1263130000,성남-01-050,경기도,성남시 분당구,야탑초등학교,분당경찰서,"2022-07-27",성남-01-050-A-16.jpeg,""
"876",37.4169190000,127.1264880000,성남-01-050,경기도,성남시 분당구,야탑초등학교,분당경찰서,"2022-07-27",성남-01-050-A-17.jpeg,""
"877",37.4169250000,127.1268520000,성남-01-050,경기도,성남시 분당구,야탑초등학교,분당경찰서,"2022-07-27",성남-01-050-A-18.jpeg,""
"878",37.4169380000,127.1273630000,성남-01-050,경기도,성남시 분당구,야탑초등학교,분당경찰서,"2022-07-27",성남-01-050-A-19.jpeg,""
"879",37.4169440000,127.1277930000,성남-01-050,경기도,성남시 분당구,야탑초등학교,분당경찰서,"2022-07-27",성남-01-050-A-20.jpeg,""
"880",37.4169570000,127.1282420000,성남-01-050,경기도,성남시 분당구,야탑초등학교,분당경찰서,"2022-07-27",성남-01-050-A-21.jpeg,""
"881",37.3437230000,127.1159250000,성남-01-051,경기도,성남시 분당구,오리초등학교,분당경찰서,"2022-08-17",성남-01-051-A-01.jpeg,""
"882",37.3985030000,127.1255250000,성남-01-052,경기도,성남시 분당구,이매초등학교,분당경찰서,"2022-07-27",성남-01-052-A-01.jpeg,""
"883",37.3988790000,127.1255140000,성남-01-052,경기도,성남시 분당구,이매초등학교,분당경찰서,"2022-07-27",성남-01-052-A-02.jpeg,""
"884",37.3980640000,127.1255220000,성남-01-052,경기도,성남시 분당구,이매초등학교,분당경찰서,"2022-07-27",성남-01-052-A-03.jpeg,""
"885",37.3976850000,127.1255140000,성남-01-052,경기도,성남시 분당구,이매초등학교,분당경찰서,"2022-07-27",성남-01-052-A-04.jpeg,""
"886",37.3971450000,127.1255090000,성남-01-052,경기도,성남시 분당구,이매초등학교,분당경찰서,"2022-07-27",성남-01-052-A-05.jpeg,""
"887",37.3964690000,127.1254990000,성남-01-052,경기도,성남시 분당구,이매초등학교,분당경찰서,"2022-07-27",성남-01-052-A-06.jpeg,""
"888",37.3956780000,127.1254870000,성남-01-052,경기도,성남시 분당구,이매초등학교,분당경찰서,"2022-07-27",성남-01-052-A-07.jpeg,""
"889",37.3950430000,127.1254770000,성남-01-052,경기도,성남시 분당구,이매초등학교,분당경찰서,"2022-07-27",성남-01-052-A-08.jpeg,""
"890",37.3958960000,127.1252410000,성남-01-052,경기도,성남시 분당구,이매초등학교,분당경찰서,"2022-07-27",성남-01-052-A-09.jpeg,""
"891",37.3968540000,127.1252540000,성남-01-052,경기도,성남시 분당구,이매초등학교,분당경찰서,"2022-07-27",성남-01-052-A-10.jpeg,""
"892",37.3979580000,127.1252720000,성남-01-052,경기도,성남시 분당구,이매초등학교,분당경찰서,"2022-07-27",성남-01-052-A-11.jpeg,""
"893",37.3535690000,127.1161610000,성남-01-053,경기도,성남시 분당구,청솔초등학교,분당경찰서,"2022-08-25",성남-01-053-A-01.jpeg,""
"894",37.3542010000,127.1150210000,성남-01-053,경기도,성남시 분당구,청솔초등학교,분당경찰서,"2022-08-25",성남-01-053-A-02.jpeg,""
"895",37.3549430000,127.1136680000,성남-01-053,경기도,성남시 분당구,청솔초등학교,분당경찰서,"2022-08-25",성남-01-053-A-03.jpeg,""
"896",37.3540580000,127.1158190000,성남-01-053,경기도,성남시 분당구,청솔초등학교,분당경찰서,"2022-08-25",성남-01-053-A-04.jpeg,""
"897",37.3727150000,127.1337020000,성남-01-054,경기도,성남시 분당구,당촌초등학교,분당경찰서,"2022-08-31",성남-01-054-A-01.jpeg,""
"898",37.3726880000,127.1334210000,성남-01-054,경기도,성남시 분당구,당촌초등학교,분당경찰서,"2022-08-31",성남-01-054-A-02.jpeg,""
"899",37.3725260000,127.1333070000,성남-01-054,경기도,성남시 분당구,당촌초등학교,분당경찰서,"2022-08-31",성남-01-054-A-03.jpeg,""
"900",37.3730770000,127.1326750000,성남-01-054,경기도,성남시 분당구,당촌초등학교,분당경찰서,"2022-08-31",성남-01-054-A-04.jpeg,""
"901",37.3733470000,127.1323820000,성남-01-054,경기도,성남시 분당구,당촌초등학교,분당경찰서,"2022-08-31",성남-01-054-A-05.jpeg,""
"902",37.3732590000,127.1330770000,성남-01-054,경기도,성남시 분당구,당촌초등학교,분당경찰서,"2022-08-31",성남-01-054-A-06.jpeg,""
"903",37.3739870000,127.1322930000,성남-01-054,경기도,성남시 분당구,당촌초등학교,분당경찰서,"2022-08-31",성남-01-054-A-07.jpeg,""
"904",37.3735440000,127.1321430000,성남-01-054,경기도,성남시 분당구,당촌초등학교,분당경찰서,"2022-08-31",성남-01-054-A-08.jpeg,""
"905",37.3741330000,127.1314920000,성남-01-054,경기도,성남시 분당구,당촌초등학교,분당경찰서,"2022-08-31",성남-01-054-A-09.jpeg,""
"906",37.3746280000,127.1309730000,성남-01-054,경기도,성남시 분당구,당촌초등학교,분당경찰서,"2022-08-31",성남-01-054-A-10.jpeg,""
"907",37.3748710000,127.1306750000,성남-01-054,경기도,성남시 분당구,당촌초등학교,분당경찰서,"2022-08-31",성남-01-054-A-11.jpeg,""
"908",37.3751960000,127.1309520000,성남-01-054,경기도,성남시 분당구,당촌초등학교,분당경찰서,"2022-08-31",성남-01-054-A-12.jpeg,""
"909",37.3743580000,127.1318550000,성남-01-054,경기도,성남시 분당구,당촌초등학교,분당경찰서,"2022-08-31",성남-01-054-A-13.jpeg,""
"910",37.3669810000,127.1193490000,성남-01-055,경기도,성남시 분당구,한솔초등학교,분당경찰서,"2022-08-26",성남-01-055-A-01.jpeg,""
"911",37.3682650000,127.1201530000,성남-01-055,경기도,성남시 분당구,한솔초등학교,분당경찰서,"2022-08-26",성남-01-055-A-02.jpeg,""
"912",37.3671480000,127.1189880000,성남-01-055,경기도,성남시 분당구,한솔초등학교,분당경찰서,"2022-08-26",성남-01-055-A-03.jpeg,""
"913",37.3656920000,127.1190370000,성남-01-055,경기도,성남시 분당구,한솔초등학교,분당경찰서,"2022-08-26",성남-01-055-A-04.jpeg,""
"914",37.3658810000,127.1188270000,성남-01-055,경기도,성남시 분당구,한솔초등학교,분당경찰서,"2022-08-26",성남-01-055-A-05.jpeg,""
"915",37.3651960000,127.1192450000,성남-01-055,경기도,성남시 분당구,한솔초등학교,분당경찰서,"2022-08-26",성남-01-055-A-06.jpeg,""
"916",37.3645470000,127.1188340000,성남-01-055,경기도,성남시 분당구,한솔초등학교,분당경찰서,"2022-08-26",성남-01-055-A-07.jpeg,""
"917",37.3648990000,127.1192480000,성남-01-055,경기도,성남시 분당구,한솔초등학교,분당경찰서,"2022-08-26",성남-01-055-A-08.jpeg,""
"918",37.3642880000,127.1192520000,성남-01-055,경기도,성남시 분당구,한솔초등학교,분당경찰서,"2022-08-26",성남-01-055-A-09.jpeg,""
"919",37.3680620000,127.1246940000,성남-01-056,경기도,성남시 분당구,수내초등학교,분당경찰서,"2022-08-22",성남-01-056-A-01.jpeg,""
"920",37.3684340000,127.1242930000,성남-01-056,경기도,성남시 분당구,수내초등학교,분당경찰서,"2022-08-22",성남-01-056-A-02.jpeg,""
"921",37.3685970000,127.1241190000,성남-01-056,경기도,성남시 분당구,수내초등학교,분당경찰서,"2022-08-22",성남-01-056-A-03.jpeg,""
"922",37.3686910000,127.1240130000,성남-01-056,경기도,성남시 분당구,수내초등학교,분당경찰서,"2022-08-22",성남-01-056-A-04.jpeg,""
"923",37.3691650000,127.1234790000,성남-01-056,경기도,성남시 분당구,수내초등학교,분당경찰서,"2022-08-22",성남-01-056-A-05.jpeg,""
"924",37.3695170000,127.1230480000,성남-01-056,경기도,성남시 분당구,수내초등학교,분당경찰서,"2022-08-22",성남-01-056-A-06.jpeg,""
"925",37.3696840000,127.1228450000,성남-01-056,경기도,성남시 분당구,수내초등학교,분당경찰서,"2022-08-22",성남-01-056-A-07.jpeg,""
"926",37.4006080000,127.1170220000,성남-01-057,경기도,성남시 분당구,성남송현초등학교,분당경찰서,"2022-09-02",성남-01-057-A-01.jpeg,""
"927",37.4006420000,127.1166270000,성남-01-057,경기도,성남시 분당구,성남송현초등학교,분당경찰서,"2022-09-02",성남-01-057-A-02.jpeg,""
"928",37.4012160000,127.1170150000,성남-01-057,경기도,성남시 분당구,성남송현초등학교,분당경찰서,"2022-09-02",성남-01-057-A-03.jpeg,""
"929",37.4017030000,127.1166260000,성남-01-057,경기도,성남시 분당구,성남송현초등학교,분당경찰서,"2022-09-02",성남-01-057-A-04.jpeg,""
"930",37.4017050000,127.1170210000,성남-01-057,경기도,성남시 분당구,성남송현초등학교,분당경찰서,"2022-09-02",성남-01-057-A-05.jpeg,""
"931",37.4020750000,127.1168270000,성남-01-057,경기도,성남시 분당구,성남송현초등학교,분당경찰서,"2022-09-02",성남-01-057-A-06.jpeg,""
"932",37.4022190000,127.1166240000,성남-01-057,경기도,성남시 분당구,성남송현초등학교,분당경찰서,"2022-09-02",성남-01-057-A-07.jpeg,""
"933",37.4023090000,127.1170250000,성남-01-057,경기도,성남시 분당구,성남송현초등학교,분당경찰서,"2022-09-02",성남-01-057-A-08.jpeg,""
"934",37.4024710000,127.1166330000,성남-01-057,경기도,성남시 분당구,성남송현초등학교,분당경찰서,"2022-09-02",성남-01-057-A-09.jpeg,""
"935",37.4027580000,127.1166330000,성남-01-057,경기도,성남시 분당구,성남송현초등학교,분당경찰서,"2022-09-02",성남-01-057-A-10.jpeg,""
"936",37.4034130000,127.1169670000,성남-01-057,경기도,성남시 분당구,성남송현초등학교,분당경찰서,"2022-09-02",성남-01-057-A-11.jpeg,""
"937",37.4034650000,127.1167750000,성남-01-057,경기도,성남시 분당구,성남송현초등학교,분당경찰서,"2022-09-02",성남-01-057-A-12.jpeg,""
"938",37.4032760000,127.1165990000,성남-01-057,경기도,성남시 분당구,성남송현초등학교,분당경찰서,"2022-09-02",성남-01-057-A-13.jpeg,""
"939",37.4039690000,127.1167280000,성남-01-057,경기도,성남시 분당구,성남송현초등학교,분당경찰서,"2022-09-02",성남-01-057-A-14.jpeg,""
"940",37.4039650000,127.1162790000,성남-01-057,경기도,성남시 분당구,성남송현초등학교,분당경찰서,"2022-09-02",성남-01-057-A-15.jpeg,""
"941",37.4042350000,127.1164630000,성남-01-057,경기도,성남시 분당구,성남송현초등학교,분당경찰서,"2022-09-02",성남-01-057-A-16.jpeg,""
"942",37.4042760000,127.1164630000,성남-01-057,경기도,성남시 분당구,성남송현초등학교,분당경찰서,"2022-09-02",성남-01-057-A-17.jpeg,""
"943",37.4044380000,127.1168760000,성남-01-057,경기도,성남시 분당구,성남송현초등학교,분당경찰서,"2022-09-02",성남-01-057-A-18.jpeg,""
"944",37.4049040000,127.1169080000,성남-01-057,경기도,성남시 분당구,성남송현초등학교,분당경찰서,"2022-09-02",성남-01-057-A-19.jpeg,""
"945",37.4047680000,127.1175370000,성남-01-057,경기도,성남시 분당구,성남송현초등학교,분당경찰서,"2022-09-02",성남-01-057-A-20.jpeg,""
"946",37.4049120000,127.1174130000,성남-01-057,경기도,성남시 분당구,성남송현초등학교,분당경찰서,"2022-09-02",성남-01-057-A-21.jpeg,""
"947",37.4038140000,127.1156130000,성남-01-057,경기도,성남시 분당구,성남송현초등학교,분당경찰서,"2022-09-02",성남-01-057-A-22.jpeg,""
"948",37.4035140000,127.1146380000,성남-01-057,경기도,성남시 분당구,성남송현초등학교,분당경찰서,"2022-09-02",성남-01-057-A-23.jpeg,""
"949",37.4039950000,127.1159550000,성남-01-057,경기도,성남시 분당구,성남송현초등학교,분당경찰서,"2022-09-02",성남-01-057-A-24.jpeg,""
"950",37.4040260000,127.1160060000,성남-01-057,경기도,성남시 분당구,성남송현초등학교,분당경찰서,"2022-09-02",성남-01-057-A-25.jpeg,""
"951",37.4040620000,127.1160790000,성남-01-057,경기도,성남시 분당구,성남송현초등학교,분당경찰서,"2022-09-02",성남-01-057-A-26.jpeg,""
"952",37.4040890000,127.1153350000,성남-01-057,경기도,성남시 분당구,성남송현초등학교,분당경찰서,"2022-09-02",성남-01-057-A-27.jpeg,""
"953",37.4041910000,127.1155030000,성남-01-057,경기도,성남시 분당구,성남송현초등학교,분당경찰서,"2022-09-02",성남-01-057-A-28.jpeg,""
"954",37.4042910000,127.1157010000,성남-01-057,경기도,성남시 분당구,성남송현초등학교,분당경찰서,"2022-09-02",성남-01-057-A-29.jpeg,""
"955",37.4043710000,127.1158960000,성남-01-057,경기도,성남시 분당구,성남송현초등학교,분당경찰서,"2022-09-02",성남-01-057-A-30.jpeg,""
"956",37.4044820000,127.1158140000,성남-01-057,경기도,성남시 분당구,성남송현초등학교,분당경찰서,"2022-09-02",성남-01-057-A-31.jpeg,""
"957",37.4047860000,127.1159310000,성남-01-057,경기도,성남시 분당구,성남송현초등학교,분당경찰서,"2022-09-02",성남-01-057-A-32.jpeg,""
"958",37.4049120000,127.1154930000,성남-01-057,경기도,성남시 분당구,성남송현초등학교,분당경찰서,"2022-09-02",성남-01-057-A-33.jpeg,""
"959",37.4050790000,127.1157280000,성남-01-057,경기도,성남시 분당구,성남송현초등학교,분당경찰서,"2022-09-02",성남-01-057-A-34.jpeg,""
"960",37.4054170000,127.1153380000,성남-01-057,경기도,성남시 분당구,성남송현초등학교,분당경찰서,"2022-09-02",성남-01-057-A-35.jpeg,""
"961",37.4055490000,127.1156270000,성남-01-057,경기도,성남시 분당구,성남송현초등학교,분당경찰서,"2022-09-02",성남-01-057-A-36.jpeg,""
"962",37.4057070000,127.1153220000,성남-01-057,경기도,성남시 분당구,성남송현초등학교,분당경찰서,"2022-09-02",성남-01-057-A-37.jpeg,""
"963",37.4063710000,127.1153230000,성남-01-057,경기도,성남시 분당구,성남송현초등학교,분당경찰서,"2022-09-02",성남-01-057-A-38.jpeg,""
"964",37.4060630000,127.1156160000,성남-01-057,경기도,성남시 분당구,성남송현초등학교,분당경찰서,"2022-09-02",성남-01-057-A-39.jpeg,""
"965",37.4064820000,127.1156080000,성남-01-057,경기도,성남시 분당구,성남송현초등학교,분당경찰서,"2022-09-02",성남-01-057-A-40.jpeg,""
"966",37.3879780000,127.0897510000,성남-01-058,경기도,성남시 분당구,판교초등학교,분당경찰서,"2022-09-01",성남-01-058-A-01.jpeg,""
"967",37.3877910000,127.0896990000,성남-01-058,경기도,성남시 분당구,판교초등학교,분당경찰서,"2022-09-01",성남-01-058-A-02.jpeg,""
"968",37.3874410000,127.0893170000,성남-01-058,경기도,성남시 분당구,판교초등학교,분당경찰서,"2022-09-01",성남-01-058-A-03.jpeg,""
"969",37.3872680000,127.0894980000,성남-01-058,경기도,성남시 분당구,판교초등학교,분당경찰서,"2022-09-01",성남-01-058-A-04.jpeg,""
"970",37.3871220000,127.0894310000,성남-01-058,경기도,성남시 분당구,판교초등학교,분당경찰서,"2022-09-01",성남-01-058-A-05.jpeg,""
"971",37.3868340000,127.0891410000,성남-01-058,경기도,성남시 분당구,판교초등학교,분당경찰서,"2022-09-01",성남-01-058-A-06.jpeg,""
"972",37.3867660000,127.0893020000,성남-01-058,경기도,성남시 분당구,판교초등학교,분당경찰서,"2022-09-01",성남-01-058-A-07.jpeg,""
"973",37.3864420000,127.0893160000,성남-01-058,경기도,성남시 분당구,판교초등학교,분당경찰서,"2022-09-01",성남-01-058-A-08.jpeg,""
"974",37.3864280000,127.0896490000,성남-01-058,경기도,성남시 분당구,판교초등학교,분당경찰서,"2022-09-01",성남-01-058-A-09.jpeg,""
"975",37.3862840000,127.0892510000,성남-01-058,경기도,성남시 분당구,판교초등학교,분당경찰서,"2022-09-01",성남-01-058-A-10.jpeg,""
"976",37.3864070000,127.0902330000,성남-01-058,경기도,성남시 분당구,판교초등학교,분당경찰서,"2022-09-01",성남-01-058-A-11.jpeg,""
"977",37.3862750000,127.0899850000,성남-01-058,경기도,성남시 분당구,판교초등학교,분당경찰서,"2022-09-01",성남-01-058-A-12.jpeg,""
"978",37.3863960000,127.0908410000,성남-01-058,경기도,성남시 분당구,판교초등학교,분당경찰서,"2022-09-01",성남-01-058-A-13.jpeg,""
"979",37.3862530000,127.0914020000,성남-01-058,경기도,성남시 분당구,판교초등학교,분당경찰서,"2022-09-01",성남-01-058-A-14.jpeg,""
"980",37.3863820000,127.0913990000,성남-01-058,경기도,성남시 분당구,판교초등학교,분당경찰서,"2022-09-01",성남-01-058-A-15.jpeg,""
"981",37.3863830000,127.0920230000,성남-01-058,경기도,성남시 분당구,판교초등학교,분당경찰서,"2022-09-01",성남-01-058-A-16.jpeg,""
"982",37.3862390000,127.0926950000,성남-01-058,경기도,성남시 분당구,판교초등학교,분당경찰서,"2022-09-01",성남-01-058-A-17.jpeg,""
"983",37.3864190000,127.0928840000,성남-01-058,경기도,성남시 분당구,판교초등학교,분당경찰서,"2022-09-01",성남-01-058-A-18.jpeg,""
"984",37.3862470000,127.0933020000,성남-01-058,경기도,성남시 분당구,판교초등학교,분당경찰서,"2022-09-01",성남-01-058-A-19.jpeg,""
"985",37.3863870000,127.0933130000,성남-01-058,경기도,성남시 분당구,판교초등학교,분당경찰서,"2022-09-01",성남-01-058-A-20.jpeg,""
"986",37.3863170000,127.0935670000,성남-01-058,경기도,성남시 분당구,판교초등학교,분당경찰서,"2022-09-01",성남-01-058-A-21.jpeg,""
"987",37.3864160000,127.0934430000,성남-01-058,경기도,성남시 분당구,판교초등학교,분당경찰서,"2022-09-01",성남-01-058-A-22.jpeg,""
"988",37.3864470000,127.0939090000,성남-01-058,경기도,성남시 분당구,판교초등학교,분당경찰서,"2022-09-01",성남-01-058-A-23.jpeg,""
"989",37.3865150000,127.0936830000,성남-01-058,경기도,성남시 분당구,판교초등학교,분당경찰서,"2022-09-01",성남-01-058-A-24.jpeg,""
"990",37.4488240000,127.1633210000,성남-01-059,경기도,성남시 중원구,성남동초등학교,성남중원경찰서,"2022-08-22",성남-01-059-A-01.jpeg,""
"991",37.4487710000,127.1627210000,성남-01-059,경기도,성남시 중원구,성남동초등학교,성남중원경찰서,"2022-08-22",성남-01-059-A-02.jpeg,""
"992",37.4487410000,127.1624210000,성남-01-059,경기도,성남시 중원구,성남동초등학교,성남중원경찰서,"2022-08-22",성남-01-059-A-03.jpeg,""
"993",37.4487130000,127.1621250000,성남-01-059,경기도,성남시 중원구,성남동초등학교,성남중원경찰서,"2022-08-22",성남-01-059-A-04.jpeg,""
"994",37.4486970000,127.1619550000,성남-01-059,경기도,성남시 중원구,성남동초등학교,성남중원경찰서,"2022-08-22",성남-01-059-A-05.jpeg,""
"995",37.4485390000,127.1637120000,성남-01-059,경기도,성남시 중원구,성남동초등학교,성남중원경찰서,"2022-08-22",성남-01-059-A-06.jpeg,""
"996",37.4482390000,127.1638190000,성남-01-059,경기도,성남시 중원구,성남동초등학교,성남중원경찰서,"2022-08-22",성남-01-059-A-07.jpeg,""
"997",37.4481540000,127.1638440000,성남-01-059,경기도,성남시 중원구,성남동초등학교,성남중원경찰서,"2022-08-22",성남-01-059-A-08.jpeg,""
"998",37.4487140000,127.1614160000,성남-01-059,경기도,성남시 중원구,성남동초등학교,성남중원경찰서,"2022-08-22",성남-01-059-A-09.jpeg,""
"999",37.4488130000,127.1610460000,성남-01-059,경기도,성남시 중원구,성남동초등학교,성남중원경찰서,"2022-08-22",성남-01-059-A-10.jpeg,""
"1000",37.4451470000,127.1312290000,성남-01-060,경기도,성남시 수정구,태평초등학교,성남수정경찰서,"2022-08-11",성남-01-060-A-01.jpeg,""
"1001",37.4449760000,127.1306530000,성남-01-060,경기도,성남시 수정구,태평초등학교,성남수정경찰서,"2022-08-11",성남-01-060-A-02.jpeg,""
"1002",37.4450710000,127.1305210000,성남-01-060,경기도,성남시 수정구,태평초등학교,성남수정경찰서,"2022-08-11",성남-01-060-A-03.jpeg,""
"1003",37.4449910000,127.1302570000,성남-01-060,경기도,성남시 수정구,태평초등학교,성남수정경찰서,"2022-08-11",성남-01-060-A-04.jpeg,""
"1004",37.4449050000,127.1304180000,성남-01-060,경기도,성남시 수정구,태평초등학교,성남수정경찰서,"2022-08-11",성남-01-060-A-05.jpeg,""
"1005",37.4439210000,127.1302920000,성남-01-060,경기도,성남시 수정구,태평초등학교,성남수정경찰서,"2022-08-11",성남-01-060-A-06.jpeg,""
