구분,도로명,포장도_1차로,포장도_2차로,포장도_3차로,포장도_4차로,포장도_5차로,포장도_6차로,포장도_7차로,포장도_8차로,포장도_9차로,포장도_10차로,포장도_11차로,포장도_12차로,포장도_13차로,포장도_14차로,포장도_15차로,포장도_16차로,미포장도,미개통도,데이터기준일자
시도,성남 시도2133 노선,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2134 노선,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2122 노선,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2123 노선,633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2132 노선,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2138 노선,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2142 노선,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2143 노선,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2145 노선,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2154 노선,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2155 노선,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2166 노선,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2140 노선,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2146 노선,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2150 노선,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2152 노선,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2188 노선,8653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2157 노선,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2158 노선,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2159 노선,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2168 노선,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2175 노선,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2181 노선,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2185 노선,785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2177 노선,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2183 노선,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2189 노선,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2190 노선,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2192 노선,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2196 노선,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2197 노선,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2193 노선,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2194 노선,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2198 노선,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2199 노선,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2200 노선,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2191 노선,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2203 노선,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2204 노선,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2206 노선,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2208 노선,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2209 노선,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2211 노선,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2213 노선,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2207 노선,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2210 노선,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2212 노선,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2215 노선,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2216 노선,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3164 노선,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3165 노선,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3166 노선,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3167 노선,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3168 노선,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3169 노선,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3170 노선,618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3001 노선,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3002 노선,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3171 노선,591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3172 노선,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3173 노선,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3174 노선,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3175 노선,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3176 노선,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3177 노선,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3178 노선,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3179 노선,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3180 노선,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3004 노선,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3006 노선,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3007 노선,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3009 노선,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3010 노선,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3181 노선,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3182 노선,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3183 노선,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3184 노선,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3185 노선,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3186 노선,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3187 노선,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3188 노선,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3189 노선,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3190 노선,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3011 노선,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3012 노선,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3013 노선,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3015 노선,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3017 노선,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3018 노선,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3021 노선,611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3022 노선,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3191 노선,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3192 노선,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3193 노선,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3194 노선,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3195 노선,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3196 노선,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3197 노선,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3198 노선,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3023 노선,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3024 노선,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3025 노선,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3026 노선,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3027 노선,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3028 노선,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3030 노선,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3031 노선,524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3033 노선,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3034 노선,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3035 노선,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3038 노선,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3040 노선,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3041-6 노선,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3199 노선,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3200 노선,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3202 노선,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3203 노선,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3204 노선,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3205 노선,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3206 노선,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3048 노선,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3060 노선,637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3201 노선,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3207 노선,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3208 노선,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3209 노선,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2220 노선,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2231 노선,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2254 노선,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3064 노선,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3066 노선,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2219 노선,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2228 노선,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2229 노선,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2235 노선,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2239 노선,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2240 노선,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2247 노선,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2222 노선,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2246 노선,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2283 노선,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3070 노선,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3077 노선,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3083 노선,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3088 노선,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3092 노선,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3098 노선,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3099 노선,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3100 노선,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3104 노선,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2251 노선,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2252 노선,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2255 노선,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2256 노선,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2257 노선,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2260 노선,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2262 노선,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2266 노선,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2269 노선,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3105 노선,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3106 노선,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3107 노선,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3108 노선,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3109 노선,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3110 노선,706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3111 노선,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3112 노선,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3113 노선,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3114 노선,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2272 노선,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2275 노선,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2278 노선,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2280 노선,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2289 노선,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2277 노선,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3115 노선,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3116 노선,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3117 노선,462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3118 노선,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3119 노선,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3120 노선,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3121 노선,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2294 노선,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2297 노선,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2298 노선,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2299 노선,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2300 노선,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2301 노선,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2303 노선,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2304 노선,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2305 노선,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2306 노선,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3122 노선,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3123 노선,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3124 노선,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3125 노선,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3126 노선,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2311 노선,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2312 노선,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2314 노선,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2317 노선,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2318 노선,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2319 노선,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2320 노선,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2321 노선,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2322 노선,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2324 노선,546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3127 노선,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3128 노선,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3129 노선,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3130 노선,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3131 노선,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3132 노선,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3133 노선,494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3134 노선,740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3135 노선,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2326 노선,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도2327 노선,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3136 노선,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3137 노선,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3138 노선,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3139 노선,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3140 노선,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3141 노선,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3142 노선,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3143 노선,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3144 노선,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3145 노선,597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3146 노선,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3147 노선,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3148 노선,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3149 노선,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3150 노선,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3151 노선,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3152 노선,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3153 노선,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3154 노선,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3155 노선,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3156 노선,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3157 노선,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3158 노선,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
시도,성남 시도3159 노선,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-06-05
