image,p_wide,p_narrow,p_barrier_yes,p_barrier_no
지혜샘유치원_북쪽.png,0.933625,0.06796765,0.61716336,0.38452873
지혜와꿈의세상어린이집_북쪽.png,0.9627311,0.038064003,0.60051924,0.39569333
진가초교_북쪽.png,0.009187877,0.99087864,0.039738268,0.9599573
진건초등학교(병설)_북쪽.png,0.9808855,0.01927358,0.9030181,0.09849572
진명유치원_북쪽.png,0.5440167,0.46375358,0.29040533,0.70813555
진안어린이집_북쪽.png,0.9320552,0.070567876,0.665552,0.3372205
진안초등학교_북쪽.png,0.3104553,0.6961036,0.26436335,0.731056
진영유치원_북쪽.png,0.22257516,0.778636,0.40590453,0.59293646
진위초_산대분교_북쪽.png,0.09346756,0.9052788,0.10588071,0.89578754
진위초등학교_북쪽.png,0.080807745,0.92195714,0.1901986,0.80968827
진접초등학교(병설)_북쪽.png,0.884318,0.11565831,0.43153512,0.56815267
진주숲어린이집_북쪽.png,0.15535727,0.84352005,0.12168944,0.8813915
진흥초등학교_북쪽.png,0.9666601,0.033786476,0.7933356,0.20437604
짐랜드어린이집_북쪽.png,0.28277108,0.72351444,0.21388516,0.7814238
차산초등학교(병설)_북쪽.png,0.64265424,0.36063907,0.6026809,0.39765513
참다운어린이집_북쪽.png,0.08341807,0.9145022,0.012782276,0.9876325
참뜰어린이집_북쪽.png,0.068386674,0.93126637,0.016340435,0.9832021
참뜻_어린이집_북쪽.png,0.9247451,0.07703158,0.62840056,0.36986363
참빛어린이집_북쪽.png,0.012740701,0.98753816,0.0073902905,0.9923991
참유치원_북쪽.png,0.97222406,0.027903378,0.7816055,0.21557224
참자연_어린이집_북쪽.png,0.6283766,0.37259465,0.45038188,0.54902405
참좋은어린이집_북쪽.png,0.0065328777,0.9935249,0.043367267,0.9567715
창말어린이집_북쪽.png,0.23024291,0.7724829,0.043284863,0.95709485
창수어린이집_북쪽.png,0.115296066,0.88693106,0.034586817,0.9643161
창수초교_북쪽.png,0.675797,0.32518262,0.47293887,0.52867925
창신초등학교_북쪽.png,0.29381853,0.704991,0.23535761,0.764066
창영초등학교+소안초등학교+하늘유치원_북쪽.png,0.8468381,0.1512754,0.51428425,0.48427838
창용초교-1구간_북쪽.png,0.15893805,0.84346825,0.1460557,0.85913813
창우초등학교_북쪽.png,0.31644103,0.68533206,0.28914398,0.70744634
창의나라_유치원_북쪽.png,0.2706867,0.7386943,0.31214368,0.69331723
창의어린이집_북쪽.png,0.29501984,0.70237184,0.057718873,0.94118613
창조아트어린이집_북쪽.png,0.020036995,0.9806932,0.07052997,0.92893374
창조어린이집_북쪽.png,0.9218975,0.07924712,0.8547448,0.14586377
창조유치원_북쪽.png,0.2266731,0.7788693,0.28217384,0.7208257
창촌_초등학교_병설유치원_북쪽.png,0.18574327,0.8132224,0.0391753,0.96053934
창촌_초등학교_북쪽.png,0.18574327,0.8132224,0.0391753,0.96053934
창현유치원(공립)_북쪽.png,0.99301744,0.006906688,0.945109,0.054757267
창현초등학교(병설)_북쪽.png,0.08601704,0.9108832,0.18191805,0.8164921
처인초중학교_북쪽.png,0.9923541,0.007853866,0.92690456,0.07412028
천남초등학교_북쪽.png,0.01919952,0.9808663,0.18309534,0.8154112
천마초등학교(병설)_북쪽.png,0.90414155,0.095783204,0.5306883,0.47113574
천보초등학교_북쪽.png,0.96111655,0.03958291,0.90068674,0.099336565
천사들의합창_유치원_북쪽.png,0.332403,0.6632929,0.21997845,0.78382605
천사몬테소리어린이집_북쪽.png,0.2757266,0.721907,0.11528471,0.8837918
천사몬테소리유치원_북쪽.png,0.10632753,0.8952659,0.34786412,0.6538249
천사유치원_북쪽.png,0.60258573,0.40518326,0.46343887,0.53652096
천일초교-1구간_북쪽.png,0.965799,0.033995807,0.9454126,0.05391425
천천초교-1구간_북쪽.png,0.9223716,0.077944726,0.8006217,0.19782576
천현초교(병설)_북쪽.png,0.07737079,0.92381096,0.30793625,0.69415236
철산어린이집_북쪽.png,0.37013134,0.63417125,0.112207025,0.8868078
철산초등학교_북쪽.png,0.6647059,0.34193695,0.7495301,0.25843906
첫단추유치원_북쪽.png,0.81126815,0.18973199,0.6188653,0.38610893
청계유치원_북쪽.png,0.97075725,0.029659837,0.9634907,0.036738634
청곡초등학교_북쪽.png,0.07536587,0.92627394,0.11567655,0.88478994
청담어린이집_북쪽.png,0.50023377,0.5062382,0.28423047,0.7221713
청덕초등학교_북쪽.png,0.1572941,0.8456137,0.062208027,0.9385967
청룡보듬이_나눔이_어린이집_북쪽.png,0.1734761,0.8282885,0.08314362,0.9175886
청룡초등학교_북쪽.png,0.76043993,0.23982045,0.6754861,0.3247028
청림초등학교_북쪽.png,0.9827435,0.017000467,0.7968447,0.20225123
청명초교-1구간_북쪽.png,0.21862456,0.7775835,0.15761748,0.8425034
청미르초교_북쪽.png,0.9828553,0.017290443,0.9507832,0.049677163
청북초등학교_북쪽.png,0.02378577,0.9763145,0.04217872,0.95932436
청석_초등학교_북쪽.png,0.087821305,0.9139755,0.043413818,0.9562606
청석초교(병설)_북쪽.png,0.92122746,0.078475595,0.89733964,0.09953198
청성초교_북쪽.png,0.013883144,0.9861151,0.08406058,0.9183438
청솔초등학교_북쪽.png,0.9793891,0.020708472,0.9292588,0.07046813
청수초교_북쪽.png,0.98823464,0.0118970275,0.973784,0.02666542
청수초병설유치원_북쪽.png,0.98823464,0.0118970275,0.973784,0.02666542
청심유치원_북쪽.png,0.2636606,0.73957455,0.2372218,0.7622483
청암초교(병설)_북쪽.png,0.66948164,0.3385288,0.33101714,0.66612697
청옥초등학교_북쪽.png,0.9895913,0.010303766,0.76584256,0.23676842
청운유치원_북쪽.png,0.30701238,0.6988351,0.1303333,0.8669144
청원초등학교_북쪽.png,0.67795455,0.32407773,0.42810538,0.57088035
청평초등학교_북쪽.png,0.0032579005,0.9967053,0.0059865713,0.994274
청학유치원_북쪽.png,0.6730129,0.32449952,0.54855686,0.45353466
체리아유치원_북쪽.png,0.9618281,0.038953304,0.76317275,0.23846775
초당_초등학교_북쪽.png,0.8607263,0.14060485,0.18821645,0.8084585
초당초등학교_북쪽.png,0.39784038,0.60830307,0.5041761,0.50209945
초록별숲유치원_북쪽.png,0.04051432,0.95968497,0.030097276,0.97041726
초록별어린이집_북쪽.png,0.9021374,0.10014439,0.34483582,0.65815747
초롱유치원_북쪽.png,0.6646353,0.33452937,0.49200174,0.5077021
초롱초등학교_북쪽.png,0.99050844,0.009180129,0.9312997,0.06779894
초림초등학교_북쪽.png,0.37672514,0.6340346,0.47137552,0.5372518
초원유치원_북쪽.png,0.9690608,0.031580716,0.8772572,0.12416685
초월청명어린이집_북쪽.png,0.9092637,0.09052265,0.48426566,0.513025
초월초등학교_북쪽.png,0.6875889,0.31692737,0.2784972,0.7176558
초월한솔유치원_북쪽.png,0.8170403,0.18376333,0.45814654,0.5396996
초지초등학교_북쪽.png,0.124868244,0.8794703,0.07514125,0.9246859
추산초교_북쪽.png,0.9254658,0.076806664,0.29354858,0.7041013
축석초교_북쪽.png,0.0011973977,0.99885625,0.0035927594,0.9964546
출판도시_어린이집_북쪽.png,0.70603585,0.2884218,0.26365107,0.7384729
충청남도_계룡시_엄사면(성원아파트_부근)_01.png,0.9306187,0.0684523,0.5222382,0.4726806
충청남도_공주시_신관동(공주신월초교_부근)_01.png,0.9809471,0.018561482,0.7099462,0.28535777
충청남도_공주시_신관동(공주신월초교_부근)_02.png,0.9809471,0.018561482,0.7099462,0.28535777
충청남도_금산군_금산읍(금산중앙초교_부근)_01.png,0.5592563,0.44362625,0.558099,0.44675946
충청남도_논산시_강산동(논산중앙방방_부근)_01.png,0.1327636,0.86844826,0.039096385,0.9594002
충청남도_논산시_내동(논산내동초교_부근)_01.png,0.3720245,0.6311039,0.048514605,0.9508525
충청남도_논산시_내동(푸른꿈어린이집_부근)_01.png,0.9655692,0.03501275,0.28880215,0.71158373
충청남도_논산시_반월동(논산반월초교_부근)_01.png,0.7420026,0.26343462,0.51132256,0.4870349
충청남도_논산시_취암동(내동사거리_부근)_01.png,0.06811884,0.93329656,0.01843664,0.9815043
충청남도_논산시_화지동(하나은행사거리_부근)_01.png,0.64123154,0.36517087,0.24507895,0.7586763
충청남도_당진시_송악읍(기지초등학교_부근)_01.png,0.99121356,0.009132326,0.7879721,0.21857625
충청남도_당진시_수청리(당진농어촌공사입구_인근)_01.png,0.80624115,0.18938464,0.30979407,0.69502133
충청남도_서산시_고북면(고북초교_부근)_01.png,0.788644,0.21260968,0.477529,0.52351093
충청남도_서산시_동문동(서산초교_부근)_01.png,0.11299273,0.88996077,0.09596461,0.90406466
충청남도_서산시_동문동(서산초교_부근)_02.png,0.19746515,0.8062736,0.017187,0.98257387
충청남도_서산시_석림동(석림중학교_부근)_01.png,0.36135837,0.6406449,0.21119791,0.7847911
충청남도_서산시_석림동(어린이보호구역_부근)_01.png,0.2748136,0.7239819,0.12270731,0.8756093
충청남도_아산시_둔포면(중앙공원4교차로_부근)_01.png,0.5796717,0.42254326,0.11157262,0.8878528
충청남도_아산시_득산동(삼정백조아파트주차장입출구_부근)_01.png,0.42497525,0.5811051,0.19166547,0.8072201
충청남도_아산시_배미동(삼정백조아파트105동앞_부근)_01.png,0.041012973,0.9598224,0.06538454,0.9356916
충청남도_아산시_배방읍(연화마을휴먼시아7단지_703동앞_부근)_01.png,0.5514599,0.45234874,0.20177025,0.7951741
충청남도_아산시_신창면(서부남로838_부근)_01.png,0.019821316,0.98049986,0.02424696,0.9751742
충청남도_아산시_온천동((목화장)_부근)_01.png,0.6239747,0.37801895,0.3447914,0.6535351
충청남도_아산시_용화동((용화초등학교)_부근)_01.png,0.33517897,0.6672366,0.3848709,0.6088724
충청남도_아산시_용화동(용화초교_부근)_01.png,0.11256364,0.889389,0.24399361,0.75792456
충청남도_아산시_용화동(용화초교_부근)_02.png,0.6852813,0.32041848,0.5715422,0.4237294
충청남도_천안시_동남구_구성동(구곡교_부근)_01.png,0.9632293,0.03805417,0.8941803,0.10730666
충청남도_천안시_동남구_목천읍(신계삼거리_인근)_01.png,0.90754277,0.09375307,0.53407127,0.46294332
충청남도_천안시_동남구_신방동(-_인근)_01.png,0.97807276,0.021819293,0.70675254,0.29263228
충청남도_천안시_동남구_신방동(성지새말_2단지아파트_부근)_01.png,0.71415246,0.28441155,0.6212182,0.37168413
충청남도_천안시_동남구_신부동(역말오거리_부근)_01.png,0.8424468,0.16107446,0.23532093,0.7640771
충청남도_천안시_동남구_신부동(천안희망초교_부근)_01.png,0.7998953,0.20218918,0.3808475,0.62720823
충청남도_천안시_동남구_청수동(극동아파트_부근)_01.png,0.91602826,0.086021334,0.20201445,0.79890335
충청남도_천안시_서북구_두정동(오성초교_부근)_01.png,0.9519645,0.048397332,0.6616856,0.33750987
충청남도_천안시_서북구_두정동(오성초교_부근)_02.png,0.36096114,0.64169633,0.16926119,0.83386153
충청남도_천안시_서북구_백석동(환서중학교_부근)_01.png,0.9956942,0.0041935146,0.95108646,0.04898414
충청남도_천안시_서북구_백석동(환서초등학교_부근)_01.png,0.884853,0.11557141,0.73724353,0.2663016
충청남도_천안시_서북구_불당동((대동피렌체107동)_부근)_01.png,0.66801006,0.3393084,0.034564972,0.9650208
충청남도_천안시_서북구_불당동(불당119안전센터_부근)_01.png,0.98174626,0.018253088,0.8103554,0.19099945
충청남도_천안시_서북구_불당동(참사랑어린이집_부근)_01.png,0.86242795,0.13718754,0.51852965,0.48438844
충청남도_천안시_서북구_불당동(천안서당초등학교_부근)_01.png,0.9140437,0.08481473,0.78143907,0.22118738
충청남도_천안시_서북구_성정동(천안서초교_부근)_01.png,0.27733368,0.7237278,0.07934868,0.9216031
충청남도_천안시_서북구_성정동(천안서초교_부근)_02.png,0.82878315,0.17212167,0.88127315,0.119422555
충청남도_천안시_서북구_쌍용동((한라동백아파트101동)_부근)_01.png,0.8631321,0.13840705,0.80147564,0.20270902
충청남도_천안시_서북구_쌍용동(천안쌍용초교_부근)_01.png,0.8631321,0.13840705,0.80147564,0.20270902
충청남도_청양군_청양읍(읍내사거리_부근)_01.png,0.81026554,0.19362876,0.60267264,0.39317065
충청남도_홍성군_홍북읍(엘가프라자_부근)_01.png,0.6388497,0.36563802,0.3132084,0.68761224
충청남도_홍성군_홍성읍(홍성초교_부근)_01.png,0.5153571,0.4976947,0.27859443,0.72807497
충청북도_영동군_영동읍(중앙사거리_부근)_01.png,0.65764356,0.3479877,0.6167351,0.37833673
충청북도_음성군_대소면(오산교(서측)_부근)_01.png,0.77872264,0.22185725,0.19320884,0.80692196
충청북도_제천시_교동((장영도치과)_부근)_01.png,0.6367698,0.36528337,0.23307213,0.76677996
충청북도_제천시_장락동((천일베리굿아파트103동)_부근)_01.png,0.6946599,0.30240542,0.5671475,0.43251362
"충청북도_제천시_장락동(장락주공3,4단지후교차로_부근)_01.png",0.9031688,0.09738296,0.4733412,0.52815264
충청북도_제천시_장락동(장락주공아파트1단지_부근)_01.png,0.693585,0.3141366,0.38458338,0.6243746
충청북도_제천시_장락동(장락초교_부근)_01.png,0.8130723,0.1914509,0.36720118,0.6368583
충청북도_제천시_장락동(제천여자중학교앞_부근)_01.png,0.7981222,0.20414934,0.43628427,0.5596341
충청북도_진천군_문백면(백곡천교_부근)_01.png,0.8185505,0.18543786,0.16233534,0.8378085
충청북도_진천군_문백면(백곡천교_부근)_02.png,0.02252376,0.9771947,0.019008785,0.9812043
충청북도_진천군_문백면(백곡천교_부근)_03.png,0.54064363,0.4586311,0.11328715,0.8858974
충청북도_진천군_문백면(백곡천교_부근)_04.png,0.54064363,0.4586311,0.11328715,0.8858974
충청북도_진천군_진천읍(진천삼수초등학교_부근)_01.png,0.6677842,0.32931697,0.42908615,0.5686176
충청북도_청원군_내수읍(진흥아파트_부근)_01.png,0.16179389,0.8419218,0.30991676,0.688783
충청북도_청주시_상당구_수동((청주상공회의소)_부근)_01.png,0.92482567,0.07476285,0.595314,0.4026023
충청북도_청주시_상당구_용암동((건영아파트103동)_부근)_01.png,0.98293835,0.016899854,0.40886813,0.5887918
충청북도_청주시_상당구_용암동((용성초등학교)_부근)_01.png,0.46108514,0.5420219,0.34673607,0.660052
충청북도_청주시_상당구_용암동(상당고등학교_부근)_01.png,0.44673645,0.56435573,0.089075774,0.9109615
충청북도_청주시_상당구_용암동(상당초교_부근)_01.png,0.02359566,0.97716695,0.08111897,0.9202001
충청북도_청주시_상당구_용암동(용암공원_부근)_01.png,0.28190774,0.72701913,0.21038738,0.78855324
충청북도_청주시_상당구_용암동(중흥로181_부근)_01.png,0.5029754,0.49855772,0.34797776,0.6499513
충청북도_청주시_상당구_탑동((굿모닝메디칼)_부근)_01.png,0.8326119,0.16683966,0.62806207,0.37709463
충청북도_청주시_서원구_개신동(개신동우체국_부근)_01.png,0.4934437,0.51368845,0.33091456,0.67177385
충청북도_청주시_서원구_개신동(개신초교_부근)_01.png,0.4934437,0.51368845,0.33091456,0.67177385
충청북도_청주시_서원구_분평동(남평초교_부근)_01.png,0.21970668,0.78746337,0.08966187,0.90768063
충청북도_청주시_서원구_분평동(분평로21_부근)_01.png,0.8187772,0.18135291,0.48576424,0.51149577
충청북도_청주시_서원구_분평동(분평초교_부근)_01.png,0.86906767,0.13091663,0.5573014,0.43841386
충청북도_청주시_서원구_분평동(원평초교_부근)_01.png,0.029007018,0.97084177,0.018506885,0.98144567
충청북도_청주시_서원구_분평동(청주서원도서관_부근)_01.png,0.85667515,0.14112249,0.46136275,0.53862
충청북도_청주시_서원구_분평동(충북전산기계고_부근)_01.png,0.7831595,0.22292039,0.8298309,0.16900149
충청북도_청주시_서원구_산남동(산남초교_부근)_01.png,0.9721839,0.027676135,0.5650898,0.43526366
충청북도_청주시_서원구_산남동(청풍식물원_부근)_01.png,0.8328552,0.17226824,0.36009184,0.6393165
충청북도_청주시_서원구_성화동((지방도594호선구룡로)_부근)_01.png,0.8597318,0.1416175,0.6961387,0.30485788
충청북도_청주시_서원구_성화동(성동교회_부근)_01.png,0.9829227,0.016718775,0.5641872,0.438845
충청북도_청주시_서원구_성화동(성화초교_부근)_01.png,0.9581237,0.0424473,0.58392715,0.4172825
충청북도_청주시_서원구_수곡동(산남세원청실아파트103동_부근)_01.png,0.5039682,0.4962895,0.24576804,0.75538266
충청북도_청주시_서원구_수곡동(수곡초교_부근)_01.png,0.6618414,0.33302256,0.20251223,0.80016196
충청북도_청주시_서원구_수곡동(장생한의원_부근)_01.png,0.9792676,0.020727426,0.776969,0.22227183
충청북도_청주시_서원구_수곡동(청주두꺼비시장_부근)_01.png,0.80914676,0.18831292,0.12844482,0.873413
충청북도_청주시_청원구_내덕동((예대로광명로)_부근)_01.png,0.77085596,0.22919652,0.04352343,0.9566916
충청북도_청주시_청원구_내덕동(내덕초교_부근)_01.png,0.582968,0.42426014,0.056288064,0.94283164
충청북도_청주시_청원구_사천동(박미숙수학학원_사천캠퍼스_부근)_01.png,0.11378631,0.8880055,0.13651028,0.8634014
충청북도_청주시_청원구_율량동((신동아아파트3동)_부근)_01.png,0.9454592,0.0549998,0.6067056,0.39488724
충청북도_청주시_청원구_율량동(청주여고_부근)_01.png,0.54697895,0.4558689,0.38296875,0.61813277
충청북도_청주시_청원구_주성동(선광로즈웰_부근)_01.png,0.92959124,0.072478175,0.6282159,0.37845063
충청북도_청주시_청원구_주성동(우보빌딩입구_부근)_01.png,0.5875901,0.4103389,0.12056294,0.87763655
충청북도_청주시_청원구_주성동(율량대원칸타빌1차아파트_부근)_01.png,0.9660234,0.03411308,0.78387666,0.21325356
충청북도_청주시_흥덕구_가경동((감나무골로감나무골1로)_부근)_01.png,0.32589278,0.6758903,0.116362125,0.8810973
충청북도_청주시_흥덕구_가경동((송골3로통수물1로)_인근)_01.png,0.945063,0.057055384,0.6082102,0.39577565
충청북도_청주시_흥덕구_가경동(서현초교_부근)_01.png,0.85198855,0.14845401,0.78669083,0.2123628
충청북도_청주시_흥덕구_가경동(해온빌딩_부근)_01.png,0.91778994,0.08159828,0.71401846,0.28824252
충청북도_청주시_흥덕구_개신동((구룡1로구룡로)_부근)_01.png,0.25168532,0.7508966,0.08769578,0.91138756
충청북도_청주시_흥덕구_복대동((구룡로하북대1로)_부근)_01.png,0.006940216,0.99329925,0.008493543,0.9913368
충청북도_청주시_흥덕구_복대동(복대교_부근)_01.png,0.9409721,0.059631974,0.691462,0.30496675
충청북도_청주시_흥덕구_복대동(복대초교_부근)_01.png,0.013609767,0.9869063,0.019420475,0.98051584
충청북도_청주시_흥덕구_복대동(복대초교_부근)_02.png,0.522946,0.48082617,0.1262356,0.87607443
충청북도_청주시_흥덕구_복대동(솔밭중학교_부근)_01.png,0.04554087,0.9542952,0.038969666,0.9602877
충청북도_청주시_흥덕구_복대동(솔밭초교_부근)_01.png,0.8304663,0.16863275,0.4398208,0.5542221
충청북도_청주시_흥덕구_복대동(솔밭초교_부근)_02.png,0.50550765,0.49915788,0.55245507,0.44573376
충청북도_청주시_흥덕구_복대동(중앙초교앞_부근)_01.png,0.6108949,0.3921402,0.5835828,0.42047092
충청북도_청주시_흥덕구_복대동(증안초교_부근)_01.png,0.62670404,0.38207936,0.46943817,0.5255055
충청북도_청주시_흥덕구_복대동(증안초교_부근)_02.png,0.26456904,0.73969734,0.18692523,0.81306845
충청북도_청주시_흥덕구_복대동(증안초등학교_부근)_01.png,0.39225307,0.6091168,0.12193978,0.8761315
충청북도_청주시_흥덕구_복대동(직지초교_부근)_01.png,0.935063,0.065695524,0.7249664,0.2733401
충청북도_청주시_흥덕구_봉명동(봉명초교_부근)_01.png,0.073442966,0.9275703,0.102487475,0.89612377
충청북도_청주시_흥덕구_봉명동(봉명초교_부근)_02.png,0.7622763,0.23632732,0.10483217,0.8946221
충청북도_청주시_흥덕구_분평동((대원아파트905동)_부근)_01.png,0.95831096,0.04156378,0.7902591,0.20917407
충청북도_청주시_흥덕구_분평동((분평주공2단지아파트201동)_부근)_01.png,0.47512093,0.52014565,0.13028082,0.8700317
충청북도_청주시_흥덕구_분평동(분평초교_부근)_01.png,0.97429633,0.025632113,0.6691165,0.32973635
충청북도_청주시_흥덕구_옥산면(옥산초교_부근)_01.png,0.6169997,0.39081037,0.1815893,0.81913644
충청북도_충주시_교현동(충주용산초교_부근)_01.png,0.5572124,0.4499906,0.7135043,0.29171747
충청북도_충주시_교현동(칠금초교_부근)_01.png,0.50994337,0.48979002,0.11223355,0.8846183
충청북도_충주시_연수동(국원초교_부근)_01.png,0.32440913,0.6816527,0.13720658,0.8638526
충청북도_충주시_연수동(푸른뜰어린이집_부근)_01.png,0.3674944,0.63805956,0.20580032,0.7889971
충청북도_충주시_용산동(충주농협_용산지점_부근)_01.png,0.58312386,0.41734767,0.09786627,0.9010139
충청북도_충주시_지현동_남산초등학교_부근_01.png,0.913896,0.08609417,0.28598845,0.71293247
충청북도_충주시_칠금동(예지의원_부근)_01.png,0.36677012,0.6346338,0.10543254,0.89316154
충현초등학교_북쪽.png,0.29200748,0.708997,0.18392244,0.81801367
치동초등학교_북쪽.png,0.9375423,0.06293622,0.9540067,0.046383053
친구야놀자어린이집_북쪽.png,0.01145485,0.9888493,0.015157908,0.98497486
칠보초교-1구간_북쪽.png,0.7369649,0.2658516,0.9182479,0.08152795
칠봉초등학교_북쪽.png,0.9691851,0.031238973,0.7480412,0.25367892
카네기아이사랑어린이집_북쪽.png,0.21199629,0.7914093,0.0656614,0.93379366
칼비테어린이집_북쪽.png,0.26961726,0.7290442,0.033093065,0.9667192
캐슬아이어린이집_북쪽.png,0.41114616,0.5902739,0.5026633,0.4966615
케이디엘피어학원_북쪽.png,0.22911897,0.7727872,0.21099395,0.79019165
코끼리유치원_북쪽.png,0.09353748,0.9082191,0.04927978,0.950474
코스모스_어린이집_북쪽.png,0.04500377,0.95637953,0.062110662,0.9367267
코코유치원_북쪽.png,0.9637209,0.035682052,0.84639674,0.15312064
크레용어린이집_북쪽.png,0.49905622,0.50308377,0.21972594,0.77795774
큰나래유치원-1구간_북쪽.png,0.9949201,0.0048779845,0.91075945,0.08901885
큰나무희망어린이집_북쪽.png,0.6148233,0.38706157,0.22402915,0.7738632
큰바다어린이집_북쪽.png,0.6660857,0.33445826,0.46210563,0.5429913
큰별어린이집_북쪽.png,0.056829184,0.94292694,0.023396492,0.975893
큰별유치원-1구간_북쪽.png,0.14139095,0.8623761,0.20929971,0.78680027
큰소리_어린이집_북쪽.png,0.3069203,0.68834585,0.056045145,0.9420432
큰솔유치원-1구간_북쪽.png,0.7643471,0.23923206,0.33717954,0.6624065
큰숲어린이집_북쪽.png,0.13614595,0.86589825,0.02867204,0.97063565
키즈랜드어린이집_북쪽.png,0.1832942,0.81875503,0.05746305,0.94365954
키즈빌리지_유치원_북쪽.png,0.011085689,0.9891335,0.028857619,0.9712043
키즈웰어린이집_북쪽.png,0.11061069,0.89055693,0.057227522,0.9426236
키즈키즈어린이집_북쪽.png,0.010946661,0.9893527,0.07507554,0.92805505
키즈팜어린이집_북쪽.png,0.16266367,0.83941483,0.10534811,0.89550877
탄벌초등학교_북쪽.png,0.037804723,0.96338654,0.17474186,0.82908195
탄천초등학교_북쪽.png,0.3183567,0.6883266,0.429389,0.57764137
탄현초교(병설)_북쪽.png,0.23759434,0.76734626,0.40269798,0.5989411
탑동초교-1구간_북쪽.png,0.55429125,0.44732404,0.52659386,0.47240147
탑동초등학교_병설유치원_북쪽.png,0.42945945,0.5704007,0.49774384,0.5104603
탑동초등학교_북쪽.png,0.42945945,0.5704007,0.49774384,0.5104603
태봉초교_북쪽.png,0.88121367,0.12173921,0.4600455,0.5455515
태성초등학교_북쪽.png,0.9906063,0.009697109,0.8001389,0.1990861
태안초등학교_북쪽.png,0.36110395,0.6401089,0.19941285,0.8029629
태을초교_북쪽.png,0.31522214,0.688202,0.3021627,0.69148564
태장초교-1구간_북쪽.png,0.98981905,0.010249257,0.9318487,0.068199396
태전초등학교_북쪽.png,0.7773731,0.22071987,0.90200907,0.097735316
태전한솔유치원_북쪽.png,0.15630832,0.8430734,0.1406863,0.8602448
태평초등학교_북쪽.png,0.023994982,0.97660786,0.06073153,0.9401377
토당초등학교_북쪽.png,0.93130374,0.06781298,0.49160877,0.5035991
토마토유치원_북쪽.png,0.019213825,0.98044395,0.09465146,0.90543675
토월초등학교_북쪽.png,0.92421436,0.07638499,0.86460096,0.13528809
토평초등학교(병설)_북쪽.png,0.21038446,0.7958773,0.4147028,0.587666
톡톡플러스지역아동센터_북쪽.png,0.0048176646,0.99535453,0.004031241,0.9959409
통일초교(병설)_북쪽.png,0.9759299,0.024317622,0.9553696,0.043816864
통진초교_북쪽.png,0.019475609,0.98121417,0.117828965,0.8831905
통진초병설유치원_북쪽.png,0.019475609,0.98121417,0.117828965,0.8831905
통진푸른유치원_북쪽.png,0.23115957,0.77051336,0.37661955,0.6252192
통큰_에듀파크_어린이집_북쪽.png,0.1068677,0.89496267,0.045054257,0.95508385
퇴계원초등학교(병설)_북쪽.png,0.08555412,0.9144754,0.055964082,0.9449162
퇴촌어린이집_북쪽.png,0.61828995,0.3924344,0.7838326,0.21790788
트인아이유치원_북쪽.png,0.9208032,0.080875844,0.5824748,0.4299687
파라다이스유치원-1구간_북쪽.png,0.9495981,0.05079341,0.812186,0.18664074
파란꿈아트팜숲유치원-1구간_북쪽.png,0.90488577,0.09203771,0.8276024,0.17040092
파란나라어린이집_북쪽.png,0.062061816,0.9381949,0.17096919,0.8312458
파란마음_유치원_북쪽.png,0.09608883,0.9035754,0.17332181,0.8270849
파란마음하얀마음유치원_북쪽.png,0.60841227,0.39965588,0.60206974,0.3981237
파란새싹어린이집_북쪽.png,0.11904994,0.8822391,0.1057598,0.8956784
파랑새몬테소리어린이집_북쪽.png,0.025921851,0.9737363,0.004781097,0.99514675
파랑새유치원_북쪽.png,0.012453765,0.9877441,0.04487738,0.9547858
파양초교(병설)_북쪽.png,0.20976421,0.7917776,0.21926636,0.7829772
파장초교-1구간_북쪽.png,0.63296676,0.37076446,0.572218,0.42740682
파주국제유치원_북쪽.png,0.0622209,0.9393605,0.012910515,0.9872207
파주대원초교(병설)_북쪽.png,0.016775608,0.9831531,0.1564582,0.8410059
파주송화초교(병설)_북쪽.png,0.3999735,0.5983912,0.4016379,0.59393454
파주초교(병설)_북쪽.png,0.055229068,0.9473507,0.032301337,0.96846366
판곡초등학교(병설)_북쪽.png,0.3363479,0.66804886,0.09747216,0.90241265
판교대장초등학교_북쪽.png,0.9875657,0.012482703,0.9663458,0.033768207
판교샘유치원_북쪽.png,0.07765913,0.92283607,0.06644943,0.93289155
판교어린이집_북쪽.png,0.16429085,0.83738625,0.17729378,0.8161341
판교제2어린이집_북쪽.png,0.9928137,0.0073491335,0.89608586,0.10173401
판교초등학교_북쪽.png,0.4118662,0.5882482,0.5440995,0.4608934
팔달초교-1구간_북쪽.png,0.9378707,0.063412994,0.8124344,0.19218287
팔탄초대방분교_북쪽.png,0.77952516,0.22287956,0.79532784,0.20455262
팔탄초등학교_북쪽.png,0.05592248,0.94531405,0.09895828,0.90160465
팽성유치원_북쪽.png,0.6150139,0.38808486,0.05595401,0.94419897
팽성초등학교_북쪽.png,0.019378334,0.9807241,0.0025697649,0.9974027
펀키즈_유치원_북쪽.png,0.25901514,0.7444283,0.31360555,0.6841291
평내초등학교(병설)_북쪽.png,0.75045514,0.2545929,0.6799456,0.3246755
평동초등학교(병설)_북쪽.png,0.8455088,0.16143358,0.31442428,0.68490446
평촌초등학교_북쪽.png,0.9755898,0.024366915,0.8727089,0.12647545
평택소화유치원_북쪽.png,0.8788717,0.11911303,0.79074454,0.20979065
평택초등학교_북쪽.png,0.083031,0.917624,0.07156226,0.92687947
평택파랑새유치원_북쪽.png,0.19106236,0.8122308,0.3636645,0.6387305
