시설물명,위도,경도,도로안전표지,도로적색표면,무단횡단방지펜스,무인교통단속카메라,보호구역표지판,생활안전CCTV,신호등,옐로카펫,횡단보도,어린이 비율(%),발생건수
성수초등학교,37.433766,127.127238,-0.25599138854411624,-0.7729352169280795,-0.8931067505433183,1.472943757966779,-2.0015990236302943,1.0214738500280995,-0.6657772460397865,0.22607274615047493,-0.29805710087989956,-1.646130775665628,0
금빛초등학교,37.447331,127.140567,0.5608800086078953,1.265890804194904,0.5148997681562193,0.22809969543105096,0.898587106952502,2.340991273662384,-0.6657772460397865,0.22607274615047493,0.5318273760798209,-1.5450480132614453,3
왕남초등학교,37.428469,127.098687,-0.664427087120122,0.4163799620603275,1.118331133313164,1.1455069396219675,0.6668607860605149,0.3295115223173138,0.81141601861099,0.22607274615047493,-1.5428838163194802,0.8073091992626614,0
성남초등학교,37.446085,127.144145,1.377751405759907,0.4163799620603275,1.3194749216988122,0.7447566621379961,0.397403214365252,1.5545690778473806,-0.07489994017947589,1.210695588900589,0.5318273760798209,-1.5450480132614453,0
검단초등학교,37.429483,127.144034,0.15244431003188955,0.9260864673410735,-0.8931067505433183,-0.5000874003977321,-0.18009182779845417,0.41277628392798577,-0.07489994017947589,0.22607274615047493,0.11688513759996066,-0.5118980286349629,0
불곡초등학교,37.340984,127.11973,0.15244431003188955,-0.26322871164733364,-0.9936786447361424,-0.5000874003977321,-0.48238230013430367,-2.0363233025055325,-1.2566545519000971,0.22607274615047493,0.11688513759996066,-0.23174213775961364,0
서당초등학교,37.374602,127.134587,0.15244431003188955,-0.43313088007424894,1.8223343926629327,0.22809969543105096,0.397403214365252,-0.2791860437828,-0.3703385931096312,0.22607274615047493,0.11688513759996066,0.45590766638928365,0
성남매송초등학교,37.402183,127.122403,-0.664427087120122,-1.1127395537819103,0.11261219138492287,-0.5000874003977321,-0.8523559374354752,-0.6907505775823833,-0.9612158989699418,0.22607274615047493,-0.7129993393597598,0.6483569154952137,0
성남정자초등학교,37.374517,127.104912,-0.664427087120122,-0.6030330485011642,-1.0942505389289665,0.22809969543105096,-1.6316253863291235,-2.908092736192868,-0.9612158989699418,0.22607274615047493,-0.7129993393597598,0.08863355848402521,0
양영초등학교,37.37466,127.140091,-0.25599138854411624,0.5862821304872429,1.2189030275059882,-0.5000874003977321,1.2829158754962575,0.3295115223173138,-1.2566545519000971,0.22607274615047493,-0.29805710087989956,0.45590766638928365,0
중탑초등학교,37.413924,127.139686,1.377751405759907,0.7561842989141582,2.828053334591174,0.22809969543105096,-0.04738043406557689,-0.2791860437828,0.5159773656808347,0.22607274615047493,1.3617118530395413,-0.1397215984436386,0
초림초등학교,37.376826,127.117592,-1.4812984842721335,-1.2826417222088256,-0.9936786447361424,-0.5000874003977321,-0.04738043406557689,-0.2791860437828,-0.6657772460397865,0.22607274615047493,-1.5428838163194802,1.312029523852358,0
판교대장초등학교,37.368279,127.069713,-1.4812984842721335,1.0959886357679887,1.6211906042772846,0.22809969543105096,1.5947078483405737,0.7103258713040115,1.6977319774014559,-1.4571511212534125,-1.5428838163194802,1.7932016646999858,0
미래유치원,37.452885,127.150066,-0.664427087120122,0.7561842989141582,-0.2896753853863736,1.1455069396219675,0.7477552344816044,0.2419749459989004,0.2205387127506794,1.210695588900589,-0.7129993393597598,-0.9545805443213993,0
성체유치원,37.439656,127.137203,-0.25599138854411624,-1.1127395537819103,-0.49081917377202183,0.22809969543105096,0.07549112484458337,1.3793806190327003,-0.6657772460397865,-1.4571511212534125,-0.7129993393597598,-1.646130775665628,3
신흥성모유치원,37.449077,127.143242,3.0114942000639298,0.7561842989141582,0.9171873449275157,1.1455069396219675,1.2829158754962575,1.960176924675687,0.5159773656808347,0.22607274615047493,2.191596329999262,-0.28016829142392025,3
은솔유치원,37.467824,127.138154,-1.4812984842721335,0.4163799620603275,-1.496538115700263,1.1455069396219675,-1.0737519613502355,-0.16144356238332383,0.2205387127506794,-1.4571511212534125,-1.5428838163194802,1.3601792024364738,0
위례새초롱유치원,37.469683,127.147866,-1.4812984842721335,1.265890804194904,1.118331133313164,0.22809969543105096,1.3391248956975361,-0.16144356238332383,0.5159773656808347,1.210695588900589,-1.5428838163194802,1.3601792024364738,0
위례하늘유치원,37.467037,127.151134,-1.4812984842721335,-0.43313088007424894,-0.49081917377202183,-0.5000874003977321,-0.18009182779845417,-0.6907505775823833,-0.07489994017947589,-1.4571511212534125,-1.5428838163194802,1.3601792024364738,0
고등나래 유치원,37.426969,127.096496,-1.4812984842721335,-0.7729352169280795,-0.591391067964846,1.1455069396219675,-0.32435732613726603,0.14970441634076345,0.2205387127506794,0.22607274615047493,-1.5428838163194802,0.8073091992626614,0
은서유치원,37.443605,127.134977,0.5608800086078953,-0.09332654322041836,-0.3902472795791977,0.7447566621379961,1.3391248956975361,1.3793806190327003,0.5159773656808347,1.210695588900589,0.5318273760798209,-1.5450480132614453,3
