연번,위도,경도,보호구역아이디,시도명,시군구명,대상시설명,관할경찰서명,데이터기준일자,이미지명,비고
"652",37.4056980000,127.1449080000,성남-01-045,경기도,성남시 분당구,상탑초등학교,분당경찰서,"2022-09-01",성남-01-045-C-03.jpeg,""
"653",37.4054680000,127.1448170000,성남-01-045,경기도,성남시 분당구,상탑초등학교,분당경찰서,"2022-09-01",성남-01-045-C-04.jpeg,""
"654",37.4053250000,127.1455960000,성남-01-045,경기도,성남시 분당구,상탑초등학교,분당경찰서,"2022-09-01",성남-01-045-C-05.jpeg,""
"655",37.4053910000,127.1473580000,성남-01-045,경기도,성남시 분당구,상탑초등학교,분당경찰서,"2022-09-01",성남-01-045-C-06.jpeg,""
"656",37.4053910000,127.1481770000,성남-01-045,경기도,성남시 분당구,상탑초등학교,분당경찰서,"2022-09-01",성남-01-045-C-07.jpeg,""
"657",37.4055780000,127.1469910000,성남-01-045,경기도,성남시 분당구,상탑초등학교,분당경찰서,"2022-09-01",성남-01-045-C-08.jpeg,""
"658",37.4055460000,127.1457410000,성남-01-045,경기도,성남시 분당구,상탑초등학교,분당경찰서,"2022-09-01",성남-01-045-C-09.jpeg,""
"659",37.4066980000,127.1465930000,성남-01-045,경기도,성남시 분당구,상탑초등학교,분당경찰서,"2022-09-01",성남-01-045-C-10.jpeg,""
"660",37.4064870000,127.1482690000,성남-01-045,경기도,성남시 분당구,상탑초등학교,분당경찰서,"2022-09-01",성남-01-045-C-11.jpeg,""
"661",37.4068110000,127.1469130000,성남-01-045,경기도,성남시 분당구,상탑초등학교,분당경찰서,"2022-09-01",성남-01-045-C-12.jpeg,""
"662",37.4068360000,127.1461610000,성남-01-045,경기도,성남시 분당구,상탑초등학교,분당경찰서,"2022-09-01",성남-01-045-C-13.jpeg,""
"663",37.4070840000,127.1460290000,성남-01-045,경기도,성남시 분당구,상탑초등학교,분당경찰서,"2022-09-01",성남-01-045-C-14.jpeg,""
"664",37.4069940000,127.1456870000,성남-01-045,경기도,성남시 분당구,상탑초등학교,분당경찰서,"2022-09-01",성남-01-045-C-15.jpeg,""
"665",37.4068440000,127.1453250000,성남-01-045,경기도,성남시 분당구,상탑초등학교,분당경찰서,"2022-09-01",성남-01-045-C-16.jpeg,""
"666",37.4063690000,127.1450440000,성남-01-045,경기도,성남시 분당구,상탑초등학교,분당경찰서,"2022-09-01",성남-01-045-C-17.jpeg,""
"667",37.4062450000,127.1451770000,성남-01-045,경기도,성남시 분당구,상탑초등학교,분당경찰서,"2022-09-01",성남-01-045-C-18.jpeg,""
"668",37.4066260000,127.1451970000,성남-01-045,경기도,성남시 분당구,상탑초등학교,분당경찰서,"2022-09-01",성남-01-045-C-19.jpeg,""
"669",37.4070470000,127.1454380000,성남-01-045,경기도,성남시 분당구,상탑초등학교,분당경찰서,"2022-09-01",성남-01-045-C-20.jpeg,""
"670",37.4072670000,127.1455040000,성남-01-045,경기도,성남시 분당구,상탑초등학교,분당경찰서,"2022-09-01",성남-01-045-C-21.jpeg,""
"671",37.3811920000,127.1292840000,성남-01-046,경기도,성남시 분당구,서현초등학교,분당경찰서,"2022-08-22",성남-01-046-C-01.jpeg,""
"672",37.3814590000,127.1290030000,성남-01-046,경기도,성남시 분당구,서현초등학교,분당경찰서,"2022-08-22",성남-01-046-C-02.jpeg,""
"673",37.3818080000,127.1286210000,성남-01-046,경기도,성남시 분당구,서현초등학교,분당경찰서,"2022-08-22",성남-01-046-C-03.jpeg,""
"674",37.3818830000,127.1285160000,성남-01-046,경기도,성남시 분당구,서현초등학교,분당경찰서,"2022-08-22",성남-01-046-C-04.jpeg,""
"675",37.3824020000,127.1275430000,성남-01-046,경기도,성남시 분당구,서현초등학교,분당경찰서,"2022-08-22",성남-01-046-C-05.jpeg,""
"676",37.3824720000,127.1273810000,성남-01-046,경기도,성남시 분당구,서현초등학교,분당경찰서,"2022-08-22",성남-01-046-C-06.jpeg,""
"677",37.3824880000,127.1273430000,성남-01-046,경기도,성남시 분당구,서현초등학교,분당경찰서,"2022-08-22",성남-01-046-C-07.jpeg,""
"678",37.3829860000,127.1265070000,성남-01-046,경기도,성남시 분당구,서현초등학교,분당경찰서,"2022-08-22",성남-01-046-C-08.jpeg,""
"679",37.3838140000,127.1255740000,성남-01-046,경기도,성남시 분당구,서현초등학교,분당경찰서,"2022-08-22",성남-01-046-C-09.jpeg,""
"680",37.3655750000,127.1099580000,성남-01-047,경기도,성남시 분당구,성남신기초등학교,분당경찰서,"2022-08-11",성남-01-047-C-01.jpeg,""
"681",37.3656150000,127.1099640000,성남-01-047,경기도,성남시 분당구,성남신기초등학교,분당경찰서,"2022-08-11",성남-01-047-C-02.jpeg,""
"682",37.3673710000,127.1097110000,성남-01-047,경기도,성남시 분당구,성남신기초등학교,분당경찰서,"2022-08-11",성남-01-047-C-03.jpeg,""
"683",37.3676020000,127.1097180000,성남-01-047,경기도,성남시 분당구,성남신기초등학교,분당경찰서,"2022-08-11",성남-01-047-C-04.jpeg,""
"684",37.3711980000,127.1445320000,성남-01-048,경기도,성남시 분당구,성남장안초등학교,분당경찰서,"2022-08-17",성남-01-048-C-01.jpeg,""
"685",37.3716650000,127.1440310000,성남-01-048,경기도,성남시 분당구,성남장안초등학교,분당경찰서,"2022-08-17",성남-01-048-C-02.jpeg,""
"686",37.3717060000,127.1439810000,성남-01-048,경기도,성남시 분당구,성남장안초등학교,분당경찰서,"2022-08-17",성남-01-048-C-03.jpeg,""
"687",37.3717060000,127.1439790000,성남-01-048,경기도,성남시 분당구,성남장안초등학교,분당경찰서,"2022-08-17",성남-01-048-C-04.jpeg,""
"688",37.3722360000,127.1433540000,성남-01-048,경기도,성남시 분당구,성남장안초등학교,분당경찰서,"2022-08-17",성남-01-048-C-05.jpeg,""
"689",37.3723820000,127.1431970000,성남-01-048,경기도,성남시 분당구,성남장안초등학교,분당경찰서,"2022-08-17",성남-01-048-C-06.jpeg,""
"690",37.3727870000,127.1416760000,성남-01-048,경기도,성남시 분당구,성남장안초등학교,분당경찰서,"2022-08-17",성남-01-048-C-07.jpeg,""
"691",37.3727450000,127.1418060000,성남-01-048,경기도,성남시 분당구,성남장안초등학교,분당경찰서,"2022-08-17",성남-01-048-C-08.jpeg,""
"692",37.3726450000,127.1422210000,성남-01-048,경기도,성남시 분당구,성남장안초등학교,분당경찰서,"2022-08-17",성남-01-048-C-09.jpeg,""
"693",37.3725610000,127.1424860000,성남-01-048,경기도,성남시 분당구,성남장안초등학교,분당경찰서,"2022-08-17",성남-01-048-C-10.jpeg,""
"694",37.3723490000,127.1429540000,성남-01-048,경기도,성남시 분당구,성남장안초등학교,분당경찰서,"2022-08-17",성남-01-048-C-11.jpeg,""
"695",37.3722770000,127.1430670000,성남-01-048,경기도,성남시 분당구,성남장안초등학교,분당경찰서,"2022-08-17",성남-01-048-C-12.jpeg,""
"696",37.3717440000,127.1436890000,성남-01-048,경기도,성남시 분당구,성남장안초등학교,분당경찰서,"2022-08-17",성남-01-048-C-13.jpeg,""
"697",37.3715910000,127.1438690000,성남-01-048,경기도,성남시 분당구,성남장안초등학교,분당경찰서,"2022-08-17",성남-01-048-C-14.jpeg,""
"698",37.3715890000,127.1438710000,성남-01-048,경기도,성남시 분당구,성남장안초등학교,분당경찰서,"2022-08-17",성남-01-048-C-15.jpeg,""
"699",37.3943740000,127.1252850000,성남-01-049,경기도,성남시 분당구,안말초등학교,분당경찰서,"2022-08-11",성남-01-049-C-01.jpeg,""
"700",37.3932990000,127.1251060000,성남-01-049,경기도,성남시 분당구,안말초등학교,분당경찰서,"2022-08-11",성남-01-049-C-02.jpeg,""
"701",37.3931690000,127.1250210000,성남-01-049,경기도,성남시 분당구,안말초등학교,분당경찰서,"2022-08-11",성남-01-049-C-03.jpeg,""
"702",37.3930840000,127.1252070000,성남-01-049,경기도,성남시 분당구,안말초등학교,분당경찰서,"2022-08-11",성남-01-049-C-04.jpeg,""
"703",37.3924440000,127.1247010000,성남-01-049,경기도,성남시 분당구,안말초등학교,분당경찰서,"2022-08-11",성남-01-049-C-05.jpeg,""
"704",37.3915550000,127.1238970000,성남-01-049,경기도,성남시 분당구,안말초등학교,분당경찰서,"2022-08-11",성남-01-049-C-06.jpeg,""
"705",37.3904210000,127.1228710000,성남-01-049,경기도,성남시 분당구,안말초등학교,분당경찰서,"2022-08-11",성남-01-049-C-07.jpeg,""
"706",37.3921050000,127.1243920000,성남-01-049,경기도,성남시 분당구,안말초등학교,분당경찰서,"2022-08-11",성남-01-049-C-08.jpeg,""
"707",37.3918160000,127.1249060000,성남-01-049,경기도,성남시 분당구,안말초등학교,분당경찰서,"2022-08-11",성남-01-049-C-09.jpeg,""
"708",37.3919640000,127.1250610000,성남-01-049,경기도,성남시 분당구,안말초등학교,분당경찰서,"2022-08-11",성남-01-049-C-10.jpeg,""
"709",37.3915540000,127.1254840000,성남-01-049,경기도,성남시 분당구,안말초등학교,분당경찰서,"2022-08-11",성남-01-049-C-11.jpeg,""
"710",37.3913080000,127.1254580000,성남-01-049,경기도,성남시 분당구,안말초등학교,분당경찰서,"2022-08-11",성남-01-049-C-12.jpeg,""
"711",37.3910220000,127.1260590000,성남-01-049,경기도,성남시 분당구,안말초등학교,분당경찰서,"2022-08-11",성남-01-049-C-13.jpeg,""
"712",37.3908380000,127.1268350000,성남-01-049,경기도,성남시 분당구,안말초등학교,분당경찰서,"2022-08-11",성남-01-049-C-14.jpeg,""
"713",37.4167230000,127.1266470000,성남-01-050,경기도,성남시 분당구,야탑초등학교,분당경찰서,"2022-07-27",성남-01-050-C-01.jpeg,""
"714",37.4167180000,127.1265760000,성남-01-050,경기도,성남시 분당구,야탑초등학교,분당경찰서,"2022-07-27",성남-01-050-C-02.jpeg,""
"715",37.4167090000,127.1262330000,성남-01-050,경기도,성남시 분당구,야탑초등학교,분당경찰서,"2022-07-27",성남-01-050-C-03.jpeg,""
"716",37.4166990000,127.1257510000,성남-01-050,경기도,성남시 분당구,야탑초등학교,분당경찰서,"2022-07-27",성남-01-050-C-04.jpeg,""
"717",37.4166110000,127.1237420000,성남-01-050,경기도,성남시 분당구,야탑초등학교,분당경찰서,"2022-07-27",성남-01-050-C-05.jpeg,""
"718",37.4157850000,127.1227440000,성남-01-050,경기도,성남시 분당구,야탑초등학교,분당경찰서,"2022-07-27",성남-01-050-C-06.jpeg,""
"719",37.4166640000,127.1245050000,성남-01-050,경기도,성남시 분당구,야탑초등학교,분당경찰서,"2022-07-27",성남-01-050-C-07.jpeg,""
"720",37.4169340000,127.1246830000,성남-01-050,경기도,성남시 분당구,야탑초등학교,분당경찰서,"2022-07-27",성남-01-050-C-08.jpeg,""
"721",37.4169120000,127.1263520000,성남-01-050,경기도,성남시 분당구,야탑초등학교,분당경찰서,"2022-07-27",성남-01-050-C-09.jpeg,""
"722",37.4169190000,127.1265710000,성남-01-050,경기도,성남시 분당구,야탑초등학교,분당경찰서,"2022-07-27",성남-01-050-C-10.jpeg,""
"723",37.4167310000,127.1271480000,성남-01-050,경기도,성남시 분당구,야탑초등학교,분당경찰서,"2022-07-27",성남-01-050-C-11.jpeg,""
"724",37.4169410000,127.1275670000,성남-01-050,경기도,성남시 분당구,야탑초등학교,분당경찰서,"2022-07-27",성남-01-050-C-12.jpeg,""
"725",37.4169530000,127.1281210000,성남-01-050,경기도,성남시 분당구,야탑초등학교,분당경찰서,"2022-07-27",성남-01-050-C-13.jpeg,""
"726",37.4169470000,127.1274410000,성남-01-050,경기도,성남시 분당구,야탑초등학교,분당경찰서,"2022-07-27",성남-01-050-C-14.jpeg,""
"727",37.4167050000,127.1260230000,성남-01-050,경기도,성남시 분당구,야탑초등학교,분당경찰서,"2022-07-27",성남-01-050-C-15.jpeg,""
"728",37.3457670000,127.1159110000,성남-01-051,경기도,성남시 분당구,오리초등학교,분당경찰서,"2022-08-17",성남-01-051-C-01.jpeg,""
"729",37.3453430000,127.1159110000,성남-01-051,경기도,성남시 분당구,오리초등학교,분당경찰서,"2022-08-17",성남-01-051-C-02.jpeg,""
"730",37.3447510000,127.1159110000,성남-01-051,경기도,성남시 분당구,오리초등학교,분당경찰서,"2022-08-17",성남-01-051-C-03.jpeg,""
"731",37.3442890000,127.1159210000,성남-01-051,경기도,성남시 분당구,오리초등학교,분당경찰서,"2022-08-17",성남-01-051-C-04.jpeg,""
"732",37.3428220000,127.1162910000,성남-01-051,경기도,성남시 분당구,오리초등학교,분당경찰서,"2022-08-17",성남-01-051-C-05.jpeg,""
"733",37.3440120000,127.1162910000,성남-01-051,경기도,성남시 분당구,오리초등학교,분당경찰서,"2022-08-17",성남-01-051-C-06.jpeg,""
"734",37.3441050000,127.1162910000,성남-01-051,경기도,성남시 분당구,오리초등학교,분당경찰서,"2022-08-17",성남-01-051-C-07.jpeg,""
"735",37.3988750000,127.1252660000,성남-01-052,경기도,성남시 분당구,이매초등학교,분당경찰서,"2022-07-27",성남-01-052-C-01.jpeg,""
"736",37.3951040000,127.1254860000,성남-01-052,경기도,성남시 분당구,이매초등학교,분당경찰서,"2022-07-27",성남-01-052-C-02.jpeg,""
"737",37.3967480000,127.1255110000,성남-01-052,경기도,성남시 분당구,이매초등학교,분당경찰서,"2022-07-27",성남-01-052-C-03.jpeg,""
"738",37.3967640000,127.1252510000,성남-01-052,경기도,성남시 분당구,이매초등학교,분당경찰서,"2022-07-27",성남-01-052-C-04.jpeg,""
"739",37.3960610000,127.1254980000,성남-01-052,경기도,성남시 분당구,이매초등학교,분당경찰서,"2022-07-27",성남-01-052-C-05.jpeg,""
"740",37.3534360000,127.1169670000,성남-01-053,경기도,성남시 분당구,청솔초등학교,분당경찰서,"2022-08-25",성남-01-053-C-01.jpeg,""
"741",37.3536430000,127.1165410000,성남-01-053,경기도,성남시 분당구,청솔초등학교,분당경찰서,"2022-08-25",성남-01-053-C-02.jpeg,""
"742",37.3538240000,127.1162190000,성남-01-053,경기도,성남시 분당구,청솔초등학교,분당경찰서,"2022-08-25",성남-01-053-C-03.jpeg,""
"743",37.3561420000,127.1114990000,성남-01-053,경기도,성남시 분당구,청솔초등학교,분당경찰서,"2022-08-25",성남-01-053-C-04.jpeg,""
"744",37.3728170000,127.1335710000,성남-01-054,경기도,성남시 분당구,당촌초등학교,분당경찰서,"2022-08-31",성남-01-054-C-01.jpeg,""
"745",37.3735720000,127.1327440000,성남-01-054,경기도,성남시 분당구,당촌초등학교,분당경찰서,"2022-08-31",성남-01-054-C-02.jpeg,""
"746",37.3734940000,127.1322080000,성남-01-054,경기도,성남시 분당구,당촌초등학교,분당경찰서,"2022-08-31",성남-01-054-C-03.jpeg,""
"747",37.3742790000,127.1313460000,성남-01-054,경기도,성남시 분당구,당촌초등학교,분당경찰서,"2022-08-31",성남-01-054-C-04.jpeg,""
"748",37.3747990000,127.1307680000,성남-01-054,경기도,성남시 분당구,당촌초등학교,분당경찰서,"2022-08-31",성남-01-054-C-05.jpeg,""
"749",37.3681840000,127.1200570000,성남-01-055,경기도,성남시 분당구,한솔초등학교,분당경찰서,"2022-08-26",성남-01-055-C-01.jpeg,""
"750",37.3668340000,127.1188990000,성남-01-055,경기도,성남시 분당구,한솔초등학교,분당경찰서,"2022-08-26",성남-01-055-C-02.jpeg,""
"751",37.3654260000,127.1192230000,성남-01-055,경기도,성남시 분당구,한솔초등학교,분당경찰서,"2022-08-26",성남-01-055-C-03.jpeg,""
"752",37.3639780000,127.1192860000,성남-01-055,경기도,성남시 분당구,한솔초등학교,분당경찰서,"2022-08-26",성남-01-055-C-04.jpeg,""
"753",37.3678070000,127.1249470000,성남-01-056,경기도,성남시 분당구,수내초등학교,분당경찰서,"2022-08-22",성남-01-056-C-01.jpeg,""
"754",37.3683130000,127.1243890000,성남-01-056,경기도,성남시 분당구,수내초등학교,분당경찰서,"2022-08-22",성남-01-056-C-02.jpeg,""
"755",37.3689620000,127.1237050000,성남-01-056,경기도,성남시 분당구,수내초등학교,분당경찰서,"2022-08-22",성남-01-056-C-03.jpeg,""
"756",37.3692870000,127.1235610000,성남-01-056,경기도,성남시 분당구,수내초등학교,분당경찰서,"2022-08-22",성남-01-056-C-04.jpeg,""
"757",37.3693230000,127.1232450000,성남-01-056,경기도,성남시 분당구,수내초등학교,분당경찰서,"2022-08-22",성남-01-056-C-05.jpeg,""
"758",37.3697020000,127.1228210000,성남-01-056,경기도,성남시 분당구,수내초등학교,분당경찰서,"2022-08-22",성남-01-056-C-06.jpeg,""
"759",37.4001040000,127.1170130000,성남-01-057,경기도,성남시 분당구,성남송현초등학교,분당경찰서,"2022-09-02",성남-01-057-C-01.jpeg,""
"760",37.4003020000,127.1170160000,성남-01-057,경기도,성남시 분당구,성남송현초등학교,분당경찰서,"2022-09-02",성남-01-057-C-02.jpeg,""
"761",37.4030120000,127.1170180000,성남-01-057,경기도,성남시 분당구,성남송현초등학교,분당경찰서,"2022-09-02",성남-01-057-C-03.jpeg,""
"762",37.4039340000,127.1163130000,성남-01-057,경기도,성남시 분당구,성남송현초등학교,분당경찰서,"2022-09-02",성남-01-057-C-04.jpeg,""
"763",37.4049690000,127.1170570000,성남-01-057,경기도,성남시 분당구,성남송현초등학교,분당경찰서,"2022-09-02",성남-01-057-C-05.jpeg,""
"764",37.4051530000,127.1174560000,성남-01-057,경기도,성남시 분당구,성남송현초등학교,분당경찰서,"2022-09-02",성남-01-057-C-06.jpeg,""
"765",37.4038820000,127.1157260000,성남-01-057,경기도,성남시 분당구,성남송현초등학교,분당경찰서,"2022-09-02",성남-01-057-C-07.jpeg,""
"766",37.4044210000,127.1158910000,성남-01-057,경기도,성남시 분당구,성남송현초등학교,분당경찰서,"2022-09-02",성남-01-057-C-08.jpeg,""
"767",37.4046480000,127.1160320000,성남-01-057,경기도,성남시 분당구,성남송현초등학교,분당경찰서,"2022-09-02",성남-01-057-C-09.jpeg,""
"768",37.4053470000,127.1156520000,성남-01-057,경기도,성남시 분당구,성남송현초등학교,분당경찰서,"2022-09-02",성남-01-057-C-10.jpeg,""
"769",37.4059330000,127.1153220000,성남-01-057,경기도,성남시 분당구,성남송현초등학교,분당경찰서,"2022-09-02",성남-01-057-C-11.jpeg,""
"770",37.4069780000,127.1153110000,성남-01-057,경기도,성남시 분당구,성남송현초등학교,분당경찰서,"2022-09-02",성남-01-057-C-12.jpeg,""
"771",37.3881610000,127.0895810000,성남-01-058,경기도,성남시 분당구,판교초등학교,분당경찰서,"2022-09-01",성남-01-058-C-01.jpeg,""
"772",37.3877990000,127.0894450000,성남-01-058,경기도,성남시 분당구,판교초등학교,분당경찰서,"2022-09-01",성남-01-058-C-02.jpeg,""
"773",37.3876870000,127.0896650000,성남-01-058,경기도,성남시 분당구,판교초등학교,분당경찰서,"2022-09-01",성남-01-058-C-03.jpeg,""
"774",37.3874730000,127.0893310000,성남-01-058,경기도,성남시 분당구,판교초등학교,분당경찰서,"2022-09-01",성남-01-058-C-04.jpeg,""
"775",37.3862820000,127.0895530000,성남-01-058,경기도,성남시 분당구,판교초등학교,분당경찰서,"2022-09-01",성남-01-058-C-05.jpeg,""
"776",37.3862750000,127.0900810000,성남-01-058,경기도,성남시 분당구,판교초등학교,분당경찰서,"2022-09-01",성남-01-058-C-06.jpeg,""
"777",37.3862690000,127.0904820000,성남-01-058,경기도,성남시 분당구,판교초등학교,분당경찰서,"2022-09-01",성남-01-058-C-07.jpeg,""
"778",37.3862650000,127.0907070000,성남-01-058,경기도,성남시 분당구,판교초등학교,분당경찰서,"2022-09-01",성남-01-058-C-08.jpeg,""
"779",37.3863930000,127.0907730000,성남-01-058,경기도,성남시 분당구,판교초등학교,분당경찰서,"2022-09-01",성남-01-058-C-09.jpeg,""
"780",37.3863840000,127.0918960000,성남-01-058,경기도,성남시 분당구,판교초등학교,분당경찰서,"2022-09-01",성남-01-058-C-10.jpeg,""
"781",37.3862460000,127.0920940000,성남-01-058,경기도,성남시 분당구,판교초등학교,분당경찰서,"2022-09-01",성남-01-058-C-11.jpeg,""
"782",37.3863990000,127.0921640000,성남-01-058,경기도,성남시 분당구,판교초등학교,분당경찰서,"2022-09-01",성남-01-058-C-12.jpeg,""
"783",37.3864240000,127.0925760000,성남-01-058,경기도,성남시 분당구,판교초등학교,분당경찰서,"2022-09-01",성남-01-058-C-13.jpeg,""
"784",37.3864210000,127.0927320000,성남-01-058,경기도,성남시 분당구,판교초등학교,분당경찰서,"2022-09-01",성남-01-058-C-14.jpeg,""
"785",37.3865760000,127.0938070000,성남-01-058,경기도,성남시 분당구,판교초등학교,분당경찰서,"2022-09-01",성남-01-058-C-15.jpeg,""
"786",37.3865960000,127.0938440000,성남-01-058,경기도,성남시 분당구,판교초등학교,분당경찰서,"2022-09-01",성남-01-058-C-16.jpeg,""
"787",37.4498240000,127.1647630000,성남-01-059,경기도,성남시 중원구,성남동초등학교,성남중원경찰서,"2022-08-22",성남-01-059-C-01.jpeg,""
"788",37.4497320000,127.1647940000,성남-01-059,경기도,성남시 중원구,성남동초등학교,성남중원경찰서,"2022-08-22",성남-01-059-C-02.jpeg,""
"789",37.4494180000,127.1633130000,성남-01-059,경기도,성남시 중원구,성남동초등학교,성남중원경찰서,"2022-08-22",성남-01-059-C-03.jpeg,""
"790",37.4492510000,127.1633770000,성남-01-059,경기도,성남시 중원구,성남동초등학교,성남중원경찰서,"2022-08-22",성남-01-059-C-04.jpeg,""
"791",37.4488570000,127.1634950000,성남-01-059,경기도,성남시 중원구,성남동초등학교,성남중원경찰서,"2022-08-22",성남-01-059-C-05.jpeg,""
"792",37.4488570000,127.1635010000,성남-01-059,경기도,성남시 중원구,성남동초등학교,성남중원경찰서,"2022-08-22",성남-01-059-C-06.jpeg,""
"793",37.4492840000,127.1656410000,성남-01-059,경기도,성남시 중원구,성남동초등학교,성남중원경찰서,"2022-08-22",성남-01-059-C-07.jpeg,""
"794",37.4487240000,127.1621870000,성남-01-059,경기도,성남시 중원구,성남동초등학교,성남중원경찰서,"2022-08-22",성남-01-059-C-08.jpeg,""
"795",37.4486140000,127.1617320000,성남-01-059,경기도,성남시 중원구,성남동초등학교,성남중원경찰서,"2022-08-22",성남-01-059-C-09.jpeg,""
"796",37.4487470000,127.1609970000,성남-01-059,경기도,성남시 중원구,성남동초등학교,성남중원경찰서,"2022-08-22",성남-01-059-C-10.jpeg,""
"797",37.4478150000,127.1612920000,성남-01-059,경기도,성남시 중원구,성남동초등학교,성남중원경찰서,"2022-08-22",성남-01-059-C-11.jpeg,""
"798",37.4487610000,127.1636450000,성남-01-059,경기도,성남시 중원구,성남동초등학교,성남중원경찰서,"2022-08-22",성남-01-059-C-12.jpeg,""
"799",37.4476130000,127.1640270000,성남-01-059,경기도,성남시 중원구,성남동초등학교,성남중원경찰서,"2022-08-22",성남-01-059-C-13.jpeg,""
"800",37.4450140000,127.1307880000,성남-01-060,경기도,성남시 수정구,태평초등학교,성남수정경찰서,"2022-08-11",성남-01-060-C-01.jpeg,""
"801",37.4449490000,127.1305930000,성남-01-060,경기도,성남시 수정구,태평초등학교,성남수정경찰서,"2022-08-11",성남-01-060-C-02.jpeg,""
"802",37.4450190000,127.1303480000,성남-01-060,경기도,성남시 수정구,태평초등학교,성남수정경찰서,"2022-08-11",성남-01-060-C-03.jpeg,""
"803",37.4445030000,127.1306940000,성남-01-060,경기도,성남시 수정구,태평초등학교,성남수정경찰서,"2022-08-11",성남-01-060-C-04.jpeg,""
"804",37.4432820000,127.1313530000,성남-01-060,경기도,성남시 수정구,태평초등학교,성남수정경찰서,"2022-08-11",성남-01-060-C-05.jpeg,""
"805",37.4435750000,127.1306730000,성남-01-060,경기도,성남시 수정구,태평초등학교,성남수정경찰서,"2022-08-11",성남-01-060-C-06.jpeg,""
"806",37.4447830000,127.1301410000,성남-01-060,경기도,성남시 수정구,태평초등학교,성남수정경찰서,"2022-08-11",성남-01-060-C-07.jpeg,""
"807",37.4445360000,127.1291550000,성남-01-060,경기도,성남시 수정구,태평초등학교,성남수정경찰서,"2022-08-11",성남-01-060-C-08.jpeg,""
"808",37.4448560000,127.1297570000,성남-01-060,경기도,성남시 수정구,태평초등학교,성남수정경찰서,"2022-08-11",성남-01-060-C-09.jpeg,""
"809",37.4451530000,127.1297150000,성남-01-060,경기도,성남시 수정구,태평초등학교,성남수정경찰서,"2022-08-11",성남-01-060-C-10.jpeg,""
"810",37.4460570000,127.1293040000,성남-01-060,경기도,성남시 수정구,태평초등학교,성남수정경찰서,"2022-08-11",성남-01-060-C-11.jpeg,""
"811",37.4339930000,127.1285480000,성남-01-061,경기도,성남시 수정구,성수초등학교,성남수정경찰서,"2022-08-04",성남-01-061-C-01.jpeg,""
"812",37.4345710000,127.1276050000,성남-01-061,경기도,성남시 수정구,성수초등학교,성남수정경찰서,"2022-08-04",성남-01-061-C-02.jpeg,""
"813",37.4470340000,127.1376290000,성남-01-062,경기도,성남시 수정구,금빛초등학교,성남수정경찰서,"2022-08-11",성남-01-062-C-01.jpeg,""
"814",37.4481710000,127.1410130000,성남-01-062,경기도,성남시 수정구,금빛초등학교,성남수정경찰서,"2022-08-11",성남-01-062-C-02.jpeg,""
"815",37.4480730000,127.1406790000,성남-01-062,경기도,성남시 수정구,금빛초등학교,성남수정경찰서,"2022-08-11",성남-01-062-C-03.jpeg,""
"816",37.4482840000,127.1414010000,성남-01-062,경기도,성남시 수정구,금빛초등학교,성남수정경찰서,"2022-08-11",성남-01-062-C-04.jpeg,""
"817",37.4483890000,127.1422620000,성남-01-062,경기도,성남시 수정구,금빛초등학교,성남수정경찰서,"2022-08-11",성남-01-062-C-05.jpeg,""
"818",37.4485170000,127.1422090000,성남-01-062,경기도,성남시 수정구,금빛초등학교,성남수정경찰서,"2022-08-11",성남-01-062-C-06.jpeg,""
"819",37.4492010000,127.1400610000,성남-01-062,경기도,성남시 수정구,금빛초등학교,성남수정경찰서,"2022-08-11",성남-01-062-C-07.jpeg,""
"820",37.4472970000,127.1380050000,성남-01-062,경기도,성남시 수정구,금빛초등학교,성남수정경찰서,"2022-08-11",성남-01-062-C-08.jpeg,""
"821",37.4471180000,127.1409320000,성남-01-062,경기도,성남시 수정구,금빛초등학교,성남수정경찰서,"2022-08-11",성남-01-062-C-09.jpeg,""
"822",37.4465440000,127.1393210000,성남-01-062,경기도,성남시 수정구,금빛초등학교,성남수정경찰서,"2022-08-11",성남-01-062-C-10.jpeg,""
"823",37.4474560000,127.1390570000,성남-01-062,경기도,성남시 수정구,금빛초등학교,성남수정경찰서,"2022-08-11",성남-01-062-C-11.jpeg,""
"824",37.4475750000,127.1390030000,성남-01-062,경기도,성남시 수정구,금빛초등학교,성남수정경찰서,"2022-08-11",성남-01-062-C-12.jpeg,""
"825",37.4475620000,127.1388840000,성남-01-062,경기도,성남시 수정구,금빛초등학교,성남수정경찰서,"2022-08-11",성남-01-062-C-13.jpeg,""
"826",37.4280240000,127.0974350000,성남-01-063,경기도,성남시 수정구,왕남초등학교,성남수정경찰서,"2022-09-02",성남-01-063-C-01.jpeg,""
"827",37.4279090000,127.0979120000,성남-01-063,경기도,성남시 수정구,왕남초등학교,성남수정경찰서,"2022-09-02",성남-01-063-C-02.jpeg,""
"828",37.4277280000,127.0988720000,성남-01-063,경기도,성남시 수정구,왕남초등학교,성남수정경찰서,"2022-09-02",성남-01-063-C-03.jpeg,""
"829",37.4277520000,127.0992820000,성남-01-063,경기도,성남시 수정구,왕남초등학교,성남수정경찰서,"2022-09-02",성남-01-063-C-04.jpeg,""
"830",37.4281320000,127.1006210000,성남-01-063,경기도,성남시 수정구,왕남초등학교,성남수정경찰서,"2022-09-02",성남-01-063-C-05.jpeg,""
"831",37.4260750000,127.1004890000,성남-01-063,경기도,성남시 수정구,왕남초등학교,성남수정경찰서,"2022-09-02",성남-01-063-C-06.jpeg,""
