연번,위도,경도,보호구역아이디,시도명,시군구명,대상시설명,관할경찰서명,데이터기준일자,이미지명,비고
"355",37.4526070000,127.1572110000,성남-01-035,경기도,성남시 수정구,단대초등학교,성남수정경찰서,"2022-08-04",성남-01-035-F-13.jpeg,""
"356",37.4519530000,127.1578840000,성남-01-035,경기도,성남시 수정구,단대초등학교,성남수정경찰서,"2022-08-04",성남-01-035-F-14.jpeg,""
"357",37.4519510000,127.1578360000,성남-01-035,경기도,성남시 수정구,단대초등학교,성남수정경찰서,"2022-08-04",성남-01-035-F-15.jpeg,""
"358",37.4618910000,127.1292330000,성남-01-036,경기도,성남시 수정구,복정초등학교,성남수정경찰서,"2022-08-25",성남-01-036-F-01.jpeg,""
"359",37.4618290000,127.1292320000,성남-01-036,경기도,성남시 수정구,복정초등학교,성남수정경찰서,"2022-08-25",성남-01-036-F-02.jpeg,""
"360",37.4617860000,127.1298880000,성남-01-036,경기도,성남시 수정구,복정초등학교,성남수정경찰서,"2022-08-25",성남-01-036-F-03.jpeg,""
"361",37.4618460000,127.1298990000,성남-01-036,경기도,성남시 수정구,복정초등학교,성남수정경찰서,"2022-08-25",성남-01-036-F-04.jpeg,""
"362",37.4619150000,127.1287810000,성남-01-036,경기도,성남시 수정구,복정초등학교,성남수정경찰서,"2022-08-25",성남-01-036-F-05.jpeg,""
"363",37.4618520000,127.1287720000,성남-01-036,경기도,성남시 수정구,복정초등학교,성남수정경찰서,"2022-08-25",성남-01-036-F-06.jpeg,""
"364",37.4631520000,127.1295060000,성남-01-036,경기도,성남시 수정구,복정초등학교,성남수정경찰서,"2022-08-25",성남-01-036-F-07.jpeg,""
"365",37.4589220000,127.1625730000,성남-01-037,경기도,성남시 수정구,성남양지초등학교,성남수정경찰서,"2022-08-29",성남-01-037-F-01.jpeg,""
"366",37.4591460000,127.1621810000,성남-01-037,경기도,성남시 수정구,성남양지초등학교,성남수정경찰서,"2022-08-29",성남-01-037-F-02.jpeg,""
"367",37.4593490000,127.1617940000,성남-01-037,경기도,성남시 수정구,성남양지초등학교,성남수정경찰서,"2022-08-29",성남-01-037-F-03.jpeg,""
"368",37.4595110000,127.1618820000,성남-01-037,경기도,성남시 수정구,성남양지초등학교,성남수정경찰서,"2022-08-29",성남-01-037-F-04.jpeg,""
"369",37.4596190000,127.1621790000,성남-01-037,경기도,성남시 수정구,성남양지초등학교,성남수정경찰서,"2022-08-29",성남-01-037-F-05.jpeg,""
"370",37.4600610000,127.1623630000,성남-01-037,경기도,성남시 수정구,성남양지초등학교,성남수정경찰서,"2022-08-29",성남-01-037-F-06.jpeg,""
"371",37.4598950000,127.1624710000,성남-01-037,경기도,성남시 수정구,성남양지초등학교,성남수정경찰서,"2022-08-29",성남-01-037-F-07.jpeg,""
"372",37.4593810000,127.1616750000,성남-01-037,경기도,성남시 수정구,성남양지초등학교,성남수정경찰서,"2022-08-29",성남-01-037-F-08.jpeg,""
"373",37.4592190000,127.1616330000,성남-01-037,경기도,성남시 수정구,성남양지초등학교,성남수정경찰서,"2022-08-29",성남-01-037-F-09.jpeg,""
"374",37.4588630000,127.1613350000,성남-01-037,경기도,성남시 수정구,성남양지초등학교,성남수정경찰서,"2022-08-29",성남-01-037-F-10.jpeg,""
"375",37.4708220000,127.1437970000,성남-01-038,경기도,성남시 수정구,위례고운초등학교,성남수정경찰서,"2022-08-25",성남-01-038-F-01.jpeg,""
"376",37.4708980000,127.1445330000,성남-01-038,경기도,성남시 수정구,위례고운초등학교,성남수정경찰서,"2022-08-25",성남-01-038-F-02.jpeg,""
"377",37.4708510000,127.1449680000,성남-01-038,경기도,성남시 수정구,위례고운초등학교,성남수정경찰서,"2022-08-25",성남-01-038-F-03.jpeg,""
"378",37.4706510000,127.1458450000,성남-01-038,경기도,성남시 수정구,위례고운초등학교,성남수정경찰서,"2022-08-25",성남-01-038-F-04.jpeg,""
"379",37.4705180000,127.1457550000,성남-01-038,경기도,성남시 수정구,위례고운초등학교,성남수정경찰서,"2022-08-25",성남-01-038-F-05.jpeg,""
"380",37.4703760000,127.1461110000,성남-01-038,경기도,성남시 수정구,위례고운초등학교,성남수정경찰서,"2022-08-25",성남-01-038-F-06.jpeg,""
"381",37.4699830000,127.1465450000,성남-01-038,경기도,성남시 수정구,위례고운초등학교,성남수정경찰서,"2022-08-25",성남-01-038-F-07.jpeg,""
"382",37.4707240000,127.1466010000,성남-01-038,경기도,성남시 수정구,위례고운초등학교,성남수정경찰서,"2022-08-25",성남-01-038-F-08.jpeg,""
"383",37.4646240000,127.1431690000,성남-01-039,경기도,성남시 수정구,위례한빛초등학교,성남수정경찰서,"2022-09-01",성남-01-039-F-01.jpeg,""
"384",37.4641040000,127.1451180000,성남-01-039,경기도,성남시 수정구,위례한빛초등학교,성남수정경찰서,"2022-09-01",성남-01-039-F-02.jpeg,""
"385",37.4643630000,127.1466330000,성남-01-039,경기도,성남시 수정구,위례한빛초등학교,성남수정경찰서,"2022-09-01",성남-01-039-F-03.jpeg,""
"386",37.4647060000,127.1421740000,성남-01-039,경기도,성남시 수정구,위례한빛초등학교,성남수정경찰서,"2022-09-01",성남-01-039-F-04.jpeg,""
"387",37.4655460000,127.1478170000,성남-01-039,경기도,성남시 수정구,위례한빛초등학교,성남수정경찰서,"2022-09-01",성남-01-039-F-05.jpeg,""
"388",37.4652210000,127.1419040000,성남-01-039,경기도,성남시 수정구,위례한빛초등학교,성남수정경찰서,"2022-09-01",성남-01-039-F-06.jpeg,""
"389",37.4654520000,127.1423930000,성남-01-039,경기도,성남시 수정구,위례한빛초등학교,성남수정경찰서,"2022-09-01",성남-01-039-F-07.jpeg,""
"390",37.4668830000,127.1436620000,성남-01-039,경기도,성남시 수정구,위례한빛초등학교,성남수정경찰서,"2022-09-01",성남-01-039-F-08.jpeg,""
"391",37.4664720000,127.1436770000,성남-01-039,경기도,성남시 수정구,위례한빛초등학교,성남수정경찰서,"2022-09-01",성남-01-039-F-09.jpeg,""
"392",37.4649470000,127.1428450000,성남-01-039,경기도,성남시 수정구,위례한빛초등학교,성남수정경찰서,"2022-09-01",성남-01-039-F-10.jpeg,""
"393",37.4642470000,127.1442620000,성남-01-039,경기도,성남시 수정구,위례한빛초등학교,성남수정경찰서,"2022-09-01",성남-01-039-F-11.jpeg,""
"394",37.4650990000,127.1472820000,성남-01-039,경기도,성남시 수정구,위례한빛초등학교,성남수정경찰서,"2022-09-01",성남-01-039-F-12.jpeg,""
"395",37.4661230000,127.1481340000,성남-01-039,경기도,성남시 수정구,위례한빛초등학교,성남수정경찰서,"2022-09-01",성남-01-039-F-13.jpeg,""
"396",37.4699290000,127.1522730000,성남-01-040,경기도,성남시 수정구,위례푸른초등학교,성남수정경찰서,"2022-08-25",성남-01-040-F-01.jpeg,""
"397",37.4697270000,127.1513830000,성남-01-040,경기도,성남시 수정구,위례푸른초등학교,성남수정경찰서,"2022-08-25",성남-01-040-F-02.jpeg,""
"398",37.4697390000,127.1511170000,성남-01-040,경기도,성남시 수정구,위례푸른초등학교,성남수정경찰서,"2022-08-25",성남-01-040-F-03.jpeg,""
"399",37.4699120000,127.1509760000,성남-01-040,경기도,성남시 수정구,위례푸른초등학교,성남수정경찰서,"2022-08-25",성남-01-040-F-04.jpeg,""
"400",37.4699490000,127.1506320000,성남-01-040,경기도,성남시 수정구,위례푸른초등학교,성남수정경찰서,"2022-08-25",성남-01-040-F-05.jpeg,""
"401",37.4701510000,127.1502020000,성남-01-040,경기도,성남시 수정구,위례푸른초등학교,성남수정경찰서,"2022-08-25",성남-01-040-F-06.jpeg,""
"402",37.4706320000,127.1503620000,성남-01-040,경기도,성남시 수정구,위례푸른초등학교,성남수정경찰서,"2022-08-25",성남-01-040-F-07.jpeg,""
"403",37.4695570000,127.1502920000,성남-01-040,경기도,성남시 수정구,위례푸른초등학교,성남수정경찰서,"2022-08-25",성남-01-040-F-08.jpeg,""
"404",37.4707540000,127.1371330000,성남-01-041,경기도,성남시 수정구,위례중앙초등학교,성남수정경찰서,"2022-08-25",성남-01-041-F-01.jpeg,""
"405",37.4710090000,127.1385260000,성남-01-041,경기도,성남시 수정구,위례중앙초등학교,성남수정경찰서,"2022-08-25",성남-01-041-F-02.jpeg,""
"406",37.4711470000,127.1393810000,성남-01-041,경기도,성남시 수정구,위례중앙초등학교,성남수정경찰서,"2022-08-25",성남-01-041-F-03.jpeg,""
"407",37.4711990000,127.1379790000,성남-01-041,경기도,성남시 수정구,위례중앙초등학교,성남수정경찰서,"2022-08-25",성남-01-041-F-04.jpeg,""
"408",37.4712510000,127.1375720000,성남-01-041,경기도,성남시 수정구,위례중앙초등학교,성남수정경찰서,"2022-08-25",성남-01-041-F-05.jpeg,""
"409",37.4715310000,127.1368460000,성남-01-041,경기도,성남시 수정구,위례중앙초등학교,성남수정경찰서,"2022-08-25",성남-01-041-F-06.jpeg,""
"410",37.4722380000,127.1369290000,성남-01-041,경기도,성남시 수정구,위례중앙초등학교,성남수정경찰서,"2022-08-25",성남-01-041-F-07.jpeg,""
"411",37.4711280000,127.1364890000,성남-01-041,경기도,성남시 수정구,위례중앙초등학교,성남수정경찰서,"2022-08-25",성남-01-041-F-08.jpeg,""
"412",37.4711220000,127.1361950000,성남-01-041,경기도,성남시 수정구,위례중앙초등학교,성남수정경찰서,"2022-08-25",성남-01-041-F-09.jpeg,""
"413",37.4418110000,127.1642770000,성남-01-042,경기도,성남시 중원구,금상초등학교,성남중원경찰서,"2022-08-17",성남-01-042-F-01.jpeg,""
"414",37.4418750000,127.1642340000,성남-01-042,경기도,성남시 중원구,금상초등학교,성남중원경찰서,"2022-08-17",성남-01-042-F-02.jpeg,""
"415",37.4424070000,127.1658530000,성남-01-042,경기도,성남시 중원구,금상초등학교,성남중원경찰서,"2022-08-17",성남-01-042-F-03.jpeg,""
"416",37.4425620000,127.1662980000,성남-01-042,경기도,성남시 중원구,금상초등학교,성남중원경찰서,"2022-08-17",성남-01-042-F-04.jpeg,""
"417",37.4426520000,127.1662980000,성남-01-042,경기도,성남시 중원구,금상초등학교,성남중원경찰서,"2022-08-17",성남-01-042-F-05.jpeg,""
"418",37.4428350000,127.1671870000,성남-01-042,경기도,성남시 중원구,금상초등학교,성남중원경찰서,"2022-08-17",성남-01-042-F-06.jpeg,""
"419",37.4430340000,127.1655650000,성남-01-042,경기도,성남시 중원구,금상초등학교,성남중원경찰서,"2022-08-17",성남-01-042-F-07.jpeg,""
"420",37.4433180000,127.1653990000,성남-01-042,경기도,성남시 중원구,금상초등학교,성남중원경찰서,"2022-08-17",성남-01-042-F-08.jpeg,""
"421",37.4423810000,127.1638090000,성남-01-042,경기도,성남시 중원구,금상초등학교,성남중원경찰서,"2022-08-17",성남-01-042-F-09.jpeg,""
"422",37.4421830000,127.1636980000,성남-01-042,경기도,성남시 중원구,금상초등학교,성남중원경찰서,"2022-08-17",성남-01-042-F-10.jpeg,""
"423",37.4546670000,127.1628470000,성남-01-043,경기도,성남시 중원구,상원초등학교,성남중원경찰서,"2022-08-29",성남-01-043-F-01.jpeg,""
"424",37.4545170000,127.1630990000,성남-01-043,경기도,성남시 중원구,상원초등학교,성남중원경찰서,"2022-08-29",성남-01-043-F-02.jpeg,""
"425",37.4548050000,127.1641690000,성남-01-043,경기도,성남시 중원구,상원초등학교,성남중원경찰서,"2022-08-29",성남-01-043-F-03.jpeg,""
"426",37.4545460000,127.1637330000,성남-01-043,경기도,성남시 중원구,상원초등학교,성남중원경찰서,"2022-08-29",성남-01-043-F-04.jpeg,""
"427",37.4537910000,127.1615350000,성남-01-043,경기도,성남시 중원구,상원초등학교,성남중원경찰서,"2022-08-29",성남-01-043-F-05.jpeg,""
"428",37.4533160000,127.1625950000,성남-01-043,경기도,성남시 중원구,상원초등학교,성남중원경찰서,"2022-08-29",성남-01-043-F-06.jpeg,""
"429",37.4531990000,127.1628580000,성남-01-043,경기도,성남시 중원구,상원초등학교,성남중원경찰서,"2022-08-29",성남-01-043-F-07.jpeg,""
"430",37.4546370000,127.1637140000,성남-01-043,경기도,성남시 중원구,상원초등학교,성남중원경찰서,"2022-08-29",성남-01-043-F-08.jpeg,""
"431",37.4544360000,127.1638630000,성남-01-043,경기도,성남시 중원구,상원초등학교,성남중원경찰서,"2022-08-29",성남-01-043-F-09.jpeg,""
"432",37.4544520000,127.1638060000,성남-01-043,경기도,성남시 중원구,상원초등학교,성남중원경찰서,"2022-08-29",성남-01-043-F-10.jpeg,""
"433",37.4544970000,127.1639910000,성남-01-043,경기도,성남시 중원구,상원초등학교,성남중원경찰서,"2022-08-29",성남-01-043-F-11.jpeg,""
"434",37.4545370000,127.1640530000,성남-01-043,경기도,성남시 중원구,상원초등학교,성남중원경찰서,"2022-08-29",성남-01-043-F-12.jpeg,""
"435",37.4547760000,127.1642210000,성남-01-043,경기도,성남시 중원구,상원초등학교,성남중원경찰서,"2022-08-29",성남-01-043-F-13.jpeg,""
"436",37.4547810000,127.1640960000,성남-01-043,경기도,성남시 중원구,상원초등학교,성남중원경찰서,"2022-08-29",성남-01-043-F-14.jpeg,""
"437",37.3635520000,127.1217120000,성남-01-044,경기도,성남시 분당구,불정초등학교,분당경찰서,"2022-08-26",성남-01-044-F-01.jpeg,""
"438",37.3634150000,127.1206510000,성남-01-044,경기도,성남시 분당구,불정초등학교,분당경찰서,"2022-08-26",성남-01-044-F-02.jpeg,""
"439",37.3614370000,127.1191610000,성남-01-044,경기도,성남시 분당구,불정초등학교,분당경찰서,"2022-08-26",성남-01-044-F-03.jpeg,""
"440",37.4055830000,127.1450880000,성남-01-045,경기도,성남시 분당구,상탑초등학교,분당경찰서,"2022-09-01",성남-01-045-F-01.jpeg,""
"441",37.4071610000,127.1453570000,성남-01-045,경기도,성남시 분당구,상탑초등학교,분당경찰서,"2022-09-01",성남-01-045-F-02.jpeg,""
"442",37.4070980000,127.1458420000,성남-01-045,경기도,성남시 분당구,상탑초등학교,분당경찰서,"2022-09-01",성남-01-045-F-03.jpeg,""
"443",37.3811520000,127.1291930000,성남-01-046,경기도,성남시 분당구,서현초등학교,분당경찰서,"2022-08-22",성남-01-046-F-01.jpeg,""
"444",37.3816890000,127.1285890000,성남-01-046,경기도,성남시 분당구,서현초등학교,분당경찰서,"2022-08-22",성남-01-046-F-02.jpeg,""
"445",37.3819280000,127.1282510000,성남-01-046,경기도,성남시 분당구,서현초등학교,분당경찰서,"2022-08-22",성남-01-046-F-03.jpeg,""
"446",37.3823120000,127.1275240000,성남-01-046,경기도,성남시 분당구,서현초등학교,분당경찰서,"2022-08-22",성남-01-046-F-04.jpeg,""
"447",37.3828810000,127.1264690000,성남-01-046,경기도,성남시 분당구,서현초등학교,분당경찰서,"2022-08-22",성남-01-046-F-05.jpeg,""
"448",37.3659350000,127.1099180000,성남-01-047,경기도,성남시 분당구,성남신기초등학교,분당경찰서,"2022-08-11",성남-01-047-F-01.jpeg,""
"449",37.3663970000,127.1097460000,성남-01-047,경기도,성남시 분당구,성남신기초등학교,분당경찰서,"2022-08-11",성남-01-047-F-02.jpeg,""
"450",37.3669410000,127.1099140000,성남-01-047,경기도,성남시 분당구,성남신기초등학교,분당경찰서,"2022-08-11",성남-01-047-F-03.jpeg,""
"451",37.3711920000,127.1444670000,성남-01-048,경기도,성남시 분당구,성남장안초등학교,분당경찰서,"2022-08-17",성남-01-048-F-01.jpeg,""
"452",37.3715410000,127.1440980000,성남-01-048,경기도,성남시 분당구,성남장안초등학교,분당경찰서,"2022-08-17",성남-01-048-F-02.jpeg,""
"453",37.3716310000,127.1439350000,성남-01-048,경기도,성남시 분당구,성남장안초등학교,분당경찰서,"2022-08-17",성남-01-048-F-03.jpeg,""
"454",37.3723260000,127.1431970000,성남-01-048,경기도,성남시 분당구,성남장안초등학교,분당경찰서,"2022-08-17",성남-01-048-F-04.jpeg,""
"455",37.3728190000,127.1419250000,성남-01-048,경기도,성남시 분당구,성남장안초등학교,분당경찰서,"2022-08-17",성남-01-048-F-05.jpeg,""
"456",37.3726410000,127.1423760000,성남-01-048,경기도,성남시 분당구,성남장안초등학교,분당경찰서,"2022-08-17",성남-01-048-F-06.jpeg,""
"457",37.3724260000,127.1429030000,성남-01-048,경기도,성남시 분당구,성남장안초등학교,분당경찰서,"2022-08-17",성남-01-048-F-07.jpeg,""
"458",37.3718030000,127.1436840000,성남-01-048,경기도,성남시 분당구,성남장안초등학교,분당경찰서,"2022-08-17",성남-01-048-F-08.jpeg,""
"459",37.3711220000,127.1444330000,성남-01-048,경기도,성남시 분당구,성남장안초등학교,분당경찰서,"2022-08-17",성남-01-048-F-09.jpeg,""
"460",37.3944820000,127.1253210000,성남-01-049,경기도,성남시 분당구,안말초등학교,분당경찰서,"2022-08-11",성남-01-049-F-01.jpeg,""
"461",37.3939910000,127.1252890000,성남-01-049,경기도,성남시 분당구,안말초등학교,분당경찰서,"2022-08-11",성남-01-049-F-02.jpeg,""
"462",37.3927260000,127.1249030000,성남-01-049,경기도,성남시 분당구,안말초등학교,분당경찰서,"2022-08-11",성남-01-049-F-03.jpeg,""
"463",37.3906870000,127.1230620000,성남-01-049,경기도,성남시 분당구,안말초등학교,분당경찰서,"2022-08-11",성남-01-049-F-04.jpeg,""
"464",37.3911010000,127.1259280000,성남-01-049,경기도,성남시 분당구,안말초등학교,분당경찰서,"2022-08-11",성남-01-049-F-05.jpeg,""
"465",37.3909610000,127.1258710000,성남-01-049,경기도,성남시 분당구,안말초등학교,분당경찰서,"2022-08-11",성남-01-049-F-06.jpeg,""
"466",37.4167430000,127.1260820000,성남-01-050,경기도,성남시 분당구,야탑초등학교,분당경찰서,"2022-07-27",성남-01-050-F-01.jpeg,""
"467",37.4161930000,127.1229520000,성남-01-050,경기도,성남시 분당구,야탑초등학교,분당경찰서,"2022-07-27",성남-01-050-F-02.jpeg,""
"468",37.4168730000,127.1268220000,성남-01-050,경기도,성남시 분당구,야탑초등학교,분당경찰서,"2022-07-27",성남-01-050-F-03.jpeg,""
"469",37.3449650000,127.1160050000,성남-01-051,경기도,성남시 분당구,오리초등학교,분당경찰서,"2022-08-17",성남-01-051-F-01.jpeg,""
"470",37.3444150000,127.1160050000,성남-01-051,경기도,성남시 분당구,오리초등학교,분당경찰서,"2022-08-17",성남-01-051-F-02.jpeg,""
"471",37.3427260000,127.1160050000,성남-01-051,경기도,성남시 분당구,오리초등학교,분당경찰서,"2022-08-17",성남-01-051-F-03.jpeg,""
"472",37.3444980000,127.1161880000,성남-01-051,경기도,성남시 분당구,오리초등학교,분당경찰서,"2022-08-17",성남-01-051-F-04.jpeg,""
"473",37.3460950000,127.1161660000,성남-01-051,경기도,성남시 분당구,오리초등학교,분당경찰서,"2022-08-17",성남-01-051-F-05.jpeg,""
"474",37.3950630000,127.1254240000,성남-01-052,경기도,성남시 분당구,이매초등학교,분당경찰서,"2022-07-27",성남-01-052-F-01.jpeg,""
"475",37.3966720000,127.1254530000,성남-01-052,경기도,성남시 분당구,이매초등학교,분당경찰서,"2022-07-27",성남-01-052-F-02.jpeg,""
"476",37.3534020000,127.1165910000,성남-01-053,경기도,성남시 분당구,청솔초등학교,분당경찰서,"2022-08-25",성남-01-053-F-01.jpeg,""
"477",37.3543880000,127.1150240000,성남-01-053,경기도,성남시 분당구,청솔초등학교,분당경찰서,"2022-08-25",성남-01-053-F-02.jpeg,""
"478",37.3554220000,127.1131570000,성남-01-053,경기도,성남시 분당구,청솔초등학교,분당경찰서,"2022-08-25",성남-01-053-F-03.jpeg,""
"479",37.3558310000,127.1121960000,성남-01-053,경기도,성남시 분당구,청솔초등학교,분당경찰서,"2022-08-25",성남-01-053-F-04.jpeg,""
"480",37.3734730000,127.1327440000,성남-01-054,경기도,성남시 분당구,당촌초등학교,분당경찰서,"2022-08-31",성남-01-054-F-01.jpeg,""
"481",37.3737350000,127.1320780000,성남-01-054,경기도,성남시 분당구,당촌초등학교,분당경찰서,"2022-08-31",성남-01-054-F-02.jpeg,""
"482",37.3667750000,127.1189790000,성남-01-055,경기도,성남시 분당구,한솔초등학교,분당경찰서,"2022-08-26",성남-01-055-F-01.jpeg,""
"483",37.3679020000,127.1249530000,성남-01-056,경기도,성남시 분당구,수내초등학교,분당경찰서,"2022-08-22",성남-01-056-F-01.jpeg,""
"484",37.3682090000,127.1246610000,성남-01-056,경기도,성남시 분당구,수내초등학교,분당경찰서,"2022-08-22",성남-01-056-F-02.jpeg,""
"485",37.3685380000,127.1243160000,성남-01-056,경기도,성남시 분당구,수내초등학교,분당경찰서,"2022-08-22",성남-01-056-F-03.jpeg,""
"486",37.4001780000,127.1166940000,성남-01-057,경기도,성남시 분당구,성남송현초등학교,분당경찰서,"2022-09-02",성남-01-057-F-01.jpeg,""
"487",37.4010310000,127.1169690000,성남-01-057,경기도,성남시 분당구,성남송현초등학교,분당경찰서,"2022-09-02",성남-01-057-F-02.jpeg,""
"488",37.4017030000,127.1167050000,성남-01-057,경기도,성남시 분당구,성남송현초등학교,분당경찰서,"2022-09-02",성남-01-057-F-03.jpeg,""
"489",37.4024190000,127.1169660000,성남-01-057,경기도,성남시 분당구,성남송현초등학교,분당경찰서,"2022-09-02",성남-01-057-F-04.jpeg,""
"490",37.4030530000,127.1166990000,성남-01-057,경기도,성남시 분당구,성남송현초등학교,분당경찰서,"2022-09-02",성남-01-057-F-05.jpeg,""
"491",37.4040710000,127.1165480000,성남-01-057,경기도,성남시 분당구,성남송현초등학교,분당경찰서,"2022-09-02",성남-01-057-F-06.jpeg,""
"492",37.4045490000,127.1163680000,성남-01-057,경기도,성남시 분당구,성남송현초등학교,분당경찰서,"2022-09-02",성남-01-057-F-07.jpeg,""
"493",37.4040590000,127.1158790000,성남-01-057,경기도,성남시 분당구,성남송현초등학교,분당경찰서,"2022-09-02",성남-01-057-F-08.jpeg,""
"494",37.4045460000,127.1158240000,성남-01-057,경기도,성남시 분당구,성남송현초등학교,분당경찰서,"2022-09-02",성남-01-057-F-09.jpeg,""
"495",37.4050030000,127.1157110000,성남-01-057,경기도,성남시 분당구,성남송현초등학교,분당경찰서,"2022-09-02",성남-01-057-F-10.jpeg,""
"496",37.4054630000,127.1156020000,성남-01-057,경기도,성남시 분당구,성남송현초등학교,분당경찰서,"2022-09-02",성남-01-057-F-11.jpeg,""
"497",37.3879190000,127.0895550000,성남-01-058,경기도,성남시 분당구,판교초등학교,분당경찰서,"2022-09-01",성남-01-058-F-01.jpeg,""
"498",37.3874010000,127.0895060000,성남-01-058,경기도,성남시 분당구,판교초등학교,분당경찰서,"2022-09-01",성남-01-058-F-02.jpeg,""
"499",37.3867120000,127.0891470000,성남-01-058,경기도,성남시 분당구,판교초등학교,분당경찰서,"2022-09-01",성남-01-058-F-03.jpeg,""
"500",37.3863650000,127.0891180000,성남-01-058,경기도,성남시 분당구,판교초등학교,분당경찰서,"2022-09-01",성남-01-058-F-04.jpeg,""
"501",37.3863740000,127.0898270000,성남-01-058,경기도,성남시 분당구,판교초등학교,분당경찰서,"2022-09-01",성남-01-058-F-05.jpeg,""
"502",37.3863130000,127.0898490000,성남-01-058,경기도,성남시 분당구,판교초등학교,분당경찰서,"2022-09-01",성남-01-058-F-06.jpeg,""
"503",37.3863410000,127.0913820000,성남-01-058,경기도,성남시 분당구,판교초등학교,분당경찰서,"2022-09-01",성남-01-058-F-07.jpeg,""
"504",37.3862810000,127.0913960000,성남-01-058,경기도,성남시 분당구,판교초등학교,분당경찰서,"2022-09-01",성남-01-058-F-08.jpeg,""
"505",37.3863180000,127.0923340000,성남-01-058,경기도,성남시 분당구,판교초등학교,분당경찰서,"2022-09-01",성남-01-058-F-09.jpeg,""
"506",37.3863610000,127.0927430000,성남-01-058,경기도,성남시 분당구,판교초등학교,분당경찰서,"2022-09-01",성남-01-058-F-10.jpeg,""
"507",37.3862840000,127.0927410000,성남-01-058,경기도,성남시 분당구,판교초등학교,분당경찰서,"2022-09-01",성남-01-058-F-11.jpeg,""
"508",37.3864910000,127.0937260000,성남-01-058,경기도,성남시 분당구,판교초등학교,분당경찰서,"2022-09-01",성남-01-058-F-12.jpeg,""
"509",37.3864320000,127.0937650000,성남-01-058,경기도,성남시 분당구,판교초등학교,분당경찰서,"2022-09-01",성남-01-058-F-13.jpeg,""
"510",37.4500140000,127.1658920000,성남-01-059,경기도,성남시 중원구,성남동초등학교,성남중원경찰서,"2022-08-22",성남-01-059-F-01.jpeg,""
"511",37.4496150000,127.1640380000,성남-01-059,경기도,성남시 중원구,성남동초등학교,성남중원경찰서,"2022-08-22",성남-01-059-F-02.jpeg,""
"512",37.4491340000,127.1634630000,성남-01-059,경기도,성남시 중원구,성남동초등학교,성남중원경찰서,"2022-08-22",성남-01-059-F-03.jpeg,""
"513",37.4487590000,127.1630670000,성남-01-059,경기도,성남시 중원구,성남동초등학교,성남중원경찰서,"2022-08-22",성남-01-059-F-04.jpeg,""
"514",37.4486770000,127.1621210000,성남-01-059,경기도,성남시 중원구,성남동초등학교,성남중원경찰서,"2022-08-22",성남-01-059-F-05.jpeg,""
"515",37.4487410000,127.1611610000,성남-01-059,경기도,성남시 중원구,성남동초등학교,성남중원경찰서,"2022-08-22",성남-01-059-F-06.jpeg,""
"516",37.4484320000,127.1614910000,성남-01-059,경기도,성남시 중원구,성남동초등학교,성남중원경찰서,"2022-08-22",성남-01-059-F-07.jpeg,""
"517",37.4477610000,127.1612030000,성남-01-059,경기도,성남시 중원구,성남동초등학교,성남중원경찰서,"2022-08-22",성남-01-059-F-08.jpeg,""
"518",37.4486110000,127.1636350000,성남-01-059,경기도,성남시 중원구,성남동초등학교,성남중원경찰서,"2022-08-22",성남-01-059-F-09.jpeg,""
"519",37.4452390000,127.1314610000,성남-01-060,경기도,성남시 수정구,태평초등학교,성남수정경찰서,"2022-08-11",성남-01-060-F-01.jpeg,""
"520",37.4450220000,127.1304540000,성남-01-060,경기도,성남시 수정구,태평초등학교,성남수정경찰서,"2022-08-11",성남-01-060-F-02.jpeg,""
"521",37.4444290000,127.1307720000,성남-01-060,경기도,성남시 수정구,태평초등학교,성남수정경찰서,"2022-08-11",성남-01-060-F-03.jpeg,""
"522",37.4436790000,127.1305910000,성남-01-060,경기도,성남시 수정구,태평초등학교,성남수정경찰서,"2022-08-11",성남-01-060-F-04.jpeg,""
"523",37.4439960000,127.1303070000,성남-01-060,경기도,성남시 수정구,태평초등학교,성남수정경찰서,"2022-08-11",성남-01-060-F-05.jpeg,""
"524",37.4445850000,127.1301450000,성남-01-060,경기도,성남시 수정구,태평초등학교,성남수정경찰서,"2022-08-11",성남-01-060-F-06.jpeg,""
"525",37.4446690000,127.1295240000,성남-01-060,경기도,성남시 수정구,태평초등학교,성남수정경찰서,"2022-08-11",성남-01-060-F-07.jpeg,""
"526",37.4451710000,127.1297330000,성남-01-060,경기도,성남시 수정구,태평초등학교,성남수정경찰서,"2022-08-11",성남-01-060-F-08.jpeg,""
"527",37.4463470000,127.1292110000,성남-01-060,경기도,성남시 수정구,태평초등학교,성남수정경찰서,"2022-08-11",성남-01-060-F-09.jpeg,""
"528",37.4341130000,127.1283080000,성남-01-061,경기도,성남시 수정구,성수초등학교,성남수정경찰서,"2022-08-04",성남-01-061-F-01.jpeg,""
"529",37.4346180000,127.1276810000,성남-01-061,경기도,성남시 수정구,성수초등학교,성남수정경찰서,"2022-08-04",성남-01-061-F-02.jpeg,""
"530",37.4350430000,127.1280630000,성남-01-061,경기도,성남시 수정구,성수초등학교,성남수정경찰서,"2022-08-04",성남-01-061-F-03.jpeg,""
"531",37.4480750000,127.1407810000,성남-01-062,경기도,성남시 수정구,금빛초등학교,성남수정경찰서,"2022-08-11",성남-01-062-F-01.jpeg,""
"532",37.4485060000,127.1425520000,성남-01-062,경기도,성남시 수정구,금빛초등학교,성남수정경찰서,"2022-08-11",성남-01-062-F-02.jpeg,""
