,image,p_wide,p_narrow,p_barrier_yes,p_barrier_no,시설물명,road_width_relative,sidewalk_ratio,parked_density,위도,경도,도로안전표지,도로적색표면,무단횡단방지펜스,무인교통단속카메라,보호구역표지판,생활안전CCTV,신호등,옐로카펫,횡단보도,동,발생건수,사상자수,사망및중상자수,사망자수,중상자수,경상자수,총인구수,0~4세,5~9세,10~14세,어린이 총인구,어린이 비율(%),accident_label
99,판교제2어린이집_북쪽.png,0.9928137,0.0073491335,0.89608586,0.10173401,판교제2어린이집,0.43898916,0.2547640618989183,0,37.391851,127.090871,3,7,6,1,6,20,5,0,3,판교동,0,0,0,0,0,0,26365,1085,1499,2016,4600,17.447373411720083,0
100,판교초등학교_북쪽.png,0.4118662,0.5882482,0.5440995,0.4608934,판교초등학교,0.4410699,0.0,0,37.387282,127.091443,5,15,26,1,17,16,9,1,5,판교동,0,0,0,0,0,0,26365,1085,1499,2016,4600,17.447373411720083,0
101,푸르니이매어린이집_북쪽.png,0.29708984,0.70536864,0.28221813,0.7185873,푸르니이매어린이집,0.36664134,0.182259732231568,0,37.3938,127.13236,0,8,3,1,7,7,0,0,0,이매동,0,0,0,0,0,0,37333,1021,1472,2187,4680,12.535826212734042,0
102,하대원어린이집_북쪽.png,0.049912155,0.95047677,0.15412658,0.8446193,하대원어린이집,0.3537142,0.0,3,37.427838,127.149429,3,1,0,2,4,18,3,0,2,하대원동,0,0,0,0,0,0,19542,468,503,691,1662,8.504758980657048,0
103,하원초등학교_북쪽.png,0.95012796,0.050694197,0.93466485,0.065907866,하원초등학교,0.45022243,0.25796690278872,0,37.446255,127.170236,6,7,21,2,15,16,10,2,6,금광동,0,0,0,0,0,0,43046,1564,1577,1276,4417,10.261116015425358,0
104,한솔초등학교_북쪽.png,0.073461264,0.9280616,0.14458534,0.8557093,한솔초등학교,0.36739781,0.0,2,37.366777,127.118015,3,1,9,1,3,13,0,1,1,정자동,0,0,0,0,0,0,74647,1555,2501,3850,7906,10.59118249896178,0
105,한양어린이집_북쪽.png,0.039639235,0.9605726,0.01903218,0.9808984,한양어린이집,0.40374935,0.0,0,37.435594,127.1281,2,6,12,4,5,36,2,1,2,수진동,0,0,0,0,0,0,25109,262,346,538,1146,4.564100521725278,0
106,해나유치원_북쪽.png,0.15227687,0.8489685,0.17742777,0.8216609,해나유치원,0.47309187,0.0,1,37.390831,127.09829,5,12,17,1,17,18,2,0,4,판교동,0,0,0,0,0,0,26365,1085,1499,2016,4600,17.447373411720083,0
107,혜성유치원_북쪽.png,0.3055244,0.70496845,0.23305568,0.76696,혜성유치원,0.0,0.0,2,37.444509,127.160252,4,6,20,6,10,39,13,1,10,금광동,0,0,0,0,0,0,43046,1564,1577,1276,4417,10.261116015425358,0
108,휴맥스어린이집_북쪽.png,0.8611337,0.138466,0.76759803,0.23391369,휴맥스어린이집,0.38601613,0.2226808484529882,0,37.370358,127.095881,0,3,0,0,2,5,0,0,0,금곡동,0,0,0,0,0,0,26767,673,828,1002,2503,9.35106661187283,0
109,희영유치원_북쪽.png,0.9506408,0.04945481,0.8562432,0.14715382,희영유치원,0.36192536,0.2290043616315,0,37.388294,127.114186,7,10,35,2,16,21,8,3,7,백현동,0,0,0,0,0,0,26316,731,937,1551,3219,12.232102143182855,0
110,단대초등학교_북쪽.png,0.17977932,0.82306147,0.4308188,0.57583034,단대초등학교,0.28794295,0.0,0,37.453611,127.157748,2,15,22,3,13,23,5,1,5,단대동,0,0,0,0,0,0,14162,295,336,497,1128,7.964976698206468,0
111,대원초등학교_북쪽.png,0.12304282,0.8790226,0.17372438,0.8271471,대원초등학교,0.44514334,0.260729890413936,0,37.436671,127.155099,1,4,23,1,8,5,2,1,2,상대원동,0,0,0,0,0,0,36419,596,682,1083,2361,6.4828798154809295,0
112,도촌초등학교_북쪽.png,0.032152504,0.9677537,0.38939512,0.6161394,도촌초등학교,0.3121541,0.1558006435666989,0,37.41473,127.158024,5,9,26,1,10,6,5,1,5,도촌동,0,0,0,0,0,0,25878,714,1005,1359,3078,11.894273127753303,0
113,돌마초등학교_북쪽.png,0.95081395,0.048718184,0.82198465,0.17811388,돌마초등학교,0.49469435,0.3213110849069795,0,37.409099,127.130378,4,7,10,2,8,14,5,1,5,야탑동,0,0,0,0,0,0,58707,1716,1822,2214,5752,9.797809460541332,0
114,복정초등학교_북쪽.png,0.060579658,0.93940055,0.22739923,0.7730886,복정초등학교,0.42212012,0.0,1,37.46247,127.130386,0,12,18,1,11,11,1,1,0,복정동,0,0,0,0,0,0,10453,236,183,185,604,5.778245479766574,0
115,분당초등학교_북쪽.png,0.9439319,0.05952552,0.41846967,0.5898207,분당초등학교,0.0,0.0,5,37.378988,127.129653,2,3,12,2,11,4,5,1,3,서현동,3,3,0,0,0,1,47922,1009,1736,2942,5687,11.867200868077292,0
116,불곡초등학교_북쪽.png,0.99179125,0.008286864,0.93507916,0.06460929,불곡초등학교,0.47441828,0.409800754681076,0,37.340984,127.11973,4,8,7,1,9,4,1,1,4,구미동,0,0,0,0,0,0,44070,1127,1239,1811,4177,9.478103017926026,0
117,산운초등학교_북쪽.png,0.74091697,0.25834244,0.95616806,0.043020368,산운초등학교,0.44845197,0.28481947753339,0,37.389753,127.079005,5,23,18,5,19,23,7,1,4,운중동,0,0,0,0,0,0,38266,2013,2153,2153,6319,16.51335389118277,0
118,서울국제학교_북쪽.png,0.25118303,0.7440554,0.116102904,0.8827244,서울국제학교,0.3734712,0.0,1,37.465792,127.128438,1,4,6,1,8,16,1,0,1,복정동,0,0,0,0,0,0,10453,236,183,185,604,5.778245479766574,0
119,선경유치원_북쪽.png,0.20263761,0.79529953,0.06048888,0.9393256,선경유치원,0.3322472,0.0,1,37.450411,127.162262,1,17,27,3,22,25,6,2,1,은행동,0,0,0,0,0,0,30267,400,549,880,1829,6.042884990253411,0
120,성남매송초등학교_북쪽.png,0.1757659,0.8266417,0.31702277,0.6786737,성남매송초등학교,0.4251048,0.0,0,37.402183,127.122403,2,3,18,1,7,10,2,1,2,이매동,0,0,0,0,0,0,37333,1021,1472,2187,4680,12.535826212734042,0
121,성남신기초등학교_북쪽.png,0.04158023,0.9569247,0.033008575,0.9684274,성남신기초등학교,0.0,0.0,0,37.366582,127.11106,7,7,12,2,11,13,5,1,6,정자동,0,0,0,0,0,0,74647,1555,2501,3850,7906,10.59118249896178,0
122,성남양지초등학교_북쪽.png,0.009993672,0.9908613,0.03202471,0.966571,성남양지초등학교,0.0,0.0,0,37.459218,127.160884,6,10,5,1,10,26,5,1,5,양지동,0,0,0,0,0,0,8923,89,161,295,545,6.1078112742351225,0
123,성남제일초등학교_북쪽.png,0.8163029,0.18793145,0.83259284,0.1685611,성남제일초등학교,0.43964076,0.1493639671905612,0,37.438906,127.149609,4,30,34,5,70,16,12,0,4,중앙동,0,0,0,0,0,0,16585,681,624,601,1906,11.492312330419054,0
124,성남화랑초등학교_북쪽.png,0.9796159,0.02051881,0.93746924,0.061091125,성남화랑초등학교,0.47832203,0.36663906287991,0,37.390224,127.115888,5,6,20,2,8,6,8,1,4,백현동,0,0,0,0,0,0,26316,731,937,1551,3219,12.232102143182855,0
125,세화유치원_북쪽.png,0.3808244,0.6274407,0.20425653,0.79423404,세화유치원,0.0,0.0,1,37.372737,127.136164,5,6,37,1,22,11,3,1,5,서현동,0,0,0,0,0,0,47922,1009,1736,2942,5687,11.867200868077292,0
126,왕남초등학교_북쪽.png,0.8572434,0.14662305,0.88985705,0.11151549,왕남초등학교,0.4643246,0.26441619567384,0,37.428469,127.098687,2,12,28,4,19,19,8,1,0,고등동,0,0,0,0,0,0,11797,552,609,383,1544,13.088073238959058,0
127,위례고운초등학교_북쪽.png,0.9855492,0.014390558,0.8341741,0.16682798,위례고운초등학교,0.44807085,0.24953571029449,0,37.471437,127.145794,0,12,16,3,23,7,7,1,0,위례동,0,0,0,0,0,0,45473,1745,2348,2732,6825,15.008906384008093,0
128,위례중앙초등학교_북쪽.png,0.9913804,0.008706182,0.91841435,0.08230081,위례중앙초등학교,0.44060695,0.145007404028576,0,37.471899,127.135874,0,8,16,1,11,9,3,1,0,위례동,0,0,0,0,0,0,45473,1745,2348,2732,6825,15.008906384008093,0
129,위례한빛초등학교_북쪽.png,0.9564447,0.043539405,0.92342305,0.07792166,위례한빛초등학교,0.46181312,0.23772933695376,0,37.465766,127.147017,0,6,17,2,13,7,4,1,0,위례동,0,0,0,0,0,0,45473,1745,2348,2732,6825,15.008906384008093,0
130,이매초등학교_북쪽.png,0.09221849,0.9065392,0.06287497,0.9368514,이매초등학교,0.0,0.0,0,37.39721,127.126493,3,2,11,3,5,15,4,1,3,이매동,0,0,0,0,0,0,37333,1021,1472,2187,4680,12.535826212734042,0
131,중탑초등학교_북쪽.png,0.065152645,0.9345689,0.4419459,0.5641107,중탑초등학교,0.27898824,0.0,0,37.413924,127.139686,7,14,45,2,12,13,7,1,7,야탑동,0,0,0,0,0,0,58707,1716,1822,2214,5752,9.797809460541332,0
132,케이디엘피어학원_북쪽.png,0.22911897,0.7727872,0.21099395,0.79019165,케이디엘피어학원,0.37883168,0.0,2,37.389127,127.124549,7,7,16,2,15,11,10,0,9,이매동,0,0,0,0,0,0,37333,1021,1472,2187,4680,12.535826212734042,0
133,판교어린이집_북쪽.png,0.16429085,0.83738625,0.17729378,0.8161341,판교어린이집,0.42375514,0.0,0,37.385948,127.088207,6,12,22,0,10,12,4,0,7,판교동,0,0,0,0,0,0,26365,1085,1499,2016,4600,17.447373411720083,0
134,하탑초등학교_북쪽.png,0.022196144,0.9785324,0.51896495,0.47356954,하탑초등학교,0.0,0.0,0,37.407326,127.126613,6,6,23,2,14,13,7,1,5,야탑동,0,0,0,0,0,0,58707,1716,1822,2214,5752,9.797809460541332,0
135,희망대초등학교_북쪽.png,0.5001766,0.49619788,0.30558196,0.68787014,희망대초등학교,0.3141477,0.2191312193845355,0,37.447498,127.149115,0,10,14,5,14,20,10,1,0,신흥동,0,0,0,0,0,0,54351,1844,1692,1524,5060,9.309856304391824,0
