SIGUN_NM,SIGUN_CD,STATION_NM_INFO,STATION_ID,STATION_MANAGE_NO,STATION_DIV_NM,JURISD_INST_NM,LOCPLC_LOC,ENG_STATION_NM_INFO,WGS84_LOGT,WGS84_LAT
성남시,41130,우림라이온스밸리5차,205000117,6112.0,노변정류장,경기도 성남시,경기도 성남시 중원구 상대원동,Woolim Lions Valley 5-cha,127.1720833,37.4403667
성남시,41130,신구대학,205000115,6083.0,노변정류장,경기도 성남시,경기도 성남시 중원구 금광동,Shingu College,127.1676667,37.4462833
성남시,41130,신구대학후문.오복슈퍼,205000114,6077.0,노변정류장,경기도 성남시,경기도 성남시 중원구 금광동,"Shingu College Back Gate, Obok Supermarket",127.1661833,37.4502167
성남시,41130,금광시장,204000141,5120.0,노변정류장,경기도 성남시,경기도 성남시 수정구 단대동,Geumgwang Market,127.15875,37.44985
성남시,41130,아름마을.이매고교.효성선경아파트.하나은행,206000314,7303.0,노변정류장,경기도 성남시,경기도 성남시 수정구 이매동,"Areum Maeul, Imae High School, Hyosung SunKyung Apartment, Hana Bank",127.1236833,37.3951
성남시,41130,쇳골마을.궁내동톨게이트,206000210,7028.0,노변정류장,경기도 성남시,경기도 성남시 수정구 궁내동,"Soetgol Maeul, Gungnae-dong Tollgate ",127.1017667,37.3635333
성남시,41130,성남외고입구,206000208,7037.0,노변정류장,경기도 성남시,경기도 성남시 수정구 백현동,Seongnam Foreign Language High School,127.1021333,37.3775667
성남시,41130,낙생고등학교,206000207,7036.0,노변정류장,경기도 성남시,경기도 성남시 수정구 판교동,Naksaeng High School,127.1020333,37.3876
성남시,41130,성남외고입구,206000205,7035.0,노변정류장,경기도 성남시,경기도 성남시 수정구 백현동,Seongnam Foreign Language High School,127.1017667,37.37805
성남시,41130,쓰레기매립장.로얄냉장,206000201,7029.0,노변정류장,경기도 성남시,경기도 성남시 수정구 금곡동,"Wastes Landfill, Royal Logistics ",127.1015167,37.3541333
성남시,41130,아데나펠리스,206000199,7308.0,노변정류장,경기도 성남시,경기도 성남시 수정구 정자동,Adena Palace,127.1083167,37.3612833
성남시,41130,정자역,206000198,7051.0,노변정류장,경기도 성남시,경기도 성남시 수정구 정자동,Jeongja Station ,127.1083167,37.3658333
성남시,41130,백현교차로,206000001,7475.0,노변정류장,경기도 성남시,경기도 성남시 수정구 백현동,baekhyeon Junction ,127.1021,37.3826333
성남시,41130,건영빌라.분당요한성당.장안중학교,206000187,7284.0,노변정류장,경기도 성남시,경기도 성남시 수정구 분당동,"Kunyoung Villa,Bundang St. John's Catholic Church, Jangan Middle School",127.1478,37.37105
