시설종류,대상시설명,소재지도로명주소,소재지지번주소,위도,경도,관리기관명,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자
초등학교,통진초교,경기도 김포시 통진읍 조강로 116,경기도 김포시 통진읍 서암리 1108번지,37.69388669,126.5944192,경기도 김포시청,김포경찰서,Y,1,,2025-11-25
초등학교,푸른솔초교,경기도 김포시 김포한강2로 306 (장기동),경기도 김포시 장기동 1866-5번지,37.65159276,126.665717,경기도 김포시청,김포경찰서,Y,1,,2025-11-25
초등학교,풍무초교,경기도 김포시 풍무로96번길 71 (풍무동),경기도 김포시 풍무동 136-10번지,37.6050882,126.7266294,경기도 김포시청,김포경찰서,Y,2,,2025-11-25
초등학교,하늘빛초교,경기도 김포시 김포한강11로 374 (운양동),경기도 김포시 운양동 1293-2번지,37.65406215,126.6898223,경기도 김포시청,김포경찰서,Y,2,,2025-11-25
초등학교,하성초교,경기도 김포시 하성면 애기봉로 857,경기도 김포시 하성면 마곡리 617-1번지,37.72067128,126.6325732,경기도 김포시청,김포경찰서,Y,1,,2025-11-25
초등학교,학운초교,경기도 김포시 양촌읍 황금로70번길 13,경기도 김포시 양촌읍 학운리 2825번지,37.62030006,126.624863,경기도 김포시청,김포경찰서,Y,2,,2025-11-25
초등학교,한가람초교,경기도 김포시 김포한강9로115번길 57 (구래동),경기도 김포시 구래동 6872-3번지,37.64773992,126.6218834,경기도 김포시청,김포경찰서,Y,1,,2025-11-25
초등학교,호수초교,경기도 김포시 김포한강4로420번길 87 (구래동),경기도 김포시 구래동 6875-5번지,37.64999809,126.6334269,경기도 김포시청,김포경찰서,Y,1,,2025-11-25
초등학교,김포나진초교,경기도 김포시 걸포2로 58,경기도 김포시 걸포동 1594번지,37.6356788,126.7025502,경기도 김포시청,김포경찰서,Y,1,,2025-11-25
특수학교,새솔학교,경기도 김포시 김포한강3로 315 (장기동),경기도 김포시 장기동 1888-11번지,37.64056921,126.6558072,경기도 김포시청,김포경찰서,Y,1,,2025-11-25
학원,폴리어학원,경기도 김포시 사우중로 48,경기도 김포시 사우동 927번지,37.61907565,126.7191684,경기도 김포시청,김포경찰서,N,0,,2025-11-25
유치원,해들유치원-1구간,경기도 수원시 영통구 월드컵로 82번길 24,경기도 수원시 영통구 원천동 587,37.27529636,127.0560569,수원시,수원영통경찰서,N,0,,2025-11-12
유치원,라온유치원-2구간,경기도 수원시 영통구 태장로 54번길 98,경기도 수원시 영통구 망포동 649-78,37.234794,127.0515889,수원시,수원영통경찰서,N,0,,2025-11-12
유치원,뽀뽀뽀유치원-1구간,경기도 수원시 영통구 동수원로 514번길 33,경기도 수원시 영통구 매탄동 130-5,37.27201913,127.0479647,수원시,수원영통경찰서,N,0,,2025-11-12
유치원,가온유치원-1구간,경기도 수원시 장안구 정자천로13번길 30,경기도 수원시 장안구 천천동 334-3,37.29010059,126.9785689,수원시,수원장안경찰서,N,0,,2025-11-12
유치원,꾸러기유치원-1구간,경기도 수원시 장안구 파장천로59번길12,경기도 수원시 장안구 파장동 291,37.3107575,126.997084,수원시,수원장안경찰서,N,0,,2025-11-12
초등학교,인계초교-3구간,경기도 수원시 팔달구 장다리로245번길 12,경기도 수원시 팔달구 인계동 257-2,37.27314985,127.0260332,수원시,수원팔달경찰서,N,0,,2025-11-12
초등학교,지동초교-1구간,경기도 수원시 팔달구 중부대로 67,경기도 수원시 팔달구 지동 119-1,37.27715909,127.024503,수원시,수원팔달경찰서,Y,2,,2025-11-12
초등학교,팔달초교-1구간,경기도 수원시 팔달구 권광로367번길 22,경기도 수원시 팔달구 우만동 601,37.279481,127.0357442,수원시,수원팔달경찰서,Y,1,,2025-11-12
초등학교,화서초교-2구간,경기도 수원시 팔달구 팔달로127번길 54-11,경기도 수원시 팔달구 화서동 104-2,37.28119982,127.000568,수원시,수원팔달경찰서,Y,1,,2025-11-12
초등학교,화서초교-3구간,경기도 수원시 팔달구 팔달로127번길 54-11,경기도 수원시 팔달구 화서동 104-2,37.28119982,127.0005411,수원시,수원팔달경찰서,N,0,,2025-11-12
유치원,배성유치원,경기도 성남시 분당구 판교로 624-1,경기도 성남시 분당구 야탑동 397,37.405999,127.142401,경기도 성남시청,분당경찰서,Y,1,,2025-11-11
유치원,이솔유치원,경기도 성남시 분당구 미금로 232,경기도 성남시 분당구 금곡동 133-1,37.352756,127.112602,경기도 성남시청,분당경찰서,Y,5,,2025-11-11
유치원,성모 유치원,경기도 성남시 분당구 구미로 130번길 20,경기도 성남시 분당구 구미동 238,37.340099,127.124419,경기도 성남시청,분당경찰서,Y,4,,2025-11-11
유치원,판교샘유치원,경기도 성남시 분당구 산운로 98,경기도 성남시 분당구 운중동 956,37.392021,127.072039,경기도 성남시청,분당경찰서,Y,1,,2025-11-11
유치원,건영장안유치원,경기도 성남시 분당구 장안로 25번길 28,경기도 성남시 분당구 분당동 67,37.371127,127.140849,경기도 성남시청,분당경찰서,Y,1,,2025-11-11
유치원,뽀뽀뽀유치원,경기도 성남시 분당구 양현로 507,경기도 성남시 분당구 야탑동 207-2,37.415425,127.138017,경기도 성남시청,분당경찰서,Y,4,,2025-11-11
유치원,해나유치원,경기도 성남시 분당구 서판교로44번길 3,경기도 성남시 분당구 판교동 577,37.390831,127.098290,경기도 성남시청,분당경찰서,Y,1,,2025-11-11
유치원,샛별유치원,경기도 성남시 분당구 수내로 201,경기도 성남시 분당구 분당동 39,37.371468,127.129754,경기도 성남시청,분당경찰서,Y,1,,2025-11-11
유치원,성마르코유치원,경기도 성남시 분당구 매화로37번길 6,경기도 성남시 분당구 야탑동 389,37.410832,127.133182,경기도 성남시청,분당경찰서,Y,1,,2025-11-11
유치원,숲리라유치원,경기도 성남시 수정구 위례순환로4길 2,경기도 성남시 수정구 판교동 532-1,37.469683,127.147866,경기도 성남시청,분당경찰서,Y,1,,2025-11-11
유치원,즐거운유치원,경기도 성남시 분당구 미금로 215,경기도 성남시 분당구 금곡동 141,37.351408,127.111941,경기도 성남시청,분당경찰서,Y,1,,2025-11-11
유치원,혜성유치원,경기도 성남시 중원구 광명로 308,경기도 성남시 중원구 금광동 351,37.444509,127.160252,경기도 성남시청,성남 중원 경찰서,N,0,,2025-11-11
어린이집,산성어린이집,경기도 성남시 수정구 수정남로 269,경기도 성남시 수정구 산성동 2115,37.453007,127.150387,경기도 성남시청,성남수정경찰서,Y,4,,2025-11-11
초등학교,원일초교-1구간,경기도 수원시 영통구 중부대로448번길 84,경기도 수원시 영통구 원천동 549-1,37.26779736,127.0602571,수원시,수원영통경찰서,Y,1,,2025-11-12
초등학교,원천초교-2구간,경기도 수원시 영통구 매영로 103,경기도 수원시 영통구 매탄동 1212,37.26847708,127.0537706,수원시,수원영통경찰서,Y,2,,2025-11-12
초등학교,원천초교-3구간,경기도 수원시 영통구 매영로 103,경기도 수원시 영통구 매탄동 1212,37.268483,127.0537706,수원시,수원영통경찰서,Y,1,,2025-11-12
초등학교,이의초교-2구간,경기도 수원시 영통구 법조로150번길 47,경기도 수원시 영통구 하동 993,37.29307671,127.0756898,수원시,수원영통경찰서,N,0,,2025-11-12
초등학교,잠원초교-1구간,경기도 수원시 영통구 태장로54번길 11,경기도 수원시 영통구 망포동 687,37.23872914,127.0525213,수원시,수원영통경찰서,Y,1,,2025-11-12
초등학교,잠원초교-2구간,경기도 수원시 영통구 태장로54번길 11,경기도 수원시 영통구 망포동 687,37.23872914,127.0525213,수원시,수원영통경찰서,N,0,,2025-11-12
초등학교,잠원초교-3구간,경기도 수원시 영통구 태장로54번길 11,경기도 수원시 영통구 망포동 687,37.23872914,127.0525213,수원시,수원영통경찰서,N,0,,2025-11-12
초등학교,잠원초교-4구간,경기도 수원시 영통구 태장로54번길 11,경기도 수원시 영통구 망포동 687,37.23872914,127.0525213,수원시,수원영통경찰서,N,0,,2025-11-12
초등학교,잠원초교-5구간,경기도 수원시 영통구 태장로54번길 11,경기도 수원시 영통구 망포동 687,37.23872914,127.0525213,수원시,수원영통경찰서,N,0,,2025-11-12
초등학교,잠원초교-6구간,경기도 수원시 영통구 태장로54번길 11,경기도 수원시 영통구 망포동 687,37.23872914,127.0525213,수원시,수원영통경찰서,Y,1,,2025-11-12
초등학교,중앙기독초-1구간,경기도 수원시 영통구 월드컵로 70,경기도 수원시 영통구 원천동 134-3,37.27533477,127.0576904,수원시,수원영통경찰서,Y,3,,2025-11-12
초등학교,효정초교-1구간,경기도 수원시 권선구 동수원로285번길 5,경기도 수원시 권선구 권선동 1233,37.25513574,127.0349022,수원시,수원권선경찰서,Y,2,,2025-11-12
초등학교,효탑초교-1구간,경기도 수원시 권선구 효탑로16번길 17,경기도 수원시 권선구 탑동 870,37.26654167,126.9759378,수원시,수원권선경찰서,Y,1,,2025-11-12
초등학교,효탑초교-2구간,경기도 수원시 권선구 효탑로16번길 17,경기도 수원시 권선구 탑동 870,37.26654167,126.9759378,수원시,수원권선경찰서,N,0,,2025-11-12
초등학교,효탑초교-4구간,경기도 수원시 권선구 효탑로16번길 17,경기도 수원시 권선구 탑동 870,37.26654167,126.9759378,수원시,수원권선경찰서,N,0,,2025-11-12
초등학교,효탑초교-5구간,경기도 수원시 권선구 효탑로16번길 17,경기도 수원시 권선구 탑동 870,37.26654167,126.9759378,수원시,수원권선경찰서,N,0,,2025-11-12
초등학교,광교초교-1구간,경기도 수원시 영통구 대학로 91,경기도 수원시 영통구 이의동 1208,37.30387934,127.0458508,수원시,수원영통경찰서,Y,2,,2025-11-12
초등학교,광교초교-2구간,경기도 수원시 영통구 대학로 91,경기도 수원시 영통구 이의동 1208,37.30387934,127.0458508,수원시,수원영통경찰서,Y,3,,2025-11-12
초등학교,광교초교-4구간,경기도 수원시 영통구 대학로 91,경기도 수원시 영통구 이의동 1208,37.303863,127.0458508,수원시,수원영통경찰서,N,0,,2025-11-12
어린이집,성남어린이집,경기도 성남시 수정구 시민로222번길 6,경기도 성남시 수정구 태평동 7292,37.447702,127.141485,경기도 성남시청,성남수정경찰서,Y,1,,2025-11-11
어린이집,성현어린이집,경기도 성남시 수정구 탄리로17번길 6,경기도 성남시 수정구 수진동 1921,37.438454,127.138715,경기도 성남시청,성남수정경찰서,Y,1,,2025-11-11
어린이집,리플플러스어린이집,경기도 성남시 수정구 성남대로1250번길 7-2,경기도 성남시 수정구 태평동 6151-3,37.441810,127.128384,경기도 성남시청,성남수정경찰서,Y,1,,2025-11-11
초등학교,당촌초등학교,경기도 성남시 분당구 분당로 196,경기도 성남시 분당구 분당동 36,37.373689,127.131262,경기도 성남시청,분당경찰서,Y,3,,2025-11-11
초등학교,수내초등학교,경기도 성남시 분당구 백현로 243번길 12,경기도 성남시 분당구 수내동 81,37.367765,127.124663,경기도 성남시청,분당경찰서,Y,3,,2025-11-11
초등학교,수원초교-2구간,경기도 수원시 팔달구 팔달로110번길 26,경기도 수원시 팔달구 고등동 19,37.27783129,127.0043475,수원시,수원팔달경찰서,N,0,,2025-11-12
초등학교,수원초교-3구간,경기도 수원시 팔달구 팔달로110번길 26,경기도 수원시 팔달구 고등동 19,37.27783129,127.0043475,수원시,수원팔달경찰서,N,0,,2025-11-12
초등학교,수원초교-4구간,경기도 수원시 팔달구 팔달로110번길 26,경기도 수원시 팔달구 고등동 19,37.27783129,127.0043475,수원시,수원팔달경찰서,N,0,,2025-11-12
초등학교,숙지초교-1구간,경기도 수원시 팔달구 덕영대로735번길 23-1,경기도 수원시 팔달구 화서동 651,37.28323146,126.9917106,수원시,수원팔달경찰서,Y,1,,2025-11-12
초등학교,숙지초교-2구간,경기도 수원시 팔달구 덕영대로735번길 23-1,경기도 수원시 팔달구 화서동 651,37.28323146,126.9917106,수원시,수원팔달경찰서,Y,1,,2025-11-12
초등학교,동천초등학교,경기도 용인시 수지구 고기로 71 (동천동) 동천초등학교,경기도 용인시 수지구 동천동 154,37.34461156,127.0933932,경기도 용인시 수지구청 교통과,용인서부경찰서,Y,2,,2025-12-30
초등학교,매봉초등학교,경기도 용인시 수지구 수지로 75-1 (상현동) 매봉초등학교,경기도 용인시 수지구 상현동 1172,37.31003823,127.0733254,경기도 용인시 수지구청 교통과,용인서부경찰서,Y,2,,2025-12-30
초등학교,상현초등학교,경기도 용인시 수지구 만현로67번길 23 (상현동) 상현초등학교,경기도 용인시 수지구 상현동 53-3,37.30882494,127.089682,경기도 용인시 수지구청 교통과,용인서부경찰서,Y,2,,2025-12-30
초등학교,새빛초등학교,경기도 용인시 수지구 광교마을로 63 (상현동) 새빛초등학교,경기도 용인시 수지구 상현동 1126,37.29888494,127.0726127,경기도 용인시 수지구청 교통과,용인서부경찰서,Y,2,,2025-12-30
어린이집,선인어린이집,경기도 용인시 수지구 만현로 68 (상현동) 선인어린이집,경기도 용인시 수지구 상현동 63-4,37.3101115,127.0861432,경기도 용인시 수지구청 교통과,용인서부경찰서,Y,,,2025-12-30
초등학교,성복초등학교,경기도 용인시 수지구 성복2로78번길 52 (신봉동) 성복초등학교,경기도 용인시 수지구 신봉동 1-92,37.31954194,127.0781599,경기도 용인시 수지구청 교통과,용인서부경찰서,Y,2,,2025-12-30
초등학교,성서초등학교,경기도 용인시 수지구 성복2로 210 (성복동) 성서초등학교,경기도 용인시 수지구 성복동 772,37.32017186,127.0650423,경기도 용인시 수지구청 교통과,용인서부경찰서,Y,2,,2025-12-30
초등학교,손곡초등학교,경기도 용인시 수지구 손곡로 68 (동천동) 손곡초등학교,경기도 용인시 수지구 동천동 867,37.33686539,127.0950036,경기도 용인시 수지구청 교통과,용인서부경찰서,Y,2,,2025-12-30
초등학교,솔개초등학교,경기도 용인시 수지구 상현로 79 (상현동) 솔개초등학교,경기도 용인시 수지구 상현동 841,37.30579885,127.0817295,경기도 용인시 수지구청 교통과,용인서부경찰서,Y,,,2025-12-30
초등학교,망포초교-4구간,경기도 수원시 영통구 망포로 126,경기도 수원시 영통구 망포동 750,37.24065005,127.0470226,수원시,수원영통경찰서,Y,3,,2025-11-12
초등학교,글빛초교-1구간,,경기도 수원시 영통구 망포동 92-40,37.2399246,127.0429641,수원시,수원영통경찰서,Y,2,,2025-11-12
초등학교,글빛초교-2구간,,경기도 수원시 영통구 망포동 92-40,37.2399246,127.0429641,수원시,수원영통경찰서,Y,2,,2025-11-12
초등학교,수원칠보산자유학교-2구간,경기도 수원시 권선구 칠보로88번길 196,경기도 수원시 권선구 호매실동 903-1번지,37.2626312152,126.9402307193,수원시,수원권선경찰서,Y,2,,2025-11-12
초등학교,매교초교-1구간,경기도 수원시 팔달구 정조로 676,경기도 수원시 팔달구 매교동 299번지,37.2399246,127.0429641,수원시,수원팔달경찰서,Y,2,,2025-11-12
초등학교,매교초교-2구간,경기도 수원시 팔달구 정조로 676,경기도 수원시 팔달구 매교동 299번지,37.2399246,127.0429641,수원시,수원팔달경찰서,Y,2,,2025-11-12
초등학교,매교초교-3구간,경기도 수원시 팔달구 정조로 676,경기도 수원시 팔달구 매교동 299번지,37.2399246,127.0429641,수원시,수원팔달경찰서,Y,2,,2025-11-12
초등학교,매교초교-4구간,경기도 수원시 팔달구 정조로 676,경기도 수원시 팔달구 매교동 299번지,37.2399246,127.0429641,수원시,수원팔달경찰서,Y,2,,2025-11-12
초등학교,청림초등학교,경기도 화성시 동탄산척로 93-22,경기도 화성시 산척동 704번지,37.17458716,127.1113568,경기도 화성시 동탄출장소 교통건설과,화성동탄경찰서,N,,,2025-08-25
초등학교,청목초등학교,경기도 화성시 동탄순환대로21길 10,경기도 화성시 청계동 539번지,37.19574831,127.1174309,경기도 화성시 동탄출장소 교통건설과,화성동탄경찰서,N,,,2025-08-25
초등학교,치동초등학교,경기도 화성시 동탄순환대로 881-34,경기도 화성시 영천동 789번지,37.20655283,127.0915676,경기도 화성시 동탄출장소 교통건설과,화성동탄경찰서,N,,,2025-08-25
초등학교,태안초등학교,경기도 화성시 병점3로 77,경기도 화성시 병점동 824번지,37.21065951,127.0408656,경기도 화성시 동부출장소 교통건설과,화성동탄경찰서,N,,,2025-08-25
초등학교,숙지초교-3구간,경기도 수원시 팔달구 덕영대로735번길 23-1,경기도 수원시 팔달구 화서동 651,37.28323146,126.9917106,수원시,수원팔달경찰서,N,0,,2025-11-12
초등학교,연무초교-1구간,경기도 수원시 팔달구 창룡대로103번길 60,경기도 수원시 팔달구 매향동 7-1,37.28730746,127.0219242,수원시,수원팔달경찰서,Y,1,,2025-11-12
초등학교,우만초교-1구간,경기도 수원시 팔달구 창룡대로210번길 20,경기도 수원시 팔달구 우만동 300-3,37.29144659,127.0324161,수원시,수원팔달경찰서,N,0,,2025-11-12
초등학교,율현초교-1구간,경기도 수원시 팔달구 정자천로32번길 55,경기도 수원시 팔달구 화서동 710,37.287236,126.9828949,수원시,수원팔달경찰서,Y,1,,2025-11-12
초등학교,율현초교-2구간,경기도 수원시 팔달구 정자천로32번길 55,경기도 수원시 팔달구 화서동 710,37.28722869,126.9828949,수원시,수원팔달경찰서,Y,1,,2025-11-12
초등학교,송죽초교-2구간,경기도 수원시 장안구 송원로41번길 34,경기도 수원시 장안구 송죽동 502,37.30076246,127.0060008,수원시,수원장안경찰서,N,0,,2025-11-12
초등학교,송죽초교-3구간,경기도 수원시 장안구 송원로41번길 34,경기도 수원시 장안구 송죽동 502,37.30076246,127.0060008,수원시,수원장안경찰서,N,0,,2025-11-12
초등학교,송죽초교-5구간,경기도 수원시 장안구 송원로41번길 34,경기도 수원시 장안구 송죽동 502,37.30076246,127.0060008,수원시,수원장안경찰서,N,0,,2025-11-12
초등학교,수일초교-1구간,경기도 수원시 장안구 수일로 85,경기도 수원시 장안구 파장동 411,37.31086106,127.0008865,수원시,수원장안경찰서,Y,1,,2025-11-12
초등학교,영화초교-1구간,경기도 수원시 장안구 경수대로 838,경기도 수원시 장안구 조원동 556,37.29686206,127.0163697,수원시,수원장안경찰서,N,0,,2025-11-12
초등학교,영화초교-2구간,경기도 수원시 장안구 경수대로 838,경기도 수원시 장안구 조원동 556,37.29686206,127.0163697,수원시,수원장안경찰서,N,0,,2025-11-12
초등학교,율전초교-1구간,경기도 수원시 장안구 율전로 113,경기도 수원시 장안구 율전동 308-6,37.29951575,126.9686866,수원시,수원장안경찰서,N,0,,2025-11-12
초등학교,율전초교-2구간,경기도 수원시 장안구 율전로 113,경기도 수원시 장안구 율전동 308-6,37.29951575,126.9686866,수원시,수원장안경찰서,Y,1,,2025-11-12
초등학교,정자초교-1구간,경기도 수원시 장안구 장안로 191,경기도 수원시 장안구 정자동 873,37.2995599,126.9951959,수원시,수원장안경찰서,Y,1,,2025-11-12
초등학교,정자초교-2구간,경기도 수원시 장안구 장안로 191,경기도 수원시 장안구 정자동 873,37.2995599,126.9951959,수원시,수원장안경찰서,N,0,,2025-11-12
초등학교,조원초교-1구간,경기도 수원시 장안구 금당로 53,경기도 수원시 장안구 조원동 390,37.30321326,127.0172011,수원시,수원장안경찰서,N,0,,2025-11-12
초등학교,창용초교-1구간,경기도 수원시 장안구 광교산로140번길 8,경기도 수원시 장안구 연무동 5-2,37.29959882,127.0313858,수원시,수원장안경찰서,N,0,,2025-11-12
초등학교,창용초교-3구간,경기도 수원시 장안구 광교산로140번길 8,경기도 수원시 장안구 연무동 5-2,37.29959882,127.0313858,수원시,수원장안경찰서,N,0,,2025-11-12
초등학교,창용초교-5구간,경기도 수원시 장안구 광교산로140번길 8,경기도 수원시 장안구 연무동 5-2,37.29959882,127.0313858,수원시,수원장안경찰서,N,0,,2025-11-12
초등학교,천일초교-1구간,경기도 수원시 장안구 정자로19번길 13,경기도 수원시 장안구 천천동 570,37.30095712,126.9781743,수원시,수원장안경찰서,N,0,,2025-11-12
초등학교,천일초교-3구간,경기도 수원시 장안구 정자로19번길 13,경기도 수원시 장안구 천천동 570,37.30095712,126.978172,수원시,수원장안경찰서,N,0,,2025-11-12
초등학교,천천초교-1구간,경기도 수원시 장안구 정자로42번길 17,경기도 수원시 장안구 천천동 512,37.30058446,126.982546,수원시,수원장안경찰서,Y,1,,2025-11-12
초등학교,천천초교-3구간,경기도 수원시 장안구 정자로42번길 17,경기도 수원시 장안구 천천동 512,37.30058446,126.982582,수원시,수원장안경찰서,Y,1,,2025-11-12
초등학교,파장초교-2구간,경기도 수원시 장안구 경수대로1081번길 32-9,경기도 수원시 장안구 파장동 574,37.30896098,126.9923556,수원시,수원장안경찰서,N,0,,2025-11-12
초등학교,파장초교-3구간,경기도 수원시 장안구 경수대로1081번길 32-9,경기도 수원시 장안구 파장동 574,37.30896098,126.9923556,수원시,수원장안경찰서,N,0,,2025-11-12
초등학교,청명초교-1구간,경기도 수원시 영통구 봉영로1744번길 41,경기도 수원시 영통구 영통동 1053-6,37.26563109,127.0851747,수원시,수원영통경찰서,Y,1,,2025-11-12
초등학교,태장초교-1구간,경기도 수원시 영통구 태장로71번길 30,경기도 수원시 영통구 망포동 371,37.24087205,127.0546251,수원시,수원영통경찰서,N,0,,2025-11-12
초등학교,태장초교-3구간,경기도 수원시 영통구 태장로71번길 30,경기도 수원시 영통구 망포동 371,37.24087205,127.0546251,수원시,수원영통경찰서,N,0,,2025-11-12
초등학교,태장초교-5구간,경기도 수원시 영통구 태장로71번길 30,경기도 수원시 영통구 망포동 371,37.24087205,127.0546251,수원시,수원영통경찰서,N,0,,2025-11-12
초등학교,태장초교-6구간,경기도 수원시 영통구 태장로71번길 30,경기도 수원시 영통구 망포동 371,37.24087205,127.0546251,수원시,수원영통경찰서,N,0,,2025-11-12
초등학교,황곡초교-1구간,경기도 수원시 영통구 영통로 518,경기도 수원시 영통구 영통동 948-3,37.2655424,127.0782969,수원시,수원영통경찰서,N,0,,2025-11-12
초등학교,황곡초교-2구간,경기도 수원시 영통구 영통로 518,경기도 수원시 영통구 영통동 948-3,37.2655424,127.0782969,수원시,수원영통경찰서,Y,1,,2025-11-12
초등학교,효동초교-1구간,경기도 수원시 영통구 매탄로126번길 27,경기도 수원시 영통구 매탄동 1248,37.26251285,127.0457449,수원시,수원영통경찰서,N,0,,2025-11-12
초등학교,효원초교-2구간,경기도 수원시 영통구 효원로358번길 16,경기도 수원시 영통구 매탄동 1155,37.2591319,127.039915,수원시,수원영통경찰서,N,0,,2025-11-12
초등학교,다솔초교-1구간,경기도 수원시 장안구 이목로 24-35,경기도 수원시 장안구 정자동 946,37.30869676,126.987669,수원시,수원장안경찰서,Y,2,,2025-11-12
초등학교,대평초교-1구간,경기도 수원시 장안구 대평로 111,경기도 수원시 장안구 정자동 871-2,37.29774522,126.9907648,수원시,수원장안경찰서,Y,1,,2025-11-12
초등학교,동신초교-1구간,경기도 수원시 장안구 만석로68번길 46,경기도 수원시 장안구 정자동 870-3,37.29567288,126.9891755,수원시,수원장안경찰서,Y,1,,2025-11-12
초등학교,동신초교-2구간,경기도 수원시 장안구 만석로68번길 46,경기도 수원시 장안구 정자동 870-3,37.29567288,126.9891755,수원시,수원장안경찰서,Y,2,,2025-11-12
어린이집,산성3어린이집,경기도 성남시 수정구 수정로 456번길 19,경기도 성남시 수정구 산성동 산6,37.460461,127.155653,경기도 성남시청,성남수정경찰서,N,0,,2025-11-11
초등학교,명인초교-2구간,경기도 수원시 장안구 대평로52번길 21,경기도 수원시 장안구 정자동 884-7,37.29423188,126.9948897,수원시,수원장안경찰서,N,0,,2025-11-12
초등학교,상률초교-2구간,경기도 수원시 장안구 덕영대로417번길 98,경기도 수원시 장안구 율전동 142-22,37.30476787,126.9695872,수원시,수원장안경찰서,N,0,,2025-11-12
초등학교,상률초교-4구간,경기도 수원시 장안구 덕영대로417번길 98,경기도 수원시 장안구 율전동 142-22,37.30476787,126.9695872,수원시,수원장안경찰서,Y,2,,2025-11-12
초등학교,송림초교-1구간,경기도 수원시 장안구 대평로51번길 65,경기도 수원시 장안구 정자동 889-1,37.2912808,126.9917372,수원시,수원장안경찰서,N,0,,2025-11-12
초등학교,송림초교-3구간,경기도 수원시 장안구 대평로51번길 65,경기도 수원시 장안구 정자동 889-1,37.2912808,126.9917372,수원시,수원장안경찰서,Y,1,,2025-11-12
초등학교,송원초교-1구간,경기도 수원시 장안구 수일로 185,경기도 수원시 장안구 조원동 872,37.30849343,127.010124,수원시,수원장안경찰서,N,0,,2025-11-12
초등학교,송정초교-2구간,경기도 수원시 장안구 송정로 41,경기도 수원시 장안구 송죽동 404,37.29707655,127.0017089,수원시,수원장안경찰서,N,0,,2025-11-12
초등학교,산의초교-1구간,경기도 수원시 영통구 센트럴타운로22번길 25,경기도 수원시 영통구 이의동 1327,37.29037137,127.057187,수원시,수원영통경찰서,Y,2,,2025-11-12
초등학교,산의초교-2구간,경기도 수원시 영통구 센트럴타운로22번길 25,경기도 수원시 영통구 이의동 1327,37.29037137,127.057187,수원시,수원영통경찰서,N,0,,2025-11-12
초등학교,산의초교-3구간,경기도 수원시 영통구 센트럴타운로22번길 25,경기도 수원시 영통구 이의동 1327,37.29037137,127.057187,수원시,수원영통경찰서,Y,3,,2025-11-12
초등학교,소화초교-1구간,경기도 수원시 영통구 광교중앙로 30,경기도 수원시 영통구 원천동 산49-1,37.27820749,127.0528005,수원시,수원영통경찰서,Y,1,,2025-11-12
초등학교,신성초교-1구간,경기도 수원시 영통구 청명북로 42,경기도 수원시 영통구 영통동 1049-2,37.25547143,127.0816557,수원시,수원영통경찰서,Y,1,,2025-11-12
초등학교,신영초교-1구간,경기도 수원시 영통구 영통로 266,경기도 수원시 영통구 영통동 972-3,37.25015801,127.0602538,수원시,수원영통경찰서,N,0,,2025-11-12
초등학교,신풍초교(본교)-1구간,경기도 수원시 영통구 도청로17번길 24,경기도 수원시 영통구 이의동 1342,37.28639813,127.0531872,수원시,수원영통경찰서,N,0,,2025-11-12
초등학교,신풍초교(본교)-2구간,경기도 수원시 영통구 도청로17번길 24,경기도 수원시 영통구 이의동 1342,37.28639813,127.0531872,수원시,수원영통경찰서,Y,1,,2025-11-12
초등학교,영덕초교-1구간,경기도 수원시 영통구 영통로 438,경기도 수원시 영통구 영통동 957-2,37.25905057,127.0739487,수원시,수원영통경찰서,Y,1,,2025-11-12
초등학교,영일초교-1구간,경기도 수원시 영통구 덕영대로1673번길 17,경기도 수원시 영통구 영통동 988-4,37.24845193,127.0735665,수원시,수원영통경찰서,Y,1,,2025-11-12
초등학교,영통초교-1구간,경기도 수원시 영통구 영통로 328,경기도 수원시 영통구 영통동 963-3,37.25451415,127.0644383,수원시,수원영통경찰서,Y,1,,2025-11-12
초등학교,외국인학교-1구간,경기도 수원시 영통구 영통로 451,경기도 수원시 영통구 영통동 29-3,37.26067264,127.074221,수원시,수원영통경찰서,Y,1,,2025-11-12
유치원,은서유치원,경기도 성남시 수정구 탄리로 95번길 7-17,경기도 성남시 수정구 태평동 3558,37.443605,127.134977,경기도 성남시청,성남수정경찰서,Y,4,,2025-11-11
유치원,예원유치원,경기도 성남시 중원구 원터로 93번길 3,경기도 성남시 중원구 성남동 2894,37.435032,127.143201,경기도 성남시청,성남중원경찰서,Y,5,,2025-11-11
유치원,다솜유치원,경기도 성남시 중원구 산성대로 408번길 48,경기도 성남시 중원구 금광동 3490,37.447962,127.163685,경기도 성남시청,성남중원경찰서,Y,1,,2025-11-11
유치원,아름다운유치원,경기도 성남시 분당구 수내로 192번길 25,경기도 성남시 분당구 수내동 75,37.367591,127.125773,경기도 성남시청,분당경찰서,Y,3,,2025-11-11
유치원,세화유치원,경기도 성남시 분당구 불정로 362,경기도 성남시 분당구 서현동 308,37.372737,127.136164,경기도 성남시청,분당경찰서,Y,5,,2025-11-11
유치원,분당중앙유치원,경기도 성남시 분당구 분당로 263번길 61,경기도 성남시 분당구 서현동 315-2,37.373451,127.141671,경기도 성남시청,분당경찰서,Y,1,,2025-11-11
