시설물명,위도,경도,카테고리
최고속도제한표지_405,37.371931,127.115866,도로안전표지
최고속도제한표지_406,37.367389,127.115509,도로안전표지
비보호좌회전표지_407,37.368171,127.110392,도로안전표지
유턴금지표지_408,37.365387,127.115196,도로안전표지
유턴표지_409,37.363852,127.116154,도로안전표지
유턴표지_410,37.361548,127.114516,도로안전표지
유턴표지_411,37.36085,127.115906,도로안전표지
횡단보도주의표지_412,37.414823,127.11856,도로안전표지
좌회전금지표지_413,37.411791,127.120513,도로안전표지
최고속도제한표지_414,37.411791,127.120513,도로안전표지
횡단보도표지_415,37.408335,127.122855,도로안전표지
야간점멸신호운영표지_416,37.405179,127.12082,도로안전표지
비보호좌회전표지_417,37.402183,127.122403,도로안전표지
동시신호표지_418,37.399468,127.123276,도로안전표지
비보호좌회전표지_419,37.398292,127.121195,도로안전표지
주정차금지표지_420,37.396798,127.123369,도로안전표지
직진및좌회전표지_421,37.393458,127.121648,도로안전표지
직진및좌회전표지_422,37.342885,127.105214,도로안전표지
비보호좌회전표지_423,37.339858,127.111299,도로안전표지
비보호좌회전표지_424,37.335873,127.110398,도로안전표지
직진및좌회전표지_425,37.373327,127.105326,도로안전표지
주정차금지표지_426,37.371269,127.105594,도로안전표지
직진및좌회전표지_427,37.368045,127.10553,도로안전표지
직진및좌회전표지_428,37.366144,127.105415,도로안전표지
직진및좌회전표지_429,37.363036,127.105586,도로안전표지
직진및좌회전표지_430,37.359518,127.105208,도로안전표지
비보호좌회전표지_431,37.358334,127.105671,도로안전표지
직진및좌회전표지_432,37.357393,127.105119,도로안전표지
횡단보도표지_433,37.355144,127.106404,도로안전표지
비보호좌회전표지_434,37.35448,127.106315,도로안전표지
직진및좌회전표지_435,37.353825,127.104947,도로안전표지
비보호좌회전표지_436,37.351585,127.106647,도로안전표지
주정차금지표지_437,37.362561,127.106535,도로안전표지
직진및좌회전표지_438,37.347269,127.113122,도로안전표지
비보호좌회전표지_439,37.408488,127.121366,도로안전표지
유턴표지_440,37.408802,127.122879,도로안전표지
예측출발금지표지_441,37.409503,127.125979,도로안전표지
유턴금지표지_442,37.409503,127.125979,도로안전표지
비보호좌회전표지_443,37.409522,127.131027,도로안전표지
비보호좌회전표지_444,37.40982,127.132423,도로안전표지
직진후좌회전표지_445,37.409341,127.135309,도로안전표지
