시설물명,위도,경도,카테고리
CCTV_수정위례-A-5,37.4717,127.1542,생활안전CCTV
CCTV_수정위례-A-6,37.4713,127.1354,생활안전CCTV
CCTV_수정위례-A-7,37.471,127.1372,생활안전CCTV
CCTV_수정위례-A-8,37.4712,127.1405,생활안전CCTV
CCTV_수정위례-A-9,37.472,127.142,생활안전CCTV
CCTV_수정위례-A-10,37.4707,127.1458,생활안전CCTV
CCTV_수정위례-A-11,37.4696,127.1407,생활안전CCTV
CCTV_수정위례-A-12,37.4699,127.1509,생활안전CCTV
CCTV_수정위례-A-13,37.46735,127.1386,생활안전CCTV
CCTV_수정위례-A-14,37.47118,127.13857,생활안전CCTV
CCTV_수정위례-A-15,37.4685,127.138,생활안전CCTV
CCTV_수정위례-A-17,37.4685,127.1393,생활안전CCTV
CCTV_수정위례-A-18,37.4685,127.14,생활안전CCTV
CCTV_수정위례-A-19,37.4685,127.145,생활안전CCTV
CCTV_수정위례-A-20,37.4685,127.1454,생활안전CCTV
CCTV_수정위례-A-21,37.4691,127.1502,생활안전CCTV
CCTV_수정위례-A-22,37.4679,127.1497,생활안전CCTV
CCTV_수정위례-A-23,37.4682,127.1543,생활안전CCTV
CCTV_수정위례-A-24,37.4675,127.151,생활안전CCTV
CCTV_수정위례-A-25,37.4669,127.149,생활안전CCTV
CCTV_수정위례-A-26,37.4666,127.1434,생활안전CCTV
CCTV_수정위례-A-27,37.4661,127.1365,생활안전CCTV
CCTV_수정위례-A-28,37.4655,127.1377,생활안전CCTV
CCTV_수정위례-A-29,37.4654,127.1386,생활안전CCTV
CCTV_수정위례-A-30,37.4661,127.1403,생활안전CCTV
CCTV_수정위례-A-31,37.4643,127.1405,생활안전CCTV
CCTV_수정위례-A-32,37.4629,127.1428,생활안전CCTV
CCTV_수정위례-A-33,37.4642,127.144,생활안전CCTV
CCTV_수정위례-A-34,37.4642,127.146,생활안전CCTV
CCTV_수정위례-A-35,37.4656,127.1477,생활안전CCTV
CCTV_수정위례-A-36,37.465,127.1485,생활안전CCTV
CCTV_수정위례-A-37,37.4648,127.1494,생활안전CCTV
CCTV_수정위례-A-38,37.4659,127.1547,생활안전CCTV
CCTV_수정위례-A-39,37.469,127.1371,생활안전CCTV
CCTV_수정위례-A-40,37.4719,127.1503,생활안전CCTV
CCTV_수정위례-A-41,37.468,127.1535,생활안전CCTV
CCTV_수정위례-A-42,37.4677,127.1516,생활안전CCTV
CCTV_수정위례-A-43,37.4693,127.1582,생활안전CCTV
CCTV_수정위례-A-44,37.4673,127.1536,생활안전CCTV
CCTV_수정위례-A-45,37.4612,127.1481,생활안전CCTV
CCTV_수정위례-A-46,37.4693,127.1467,생활안전CCTV
CCTV_수정위례-A-47,37.4708,127.1431,생활안전CCTV
CCTV_수정위례-A-48,37.4671,127.1418,생활안전CCTV
CCTV_수정위례-A-49,37.4699,127.148,생활안전CCTV
CCTV_수정위례-A-50,37.4644,127.148,생활안전CCTV
CCTV_수정위례-A-51,37.466,127.1504,생활안전CCTV
CCTV_수정위례-A-52,37.4631,127.1479,생활안전CCTV
CCTV_수정위례-A-53,37.47285,127.1505,생활안전CCTV
CCTV_수정위례-A-54,37.46921,127.14797,생활안전CCTV
CCTV_수정위례-A-55,37.47181,127.14669,생활안전CCTV
CCTV_수정위례-A-56,37.47179,127.1474,생활안전CCTV
CCTV_수정위례-A-57,37.47245,127.13658,생활안전CCTV
CCTV_수정위례-A-58,37.466459,127.139879,생활안전CCTV
CCTV_수정위례-A-59,37.466609,127.137,생활안전CCTV
CCTV_수정위례-A-60,37.46948,127.15014,생활안전CCTV
CCTV_수정위례-A-61,37.456279,127.149766,생활안전CCTV
CCTV_수정위례-A-62,37.472384,127.135703,생활안전CCTV
CCTV_수정위례-A-63,37.472384,127.135703,생활안전CCTV
CCTV_수정위례-A-64,37.465096,127.142103,생활안전CCTV
CCTV_수정위례-A-65,37.465005,127.137576,생활안전CCTV
CCTV_수정위례-A-66,37.467399,127.136868,생활안전CCTV
CCTV_수정위례-A-67,37.466373,127.137547,생활안전CCTV
CCTV_수정위례-A-68,37.471335,127.134225,생활안전CCTV
CCTV_수정위례-D-10,37.47292,127.149481,생활안전CCTV
CCTV_수정신촌-A-1,37.459883,127.106913,생활안전CCTV
CCTV_수정신촌-A-2,37.459141,127.106665,생활안전CCTV
CCTV_수정신촌-A-3,37.45933,127.10595,생활안전CCTV
CCTV_수정신촌-A-4,37.4498,127.10314,생활안전CCTV
CCTV_수정신촌-A-5,37.449954,127.101095,생활안전CCTV
CCTV_수정신촌-A-6,37.453736,127.105931,생활안전CCTV
CCTV_수정신촌-A-7,37.45838,127.103709,생활안전CCTV
CCTV_수정신촌-A-8,37.45348,127.10311,생활안전CCTV
CCTV_수정신촌-A-9,37.45493,127.106067,생활안전CCTV
CCTV_수정신촌-A-10,37.444149,127.101251,생활안전CCTV
CCTV_수정신촌-A-11,37.45435,127.104847,생활안전CCTV
CCTV_수정신촌-A-12,37.45329,127.10508,생활안전CCTV
CCTV_수정신촌-A-13,37.4597,127.1053,생활안전CCTV
CCTV_수정신촌-A-14,37.45805,127.10727,생활안전CCTV
CCTV_수정신촌-A-15,37.45943,127.1041,생활안전CCTV
CCTV_수정신촌-A-16,37.45386,127.10135,생활안전CCTV
CCTV_수정신촌-A-17,37.4504,127.10046,생활안전CCTV
CCTV_수정신촌-A-18,37.46042,127.10477,생활안전CCTV
CCTV_수정신촌-A-19,37.45444,127.10522,생활안전CCTV
CCTV_수정신촌-A-20,37.44957,127.10529,생활안전CCTV
CCTV_수정신촌-A-21,37.45885,127.10575,생활안전CCTV
CCTV_수정신촌-A-22,37.44292,127.10341,생활안전CCTV
CCTV_수정신촌-A-23,37.45013,127.10127,생활안전CCTV
CCTV_수정신촌-A-24,37.4556,127.10632,생활안전CCTV
CCTV_수정신촌-A-25,37.450645,127.097386,생활안전CCTV
CCTV_수정신촌-A-26,37.458879,127.102471,생활안전CCTV
CCTV_수정신촌-A-27,37.454706,127.104335,생활안전CCTV
CCTV_수정신촌-A-28,37.44879,127.100906,생활안전CCTV
CCTV_수정신촌-A-29,37.449645,127.099496,생활안전CCTV
CCTV_수정신촌-A-30,37.45391,127.100925,생활안전CCTV
CCTV_수정신촌-A-31,37.450674,127.099268,생활안전CCTV
CCTV_수정신촌-A-32,37.454803,127.106633,생활안전CCTV
CCTV_수정신촌-A-33,37.4542,127.10054,생활안전CCTV
CCTV_수정신촌-A-34,37.449181,127.104067,생활안전CCTV
CCTV_수정고등-A-1,37.4307,127.0942,생활안전CCTV
CCTV_수정고등-A-2,37.42855,127.10232,생활안전CCTV
CCTV_수정고등-A-3,37.43097,127.07309,생활안전CCTV
CCTV_수정고등-A-4,37.42804,127.102981,생활안전CCTV
CCTV_수정고등-A-5,37.4341,127.084922,생활안전CCTV
CCTV_수정고등-A-6,37.43662,127.097226,생활안전CCTV
CCTV_수정고등-A-7,37.433914,127.084564,생활안전CCTV
CCTV_수정고등-A-8,37.435303,127.102781,생활안전CCTV
CCTV_수정고등-A-9,37.430647,127.072762,생활안전CCTV
CCTV_수정고등-A-10,37.4269,127.06915,생활안전CCTV
CCTV_수정고등-A-11,37.43367,127.08335,생활안전CCTV
CCTV_수정고등-A-12,37.428611,127.071119,생활안전CCTV
CCTV_수정고등-A-13,37.42893,127.10322,생활안전CCTV
CCTV_수정고등-A-14,37.42739,127.07203,생활안전CCTV
CCTV_수정고등-A-15,37.43698,127.09581,생활안전CCTV
CCTV_수정고등-A-16,37.4287,127.104,생활안전CCTV
CCTV_수정고등-A-17,37.42612,127.07209,생활안전CCTV
CCTV_수정고등-A-18,37.426086,127.068885,생활안전CCTV
CCTV_수정고등-A-19,37.43235,127.08184,생활안전CCTV
CCTV_수정고등-A-20,37.43101,127.07191,생활안전CCTV
CCTV_수정고등-A-21,37.4277,127.07079,생활안전CCTV
CCTV_수정고등-A-22,37.4301,127.0964,생활안전CCTV
CCTV_수정고등-A-23,37.4297,127.0938,생활안전CCTV
CCTV_수정고등-A-24,37.4304,127.0989,생활안전CCTV
CCTV_수정고등-A-25,37.4311,127.1009,생활안전CCTV
CCTV_수정고등-A-26,37.4313,127.1019,생활안전CCTV
CCTV_수정고등-A-27,37.4302,127.1016,생활안전CCTV
CCTV_수정고등-A-28,37.4289,127.0918,생활안전CCTV
CCTV_수정고등-A-29,37.4285,127.0929,생활안전CCTV
CCTV_수정고등-A-30,37.4274,127.0929,생활안전CCTV
CCTV_수정고등-A-31,37.429473,127.094627,생활안전CCTV
CCTV_수정고등-A-32,37.4287,127.0946,생활안전CCTV
CCTV_수정고등-A-33,37.4281,127.0941,생활안전CCTV
CCTV_수정고등-A-34,37.4281,127.0951,생활안전CCTV
CCTV_수정고등-A-35,37.4281,127.0959,생활안전CCTV
CCTV_수정고등-A-36,37.4291,127.0978,생활안전CCTV
CCTV_수정고등-A-37,37.4281,127.0973,생활안전CCTV
CCTV_수정고등-A-38,37.427895,127.097933,생활안전CCTV
CCTV_수정고등-A-39,37.4299,127.1006,생활안전CCTV
CCTV_수정고등-A-40,37.4282,127.1008,생활안전CCTV
CCTV_수정고등-A-41,37.4281,127.1016,생활안전CCTV
CCTV_수정고등-A-42,37.427,127.0949,생활안전CCTV
CCTV_수정고등-A-43,37.4269,127.0962,생활안전CCTV
CCTV_수정고등-A-44,37.426,127.0971,생활안전CCTV
CCTV_수정고등-A-45,37.4257,127.0991,생활안전CCTV
CCTV_수정고등-A-46,37.4267,127.1005,생활안전CCTV
CCTV_수정고등-A-47,37.4266,127.1021,생활안전CCTV
CCTV_수정고등-A-48,37.4255,127.1017,생활안전CCTV
CCTV_수정고등-A-49,37.4248,127.099,생활안전CCTV
CCTV_수정고등-A-50,37.4253,127.1004,생활안전CCTV
CCTV_수정고등-A-51,37.4248,127.102,생활안전CCTV
CCTV_수정고등-A-52,37.424,127.1004,생활안전CCTV
CCTV_수정고등-A-53,37.4236,127.1015,생활안전CCTV
CCTV_수정고등-A-54,37.429078,127.098366,생활안전CCTV
CCTV_수정고등-A-55,37.428783,127.100009,생활안전CCTV
CCTV_수정고등-A-56,37.428625,127.100556,생활안전CCTV
CCTV_수정고등-A-57,37.429899,127.099156,생활안전CCTV
CCTV_수정고등-A-58,37.4302,127.0991,생활안전CCTV
CCTV_수정고등-A-59,37.4252,127.0978,생활안전CCTV
CCTV_수정고등-A-60,37.425369,127.095449,생활안전CCTV
CCTV_수정고등-A-61,37.437463,127.091569,생활안전CCTV
CCTV_수정고등-A-62,37.427943,127.102027,생활안전CCTV
CCTV_수정고등-A-63,37.431803,127.073597,생활안전CCTV
CCTV_수정고등-A-64,37.4277,127.11681,생활안전CCTV
CCTV_수정고등-A-65,37.42822,127.11752,생활안전CCTV
CCTV_수정고등-A-66,37.434835,127.085935,생활안전CCTV
CCTV_수정고등-A-67,37.434022,127.097501,생활안전CCTV
CCTV_수정고등-A-68,37.43609,127.0966,생활안전CCTV
CCTV_수정고등-A-69,37.42593,127.06944,생활안전CCTV
CCTV_수정고등-A-70,37.435339,127.08473,생활안전CCTV
CCTV_수정고등-A-71,37.42637,127.09898,생활안전CCTV
CCTV_수정고등-A-72,37.422814,127.10178,생활안전CCTV
CCTV_수정고등-A-73,37.426758,127.097184,생활안전CCTV
CCTV_수정고등-A-74,37.432224,127.087805,생활안전CCTV
CCTV_수정고등-A-75,37.425313,127.068111,생활안전CCTV
CCTV_수정고등-A-76,37.42709,127.0707,생활안전CCTV
CCTV_수정고등-A-77,37.42713,127.0711,생활안전CCTV
CCTV_수정고등-A-78,37.42723,127.071,생활안전CCTV
CCTV_수정고등-A-79,37.426086,127.098465,생활안전CCTV
CCTV_수정고등-A-80,37.433654,127.084726,생활안전CCTV
CCTV_수정시흥-A-1,37.421786,127.100002,생활안전CCTV
CCTV_수정시흥-A-2,37.40878,127.0972,생활안전CCTV
CCTV_수정시흥-A-3,37.411249,127.086347,생활안전CCTV
CCTV_수정시흥-A-4,37.420882,127.104026,생활안전CCTV
CCTV_수정시흥-A-5,37.427635,127.112278,생활안전CCTV
CCTV_수정시흥-A-6,37.417286,127.110193,생활안전CCTV
CCTV_수정시흥-A-7,37.415511,127.11307,생활안전CCTV
CCTV_수정시흥-A-8,37.421796,127.100648,생활안전CCTV
CCTV_수정시흥-A-9,37.417208,127.080941,생활안전CCTV
CCTV_수정시흥-A-11,37.41041,127.1139,생활안전CCTV
CCTV_수정시흥-A-12,37.418667,127.117596,생활안전CCTV
CCTV_수정시흥-A-14,37.42056,127.10401,생활안전CCTV
CCTV_수정시흥-A-15,37.42303,127.09986,생활안전CCTV
CCTV_수정시흥-A-16,37.42732,127.10415,생활안전CCTV
CCTV_수정시흥-A-17,37.42219,127.1052,생활안전CCTV
CCTV_수정시흥-A-18,37.41949,127.07807,생활안전CCTV
CCTV_수정시흥-A-19,37.40842,127.09306,생활안전CCTV
CCTV_수정시흥-A-20,37.40909,127.11482,생활안전CCTV
CCTV_수정시흥-A-22,37.42437,127.1066,생활안전CCTV
CCTV_수정시흥-A-23,37.42173,127.10794,생활안전CCTV
CCTV_수정시흥-A-24,37.42143,127.10612,생활안전CCTV
CCTV_수정시흥-A-25,37.41524,127.11119,생활안전CCTV
CCTV_수정시흥-A-26,37.40721,127.07533,생활안전CCTV
CCTV_수정시흥-A-27,37.422014,127.110504,생활안전CCTV
CCTV_수정시흥-A-28,37.422128,127.099344,생활안전CCTV
CCTV_수정시흥-A-29,37.416952,127.079095,생활안전CCTV
CCTV_수정시흥-A-30,37.413197,127.100515,생활안전CCTV
CCTV_수정시흥-A-31,37.414528,127.11333,생활안전CCTV
CCTV_수정시흥-A-32,37.41912,127.11882,생활안전CCTV
CCTV_수정시흥-A-33,37.41786,127.11806,생활안전CCTV
CCTV_수정시흥-A-34,37.418962,127.100852,생활안전CCTV
CCTV_수정시흥-A-35,37.420702,127.106413,생활안전CCTV
CCTV_수정시흥-A-36,37.40346,127.07551,생활안전CCTV
CCTV_수정시흥-A-37,37.41532,127.1145,생활안전CCTV
CCTV_수정시흥-A-38,37.42099,127.10521,생활안전CCTV
CCTV_수정시흥-A-39,37.42317,127.07652,생활안전CCTV
CCTV_수정시흥-A-40,37.408859,127.096269,생활안전CCTV
CCTV_수정시흥-A-41,37.408309,127.079321,생활안전CCTV
CCTV_수정시흥-A-42,37.416099,127.115844,생활안전CCTV
CCTV_수정시흥-A-43,37.422211,127.102678,생활안전CCTV
CCTV_수정시흥-A-44,37.412193,127.099481,생활안전CCTV
CCTV_수정시흥-A-45,37.412772,127.097093,생활안전CCTV
CCTV_수정시흥-A-46,37.412287,127.095477,생활안전CCTV
CCTV_수정시흥-A-47,37.412306,127.093378,생활안전CCTV
CCTV_수정시흥-A-48,37.410887,127.094735,생활안전CCTV
CCTV_수정시흥-A-49,37.410062,127.09594,생활안전CCTV
CCTV_수정시흥-A-50,37.408972,127.094449,생활안전CCTV
CCTV_수정시흥-A-51,37.407064,127.091538,생활안전CCTV
CCTV_수정시흥-A-52,37.408052,127.089825,생활안전CCTV
CCTV_수정시흥-A-53,37.406429,127.089877,생활안전CCTV
CCTV_수정시흥-A-54,37.405814,127.090176,생활안전CCTV
CCTV_수정시흥-A-55,37.406493,127.087861,생활안전CCTV
CCTV_수정시흥-A-56,37.405812,127.087951,생활안전CCTV
CCTV_수정시흥-A-57,37.405399,127.088117,생활안전CCTV
CCTV_수정시흥-A-58,37.406175,127.086069,생활안전CCTV
CCTV_수정시흥-A-59,37.404912,127.086083,생활안전CCTV
CCTV_수정시흥-A-60,37.404939,127.08374,생활안전CCTV
CCTV_수정시흥-A-61,37.411435,127.093162,생활안전CCTV
CCTV_수정시흥-A-62,37.411141,127.09557,생활안전CCTV
CCTV_수정시흥-A-63,37.409502,127.095247,생활안전CCTV
CCTV_수정시흥-A-64,37.404254,127.085566,생활안전CCTV
CCTV_수정시흥-A-65,37.405689,127.085882,생활안전CCTV
CCTV_수정시흥-A-66,37.407072,127.089388,생활안전CCTV
CCTV_수정시흥-A-67,37.407173,127.091023,생활안전CCTV
CCTV_수정시흥-A-68,37.407964,127.093111,생활안전CCTV
CCTV_수정시흥-A-69,37.407885,127.093358,생활안전CCTV
CCTV_수정시흥-A-70,37.407899,127.089268,생활안전CCTV
CCTV_수정시흥-A-71,37.408451,127.089282,생활안전CCTV
CCTV_수정시흥-A-72,37.416539,127.110588,생활안전CCTV
CCTV_수정시흥-A-73,37.426898,127.105213,생활안전CCTV
CCTV_수정시흥-B-1,37.422815,127.101475,생활안전CCTV
CCTV_중원성남-A-1,37.431987,127.128116,생활안전CCTV
CCTV_중원성남-A-2,37.436128,127.144017,생활안전CCTV
CCTV_중원성남-A-3,37.437254,127.144794,생활안전CCTV
CCTV_중원성남-A-4,37.434008,127.139015,생활안전CCTV
CCTV_중원성남-A-5,37.432279,127.126874,생활안전CCTV
CCTV_중원성남-A-6,37.43488,127.14183,생활안전CCTV
CCTV_중원성남-A-7,37.433197,127.142959,생활안전CCTV
CCTV_중원성남-A-8,37.432065,127.130809,생활안전CCTV
CCTV_중원성남-A-9,37.432875,127.141055,생활안전CCTV
CCTV_중원성남-A-10,37.431354,127.126925,생활안전CCTV
CCTV_중원성남-A-11,37.429613,127.133368,생활안전CCTV
CCTV_중원성남-A-12,37.432985,127.132721,생활안전CCTV
CCTV_중원성남-A-13,37.43523,127.14316,생활안전CCTV
CCTV_중원성남-A-14,37.433597,127.141316,생활안전CCTV
CCTV_중원성남-A-15,37.430618,127.135745,생활안전CCTV
CCTV_중원성남-A-16,37.431855,127.132231,생활안전CCTV
CCTV_중원성남-A-17,37.430464,127.128253,생활안전CCTV
CCTV_중원성남-A-18,37.430393,127.126909,생활안전CCTV
CCTV_중원성남-A-19,37.430042,127.139523,생활안전CCTV
CCTV_중원성남-A-20,37.430631,127.130196,생활안전CCTV
CCTV_중원성남-A-21,37.430907,127.127691,생활안전CCTV
CCTV_중원성남-A-22,37.43842,127.14303,생활안전CCTV
CCTV_중원성남-A-23,37.436316,127.142934,생활안전CCTV
CCTV_중원성남-A-24,37.43025,127.13468,생활안전CCTV
CCTV_중원성남-A-25,37.433325,127.129173,생활안전CCTV
CCTV_중원성남-A-26,37.433261,127.128755,생활안전CCTV
CCTV_중원성남-A-27,37.430776,127.136601,생활안전CCTV
CCTV_중원성남-A-28,37.4365,127.14461,생활안전CCTV
CCTV_중원성남-A-29,37.4362,127.14112,생활안전CCTV
CCTV_중원성남-A-30,37.42984,127.13099,생활안전CCTV
CCTV_중원성남-A-31,37.43655,127.1452,생활안전CCTV
CCTV_중원성남-A-32,37.43263,127.13106,생활안전CCTV
CCTV_중원성남-A-33,37.43659,127.14353,생활안전CCTV
CCTV_중원성남-A-34,37.43159,127.12609,생활안전CCTV
CCTV_중원성남-A-35,37.427827,127.124926,생활안전CCTV
CCTV_중원성남-A-36,37.43762,127.14492,생활안전CCTV
CCTV_중원성남-A-37,37.43242,127.12992,생활안전CCTV
CCTV_중원성남-A-38,37.43081,127.13269,생활안전CCTV
CCTV_중원성남-A-39,37.42997,127.12687,생활안전CCTV
CCTV_중원성남-A-40,37.43331,127.1345,생활안전CCTV
CCTV_중원성남-A-41,37.4314,127.12819,생활안전CCTV
CCTV_중원성남-A-42,37.43254,127.1288,생활안전CCTV
CCTV_중원성남-A-43,37.4295,127.13388,생활안전CCTV
CCTV_중원성남-A-44,37.43151,127.130021,생활안전CCTV
CCTV_중원성남-A-45,37.431996,127.140923,생활안전CCTV
CCTV_중원성남-A-46,37.433337,127.139691,생활안전CCTV
CCTV_중원성남-A-47,37.431341,127.133165,생활안전CCTV
CCTV_중원성남-A-48,37.430963,127.136294,생활안전CCTV
CCTV_중원성남-A-49,37.43026,127.129123,생활안전CCTV
CCTV_중원성남-A-50,37.430228,127.132752,생활안전CCTV
CCTV_중원성남-A-51,37.435609,127.147157,생활안전CCTV
CCTV_중원성남-A-52,37.434374,127.148125,생활안전CCTV
CCTV_중원성남-A-53,37.434955,127.146353,생활안전CCTV
CCTV_중원성남-A-54,37.43164,127.12784,생활안전CCTV
CCTV_중원성남-A-55,37.43271,127.14307,생활안전CCTV
CCTV_중원성남-A-56,37.43375,127.14285,생활안전CCTV
CCTV_중원성남-A-57,37.437,127.14059,생활안전CCTV
CCTV_중원성남-A-58,37.42759,127.1274,생활안전CCTV
CCTV_중원성남-A-59,37.431098,127.129052,생활안전CCTV
CCTV_중원성남-A-60,37.42907,127.12489,생활안전CCTV
CCTV_중원성남-A-61,37.43137,127.12411,생활안전CCTV
CCTV_중원성남-A-62,37.431364,127.124753,생활안전CCTV
CCTV_중원성남-A-63,37.433165,127.131022,생활안전CCTV
CCTV_중원성남-A-64,37.430657,127.129449,생활안전CCTV
CCTV_중원성남-A-65,37.437552,127.142448,생활안전CCTV
CCTV_중원성남-A-66,37.433702,127.133223,생활안전CCTV
CCTV_중원성남-A-67,37.431547,127.134477,생활안전CCTV
CCTV_중원성남-A-68,37.442074,127.153614,생활안전CCTV
CCTV_중원성남-A-69,37.428688,127.12404,생활안전CCTV
CCTV_중원성남-A-70,37.435033,127.140425,생활안전CCTV
CCTV_중원성남-A-71,37.434041,127.135192,생활안전CCTV
CCTV_중원성남-A-72,37.433061,127.129873,생활안전CCTV
CCTV_중원성남-A-73,37.432441,127.135015,생활안전CCTV
CCTV_중원성남-A-74,37.432953,127.144022,생활안전CCTV
CCTV_중원성남-A-75,37.431148,127.129368,생활안전CCTV
CCTV_중원성남-A-76,37.429195,127.129258,생활안전CCTV
CCTV_중원성남-A-77,37.432326,127.128929,생활안전CCTV
CCTV_중원성남-E-3,37.439406,127.144566,생활안전CCTV
CCTV_중원중앙-A-1,37.43486,127.14799,생활안전CCTV
CCTV_중원중앙-A-2,37.44062,127.15488,생활안전CCTV
CCTV_중원중앙-A-3,37.440426,127.158539,생활안전CCTV
CCTV_중원중앙-A-4,37.442601,127.155449,생활안전CCTV
CCTV_중원중앙-A-5,37.442891,127.155398,생활안전CCTV
CCTV_중원중앙-A-6,37.441784,127.150538,생활안전CCTV
CCTV_중원중앙-A-7,37.443784,127.157323,생활안전CCTV
CCTV_중원중앙-A-8,37.435407,127.139762,생활안전CCTV
CCTV_중원중앙-A-9,37.442362,127.155326,생활안전CCTV
CCTV_중원중앙-A-10,37.44068,127.15455,생활안전CCTV
CCTV_중원중앙-A-11,37.442186,127.15737,생활안전CCTV
CCTV_중원중앙-A-12,37.44113,127.15855,생활안전CCTV
CCTV_중원중앙-A-13,37.443757,127.155189,생활안전CCTV
CCTV_중원중앙-A-14,37.440382,127.156963,생활안전CCTV
CCTV_중원중앙-A-15,37.440802,127.148222,생활안전CCTV
CCTV_중원중앙-A-16,37.441744,127.154514,생활안전CCTV
CCTV_중원중앙-A-17,37.43713,127.148536,생활안전CCTV
CCTV_중원중앙-A-18,37.442444,127.152443,생활안전CCTV
CCTV_중원중앙-A-19,37.441036,127.156855,생활안전CCTV
CCTV_중원중앙-A-20,37.442485,127.156526,생활안전CCTV
CCTV_중원중앙-A-21,37.44032,127.15641,생활안전CCTV
CCTV_중원중앙-A-22,37.439569,127.144786,생활안전CCTV
CCTV_중원중앙-A-23,37.44272,127.15383,생활안전CCTV
CCTV_중원중앙-A-24,37.435671,127.149987,생활안전CCTV
CCTV_중원중앙-A-25,37.44423,127.15677,생활안전CCTV
CCTV_중원중앙-A-26,37.4418,127.15619,생활안전CCTV
CCTV_중원중앙-A-27,37.441613,127.156525,생활안전CCTV
CCTV_중원중앙-A-28,37.441321,127.15393,생활안전CCTV
CCTV_중원중앙-A-30,37.44057,127.14761,생활안전CCTV
CCTV_중원중앙-A-32,37.443724,127.156212,생활안전CCTV
CCTV_중원중앙-A-33,37.441596,127.159117,생활안전CCTV
CCTV_중원중앙-A-34,37.441397,127.154963,생활안전CCTV
CCTV_중원중앙-A-35,37.440758,127.155257,생활안전CCTV
CCTV_중원중앙-A-36,37.441432,127.15534,생활안전CCTV
CCTV_중원중앙-A-37,37.437111,127.152082,생활안전CCTV
CCTV_중원중앙-A-38,37.437111,127.152082,생활안전CCTV
CCTV_중원중앙-A-39,37.443186,127.155852,생활안전CCTV
CCTV_중원중앙-A-40,37.43855,127.145737,생활안전CCTV
CCTV_중원중앙-A-41,37.436846,127.146497,생활안전CCTV
CCTV_중원중앙-A-42,37.43915,127.147162,생활안전CCTV
CCTV_중원중앙-A-43,37.439159,127.148304,생활안전CCTV
CCTV_중원중앙-A-44,37.439572,127.149039,생활안전CCTV
CCTV_중원중앙-A-45,37.439764,127.148905,생활안전CCTV
CCTV_중원중앙-A-46,37.440189,127.149538,생활안전CCTV
CCTV_중원중앙-A-47,37.439959,127.150295,생활안전CCTV
CCTV_중원중앙-A-48,37.438588,127.151298,생활안전CCTV
CCTV_중원중앙-A-49,37.437834,127.150096,생활안전CCTV
CCTV_중원중앙-A-50,37.437667,127.148939,생활안전CCTV
CCTV_중원중앙-A-51,37.44163,127.152759,생활안전CCTV
CCTV_중원중앙-A-52,37.440842,127.152711,생활안전CCTV
CCTV_중원중앙-A-53,37.438781,127.148146,생활안전CCTV
CCTV_중원중앙-A-54,37.439496,127.149514,생활안전CCTV
CCTV_중원중앙-A-55,37.441353,127.152704,생활안전CCTV
CCTV_중원중앙-A-56,37.444192,127.155969,생활안전CCTV
CCTV_중원중앙-A-57,37.441942,127.157464,생활안전CCTV
CCTV_중원중앙-A-58,37.443962,127.156389,생활안전CCTV
CCTV_중원중앙-D-2,37.441798,127.152704,생활안전CCTV
CCTV_중원중앙-E-2,37.440277,127.146135,생활안전CCTV
CCTV_중원금광1-A-1,37.445756,127.165709,생활안전CCTV
CCTV_중원금광1-A-2,37.44749,127.171413,생활안전CCTV
CCTV_중원금광1-A-3,37.44243,127.164775,생활안전CCTV
CCTV_중원금광1-A-4,37.446466,127.169096,생활안전CCTV
CCTV_중원금광1-A-5,37.446167,127.171812,생활안전CCTV
CCTV_중원금광1-A-6,37.444076,127.159702,생활안전CCTV
CCTV_중원금광1-A-7,37.445034,127.157081,생활안전CCTV
CCTV_중원금광1-A-9,37.44144,127.16279,생활안전CCTV
CCTV_중원금광1-A-10,37.443825,127.158226,생활안전CCTV
CCTV_중원금광1-A-12,37.44448,127.173,생활안전CCTV
CCTV_중원금광1-A-13,37.443658,127.158585,생활안전CCTV
CCTV_중원금광1-A-14,37.44738,127.1739,생활안전CCTV
CCTV_중원금광1-A-15,37.44624,127.167995,생활안전CCTV
CCTV_중원금광1-A-16,37.442747,127.165684,생활안전CCTV
CCTV_중원금광1-A-18,37.442434,127.161866,생활안전CCTV
CCTV_중원금광1-A-19,37.442531,127.166239,생활안전CCTV
CCTV_중원금광1-A-20,37.442069,127.16092,생활안전CCTV
CCTV_중원금광1-A-21,37.44459,127.16006,생활안전CCTV
CCTV_중원금광1-A-22,37.445965,127.165176,생활안전CCTV
CCTV_중원금광1-A-23,37.4422,127.16145,생활안전CCTV
CCTV_중원금광1-A-26,37.44601,127.1693,생활안전CCTV
CCTV_중원금광1-A-27,37.445701,127.167747,생활안전CCTV
CCTV_중원금광1-A-28,37.44583,127.16589,생활안전CCTV
CCTV_중원금광1-A-29,37.44149,127.16285,생활안전CCTV
CCTV_중원금광1-A-30,37.44116,127.1607,생활안전CCTV
CCTV_중원금광1-A-31,37.44589,127.17012,생활안전CCTV
CCTV_중원금광1-A-32,37.44115,127.16247,생활안전CCTV
CCTV_중원금광1-A-33,37.44699,127.16896,생활안전CCTV
CCTV_중원금광1-A-34,37.44116,127.16149,생활안전CCTV
CCTV_중원금광1-A-35,37.44199,127.16293,생활안전CCTV
CCTV_중원금광1-A-36,37.44742,127.17114,생활안전CCTV
CCTV_중원금광1-A-37,37.446668,127.1675,생활안전CCTV
CCTV_중원금광1-A-39,37.445939,127.166576,생활안전CCTV
