순번(NO),구분(LAMP),일련번호(SER),위도(LATITUDE),경도(LONGITUDE)
603,2,서판교로-74,37.39210776,127.0979202
604,2,서판교로-75,37.39210776,127.0979202
605,2,서판교로-76,37.39210776,127.0979202
606,2,서판교로-77,37.39320922,127.0993865
607,2,서판교로-78,37.39210776,127.0979202
608,2,서판교로-79,37.39336796,127.0989328
609,2,서현로-1,37.38485282,127.1451299
610,2,서현로-2,37.38485282,127.1451299
611,2,서현로-3,37.38485282,127.1451299
612,2,서현로-4,37.38485282,127.1451299
613,2,서현로-5,37.38485282,127.1451299
614,2,서현로-6,37.38485282,127.1451299
615,2,서현로-7,37.38485282,127.1451299
616,2,서현로-8,37.38485282,127.1451299
617,2,서현로-9,37.38485282,127.1451299
618,2,서현로-10,37.38592276,127.1287323
619,2,서현로-11,37.38587912,127.1289248
620,2,서현로-12,37.38602602,127.1292958
621,2,서현로-13,37.38560546,127.1296959
622,2,서현로-14,37.38540367,127.1292126
623,2,서현로-15,37.38543879,127.129088
624,2,서현로-16,37.38489944,127.1292636
625,2,서현로-17,37.38501225,127.1286751
626,2,서현로-18,37.38520216,127.1299941
627,2,서현로-19,37.38528886,127.1295301
628,2,서현로-20,37.38511156,127.1299274
629,2,서현로-21,37.38543255,127.1306916
630,2,서현로-22,37.38481514,127.1300551
631,2,서현로-23,37.38485282,127.1451299
632,2,서현로-24,37.38485282,127.1451299
633,2,서현로-25,37.37811426,127.1391202
634,2,서현로-26,37.37809019,127.139527
635,2,서현로-27,37.37820198,127.1387918
636,2,서현로-28,37.37775223,127.1401406
637,2,서현로-29,37.37792203,127.1399467
638,2,서현로-30,37.3781902,127.1396501
639,2,서현로-31,37.3773059,127.1394795
640,2,서현로-32,37.37742443,127.1396701
641,2,서현로-33,37.37608439,127.1412661
642,2,서현로-34,37.37577796,127.1412583
643,2,서현로-35,37.37546006,127.1421539
644,2,서현로-36,37.37551314,127.1420178
645,2,서현로-37,37.37575347,127.1416086
646,2,서현로-39,37.37533596,127.1424376
647,2,서현로-40,37.37539789,127.1422788
648,2,서현로-53,37.37494284,127.144147
649,2,서현로-54,37.37485938,127.1438205
650,2,서현로-1,37.37528477,127.1453287
651,2,서현로-2,37.37545629,127.1453719
652,2,서현로-3,37.37642856,127.145248
653,2,서현로-4,37.37653457,127.1449532
654,2,서현로-5,37.37699717,127.145377
655,2,서현로-6,37.37501998,127.1448462
656,2,서현로-7,37.37487981,127.145401
657,2,서현로-8,37.37038103,127.1463213
658,2,서현로-9,37.3710261,127.1458059
659,2,서현로-10,37.37069323,127.1471307
660,2,서현로-11,37.37069323,127.1471307
661,2,서현로-12,37.37064712,127.1469844
662,2,서현로-13,37.37057366,127.1467933
663,2,서현로-14,37.36946184,127.1463091
664,2,서현로-15,37.36983272,127.1465081
665,2,서현로-16,37.36970407,127.1474128
666,2,서현로-17,37.37041473,127.1472467
667,2,서현로-18,37.36984807,127.1473886
668,2,서현로-19,37.37013607,127.1473402
669,2,서현로-20,37.36969416,127.1472887
670,2,서현로-21,37.36999848,127.147003
671,2,선지봉로-1,37.36514705,127.1415148
672,2,선지봉로-2,37.36503623,127.1411435
673,2,선지봉로-3,37.3649005,127.141066
674,2,선지봉로-4,37.36607991,127.1421702
675,2,선지봉로-5,37.364939,127.1414042
676,2,선지봉로-6,37.36505891,127.1417867
677,2,선지봉로-7,37.36512419,127.1420908
678,2,선지봉로-8,37.36478943,127.1419027
679,2,선지봉로-9,37.3657373,127.1408984
680,2,선지봉로-10,37.36516958,127.1408936
681,2,선지봉로-11,37.36552876,127.1407202
682,2,선지봉로-12,37.36523806,127.1403961
683,2,선지봉로-13,37.36501559,127.1407824
684,2,선지봉로-14,37.36517597,127.1405323
685,2,선지봉로-15,37.36582755,127.1421618
686,2,선지봉로-16,37.36578397,127.1423655
687,2,선지봉로-17,37.36657704,127.1411372
688,2,선지봉로-18,37.36657704,127.1411372
689,2,선지봉로-19,37.36616748,127.1418193
690,2,선지봉로-20,37.36634515,127.1414673
691,2,선지봉로-21,37.36561778,127.1418142
692,2,선지봉로-22,37.36557388,127.1419728
693,2,선지봉로-23,37.36567552,127.1423216
694,2,선지봉로-24,37.36625169,127.1410055
695,2,선지봉로-25,37.3663499,127.1408802
696,2,선지봉로-26,37.365946,127.1410993
697,2,성남대로-1,37.40619383,127.1456108
698,2,성남대로-2,37.406052,127.1298438
699,2,성남대로-3,37.40598216,127.1301496
700,2,성남대로-4,37.40599291,127.1303867
701,2,성남대로-5,37.40604008,127.1294486
702,2,성남대로-6,37.40606852,127.1296403
703,2,성남대로-7,37.40877804,127.1292702
704,2,성남대로-8,37.40825649,127.130643
705,2,성남대로-9,37.40906644,127.1292781
706,2,성남대로-10,37.40906644,127.1292781
707,2,성남대로-1,37.39950666,127.1256953
708,2,성남대로-2,37.39950666,127.1256953
709,2,성남대로-3,37.39950666,127.1256953
710,2,성남대로-4,37.39950666,127.1256953
711,2,성남대로-5,37.39950666,127.1256953
712,2,성남대로-6,37.39950666,127.1256953
713,2,성남대로-7,37.39950666,127.1256953
714,2,쇳골로-1,37.36425178,127.0891993
715,2,쇳골로-2,37.36425178,127.0891993
716,2,쇳골로-3,37.36425178,127.0891993
717,2,쇳골로-4,37.36425178,127.0891993
718,2,쇳골로-5,37.36425178,127.0891993
719,2,쇳골로-6,37.36425178,127.0891993
720,2,쇳골로-7,37.36230957,127.097983
721,2,쇳골로-8,37.36272541,127.0981586
722,2,쇳골로-9,37.36272541,127.0981586
723,2,쇳골로-10,37.36210819,127.0999383
724,2,쇳골로-11,37.36210819,127.0999383
725,2,쇳골로-12,37.36210819,127.0999383
726,2,쇳골로-13,37.36210819,127.0999383
727,2,쇳골로-14,37.36312819,127.0978038
728,2,쇳골로-15,37.36272771,127.097278
729,2,쇳골로-16,37.36318464,127.0969339
730,2,쇳골로-17,37.36318464,127.0969339
731,2,쇳골로-18,37.36401129,127.0954451
732,2,쇳골로-19,37.36399163,127.0952309
733,2,쇳골로-20,37.36407125,127.095038
734,2,쇳골로-21,37.36406979,127.0948461
735,2,쇳골로-22,37.36341865,127.0945378
736,2,쇳골로-23,37.36359557,127.0941067
737,2,쇳골로-24,37.36342951,127.0936007
738,2,쇳골로-25,37.36342951,127.0936007
739,2,쇳골로-26,37.36367487,127.0926946
740,2,쇳골로-27,37.36367487,127.0926946
741,2,쇳골로-28,37.36371819,127.0924683
742,2,쇳골로-29,37.36382381,127.0909656
743,2,쇳골로-30,37.36388576,127.0908181
744,2,쇳골로-31,37.36391998,127.0905806
745,2,쇳골로-1,37.36318553,127.0994175
746,2,쇳골로-2,37.36318553,127.0994175
747,2,쇳골로-3,37.36318553,127.0994175
748,2,쇳골로-4,37.36318553,127.0994175
749,2,쇳골로-5,37.36318553,127.0994175
750,2,쇳골로-6,37.36310452,127.0982444
751,2,쇳골로-7,37.36310452,127.0982444
752,2,쇳골로-8,37.36310452,127.0982444
753,2,쇳골북로-1,37.36354016,127.0974715
754,2,안골로-1,37.38571502,127.1335792
755,2,안골로-2,37.38581951,127.1330812
756,2,안골로-3,37.38631564,127.1331545
757,2,안골로-4,37.38502786,127.1332596
758,2,안골로-5,37.38515392,127.1332469
759,2,안골로-6,37.38484047,127.1335102
760,2,안골로-7,37.38514838,127.1337212
761,2,안골로-8,37.38528601,127.1340584
762,2,안골로-9,37.38561822,127.1338965
763,2,안골로-10,37.38561822,127.1338965
764,2,안골로-11,37.38537469,127.1350963
765,2,안골로-12,37.38578932,127.1351141
766,2,안골로-13,37.38551116,127.1352754
767,2,안골로-14,37.38639107,127.1360784
768,2,안골로-15,37.38556992,127.1359184
769,2,안골로-16,37.38601791,127.1368054
770,2,안골로-17,37.38514279,127.1366573
771,2,안골로-18,37.38489174,127.1368296
772,2,안골로-19,37.38592946,127.1370323
773,2,안골로-20,37.3861773,127.1364196
774,2,안골로-21,37.38624588,127.1371754
775,2,안골로-22,37.3863517,127.136858
776,2,안골로-23,37.38670152,127.1366395
777,2,야탑남로-1,37.40755873,127.1276577
778,2,야탑남로-2,37.40755873,127.1276577
779,2,야탑남로-3,37.40755873,127.1276577
780,2,야탑남로-4,37.40755873,127.1276577
781,2,야탑남로-5,37.40755873,127.1276577
782,2,야탑남로-6,37.40755873,127.1276577
783,2,야탑남로-7,37.40755873,127.1276577
784,2,야탑남로-8,37.40755873,127.1276577
785,2,야탑남로-9,37.40755873,127.1276577
786,2,야탑로-1,37.41052173,127.1311252
787,2,야탑로-2,37.40619383,127.1456108
788,2,야탑로-3,37.40619383,127.1456108
789,2,야탑로-4,37.40619383,127.1456108
790,2,야탑로-5,37.40619383,127.1456108
791,2,야탑로-6,37.40619383,127.1456108
792,2,야탑로-7,37.40619383,127.1456108
793,2,야탑로-8,37.40619383,127.1456108
794,2,야탑로-9,37.40619383,127.1456108
795,2,야탑로-10,37.40933666,127.1292637
796,2,야탑로-11,37.40933666,127.1292637
797,2,야탑로-1,37.41067233,127.1307733
798,2,야탑로-2,37.41105984,127.1307801
799,2,야탑로-3,37.41071351,127.1314732
800,2,야탑로-4,37.41138951,127.1314993
801,2,야탑로-5,37.41091098,127.1313692
802,2,야탑로-6,37.41169319,127.1311343
803,2,야탑로-7,37.40997212,127.1311315
804,2,야탑로-8,37.41008024,127.1311303
805,2,야탑로-9,37.40999799,127.1309731
806,2,야탑로-10,37.41026044,127.1311282
807,2,야탑로-11,37.41026044,127.1311282
808,2,야탑로-12,37.40975152,127.1342292
809,2,야탑로-13,37.41059663,127.1352023
810,2,야탑로-14,37.41058349,127.1346376
811,2,야탑로-15,37.4111231,127.1344958
812,2,야탑로-16,37.41114335,127.1348006
813,2,야탑로-17,37.41022921,127.1342463
814,2,야탑로-18,37.40999669,127.1344862
815,2,야탑로-19,37.40981003,127.1348385
816,2,야탑로-20,37.4104905,127.1342433
817,2,야탑로-21,37.41097802,127.1356045
818,2,야탑로-22,37.41112218,127.1356029
819,2,야탑로-23,37.41021299,127.1357263
820,2,야탑로-24,37.41022821,127.135342
821,2,야탑로-25,37.41058149,127.1355978
822,2,야탑로-26,37.41057059,127.1353381
823,2,야탑로-27,37.41111927,127.1364388
824,2,야탑로-28,37.41108594,127.136812
825,2,야탑로-29,37.41016593,127.136687
826,2,야탑로-30,37.4102167,127.1362346
827,2,야탑로-31,37.41033614,127.1365495
828,2,야탑로-32,37.41056279,127.1367389
829,2,야탑로-33,37.41056279,127.1367389
830,2,야탑로-34,37.41092352,127.1367776
831,2,야탑로-35,37.41131342,127.1371144
832,2,야탑로-36,37.41131342,127.1371144
833,2,야탑로-37,37.41140187,127.1368875
834,2,야탑로-38,37.40984684,127.1374136
835,2,야탑로-39,37.40989835,127.1370628
836,2,야탑로-40,37.41025246,127.1374315
837,2,야탑로-41,37.41052938,127.1371008
838,2,야탑로-42,37.41041686,127.1377347
839,2,야탑로-43,37.40981261,127.1376625
840,2,야탑로-44,37.41006506,127.1376822
841,2,야탑로-45,37.40619383,127.1456108
842,2,야탑로-46,37.40619383,127.1456108
843,2,양현로-1,37.39501884,127.1256344
844,2,양현로-2,37.39501884,127.1256344
845,2,양현로-3,37.39501884,127.1256344
846,2,양현로-4,37.39501884,127.1256344
847,2,양현로-5,37.40513865,127.1257316
848,2,양현로-6,37.40513865,127.1257316
849,2,양현로-7,37.40513865,127.1257316
850,2,양현로-8,37.40513865,127.1257316
851,2,양현로-9,37.40513865,127.1257316
852,2,운중로-1,37.39147056,127.0900112
853,2,운중로-2,37.39100006,127.0921061
854,2,운중로-3,37.39110001,127.0886944
855,2,운중로-4,37.39095205,127.0893738
856,2,운중로-5,37.39138307,127.0903511
857,2,운중로-6,37.3909136,127.0925815
858,2,운중로-7,37.3907509,127.0925157
859,2,운중로-8,37.39065464,127.0928895
860,2,운중로-9,37.39065464,127.0928895
861,2,운중로-10,37.39047019,127.0935129
862,2,운중로-11,37.3904014,127.0939428
863,2,운중로-12,37.39023878,127.0938883
864,2,운중로-13,37.3907067,127.0891057
865,2,운중로-14,37.39002983,127.0889671
866,2,운중로-15,37.39002983,127.0889671
867,2,운중로-16,37.39002983,127.0889671
868,2,운중로-17,37.39002983,127.0889671
869,2,운중로-18,37.39002983,127.0889671
870,2,운중로-19,37.39002983,127.0889671
871,2,운중로-20,37.39002983,127.0889671
872,2,운중로-21,37.39002983,127.0889671
873,2,운중로-22,37.39002983,127.0889671
874,2,운중로-23,37.3901507,127.0918002
875,2,운중로-24,37.39018527,127.0916078
876,2,운중로-25,37.39022911,127.0914491
877,2,운중로-26,37.39029139,127.0925212
878,2,운중로-27,37.39011785,127.0933929
879,2,운중로-28,37.39004828,127.0937212
880,2,운중로-29,37.39043936,127.0930163
881,2,운중로-30,37.38959745,127.092507
882,2,운중로-31,37.38925005,127.0930307
883,2,운중로-32,37.38917146,127.0933591
884,2,운중로-33,37.38969847,127.0927542
885,2,운중로-34,37.38941897,127.0939095
886,2,운중로-35,37.38986445,127.0932491
887,2,운중로-36,37.38975069,127.0936909
888,2,운중로-37,37.3899335,127.092853
889,2,운중로-38,37.39109605,127.0916984
890,2,운중로-39,37.39120062,127.0912341
891,2,운중로-40,37.39078518,127.0887659
892,2,운중로-41,37.39210776,127.0979202
893,2,운중로-42,37.39210776,127.0979202
894,2,율동 문정로-1,37.38210318,127.152467
895,2,율동 문정로-2,37.38511558,127.1553804
896,2,장미로-1,37.41344668,127.1318709
897,2,장미로-1,37.41222967,127.1317946
898,2,장미로-2,37.41222612,127.1325402
899,2,장미로-3,37.4124875,127.1325485
900,2,장미로-4,37.41276681,127.1325452
901,2,장미로-5,37.41320639,127.1322804
902,2,장미로-6,37.41169228,127.1310015
903,2,장미로-7,37.41322102,127.131817
904,2,장미로-8,37.4130171,127.1322712
905,2,장미로-9,37.41267348,127.1321058
906,2,장미로-10,37.41248874,127.1327179
907,2,장미로-11,37.41221836,127.1327097
908,2,장미로-12,37.41289419,127.1327132
909,2,장미로-13,37.40755873,127.1276577
910,2,장미로-14,37.40755873,127.1276577
911,2,장미로-15,37.40755873,127.1276577
912,2,장미로-16,37.40755873,127.1276577
913,2,장미로-17,37.40755873,127.1276577
914,2,장미로-18,37.40755873,127.1276577
915,2,장미로-19,37.41306378,127.1361906
916,2,장미로-20,37.4119976,127.1370275
917,2,장미로-21,37.41278073,127.1369168
918,2,장미로-22,37.41300746,127.1371176
919,2,장미로-23,37.41275567,127.1371883
920,2,장미로-24,37.41177383,127.1372334
921,2,장미로-25,37.41256803,127.137405
922,2,장미로-26,37.41277233,127.1382386
923,2,장미로-27,37.4124474,127.1381633
924,2,장미로-28,37.41226867,127.1309695
925,2,장미로-29,37.41254599,127.1306952
926,2,장미로-30,37.41321853,127.1314782
927,2,장미로-31,37.41356694,127.1310675
928,2,장미로-32,37.41312703,127.1312872
929,2,장미로-33,37.41312703,127.1312872
930,2,장미로-34,37.41272381,127.1315968
931,2,장미로-35,37.41289194,127.1311769
932,2,장안로-1,37.36760431,127.1436319
933,2,장안로-2,37.36766294,127.1442634
934,2,장안로-3,37.36830361,127.1418966
935,2,장안로-4,37.36777358,127.1446122
936,2,장안로-5,37.36791126,127.1449606
937,2,장안로-6,37.3670503,127.1417866
938,2,장안로-7,37.36794812,127.1413361
939,2,장안로-8,37.36824562,127.1413553
940,2,장안로-9,37.36676689,127.1424672
941,2,장안로-10,37.36667782,127.1438569
942,2,장안로-11,37.36691469,127.1442155
943,2,장안로-12,37.36757822,127.1412726
944,2,장안로-13,37.36986453,127.1459207
945,2,장안로-14,37.36945932,127.1459591
946,2,장안로-15,37.36886351,127.1458078
947,2,장안로-16,37.37119737,127.1458153
948,2,장안로-17,37.36819448,127.1454993
949,2,장안로-18,37.37086861,127.1452093
950,2,장안로-19,37.37039441,127.1456776
951,2,장안로-20,37.37099176,127.1460434
952,2,장안로-21,37.37087537,127.1461463
953,2,장안로-22,37.37075889,127.146238
954,2,장안로-23,37.37063339,127.1463297
955,2,장안로-24,37.3705187,127.1466697
956,2,장안로-25,37.36999563,127.1466079
957,2,장안로-26,37.36844614,127.1466593
958,2,장안로-27,37.36858884,127.1464545
959,2,장안로-28,37.37134932,127.1456442
960,2,탄천로-1,37.39502617,127.1229689
961,2,탄천로-2,37.39502617,127.1229689
962,2,탄천로-3,37.39502617,127.1229689
963,2,탄천로-4,37.39502617,127.1229689
964,2,탄천로-5,37.39957761,127.1218882
965,2,탄천로-6,37.39957761,127.1218882
966,2,탄천로-7,37.39957761,127.1218882
967,2,탄천로-8,37.39957761,127.1218882
968,2,탄천로-9,37.39957761,127.1218882
969,2,탄천로-10,37.39957761,127.1218882
970,2,탄천로-11,37.39957761,127.1218882
971,2,탄천로-12,37.39957761,127.1218882
972,2,탄천로-13,37.39957761,127.1218882
973,2,탄천로-14,37.39957761,127.1218882
974,2,탄천로-15,37.39957761,127.1218882
975,2,탄천상로-1,37.33935842,127.111021
976,2,탄천상로-2,37.33935842,127.111021
977,2,탄천상로-3,37.33935842,127.111021
978,2,탄천상로-4,37.33935842,127.111021
979,2,탄천상로-5,37.33935842,127.111021
980,2,탄천상로-6,37.33935842,127.111021
981,2,판교로-1,37.39944004,127.0975953
982,2,판교로-2,37.39915344,127.0978246
983,2,판교로-3,37.39210776,127.0979202
984,2,판교로-4,37.39975728,127.0978357
985,2,판교로-5,37.39947042,127.0980354
986,2,판교로-6,37.40019945,127.097925
987,2,판교로-7,37.39984095,127.0981778
988,2,판교로-8,37.40110911,127.0978689
989,2,판교로-9,37.39536808,127.0988976
990,2,판교로-10,37.39534654,127.0984348
991,2,판교로-11,37.39531223,127.099847
992,2,판교로-12,37.39532819,127.0995757
993,2,판교로-13,37.39418856,127.1001992
994,2,판교로-14,37.39418607,127.0998717
995,2,판교로-15,37.39377247,127.0999896
996,2,판교로-16,37.39376243,127.0998542
997,2,판교로-17,37.40576696,127.1217483
998,2,판교로-18,37.40575062,127.1219744
999,2,판교로-19,37.40512112,127.1233598
1000,2,판교로-20,37.40512112,127.1233598
1001,2,판교로-21,37.40512112,127.1233598
1002,2,판교로-22,37.40512112,127.1233598
1003,2,판교로-23,37.40619383,127.1456108
1004,2,판교로-24,37.40619383,127.1456108
1005,2,판교로-25,37.40619383,127.1456108
1006,2,판교로-1,37.39210776,127.0979202
1007,2,판교로-2,37.39785756,127.0921478
1008,2,판교로-3,37.39210776,127.0979202
1009,2,판교로-4,37.3981503,127.0927203
1010,2,판교로-5,37.40001979,127.0956344
1011,2,판교로-6,37.40001979,127.0956344
1012,2,판교로-7,37.39973363,127.0959202
1013,2,판교로-8,37.39210776,127.0979202
1014,2,판교로-9,37.39210776,127.0979202
1015,2,판교로-10,37.39210776,127.0979202
1016,2,판교로-11,37.39210776,127.0979202
1017,2,판교로-12,37.40180677,127.0960082
1018,2,판교로-13,37.40214949,127.0960493
1019,2,판교로-14,37.40232353,127.0964176
1020,2,판교로-15,37.40206409,127.0954856
1021,2,판교로-16,37.40222912,127.0958563
1022,2,판교로-17,37.40117987,127.0965127
1023,2,판교로-18,37.40290498,127.0946848
1024,2,판교로-19,37.40268546,127.0942583
1025,2,판교로-20,37.40149862,127.0957747
1026,2,판교로-21,37.40272835,127.0939754
1027,2,판교로-22,37.40108443,127.0958136
1028,2,판교로-23,37.40284133,127.0934319
1029,2,판교로-24,37.40135533,127.0958894
1030,2,판교로-25,37.40318181,127.0931793
