시설물명,위도,경도,도로안전표지,도로적색표면,무단횡단방지펜스,무인교통단속카메라,보호구역표지판,생활안전CCTV,신호등,옐로카펫,횡단보도,어린이 비율(%),발생건수
광명북초등학교,37.487367731,126.868000893,-0.2917299829957891,0.11782692432525788,0.2246254391454617,-0.3123765890323427,-0.1979427892385524,0.14047351923099557,-0.13984532338254543,-0.7267016572786755,0.054858708188619126,0.9960709137233889,2
광명북초등학교,37.487367731,126.868000893,-0.2917299829957891,0.11782692432525788,0.2246254391454617,-0.3123765890323427,-0.1979427892385524,0.14047351923099557,-0.13984532338254543,-0.7267016572786755,0.054858708188619126,0.9960709137233889,2
삼흥유치원,37.477651417,126.868859296,-0.2917299829957891,-0.8066612511498424,-0.9403810757445596,-1.806155755032396,-0.5752140166271691,-1.302918991269531,-0.9481512925336579,0.709034713409338,-1.1615735168633696,0.9960709137233889,0
혜성유치원,37.46683873,126.879237896,-0.2917299829957891,0.11782692432525788,0.3217093153862968,0.5614282074362117,0.2456393241391445,0.6051421203111171,0.09789172636778178,-0.7267016572786755,0.176501930693818,-0.28305237506160114,0
철산초등학교,37.46984647,126.873334063,-0.2917299829957891,1.2734371436691334,2.166302963962164,1.6622920580605405,0.5966974548479048,0.6051421203111171,1.5718614348198106,0.709034713409338,0.9063612657250113,0.9960709137233889,0
하일초등학교,37.469301665,126.876139495,-0.2917299829957891,1.0423150998003583,0.8071286965904724,1.6622920580605405,0.11031024835070036,0.6051421203111171,1.096387335319156,0.709034713409338,0.6630748207146135,-0.28305237506160114,0
한마음유치원,37.467165937,126.875826468,-0.2917299829957891,0.8111930559315832,1.5837997065171532,1.1814025769677103,0.5966974548479048,0.9848040116955713,0.9537451054689597,0.709034713409338,0.5414315982094147,-0.28305237506160114,0
광성초등학교,37.477602811,126.872541416,-0.2917299829957891,0.11782692432525788,-0.5520455707812192,0.5614282074362117,-0.5752140166271691,0.6051421203111171,-0.37758237313287263,2.6069749586734394,-0.5533574043373752,0.9960709137233889,0
광명동초등학교,37.483389861,126.863980047,-0.2917299829957891,-0.5755392072810674,-0.26079394205871387,-0.3123765890323427,-0.1979427892385524,0.6051421203111171,-0.9006038825835925,-0.7267016572786755,-0.9182870718529719,0.9960709137233889,0
철산어린이집,37.482189184,126.862267533,-0.2917299829957891,-0.5755392072810674,-0.26079394205871387,-0.3123765890323427,-0.3760769581465041,0.6051421203111171,-0.9006038825835925,-0.7267016572786755,-0.9182870718529719,0.9960709137233889,0
