보호구역 아이디,시군구명,도로종류,도로노선번호,도로노선명,도로노선방향,소재지도로명주소,소재지지번주소,경도,위도,신호기설치방식,도로형태,주도로여부,관리번호,신호등구분,신호등색종류,신호등화방식,신호등화순서,신호등화시간,광원종류,신호제어방식,신호시간결정방식,점멸등운영여부,점멸등운영시작시각,점멸등운영종료시각,보행자작동신호기유무,잔여시간표시기유무,시각장애인용음향신호기유무,도로안내표지일련번호,관리기관명,관리기관 전화번호,데이터기준일자
46,광명시,시도,,도덕공원로,양방향,경기도 광명시 도덕공원로 49,경기도 광명시 철산동 628,126.865075072,37.473551124,2,1,Y,0046-T-0007,2,2,2,녹색+적색,20+70,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-14
46,광명시,시도,,도덕공원로,양방향,경기도 광명시 도덕공원로 49,경기도 광명시 철산동 628,126.864402438,37.474076346,2,1,Y,0046-T-0008,2,2,2,녹색+적색,20+70,2,3,2,N,0,0,N,N,Y,,광명경찰서,182,2021-10-14
46,광명시,시도,,도덕공원로,양방향,경기도 광명시 도덕공원로 49,경기도 광명시 철산동 628,126.864270872,37.474052356,2,1,Y,0046-T-0009,2,2,2,녹색+적색,20+70,2,3,2,N,0,0,N,N,Y,,광명경찰서,182,2021-10-14
46,광명시,시도,,도덕공원로,양방향,경기도 광명시 도덕공원로 49,경기도 광명시 철산동 628,126.864258864,37.474076182,3,1,Y,0046-T-0010,1,3,3,녹색+황색+적색,70+20+2,2,3,2,Y,23:00,05:00,N,N,N,,광명경찰서,182,2021-10-14
46,광명시,시도,,도덕공원로,양방향,경기도 광명시 도덕공원로 49,경기도 광명시 철산동 628,126.864240887,37.474092848,3,1,Y,0046-T-0011,1,3,3,녹색+황색+적색,70+20+2,2,3,2,Y,23:00,05:00,N,N,N,,광명경찰서,182,2021-10-14
46,광명시,시도,,도덕공원로,양방향,경기도 광명시 도덕공원로 49,경기도 광명시 철산동 628,126.86422291,37.474109515,3,1,Y,0046-T-0012,1,3,3,녹색+황색+적색,70+20+2,2,3,2,Y,23:00,05:00,N,N,N,,광명경찰서,182,2021-10-14
46,광명시,시도,,도덕공원로,양방향,경기도 광명시 도덕공원로 49,경기도 광명시 철산동 628,126.864327281,37.474286045,3,1,Y,0046-T-0013,1,3,3,녹색+황색+적색,70+20+2,2,3,2,Y,23:00,05:00,N,N,N,,광명경찰서,182,2021-10-14
46,광명시,시도,,도덕공원로,양방향,경기도 광명시 도덕공원로 49,경기도 광명시 철산동 628,126.864324234,37.474317033,3,1,Y,0046-T-0014,1,3,3,녹색+황색+적색,70+20+2,2,3,2,Y,23:00,05:00,N,N,N,,광명경찰서,182,2021-10-14
46,광명시,시도,,도덕공원로,양방향,경기도 광명시 도덕공원로 49,경기도 광명시 철산동 628,126.864169114,37.475036362,3,2,Y,0046-T-0015,1,99,99,황색+황색,2+2,2,3,2,N,0,0,N,N,N,,광명경찰서,182,2021-10-14
46,광명시,시도,,도덕공원로,양방향,경기도 광명시 도덕공원로 49,경기도 광명시 철산동 628,126.864149234,37.475024624,3,2,Y,0046-T-0016,1,99,99,황색+황색,2+2,2,3,2,N,0,0,N,N,N,,광명경찰서,182,2021-10-14
4,광명시,시도,,오리로,양방향,경기도 광명시 오리로 841번길 9,경기도 광명시 철산동 498,126.867212892,37.473663079,3,2,Y,0004-T-0001,1,4,4,적색+녹색화살표+녹색+황색,25+30+50+2,2,3,2,N,0,0,N,N,N,,광명경찰서,182,2021-10-14
4,광명시,시도,,오리로,양방향,경기도 광명시 오리로 841번길 9,경기도 광명시 철산동 498,126.867148739,37.473570851,2,2,Y,0004-T-0002,2,2,2,녹색+적색,25+80,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-14
4,광명시,시도,,오리로,양방향,경기도 광명시 오리로 841번길 9,경기도 광명시 철산동 498,126.867155063,37.473631296,2,2,Y,0004-T-0003,2,2,2,녹색+적색,25+80,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-14
4,광명시,시도,,오리로,양방향,경기도 광명시 오리로 841번길 9,경기도 광명시 철산동 498,126.867227414,37.473311932,2,2,Y,0004-T-0007,2,2,2,녹색+적색,25+80,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-14
4,광명시,시도,,오리로,양방향,경기도 광명시 오리로 841번길 9,경기도 광명시 철산동 498,126.867238889,37.473398416,3,2,Y,0004-T-0006,1,4,4,적색+녹색화살표+녹색+황색,25+30+50+2,2,3,2,N,0,0,N,N,N,,광명경찰서,182,2021-10-14
4,광명시,시도,,오리로,양방향,경기도 광명시 오리로 841번길 9,경기도 광명시 철산동 498,126.867131598,37.473369038,2,2,Y,0004-T-0005,2,2,2,녹색+적색,25+80,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-14
4,광명시,시도,,오리로,양방향,경기도 광명시 오리로 841번길 9,경기도 광명시 철산동 498,126.867119515,37.473435775,2,2,Y,0004-T-0004,2,2,2,녹색+적색,25+80,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-14
4,광명시,시도,,오리로,양방향,경기도 광명시 오리로 841번길 9,경기도 광명시 철산동 498,126.867455572,37.473681886,2,2,Y,0004-T-0008,2,2,2,녹색+적색,25+80,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-14
4,광명시,시도,,오리로,양방향,경기도 광명시 오리로 841번길 9,경기도 광명시 철산동 498,126.86750957,37.473656362,2,2,Y,0004-T-0009,2,2,2,녹색+적색,25+80,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-14
4,광명시,시도,,오리로,양방향,경기도 광명시 오리로 841번길 9,경기도 광명시 철산동 498,126.867605541,37.473384142,2,2,Y,0004-T-0010,2,2,2,녹색+적색,25+80,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-14
4,광명시,시도,,오리로,양방향,경기도 광명시 오리로 841번길 9,경기도 광명시 철산동 498,126.867576735,37.473347064,2,2,Y,0004-T-0011,2,2,2,녹색+적색,25+80,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-14
4,광명시,시도,,오리로,양방향,경기도 광명시 오리로 841번길 9,경기도 광명시 철산동 498,126.867461456,37.473339973,3,2,Y,0004-T-0012,1,4,4,적색+녹색화살표+녹색+황색,25+30+50+2,2,3,2,N,0,0,N,N,N,,광명경찰서,182,2021-10-14
23,광명시,시도,,도덕공원로,양방향,경기도 광명시 도덕공원로 5,경기도 광명시 하안1동 864-1,126.868313568,37.471386939,3,2,Y,0023-T-0028,1,4,4,적색+녹색화살표+녹색+황색,25+30+50+2,2,3,2,N,0,0,N,N,N,,광명경찰서,182,2021-10-14
23,광명시,시도,,도덕공원로,양방향,경기도 광명시 도덕공원로 5,경기도 광명시 하안1동 864-1,126.868301537,37.471425068,3,2,Y,0023-T-0029,1,4,3,적색/녹색화살표+적색+황색,40+40+2,2,3,2,N,0,0,N,N,N,,광명경찰서,182,2021-10-14
23,광명시,시도,,도덕공원로,양방향,경기도 광명시 도덕공원로 5,경기도 광명시 하안1동 864-1,126.86829548,37.471467972,2,2,Y,0023-T-0030,2,2,2,녹색+적색,25+80,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-14
23,광명시,시도,,도덕공원로,양방향,경기도 광명시 도덕공원로 5,경기도 광명시 하안1동 864-1,126.868032572,37.471296036,2,2,Y,0023-T-0018,2,2,2,녹색+적색,25+80,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-14
23,광명시,시도,,도덕공원로,양방향,경기도 광명시 도덕공원로 5,경기도 광명시 하안1동 864-1,126.86800856,37.471343688,3,2,Y,0023-T-0019,1,3,3,녹색+황색+적색,80+2+25,2,3,2,N,0,0,N,N,N,,광명경찰서,182,2021-10-14
23,광명시,시도,,도덕공원로,양방향,경기도 광명시 도덕공원로 5,경기도 광명시 하안1동 864-1,126.867894919,37.471334025,2,2,Y,0023-T-0020,2,2,2,녹색+적색,25+80,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-14
23,광명시,시도,,도덕공원로,양방향,경기도 광명시 도덕공원로 5,경기도 광명시 하안1동 864-1,126.867853003,37.471357818,3,2,Y,0023-T-0021,1,3,3,녹색+황색+적색,80+2+25,2,3,2,N,0,0,N,N,N,,광명경찰서,182,2021-10-14
23,광명시,시도,,도덕공원로,양방향,경기도 광명시 도덕공원로 5,경기도 광명시 하안1동 864-1,126.867792863,37.471538928,2,2,Y,0023-T-0022,2,2,2,녹색+적색,25+80,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-14
23,광명시,시도,,도덕공원로,양방향,경기도 광명시 도덕공원로 5,경기도 광명시 하안1동 864-1,126.867894315,37.471677309,2,2,Y,0023-T-0024,2,2,2,녹색+적색,25+80,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-14
23,광명시,시도,,도덕공원로,양방향,경기도 광명시 도덕공원로 5,경기도 광명시 하안1동 864-1,126.867888416,37.471629624,3,2,Y,0023-T-0023,1,3,3,녹색+황색+적색,80+2+25,2,3,2,N,0,0,N,N,N,,광명경찰서,182,2021-10-14
23,광명시,시도,,도덕공원로,양방향,경기도 광명시 도덕공원로 5,경기도 광명시 하안1동 864-1,126.868151459,37.471725275,2,2,Y,0023-T-0026,2,2,2,녹색+적색,25+80,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-14
23,광명시,시도,,도덕공원로,양방향,경기도 광명시 도덕공원로 5,경기도 광명시 하안1동 864-1,126.86821138,37.471668128,3,2,Y,0023-T-0027,1,4,4,적색+녹색화살표+녹색+황색,25+30+50+2,2,3,2,N,0,0,N,N,N,,광명경찰서,182,2021-10-14
23,광명시,시도,,도덕공원로,양방향,경기도 광명시 도덕공원로 5,경기도 광명시 하안1동 864-1,126.868651792,37.469885769,3,2,Y,0023-T-0042,1,4,4,적색+녹색화살표+녹색+황색,25+30+50+2,2,3,2,N,0,0,N,N,N,,광명경찰서,182,2021-10-14
23,광명시,시도,,도덕공원로,양방향,경기도 광명시 도덕공원로 5,경기도 광명시 하안1동 864-1,126.868764863,37.469876034,3,2,Y,0023-T-0041,1,4,4,적색+녹색화살표+녹색+황색,25+30+50+2,2,3,2,N,0,0,N,N,N,,광명경찰서,182,2021-10-14
23,광명시,시도,,도덕공원로,양방향,경기도 광명시 도덕공원로 5,경기도 광명시 하안1동 864-1,126.86882147,37.470034646,2,2,Y,0023-T-0040,2,2,2,녹색+적색,25+80,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-14
23,광명시,시도,,도덕공원로,양방향,경기도 광명시 도덕공원로 5,경기도 광명시 하안1동 864-1,126.868781284,37.469961281,2,2,Y,0023-T-0039,2,2,2,녹색+적색,25+80,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-14
23,광명시,시도,,도덕공원로,양방향,경기도 광명시 도덕공원로 5,경기도 광명시 하안1동 864-1,126.868459802,37.469866159,2,2,Y,0023-T-0031,2,2,2,녹색+적색,25+80,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-14
23,광명시,시도,,도덕공원로,양방향,경기도 광명시 도덕공원로 5,경기도 광명시 하안1동 864-1,126.868423628,37.469963726,2,2,Y,0023-T-0032,2,2,2,녹색+적색,25+80,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-14
23,광명시,시도,,도덕공원로,양방향,경기도 광명시 도덕공원로 5,경기도 광명시 하안1동 864-1,126.868632405,37.470294036,3,2,Y,0023-T-0036,1,4,4,적색+녹색화살표+녹색+황색,25+30+50+2,2,3,2,N,0,0,N,N,N,,광명경찰서,182,2021-10-14
23,광명시,시도,,도덕공원로,양방향,경기도 광명시 도덕공원로 5,경기도 광명시 하안1동 864-1,126.868482801,37.470244591,3,2,Y,0023-T-0035,1,4,4,적색+녹색화살표+녹색+황색,25+30+50+2,2,3,2,N,0,0,N,N,N,,광명경찰서,182,2021-10-14
23,광명시,시도,,도덕공원로,양방향,경기도 광명시 도덕공원로 5,경기도 광명시 하안1동 864-1,126.868409228,37.470208112,2,2,Y,0023-T-0034,2,2,2,녹색+적색,25+80,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-14
23,광명시,시도,,도덕공원로,양방향,경기도 광명시 도덕공원로 5,경기도 광명시 하안1동 864-1,126.868368448,37.470113068,2,2,Y,0023-T-0033,2,2,2,녹색+적색,25+80,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-14
23,광명시,시도,,도덕공원로,양방향,경기도 광명시 도덕공원로 5,경기도 광명시 하안1동 864-1,126.868764154,37.4702813,2,2,Y,0023-T-0038,2,2,2,녹색+적색,25+80,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-14
23,광명시,시도,,도덕공원로,양방향,경기도 광명시 도덕공원로 5,경기도 광명시 하안1동 864-1,126.868829997,37.470257534,2,2,Y,0023-T-0037,2,2,2,녹색+적색,25+80,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-14
23,광명시,시도,,도덕공원로,양방향,경기도 광명시 도덕공원로 5,경기도 광명시 하안1동 864-1,126.869996195,37.47042093,2,1,Y,0023-T-0045,2,2,2,녹색+적색,25+50,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-14
23,광명시,시도,,도덕공원로,양방향,경기도 광명시 도덕공원로 5,경기도 광명시 하안1동 864-1,126.869739037,37.470382504,2,1,Y,0023-T-0043,2,2,2,녹색+적색,25+50,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-14
23,광명시,시도,,도덕공원로,양방향,경기도 광명시 도덕공원로 5,경기도 광명시 하안1동 864-1,126.869930393,37.470420857,2,1,Y,0023-T-0044,2,2,2,녹색+적색,25+50,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-14
23,광명시,시도,,도덕공원로,양방향,경기도 광명시 도덕공원로 5,경기도 광명시 하안1동 864-1,126.870065866,37.47037561,3,1,Y,0023-T-0046,1,4,4,적색+녹색화살표+녹색+황색,25+5+50+2,2,3,2,Y,00:00,05:00,N,N,N,,광명경찰서,182,2021-10-14
23,광명시,시도,,도덕공원로,양방향,경기도 광명시 도덕공원로 5,경기도 광명시 하안1동 864-1,126.870074257,37.470249373,2,1,Y,0023-T-0047,2,2,2,녹색+적색,25+50,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-14
26,광명시,시도,,가림로,양방향,경기도 광명시 가림로 40,경기도 광명시 하안동 702-5,126.865072503,37.463646855,3,1,Y,0026-T-0012,1,4,4,적색+녹색화살표+녹색+황색,25+30+50+2,2,3,2,Y,23:00,05:00,N,N,N,,광명경찰서,182,2021-10-14
26,광명시,시도,,가림로,양방향,경기도 광명시 가림로 40,경기도 광명시 하안동 702-5,126.864743748,37.463522515,3,1,Y,0026-T-0013,1,3,3,녹색+황색+적색,80+2+25,2,3,2,Y,23:00,05:00,N,N,N,,광명경찰서,182,2021-10-14
26,광명시,시도,,가림로,양방향,경기도 광명시 가림로 40,경기도 광명시 하안동 702-5,126.864540209,37.463617639,3,1,Y,0026-T-0014,1,3,3,녹색+황색+적색,80+2+25,2,3,2,Y,23:00,05:00,N,N,N,,광명경찰서,182,2021-10-14
26,광명시,시도,,가림로,양방향,경기도 광명시 가림로 40,경기도 광명시 하안동 702-5,126.866423572,37.464058425,3,2,Y,0026-T-0011,1,4,4,적색+녹색화살표+녹색+황색,25+5+50+2,2,3,2,Y,23:00,07:00,N,N,N,,광명경찰서,182,2021-10-14
26,광명시,시도,,가림로,양방향,경기도 광명시 가림로 40,경기도 광명시 하안동 702-5,126.866724409,37.463906789,3,2,Y,0026-T-0006,1,4,4,적색+녹색화살표+녹색+황색,25+5+50+2,2,3,2,Y,23:00,07:00,N,N,N,,광명경찰서,182,2021-10-14
26,광명시,시도,,가림로,양방향,경기도 광명시 가림로 40,경기도 광명시 하안동 702-5,126.866757416,37.46410249,2,2,Y,0026-T-0008,2,2,2,녹색+적색,25+50,2,3,2,N,0,0,N,N,Y,,광명경찰서,182,2021-10-14
26,광명시,시도,,가림로,양방향,경기도 광명시 가림로 40,경기도 광명시 하안동 702-5,126.866564967,37.463906428,2,2,Y,0026-T-0007,2,2,2,녹색+적색,25+50,2,3,2,N,0,0,N,N,Y,,광명경찰서,182,2021-10-14
26,광명시,시도,,가림로,양방향,경기도 광명시 가림로 40,경기도 광명시 하안동 702-5,126.866634359,37.464092038,2,2,Y,0026-T-0009,2,2,2,녹색+적색,25+50,2,3,2,N,0,0,N,N,Y,,광명경찰서,182,2021-10-14
26,광명시,시도,,가림로,양방향,경기도 광명시 가림로 40,경기도 광명시 하안동 702-5,126.870565743,37.464051115,2,2,Y,0026-T-0015,2,2,2,녹색+적색,25+50,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-14
26,광명시,시도,,가림로,양방향,경기도 광명시 가림로 40,경기도 광명시 하안동 702-5,126.870373999,37.464246386,2,2,Y,0026-T-0016,2,2,2,녹색+적색,25+50,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-14
26,광명시,시도,,가림로,양방향,경기도 광명시 가림로 40,경기도 광명시 하안동 702-5,126.870397884,37.464270252,2,2,Y,0026-T-0017,2,2,2,녹색+적색,25+50,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-14
26,광명시,시도,,가림로,양방향,경기도 광명시 가림로 40,경기도 광명시 하안동 702-5,126.870511639,37.464355292,3,2,Y,0026-T-0018,1,3,3,녹색+황색+적색,80+2+25,2,3,2,N,0,0,N,N,N,,광명경찰서,182,2021-10-14
26,광명시,시도,,가림로,양방향,경기도 광명시 가림로 40,경기도 광명시 하안동 702-5,126.870721236,37.464065588,2,2,Y,0026-T-0019,2,2,2,녹색+적색,25+50,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-14
26,광명시,시도,,가림로,양방향,경기도 광명시 가림로 40,경기도 광명시 하안동 702-5,126.87076705,37.464180639,3,2,Y,0026-T-0020,1,3,3,녹색+황색+적색,80+2+25,2,3,2,N,0,0,N,N,N,,광명경찰서,182,2021-10-14
31,광명시,시도,,안현로,양방향,경기도 광명시 안현로 34,경기도 광명시 하안동 650-3,126.877946764,37.461699654,3,1,Y,0031-T-0002,1,3,3,녹색+황색+적색,120+2+25,2,3,2,N,0,0,N,N,N,,광명경찰서,182,2021-10-14
31,광명시,시도,,안현로,양방향,경기도 광명시 안현로 34,경기도 광명시 하안동 650-3,126.877903536,37.461784214,2,1,Y,0031-T-0001,2,2,2,녹색+적색,25+120,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-14
31,광명시,시도,,안현로,양방향,경기도 광명시 안현로 34,경기도 광명시 하안동 650-3,126.87818733,37.461543999,2,1,Y,0031-T-0003,2,2,2,녹색+적색,25+120,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-10-14
17,광명시,시도,,안현로,양방향,경기도 광명시 안현로 16,경기도 광명시 하안동 649,126.874394623,37.463826986,2,2,Y,0017-T-0003,2,2,2,녹색+적색,25+80,2,3,2,N,0,0,N,Y,N,,광명경찰서,182,2021-10-14
17,광명시,시도,,안현로,양방향,경기도 광명시 안현로 16,경기도 광명시 하안동 649,126.874011988,37.463721686,3,2,Y,0017-T-0002,1,3,3,녹색+황색+적색,80+2+25,2,3,2,N,0,0,N,N,N,,광명경찰서,182,2021-10-14
17,광명시,시도,,안현로,양방향,경기도 광명시 안현로 16,경기도 광명시 하안동 649,126.874836739,37.464443263,3,1,Y,0017-T-0005,1,3,3,녹색+황색+적색,80+2+25,2,3,2,N,0,0,N,N,N,,광명경찰서,182,2021-10-14
23,광명시,시도,,도덕공원로,양방향,경기도 광명시 도덕공원로 5,경기도 광명시 하안1동 864-1,126.870104079,37.470319448,3,1,Y,0023-T-0048,1,3,3,녹색+황색+적색,30+2+30,2,3,2,Y,00:00,05:00,N,N,N,,광명경찰서,182,2021-10-14
23,광명시,시도,,도덕공원로,양방향,경기도 광명시 도덕공원로 5,경기도 광명시 하안1동 864-1,126.866938415,37.470075205,3,1,Y,0023-T-0002,1,99,99,황색+황색,2+2,2,3,2,N,0,0,N,N,N,,광명경찰서,182,2021-10-14
47,광명시,시도,,도덕공원로,양방향,경기도 광명시 도덕공원로 37,경기도 광명시 철산동 489-63,126.865399553,37.473038733,3,1,Y,0047-T-0023,1,99,99,황색+황색,2+2,2,3,2,N,0,0,N,N,N,,광명경찰서,182,2021-10-14
31,광명시,시도,,안현로,양방향,경기도 광명시 안현로 34,경기도 광명시 하안동 650-3,126.878165248,37.461627451,3,1,Y,0031-T-0004,1,3,3,녹색+황색+적색,120+2+25,2,3,2,N,0,0,N,Y,N,,광명경찰서,182,2021-10-14
10,광명시,시도,,가림로,양방향,경기도 광명시 가림로 18,경기도 광명시 하안동 684-1,126.868617714,37.465113105,2,1,Y,0010-T-0013,1,2,2,녹색+적색,25+120,2,3,2,N,0,0,Y,Y,Y,,광명경찰서,182,2021-12-29
24,광명시,시도,,성채안로,양방향,경기도 광명시 성채안로 16,경기도 광명시 소하동 1375,126.885326484,37.434206146,2,1,Y,0024-T-0029,1,2,2,녹색+적색,25+120,2,3,2,N,0,0,Y,Y,Y,,광명경찰서,182,2021-12-29
24,광명시,시도,,성채안로,양방향,경기도 광명시 성채안로 16,경기도 광명시 소하동 1375,126.885236153,37.434628015,2,1,Y,0024-T-0030,1,2,2,녹색+적색,25+120,2,3,2,N,0,0,Y,Y,Y,,광명경찰서,182,2021-12-29
39,광명시,시도,,새빛공원로,양방향,경기도 광명시 새빛공원로 54,경기도 광명시 일직동 517-4,126.887567292,37.415459158,3,2,Y,0039-T-0002,1,3,3,녹색+황색+적색,85+2+25,2,3,2,N,0,0,N,N,N,,광명경찰서,182,2021-11-26
39,광명시,시도,,새빛공원로,양방향,경기도 광명시 새빛공원로 54,경기도 광명시 일직동 517-4,126.887420693,37.415663288,2,2,Y,0039-T-0003,2,2,2,녹색+적색,25+85,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-11-26
39,광명시,시도,,새빛공원로,양방향,경기도 광명시 새빛공원로 54,경기도 광명시 일직동 517-4,126.887368555,37.415471739,2,2,Y,0039-T-0004,2,2,2,녹색+적색,25+85,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-11-26
39,광명시,시도,,새빛공원로,양방향,경기도 광명시 새빛공원로 54,경기도 광명시 일직동 517-4,126.887472622,37.415584671,3,2,Y,0039-T-0005,1,4,4,적색+녹색화살표+녹색+황색,20+30+30+2,2,3,2,N,0,0,N,N,N,,광명경찰서,182,2021-11-26
39,광명시,시도,,새빛공원로,양방향,경기도 광명시 새빛공원로 54,경기도 광명시 일직동 517-4,126.887812923,37.415665283,2,2,Y,0039-T-0006,2,2,2,녹색+적색,25+85,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-11-26
39,광명시,시도,,새빛공원로,양방향,경기도 광명시 새빛공원로 54,경기도 광명시 일직동 517-4,126.887522212,37.415739688,2,2,Y,0039-T-0007,2,2,2,녹색+적색,25+85,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-11-26
39,광명시,시도,,새빛공원로,양방향,경기도 광명시 새빛공원로 54,경기도 광명시 일직동 517-4,126.887943121,37.416516251,2,1,Y,0039-T-0008,2,2,2,녹색+적색,25+85,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-11-26
39,광명시,시도,,새빛공원로,양방향,경기도 광명시 새빛공원로 54,경기도 광명시 일직동 517-4,126.888229267,37.416387535,2,1,Y,0039-T-0009,2,2,2,녹색+적색,25+85,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-11-26
39,광명시,시도,,새빛공원로,양방향,경기도 광명시 새빛공원로 54,경기도 광명시 일직동 517-4,126.888002567,37.416384015,3,1,Y,0039-T-0010,1,3,3,녹색+황색+적색,85+2+25,2,3,2,N,0,0,N,N,N,,광명경찰서,182,2021-11-26
39,광명시,시도,,새빛공원로,양방향,경기도 광명시 새빛공원로 54,경기도 광명시 일직동 517-4,126.888133763,37.416463618,3,1,Y,0039-T-0011,1,3,3,녹색+황색+적색,85+2+25,2,3,2,N,0,0,N,N,N,,광명경찰서,182,2021-11-26
39,광명시,시도,,새빛공원로,양방향,경기도 광명시 새빛공원로 54,경기도 광명시 일직동 517-4,126.888462478,37.41742778,2,1,Y,0039-T-0012,2,2,2,녹색+적색,25+85,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-11-26
39,광명시,시도,,새빛공원로,양방향,경기도 광명시 새빛공원로 54,경기도 광명시 일직동 517-4,126.888742578,37.417285659,2,1,Y,0039-T-0013,2,2,2,녹색+적색,25+85,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-11-26
39,광명시,시도,,새빛공원로,양방향,경기도 광명시 새빛공원로 54,경기도 광명시 일직동 517-4,126.888567521,37.417387686,3,1,Y,0039-T-0014,1,3,3,녹색+황색+적색,85+2+25,2,3,2,N,0,0,N,N,N,,광명경찰서,182,2021-11-26
39,광명시,시도,,새빛공원로,양방향,경기도 광명시 새빛공원로 54,경기도 광명시 일직동 517-4,126.8887312,37.417451479,3,1,Y,0039-T-0015,1,3,3,녹색+황색+적색,85+2+25,2,3,2,N,0,0,N,N,N,,광명경찰서,182,2021-11-26
39,광명시,시도,,새빛공원로,양방향,경기도 광명시 새빛공원로 54,경기도 광명시 일직동 517-4,126.888830117,37.417412112,2,1,Y,0039-T-0016,1,3,3,적색+황색+녹색화살표,85+2+25,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-11-26
39,광명시,시도,,새빛공원로,양방향,경기도 광명시 새빛공원로 54,경기도 광명시 일직동 517-4,126.888893539,37.418137295,2,2,Y,0039-T-0017,2,2,2,녹색+적색,20+70,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-11-26
39,광명시,시도,,새빛공원로,양방향,경기도 광명시 새빛공원로 54,경기도 광명시 일직동 517-4,126.889175414,37.418071535,2,2,Y,0039-T-0018,2,2,2,녹색+적색,20+70,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-11-26
39,광명시,시도,,새빛공원로,양방향,경기도 광명시 새빛공원로 54,경기도 광명시 일직동 517-4,126.888888145,37.418249735,2,2,Y,0039-T-0019,2,2,2,녹색+적색,20+70,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-11-26
39,광명시,시도,,새빛공원로,양방향,경기도 광명시 새빛공원로 54,경기도 광명시 일직동 517-4,126.888996607,37.418316284,2,2,Y,0039-T-0020,2,2,2,녹색+적색,20+70,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-11-26
39,광명시,시도,,새빛공원로,양방향,경기도 광명시 새빛공원로 54,경기도 광명시 일직동 517-4,126.889262013,37.41833983,2,2,Y,0039-T-0021,2,2,2,녹색+적색,20+70,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-11-26
39,광명시,시도,,새빛공원로,양방향,경기도 광명시 새빛공원로 54,경기도 광명시 일직동 517-4,126.889098494,37.418377501,2,2,Y,0039-T-0022,2,2,2,녹색+적색,20+70,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-11-26
39,광명시,시도,,새빛공원로,양방향,경기도 광명시 새빛공원로 54,경기도 광명시 일직동 517-4,126.889322184,37.418212348,2,2,Y,0039-T-0023,2,2,2,녹색+적색,20+70,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-11-26
39,광명시,시도,,새빛공원로,양방향,경기도 광명시 새빛공원로 54,경기도 광명시 일직동 517-4,126.889237477,37.418140483,2,2,Y,0039-T-0024,2,2,2,녹색+적색,20+70,2,3,2,N,0,0,N,Y,Y,,광명경찰서,182,2021-11-26
