시군명,사고년도,사고유형구분,다발지식별자,다발지역그룹식별자,법정동코드,위치코드,시도시군구명,사고지역위치명,발생건수,사상자수,사망자수,중상자수,경상자수,부상자수,위도,경도,사고다발지역폴리곤정보
수원시,2019,자전거사고다발지,6619189,2020037,4111514100,41115004,경기도 수원시 팔달구4,경기도 수원시 팔달구 인계동(예술회관사거리 부근),4,4,0,2,2,0,37.259976365018,127.038012918263,"{""type"":""Polygon"",""coordinates"":[[[127.03980955,37.25997637],[127.03977503,37.2596974],[127.03967279,37.25942915],[127.03950676,37.25918193],[127.03928333,37.25896524],[127.03901107,37.25878741],[127.03870046,37.25865527],[127.03836342,37.2585739],[127.03801292,37.25854642],[127.03766241,37.2585739],[127.03732538,37.25865527],[127.03701476,37.25878741],[127.03674251,37.25896524],[127.03651907,37.25918193],[127.03635305,37.25942915],[127.03625081,37.2596974],[127.03621629,37.25997637],[127.03625081,37.26025533],[127.03635305,37.26052357],[127.03651907,37.26077079],[127.03674251,37.26098747],[127.03701476,37.2611653],[127.03732538,37.26129744],[127.03766241,37.26137881],[127.03801292,37.26140628],[127.03836342,37.26137881],[127.03870046,37.26129744],[127.03901107,37.2611653],[127.03928333,37.26098747],[127.03950676,37.26077079],[127.03967279,37.26052357],[127.03977503,37.26025533],[127.03980955,37.25997637]]]}"
수원시,2019,자전거사고다발지,6617736,2020037,4111113600,41111005,경기도 수원시 장안구5,경기도 수원시 장안구 조원동(장안구청지하차도 부근),4,4,0,0,4,0,37.30000057127,127.01166464301,"{""type"":""Polygon"",""coordinates"":[[[127.01346127,37.30000057],[127.01342675,37.29972175],[127.01332451,37.29945365],[127.01315849,37.29920656],[127.01293505,37.29898999],[127.0126628,37.29881225],[127.01235218,37.29868018],[127.01201515,37.29859885],[127.01166464,37.29857139],[127.01131414,37.29859885],[127.0109771,37.29868018],[127.01066649,37.29881225],[127.01039423,37.29898999],[127.0101708,37.29920656],[127.01000477,37.29945365],[127.00990253,37.29972175],[127.00986801,37.30000057],[127.00990253,37.30027939],[127.01000477,37.30054749],[127.0101708,37.30079457],[127.01039423,37.30101114],[127.01066649,37.30118887],[127.0109771,37.30132094],[127.01131414,37.30140227],[127.01166464,37.30142973],[127.01201515,37.30140227],[127.01235218,37.30132094],[127.0126628,37.30118887],[127.01293505,37.30101114],[127.01315849,37.30079457],[127.01332451,37.30054749],[127.01342675,37.30027939],[127.01346127,37.30000057]]]}"
수원시,2019,자전거사고다발지,6617322,2020037,4111514100,41115006,경기도 수원시 팔달구6,경기도 수원시 팔달구 인계동(지동사거리 부근),4,4,0,1,2,1,37.275480222935,127.022087602062,"{""type"":""Polygon"",""coordinates"":[[[127.02388423,37.27548022],[127.02384971,37.27520131],[127.02374747,37.27493312],[127.02358145,37.27468595],[127.02335801,37.27446931],[127.02308576,37.27429151],[127.02277514,37.2741594],[127.02243811,37.27407804],[127.0220876,37.27405057],[127.0217371,37.27407804],[127.02140006,37.2741594],[127.02108945,37.27429151],[127.02081719,37.27446931],[127.02059376,37.27468595],[127.02042773,37.27493312],[127.02032549,37.27520131],[127.02029097,37.27548022],[127.02032549,37.27575913],[127.02042773,37.27602732],[127.02059376,37.27627448],[127.02081719,37.27649112],[127.02108945,37.27666891],[127.02140006,37.27680102],[127.0217371,37.27688238],[127.0220876,37.27690985],[127.02243811,37.27688238],[127.02277514,37.27680102],[127.02308576,37.27666891],[127.02335801,37.27649112],[127.02358145,37.27627448],[127.02374747,37.27602732],[127.02384971,37.27575913],[127.02388423,37.27548022]]]}"
수원시,2019,자전거사고다발지,6619187,2020037,4111513500,41115007,경기도 수원시 팔달구7,경기도 수원시 팔달구 매산로2가(매산로19 부근),4,4,0,0,4,0,37.267599188653,127.003662381915,"{""type"":""Polygon"",""coordinates"":[[[127.00545901,37.26759919],[127.00542449,37.26732025],[127.00532225,37.26705203],[127.00515623,37.26680484],[127.00493279,37.26658817],[127.00466054,37.26641035],[127.00434992,37.26627823],[127.00401289,37.26619686],[127.00366238,37.26616939],[127.00331188,37.26619686],[127.00297484,37.26627823],[127.00266423,37.26641035],[127.00239197,37.26658817],[127.00216854,37.26680484],[127.00200251,37.26705203],[127.00190027,37.26732025],[127.00186575,37.26759919],[127.00190027,37.26787813],[127.00200251,37.26814634],[127.00216854,37.26839353],[127.00239197,37.26861019],[127.00266423,37.268788],[127.00297484,37.26892013],[127.00331188,37.26900149],[127.00366238,37.26902896],[127.00401289,37.26900149],[127.00434992,37.26892013],[127.00466054,37.268788],[127.00493279,37.26861019],[127.00515623,37.26839353],[127.00532225,37.26814634],[127.00542449,37.26787813],[127.00545901,37.26759919]]]}"
수원시,2019,자전거사고다발지,6617631,2020037,4111113400,41111001,경기도 수원시 장안구1,경기도 수원시 장안구 영화동(정자사거리 부근),7,7,0,2,3,2,37.290438266114,127.003343984139,"{""type"":""Polygon"",""coordinates"":[[[127.00514061,37.29043827],[127.00510609,37.29015941],[127.00500385,37.28989127],[127.00483783,37.28964416],[127.00461439,37.28942755],[127.00434214,37.28924979],[127.00403152,37.2891177],[127.00369449,37.28903636],[127.00334398,37.2890089],[127.00299348,37.28903636],[127.00265644,37.2891177],[127.00234583,37.28924979],[127.00207357,37.28942755],[127.00185014,37.28964416],[127.00168411,37.28989127],[127.00158188,37.29015941],[127.00154735,37.29043827],[127.00158188,37.29071712],[127.00168411,37.29098525],[127.00185014,37.29123237],[127.00207357,37.29144896],[127.00234583,37.29162672],[127.00265644,37.29175881],[127.00299348,37.29184014],[127.00334398,37.29186761],[127.00369449,37.29184014],[127.00403152,37.29175881],[127.00434214,37.29162672],[127.00461439,37.29144896],[127.00483783,37.29123237],[127.00500385,37.29098525],[127.00510609,37.29071712],[127.00514061,37.29043827]]]}"
수원시,2019,자전거사고다발지,6617519,2020037,4111113400,41111002,경기도 수원시 장안구2,경기도 수원시 장안구 영화동(장안문로터리 부근),5,6,0,3,2,1,37.289320174987,127.014114128266,"{""type"":""Polygon"",""coordinates"":[[[127.01591076,37.28932017],[127.01587624,37.28904132],[127.015774,37.28877317],[127.01560797,37.28852605],[127.01538454,37.28830945],[127.01511228,37.28813168],[127.01480167,37.28799959],[127.01446463,37.28791825],[127.01411413,37.28789079],[127.01376362,37.28791825],[127.01342659,37.28799959],[127.01311597,37.28813168],[127.01284372,37.28830945],[127.01262028,37.28852605],[127.01245426,37.28877317],[127.01235202,37.28904132],[127.0123175,37.28932017],[127.01235202,37.28959903],[127.01245426,37.28986717],[127.01262028,37.29011429],[127.01284372,37.29033089],[127.01311597,37.29050865],[127.01342659,37.29064073],[127.01376362,37.29072207],[127.01411413,37.29074954],[127.01446463,37.29072207],[127.01480167,37.29064073],[127.01511228,37.29050865],[127.01538454,37.29033089],[127.01560797,37.29011429],[127.015774,37.28986717],[127.01587624,37.28959903],[127.01591076,37.28932017]]]}"
수원시,2019,자전거사고다발지,6619184,2020037,4111113000,41111003,경기도 수원시 장안구3,경기도 수원시 장안구 정자동(만석사거리 부근),5,5,0,2,3,0,37.297498789538,126.997166443877,"{""type"":""Polygon"",""coordinates"":[[[126.99896307,37.29749879],[126.99892855,37.29721996],[126.99882631,37.29695185],[126.99866029,37.29670475],[126.99843685,37.29648817],[126.9981646,37.29631043],[126.99785398,37.29617835],[126.99751695,37.29609702],[126.99716644,37.29606956],[126.99681594,37.29609702],[126.9964789,37.29617835],[126.99616829,37.29631043],[126.99589603,37.29648817],[126.9956726,37.29670475],[126.99550657,37.29695185],[126.99540434,37.29721996],[126.99536981,37.29749879],[126.99540434,37.29777762],[126.99550657,37.29804573],[126.9956726,37.29829282],[126.99589603,37.29850939],[126.99616829,37.29868713],[126.9964789,37.2988192],[126.99681594,37.29890053],[126.99716644,37.298928],[126.99751695,37.29890053],[126.99785398,37.2988192],[126.9981646,37.29868713],[126.99843685,37.29850939],[126.99866029,37.29829282],[126.99882631,37.29804573],[126.99892855,37.29777762],[126.99896307,37.29749879]]]}"
수원시,2019,자전거사고다발지,6619185,2020037,4111113500,41111004,경기도 수원시 장안구4,경기도 수원시 장안구 송죽동(운동장사거리 부근),4,4,0,2,1,1,37.295023199662,127.009684398817,"{""type"":""Polygon"",""coordinates"":[[[127.01148103,37.2950232],[127.01144651,37.29474436],[127.01134427,37.29447624],[127.01117824,37.29422914],[127.01095481,37.29401255],[127.01068255,37.2938348],[127.01037194,37.29370272],[127.0100349,37.29362138],[127.0096844,37.29359392],[127.00933389,37.29362138],[127.00899686,37.29370272],[127.00868624,37.2938348],[127.00841399,37.29401255],[127.00819056,37.29422914],[127.00802453,37.29447624],[127.00792229,37.29474436],[127.00788777,37.2950232],[127.00792229,37.29530204],[127.00802453,37.29557015],[127.00819056,37.29581725],[127.00841399,37.29603384],[127.00868624,37.29621158],[127.00899686,37.29634366],[127.00933389,37.29642499],[127.0096844,37.29645245],[127.0100349,37.29642499],[127.01037194,37.29634366],[127.01068255,37.29621158],[127.01095481,37.29603384],[127.01117824,37.29581725],[127.01134427,37.29557015],[127.01144651,37.29530204],[127.01148103,37.2950232]]]}"
수원시,2019,자전거사고다발지,6619190,2020037,4111513900,41115001,경기도 수원시 팔달구1,경기도 수원시 팔달구 지동(중부대로1432 부근),8,8,0,2,3,3,37.278121528187,127.03196718264,"{""type"":""Polygon"",""coordinates"":[[[127.03376381,37.27812153],[127.03372929,37.27784263],[127.03362705,37.27757445],[127.03346103,37.27732729],[127.03323759,37.27711065],[127.03296534,37.27693286],[127.03265472,37.27680075],[127.03231769,37.2767194],[127.03196718,37.27669193],[127.03161668,37.2767194],[127.03127964,37.27680075],[127.03096903,37.27693286],[127.03069677,37.27711065],[127.03047334,37.27732729],[127.03030731,37.27757445],[127.03020507,37.27784263],[127.03017055,37.27812153],[127.03020507,37.27840043],[127.03030731,37.27866861],[127.03047334,37.27891576],[127.03069677,37.27913239],[127.03096903,37.27931018],[127.03127964,37.27944228],[127.03161668,37.27952363],[127.03196718,37.2795511],[127.03231769,37.27952363],[127.03265472,37.27944228],[127.03296534,37.27931018],[127.03323759,37.27913239],[127.03346103,37.27891576],[127.03362705,37.27866861],[127.03372929,37.27840043],[127.03376381,37.27812153]]]}"
수원시,2019,자전거사고다발지,6619186,2020037,4111513300,41115002,경기도 수원시 팔달구2,경기도 수원시 팔달구 매교동(매교사거리 부근),5,5,0,2,3,0,37.265446200882,127.015638213834,"{""type"":""Polygon"",""coordinates"":[[[127.01743484,37.2654462],[127.01740032,37.26516725],[127.01729808,37.26489903],[127.01713206,37.26465183],[127.01690862,37.26443515],[127.01663637,37.26425733],[127.01632575,37.2641252],[127.01598872,37.26404383],[127.01563821,37.26401636],[127.01528771,37.26404383],[127.01495067,37.2641252],[127.01464006,37.26425733],[127.0143678,37.26443515],[127.01414437,37.26465183],[127.01397834,37.26489903],[127.01387611,37.26516725],[127.01384158,37.2654462],[127.01387611,37.26572515],[127.01397834,37.26599337],[127.01414437,37.26624057],[127.0143678,37.26645724],[127.01464006,37.26663505],[127.01495067,37.26676718],[127.01528771,37.26684854],[127.01563821,37.26687602],[127.01598872,37.26684854],[127.01632575,37.26676718],[127.01663637,37.26663505],[127.01690862,37.26645724],[127.01713206,37.26624057],[127.01729808,37.26599337],[127.01740032,37.26572515],[127.01743484,37.2654462]]]}"
수원시,2019,자전거사고다발지,6619191,2020037,4111514000,41115005,경기도 수원시 팔달구5,경기도 수원시 팔달구 우만동(창룡문사거리 부근),4,4,0,1,2,1,37.290069764409,127.024080952075,"{""type"":""Polygon"",""coordinates"":[[[127.02587758,37.29006976],[127.02584306,37.28979091],[127.02574082,37.28952277],[127.0255748,37.28927565],[127.02535136,37.28905905],[127.02507911,37.28888129],[127.02476849,37.2887492],[127.02443146,37.28866786],[127.02408095,37.28864039],[127.02373045,37.28866786],[127.02339341,37.2887492],[127.0230828,37.28888129],[127.02281054,37.28905905],[127.02258711,37.28927565],[127.02242108,37.28952277],[127.02231884,37.28979091],[127.02228432,37.29006976],[127.02231884,37.29034862],[127.02242108,37.29061676],[127.02258711,37.29086387],[127.02281054,37.29108047],[127.0230828,37.29125822],[127.02339341,37.29139031],[127.02373045,37.29147165],[127.02408095,37.29149911],[127.02443146,37.29147165],[127.02476849,37.29139031],[127.02507911,37.29125822],[127.02535136,37.29108047],[127.0255748,37.29086387],[127.02574082,37.29061676],[127.02584306,37.29034862],[127.02587758,37.29006976]]]}"
수원시,2018,보행노인사고다발지,6506498,2019036,4111112900,41111002,경기도 수원시 장안구2,경기도 수원시 장안구 파장동(북수원종합시장 부근),5,5,0,4,1,0,37.307221091281,126.992479564082,"{""type"":""Polygon"",""coordinates"":[[[126.99427619,37.30722109],[126.99424167,37.3069423],[126.99413943,37.30667422],[126.99397341,37.30642716],[126.99374997,37.3062106],[126.99347772,37.30603288],[126.9931671,37.30590082],[126.99283007,37.3058195],[126.99247956,37.30579204],[126.99212906,37.3058195],[126.99179202,37.30590082],[126.99148141,37.30603288],[126.99120915,37.3062106],[126.99098572,37.30642716],[126.99081969,37.30667422],[126.99071746,37.3069423],[126.99068293,37.30722109],[126.99071746,37.30749988],[126.99081969,37.30776796],[126.99098572,37.30801502],[126.99120915,37.30823156],[126.99148141,37.30840928],[126.99179202,37.30854134],[126.99212906,37.30862265],[126.99247956,37.30865011],[126.99283007,37.30862265],[126.9931671,37.30854134],[126.99347772,37.30840928],[126.99374997,37.30823156],[126.99397341,37.30801502],[126.99413943,37.30776796],[126.99424167,37.30749988],[126.99427619,37.30722109]]]}"
수원시,2018,보행노인사고다발지,6511678,2019036,4111113000,41111003,경기도 수원시 장안구3,경기도 수원시 장안구 정자동(수원상공회의소입구 부근),4,4,0,4,0,0,37.292060056727,127.006609495333,"{""type"":""Polygon"",""coordinates"":[[[127.00840613,37.29206006],[127.0083716,37.29178121],[127.00826937,37.29151308],[127.00810334,37.29126596],[127.0078799,37.29104937],[127.00760765,37.29087161],[127.00729704,37.29073952],[127.00696,37.29065818],[127.0066095,37.29063072],[127.00625899,37.29065818],[127.00592195,37.29073952],[127.00561134,37.29087161],[127.00533909,37.29104937],[127.00511565,37.29126596],[127.00494963,37.29151308],[127.00484739,37.29178121],[127.00481286,37.29206006],[127.00484739,37.2923389],[127.00494963,37.29260703],[127.00511565,37.29285414],[127.00533909,37.29307073],[127.00561134,37.29324849],[127.00592195,37.29338057],[127.00625899,37.2934619],[127.0066095,37.29348937],[127.00696,37.2934619],[127.00729704,37.29338057],[127.00760765,37.29324849],[127.0078799,37.29307073],[127.00810334,37.29285414],[127.00826937,37.29260703],[127.0083716,37.2923389],[127.00840613,37.29206006]]]}"
수원시,2018,보행노인사고다발지,6511675,2019036,4111113500,41111006,경기도 수원시 장안구6,경기도 수원시 장안구 송죽동(만석거삼거리 부근),2,2,1,1,0,0,37.301694124185,126.997887254994,"{""type"":""Polygon"",""coordinates"":[[[126.99968389,37.30169412],[126.99964936,37.30141531],[126.99954713,37.30114721],[126.9993811,37.30090013],[126.99915766,37.30068356],[126.99888541,37.30050583],[126.9985748,37.30037376],[126.99823776,37.30029243],[126.99788725,37.30026497],[126.99753675,37.30029243],[126.99719971,37.30037376],[126.9968891,37.30050583],[126.99661685,37.30068356],[126.99639341,37.30090013],[126.99622738,37.30114721],[126.99612515,37.30141531],[126.99609062,37.30169412],[126.99612515,37.30197294],[126.99622738,37.30224103],[126.99639341,37.30248811],[126.99661685,37.30270467],[126.9968891,37.3028824],[126.99719971,37.30301447],[126.99753675,37.30309579],[126.99788725,37.30312325],[126.99823776,37.30309579],[126.9985748,37.30301447],[126.99888541,37.3028824],[126.99915766,37.30270467],[126.9993811,37.30248811],[126.99954713,37.30224103],[126.99964936,37.30197294],[126.99968389,37.30169412]]]}"
수원시,2018,보행노인사고다발지,6511673,2019036,4111113700,41111001,경기도 수원시 장안구1,경기도 수원시 장안구 연무동(영양산부인과 부근),6,6,0,3,1,2,37.295567839885,127.025969780182,"{""type"":""Polygon"",""coordinates"":[[[127.02776641,37.29556784],[127.02773189,37.29528901],[127.02762965,37.29502089],[127.02746362,37.29477378],[127.02724019,37.2945572],[127.02696793,37.29437945],[127.02665732,37.29424737],[127.02632029,37.29416603],[127.02596978,37.29413857],[127.02561927,37.29416603],[127.02528224,37.29424737],[127.02497163,37.29437945],[127.02469937,37.2945572],[127.02447594,37.29477378],[127.02430991,37.29502089],[127.02420767,37.29528901],[127.02417315,37.29556784],[127.02420767,37.29584667],[127.02430991,37.29611479],[127.02447594,37.29636189],[127.02469937,37.29657847],[127.02497163,37.29675621],[127.02528224,37.29688829],[127.02561927,37.29696962],[127.02596978,37.29699708],[127.02632029,37.29696962],[127.02665732,37.29688829],[127.02696793,37.29675621],[127.02724019,37.29657847],[127.02746362,37.29636189],[127.02762965,37.29611479],[127.02773189,37.29584667],[127.02776641,37.29556784]]]}"
수원시,2018,보행노인사고다발지,6506803,2019036,4111513500,41115005,경기도 수원시 팔달구5,경기도 수원시 팔달구 매산로2가(전주콩나루콩나물국밥 수원역점 부근),3,3,1,1,1,0,37.267227320785,127.003316014324,"{""type"":""Polygon"",""coordinates"":[[[127.00511264,37.26722732],[127.00507812,37.26694838],[127.00497588,37.26668016],[127.00480986,37.26643297],[127.00458642,37.2662163],[127.00431417,37.26603848],[127.00400356,37.26590635],[127.00366652,37.26582499],[127.00331601,37.26579751],[127.00296551,37.26582499],[127.00262847,37.26590635],[127.00231786,37.26603848],[127.0020456,37.2662163],[127.00182217,37.26643297],[127.00165614,37.26668016],[127.00155391,37.26694838],[127.00151938,37.26722732],[127.00155391,37.26750626],[127.00165614,37.26777448],[127.00182217,37.26802167],[127.0020456,37.26823833],[127.00231786,37.26841614],[127.00262847,37.26854827],[127.00296551,37.26862963],[127.00331601,37.2686571],[127.00366652,37.26862963],[127.00400356,37.26854827],[127.00431417,37.26841614],[127.00458642,37.26823833],[127.00480986,37.26802167],[127.00497588,37.26777448],[127.00507812,37.26750626],[127.00511264,37.26722732]]]}"
수원시,2018,보행노인사고다발지,6511986,2019036,4111513300,41115004,경기도 수원시 팔달구4,경기도 수원시 팔달구 매교동(팽나무고개삼거리 부근),4,4,1,2,0,1,37.271752245271,127.01702909272,"{""type"":""Polygon"",""coordinates"":[[[127.01882572,37.27175225],[127.0187912,37.27147332],[127.01868896,37.27120512],[127.01852294,37.27095794],[127.0182995,37.27074128],[127.01802725,37.27056348],[127.01771663,37.27043136],[127.0173796,37.27035],[127.01702909,37.27032252],[127.01667859,37.27035],[127.01634155,37.27043136],[127.01603094,37.27056348],[127.01575868,37.27074128],[127.01553525,37.27095794],[127.01536922,37.27120512],[127.01526698,37.27147332],[127.01523246,37.27175225],[127.01526698,37.27203117],[127.01536922,37.27229937],[127.01553525,37.27254654],[127.01575868,37.2727632],[127.01603094,37.272941],[127.01634155,37.27307311],[127.01667859,37.27315447],[127.01702909,37.27318194],[127.0173796,37.27315447],[127.01771663,37.27307311],[127.01802725,37.272941],[127.0182995,37.2727632],[127.01852294,37.27254654],[127.01868896,37.27229937],[127.0187912,37.27203117],[127.01882572,37.27175225]]]}"
수원시,2018,보행노인사고다발지,6506673,2019036,4111513200,41115003,경기도 수원시 팔달구3,경기도 수원시 팔달구 교동(보람파출부 부근),5,5,0,4,0,1,37.270769854646,127.012000121609,"{""type"":""Polygon"",""coordinates"":[[[127.01379675,37.27076985],[127.01376223,37.27049093],[127.01365999,37.27022272],[127.01349397,37.26997554],[127.01327053,37.26975888],[127.01299828,37.26958107],[127.01268766,37.26944895],[127.01235063,37.26936759],[127.01200012,37.26934011],[127.01164962,37.26936759],[127.01131258,37.26944895],[127.01100197,37.26958107],[127.01072971,37.26975888],[127.01050628,37.26997554],[127.01034025,37.27022272],[127.01023801,37.27049093],[127.01020349,37.27076985],[127.01023801,37.27104878],[127.01034025,37.27131699],[127.01050628,37.27156416],[127.01072971,37.27178082],[127.01100197,37.27195862],[127.01131258,37.27209074],[127.01164962,37.2721721],[127.01200012,37.27219957],[127.01235063,37.2721721],[127.01268766,37.27209074],[127.01299828,37.27195862],[127.01327053,37.27178082],[127.01349397,37.27156416],[127.01365999,37.27131699],[127.01376223,37.27104878],[127.01379675,37.27076985]]]}"
수원시,2018,보행노인사고다발지,6511987,2019036,4111513900,41115002,경기도 수원시 팔달구2,경기도 수원시 팔달구 지동(남문로약국 부근),5,5,0,4,1,0,37.278466824685,127.016972089192,"{""type"":""Polygon"",""coordinates"":[[[127.01876872,37.27846682],[127.0187342,37.27818793],[127.01863196,37.27791975],[127.01846593,37.27767259],[127.0182425,37.27745595],[127.01797024,37.27727816],[127.01765963,37.27714605],[127.01732259,37.2770647],[127.01697209,37.27703723],[127.01662158,37.2770647],[127.01628455,37.27714605],[127.01597393,37.27727816],[127.01570168,37.27745595],[127.01547825,37.27767259],[127.01531222,37.27791975],[127.01520998,37.27818793],[127.01517546,37.27846682],[127.01520998,37.27874572],[127.01531222,37.2790139],[127.01547825,37.27926105],[127.01570168,37.27947768],[127.01597393,37.27965547],[127.01628455,37.27978757],[127.01662158,37.27986892],[127.01697209,37.27989639],[127.01732259,37.27986892],[127.01765963,37.27978757],[127.01797024,37.27965547],[127.0182425,37.27947768],[127.01846593,37.27926105],[127.01863196,37.2790139],[127.0187342,37.27874572],[127.01876872,37.27846682]]]}"
수원시,2018,보행노인사고다발지,6511985,2019036,4111512200,41115001,경기도 수원시 팔달구1,경기도 수원시 팔달구 팔달로3가(중동사거리 부근),6,6,1,2,3,0,37.275416691228,127.018135414419,"{""type"":""Polygon"",""coordinates"":[[[127.01993204,37.27541669],[127.01989752,37.27513778],[127.01979528,37.27486959],[127.01962926,37.27462242],[127.01940582,37.27440578],[127.01913357,37.27422798],[127.01882296,37.27409587],[127.01848592,37.27401451],[127.01813541,37.27398704],[127.01778491,37.27401451],[127.01744787,37.27409587],[127.01713726,37.27422798],[127.016865,37.27440578],[127.01664157,37.27462242],[127.01647554,37.27486959],[127.01637331,37.27513778],[127.01633878,37.27541669],[127.01637331,37.2756956],[127.01647554,37.27596379],[127.01664157,37.27621095],[127.016865,37.27642759],[127.01713726,37.27660538],[127.01744787,37.27673749],[127.01778491,37.27681885],[127.01813541,37.27684632],[127.01848592,37.27681885],[127.01882296,37.27673749],[127.01913357,37.27660538],[127.01940582,37.27642759],[127.01962926,37.27621095],[127.01979528,37.27596379],[127.01989752,37.2756956],[127.01993204,37.27541669]]]}"
수원시,2018,보행노인사고다발지,6506455,2019036,4111710500,41117001,경기도 수원시 영통구1,경기도 수원시 영통구 영통동(영통역 부근),3,3,0,0,1,2,37.25171804895,127.071153725265,"{""type"":""Polygon"",""coordinates"":[[[127.07295036,37.25171805],[127.07291583,37.25143905],[127.0728136,37.25117078],[127.07264757,37.25092353],[127.07242413,37.25070682],[127.07215188,37.25052896],[127.07184127,37.25039681],[127.07150423,37.25031543],[127.07115373,37.25028795],[127.07080322,37.25031543],[127.07046618,37.25039681],[127.07015557,37.25052896],[127.06988332,37.25070682],[127.06965988,37.25092353],[127.06949386,37.25117078],[127.06939162,37.25143905],[127.06935709,37.25171805],[127.06939162,37.25199704],[127.06949386,37.25226532],[127.06965988,37.25251256],[127.06988332,37.25272927],[127.07015557,37.25290712],[127.07046618,37.25303927],[127.07080322,37.25312065],[127.07115373,37.25314812],[127.07150423,37.25312065],[127.07184127,37.25303927],[127.07215188,37.25290712],[127.07242413,37.25272927],[127.07264757,37.25251256],[127.0728136,37.25226532],[127.07291583,37.25199704],[127.07295036,37.25171805]]]}"
수원시,2018,보행노인사고다발지,6511679,2019036,4111313700,41113001,경기도 수원시 권선구1,경기도 수원시 권선구 권선동(세권사거리 부근),3,3,0,1,2,0,37.256346810957,127.021875836002,"{""type"":""Polygon"",""coordinates"":[[[127.02367247,37.25634681],[127.02363794,37.25606783],[127.02353571,37.25579957],[127.02336968,37.25555234],[127.02314625,37.25533564],[127.02287399,37.2551578],[127.02256338,37.25502565],[127.02222634,37.25494427],[127.02187584,37.2549168],[127.02152533,37.25494427],[127.0211883,37.25502565],[127.02087768,37.2551578],[127.02060543,37.25533564],[127.02038199,37.25555234],[127.02021597,37.25579957],[127.02011373,37.25606783],[127.02007921,37.25634681],[127.02011373,37.25662579],[127.02021597,37.25689405],[127.02038199,37.25714127],[127.02060543,37.25735797],[127.02087768,37.2575358],[127.0211883,37.25766795],[127.02152533,37.25774932],[127.02187584,37.2577768],[127.02222634,37.25774932],[127.02256338,37.25766795],[127.02287399,37.2575358],[127.02314625,37.25735797],[127.02336968,37.25714127],[127.02353571,37.25689405],[127.02363794,37.25662579],[127.02367247,37.25634681]]]}"
수원시,2018,보행노인사고다발지,6511677,2019036,4111113000,41111005,경기도 수원시 장안구5,경기도 수원시 장안구 정자동(효자문사거리 부근),3,3,1,2,0,0,37.304347780726,126.992674733154,"{""type"":""Polygon"",""coordinates"":[[[126.99447136,37.30434778],[126.99443684,37.30406898],[126.9943346,37.30380089],[126.99416858,37.30355382],[126.99394514,37.30333726],[126.99367289,37.30315953],[126.99336227,37.30302746],[126.99302524,37.30294614],[126.99267473,37.30291868],[126.99232423,37.30294614],[126.99198719,37.30302746],[126.99167658,37.30315953],[126.99140432,37.30333726],[126.99118089,37.30355382],[126.99101486,37.30380089],[126.99091262,37.30406898],[126.9908781,37.30434778],[126.99091262,37.30462658],[126.99101486,37.30489467],[126.99118089,37.30514174],[126.99140432,37.30535829],[126.99167658,37.30553602],[126.99198719,37.30566808],[126.99232423,37.3057494],[126.99267473,37.30577686],[126.99302524,37.3057494],[126.99336227,37.30566808],[126.99367289,37.30553602],[126.99394514,37.30535829],[126.99416858,37.30514174],[126.9943346,37.30489467],[126.99443684,37.30462658],[126.99447136,37.30434778]]]}"
수원시,2018,보행노인사고다발지,6511676,2019036,4111113000,41111004,경기도 수원시 장안구4,경기도 수원시 장안구 정자동(벽산블루밍아파트정문 부근),3,3,1,2,0,0,37.305377151036,126.995808672633,"{""type"":""Polygon"",""coordinates"":[[[126.9976053,37.30537715],[126.99757078,37.30509835],[126.99746854,37.30483027],[126.99730252,37.3045832],[126.99707908,37.30436664],[126.99680683,37.30418891],[126.99649621,37.30405685],[126.99615918,37.30397553],[126.99580867,37.30394807],[126.99545817,37.30397553],[126.99512113,37.30405685],[126.99481052,37.30418891],[126.99453826,37.30436664],[126.99431483,37.3045832],[126.9941488,37.30483027],[126.99404656,37.30509835],[126.99401204,37.30537715],[126.99404656,37.30565595],[126.9941488,37.30592403],[126.99431483,37.3061711],[126.99453826,37.30638765],[126.99481052,37.30656537],[126.99512113,37.30669743],[126.99545817,37.30677875],[126.99580867,37.30680621],[126.99615918,37.30677875],[126.99649621,37.30669743],[126.99680683,37.30656537],[126.99707908,37.30638765],[126.99730252,37.3061711],[126.99746854,37.30592403],[126.99757078,37.30565595],[126.9976053,37.30537715]]]}"
