시군구명,도로명,소재지도로명주소,소재지지번주소,횡단보도관리번호,횡단보도종류,고원식적용여부,위도,경도,차로수,횡단보도폭,횡단보도연장,보행자신호등유무,교통섬유무,점자블록유무,집중조명시설유무
성남시 분당구,느티로,,경기도 성남시 분당구 정자동 65-3,분당-259,1,N,37.368774,127.112295,4,6.0,14.0,Y,N,Y,Y
성남시 분당구,분당로263번길,,경기도 성남시 분당구 서현동 314-2,분당-260,1,N,37.372764,127.14121,4,6.0,14.0,Y,N,Y,N
성남시 분당구,분당로263번길,"경기도 성남시 분당구 장안로25번길 28 (분당동, 건영아파트)",경기도 성남시 분당구 분당동 67,분당-261,1,N,37.371129,127.140847,4,6.0,14.0,Y,N,Y,N
성남시 분당구,분당로263번길,"경기도 성남시 분당구 분당로263번길 13 (서현동, 효자촌대우아파트)",경기도 성남시 분당구 서현동 310,분당-262,1,N,37.371695,127.137882,4,6.0,14.0,Y,N,Y,Y
성남시 분당구,양현로94번길,,경기도 성남시 분당구 이매동 120-3,분당-263,1,N,37.391555,127.125715,4,6.0,14.0,Y,N,Y,N
성남시 분당구,양현로94번길,,경기도 성남시 분당구 이매동 120-7,분당-264,1,N,37.390979,127.126385,4,6.0,14.0,Y,N,Y,N
성남시 분당구,황새울로313번길,,경기도 성남시 분당구 서현동 269-6,분당-265,1,N,37.383921,127.121376,4,6.0,14.0,Y,N,Y,N
성남시 분당구,이매로,"경기도 성남시 분당구 이매로 54 (이매동, 이매촌성지아파트)",경기도 성남시 분당구 이매동 116,분당-266,1,N,37.393806,127.125842,4,6.0,14.0,Y,N,Y,Y
성남시 분당구,벌말로,"경기도 성남시 분당구 벌말로30번길 12 (야탑동, 매화마을동신,건영빌라)",경기도 성남시 분당구 야탑동 266,분당-267,1,N,37.410142,127.138815,4,6.0,14.0,Y,N,Y,N
성남시 분당구,매화로,,경기도 성남시 분당구 야탑동 382-5,분당-268,1,N,37.411687,127.133589,4,6.0,14.0,Y,N,Y,Y
성남시 분당구,매화로,경기도 성남시 분당구 매화로 35 (야탑동),경기도 성남시 분당구 야탑동 390,분당-269,1,N,37.410615,127.133492,5,8.0,17.0,Y,N,Y,Y
성남시분당구,운중로,,경기도 성남시 분당구 운중동 903,분당-270,4,N,37.391298,127.063253,5,8.0,17.0,N,N,N,N
성남시분당구,운중로,,경기도 성남시 분당구 운중동 900-3,분당-271,4,N,37.390575,127.079169,4,6.0,14.0,Y,N,Y,Y
성남시분당구,운중로,"경기도 성남시 분당구 판교원로 7 (운중동, LIG건영아파트)",경기도 성남시 분당구 운중동 899,분당-272,4,N,37.391025,127.069701,5,8.0,17.0,Y,N,Y,Y
성남시분당구,운중로,경기도 성남시 분당구 운중로 118 (운중동),경기도 성남시 분당구 운중동 948,분당-273,4,N,37.391378,127.076061,7,8.0,23.0,Y,N,Y,Y
성남시분당구,운중로,,경기도 성남시 분당구 운중동 966,분당-274,4,N,37.391907,127.078599,7,8.0,23.0,Y,N,Y,Y
성남시분당구,운중로,경기도 성남시 분당구 운중로166번길 1 (운중동),경기도 성남시 분당구 운중동 1018,분당-275,4,N,37.391104,127.081738,6,8.0,20.0,Y,N,Y,Y
성남시분당구,운중로,경기도 성남시 분당구 운중로 190 (운중동),경기도 성남시 분당구 운중동 1017,분당-276,4,N,37.390649,127.084005,7,8.0,23.0,Y,Y,Y,Y
성남시분당구,운중로,경기도 성남시 분당구 운중로 250 (판교동),경기도 성남시 분당구 판교동 626,분당-277,4,N,37.389189,127.090412,5,8.0,17.0,Y,N,Y,Y
성남시분당구,운중로,경기도 성남시 분당구 운중로267번길 2 (판교동),경기도 성남시 분당구 판교동 586-7,분당-278,4,N,37.389053,127.09325,4,6.0,14.0,Y,N,Y,Y
성남시분당구,운중로,,경기도 성남시 분당구 판교동 584-2,분당-279,4,N,37.388255,127.095533,6,8.0,20.0,Y,N,Y,Y
성남시분당구,서판교로,,경기도 성남시 분당구 판교동 639-1,분당-280,4,N,37.387012,127.097607,3,6.0,14.0,Y,N,Y,Y
성남시분당구,서판교로,경기도 성남시 분당구 서판교로44번길 2 (판교동),경기도 성남시 분당구 판교동 577,분당-281,4,N,37.39052,127.097932,5,8.0,17.0,Y,N,Y,Y
성남시분당구,서판교로,"경기도 성남시 분당구 서판교로 29 (판교동, 판교원마을한림풀에버아파트)",경기도 성남시 분당구 판교동 585,분당-282,4,N,37.389882,127.097314,6,8.0,20.0,Y,N,Y,Y
성남시분당구,서판교로,"경기도 성남시 분당구 서판교로 73 (판교동, 판교원마을10단지아파트)",경기도 성남시 분당구 판교동 552,분당-283,4,N,37.394899,127.097636,5,8.0,17.0,Y,N,Y,Y
성남시분당구,서판교로,"경기도 성남시 분당구 서판교로 73 (판교동, 판교원마을10단지아파트)",경기도 성남시 분당구 판교동 552,분당-284,4,N,37.394899,127.097636,4,6.0,14.0,Y,N,Y,Y
성남시분당구,서판교로,경기도 성남시 분당구 서판교로74번길 11 (판교동),경기도 성남시 분당구 판교동 551,분당-285,4,N,37.394304,127.098913,4,6.0,14.0,Y,N,Y,Y
성남시분당구,서판교로,경기도 성남시 분당구 서판교로 99 (판교동),경기도 성남시 분당구 판교동 541,분당-286,4,N,37.395966,127.097786,6,8.0,20.0,Y,N,Y,Y
성남시분당구,서판교로,경기도 성남시 분당구 서판교로132번길 11 (판교동),경기도 성남시 분당구 판교동 518,분당-287,4,N,37.39919,127.096178,6,8.0,20.0,Y,N,Y,Y
성남시분당구,서판교로,"경기도 성남시 분당구 서판교로 147 (판교동, 판교원마을현대힐스테이트아파트)",경기도 성남시 분당구 판교동 513,분당-288,4,N,37.397983,127.095618,5,8.0,17.0,Y,N,Y,Y
성남시분당구,서판교로,경기도 성남시 분당구 서판교로 160 (판교동),경기도 성남시 분당구 판교동 497,분당-289,4,N,37.400258,127.09485,7,8.0,23.0,Y,N,Y,Y
성남시분당구,서판교로,"경기도 성남시 분당구 서판교로 165 (판교동, 판교원마을12단지아파트)",경기도 성남시 분당구 판교동 494,분당-290,4,N,37.399837,127.093458,4,6.0,14.0,Y,N,Y,Y
성남시분당구,서판교로,경기도 성남시 분당구 서판교로180번길 3-9 (판교동),경기도 성남시 분당구 판교동 491,분당-291,4,N,37.402286,127.093024,2,4.0,8.0,Y,N,Y,Y
성남시분당구,서판교로,경기도 성남시 분당구 서판교로180번길 20 (판교동),경기도 성남시 분당구 판교동 503,분당-292,4,N,37.402538,127.09542,2,4.0,8.0,N,N,Y,N
성남시분당구,서판교로32번길,경기도 성남시 분당구 서판교로44번길 18 (판교동),경기도 성남시 분당구 판교동 572,분당-293,4,N,37.390552,127.099584,2,4.0,8.0,Y,N,Y,N
성남시분당구,서판교로88번길,경기도 성남시 분당구 서판교로88번길 14-5 (판교동),경기도 성남시 분당구 판교동 548,분당-294,4,N,37.394564,127.099835,2,4.0,8.0,Y,N,Y,N
성남시분당구,서판교로88번길,,경기도 성남시 분당구 판교동 547-1,분당-295,4,N,37.394718,127.099251,2,4.0,8.0,Y,N,Y,Y
성남시분당구,판교로,"경기도 성남시 분당구 서판교로 147 (판교동, 판교원마을현대힐스테이트아파트)",경기도 성남시 분당구 판교동 513,분당-296,4,N,37.397983,127.095618,6,8.0,20.0,Y,N,Y,Y
성남시분당구,판교로,"경기도 성남시 분당구 판교로 20 (판교동, 판교원마을3단지아파트)",경기도 성남시 분당구 판교동 629,분당-297,4,N,37.387163,127.086235,7,8.0,23.0,Y,N,Y,Y
성남시분당구,안양판교로,,경기도 성남시 분당구 하산운동 266-52,분당-298,4,N,37.387472,127.083821,5,8.0,17.0,Y,Y,Y,N
성남시분당구,안양판교로,"경기도 성남시 분당구 판교원로 46 (운중동, 산운마을12단지아파트)",경기도 성남시 분당구 운중동 921,분당-299,4,N,37.389414,127.072685,5,8.0,17.0,Y,N,Y,N
성남시분당구,산운로,경기도 성남시 분당구 운중로113번길 12-1 (운중동),경기도 성남시 분당구 운중동 981,분당-300,4,N,37.393052,127.076089,3,6.0,11.0,Y,N,Y,Y
성남시분당구,산운로,"경기도 성남시 분당구 산운로 37 (운중동, 산운마을판교월든힐스2단지아파트)",경기도 성남시 분당구 운중동 874,분당-301,4,N,37.392958,127.066443,2,4.0,8.0,Y,N,Y,N
성남시분당구,산운로,"경기도 성남시 분당구 산운로 55 (운중동, 산운마을판교월든힐스3단지아파트)",경기도 성남시 분당구 운중동 873,분당-302,4,N,37.392952,127.067902,2,4.0,8.0,Y,N,Y,N
성남시분당구,산운로,경기도 성남시 분당구 운중로45번길 8 (운중동),경기도 성남시 분당구 운중동 893,분당-303,4,N,37.392419,127.068938,2,4.0,8.0,Y,N,Y,N
성남시분당구,판교원로,"경기도 성남시 분당구 판교원로 7 (운중동, LIG건영아파트)",경기도 성남시 분당구 운중동 899,분당-304,4,N,37.391025,127.069701,4,6.0,14.0,Y,N,Y,Y
성남시분당구,판교원로,,경기도 성남시 분당구 운중동 1044,분당-305,4,N,37.388761,127.082157,2,4.0,8.0,Y,N,Y,Y
성남시분당구,판교원로,"경기도 성남시 분당구 판교로 20 (판교동, 판교원마을3단지아파트)",경기도 성남시 분당구 판교동 629,분당-306,4,N,37.387163,127.086235,3,6.0,11.0,Y,N,Y,Y
성남시분당구,판교원로,"경기도 성남시 분당구 판교로 20 (판교동, 판교원마을3단지아파트)",경기도 성남시 분당구 판교동 629,분당-307,4,N,37.387163,127.086235,2,4.0,8.0,Y,N,Y,Y
성남시분당구,판교원로,경기도 성남시 분당구 판교원로 193 (판교동),경기도 성남시 분당구 판교동 633,분당-308,4,N,37.387223,127.087558,3,6.0,11.0,Y,N,Y,Y
성남시분당구,판교원로,경기도 성남시 분당구 판교원로 200 (판교동),경기도 성남시 분당구 판교동 632,분당-309,4,N,37.385948,127.088207,2,4.0,8.0,Y,N,Y,Y
성남시분당구,판교원로,"경기도 성남시 분당구 판교원로 207 (판교동, 판교원마을5단지아파트)",경기도 성남시 분당구 판교동 634,분당-310,4,N,37.386646,127.088712,4,6.0,4.0,Y,N,Y,Y
성남시분당구,판교원로,,경기도 성남시 분당구 판교동 436,분당-311,4,N,37.386373,127.089093,3,6.0,11.0,Y,N,Y,Y
성남시분당구,판교원로,"경기도 성남시 분당구 판교원로 237 (판교동, 판교원마을7단지아파트)",경기도 성남시 분당구 판교동 637,분당-312,4,N,37.387601,127.092129,2,4.0,8.0,Y,N,Y,Y
성남시분당구,판교원로 14번길2,경기도 성남시 분당구 운중로14번길 19-3 (운중동),경기도 성남시 분당구 운중동 908,분당-313,4,N,37.390746,127.066302,3,6.0,11.0,Y,N,Y,N
성남시분당구,판교원로 82번길,"경기도 성남시 분당구 판교원로81번길 15 (운중동, 산운마을대광로제비앙아파트)",경기도 성남시 분당구 운중동 949,분당-314,4,N,37.390693,127.075117,5,8.0,17.0,Y,N,Y,Y
성남시분당구,판교원로 82번길,"경기도 성남시 분당구 판교원로 68 (운중동, 산운마을11단지아파트)",경기도 성남시 분당구 운중동 922,분당-315,4,N,37.389175,127.075037,4,6.0,14.0,Y,N,Y,Y
성남시분당구,판교원로 82번길,,경기도 성남시 분당구 운중동 919,분당-316,4,N,37.387754,127.073907,4,6.0,14.0,Y,N,Y,N
성남시분당구,판교원로 82번길,"경기도 성남시 분당구 판교원로82번길 30 (운중동, 산운마을13단지아파트)",경기도 성남시 분당구 운중동 918,분당-317,4,N,37.385365,127.073418,4,6.0,14.0,Y,N,Y,Y
성남시분당구,판교원로 82번길,"경기도 성남시 분당구 판교원로82번길 30 (운중동, 산운마을13단지아파트)",경기도 성남시 분당구 운중동 918,분당-318,4,N,37.385365,127.073418,4,6.0,14.0,Y,N,Y,Y
성남시분당구,판교원로 82번길,"경기도 성남시 분당구 판교원로82번길 60 (운중동, 경남아너스빌아파트)",경기도 성남시 분당구 운중동 916,분당-319,4,N,37.383067,127.073959,4,6.0,14.0,Y,N,Y,Y
성남시분당구,운중로 243번길,경기도 성남시 분당구 판교공원로4길 27,경기도 성남시 분당구 판교동 553,분당-320,4,N,37.391898,127.09085,2,4.0,8.0,Y,N,Y,N
성남시분당구,운중로 243번길,,경기도 성남시 분당구 판교동 612-4,분당-321,4,N,37.390654,127.090777,2,4.0,8.0,Y,N,Y,Y
성남시분당구,운중로 45번길,경기도 성남시 분당구 산운로48번길 1 (운중동),경기도 성남시 분당구 운중동 892,분당-322,4,N,37.392485,127.067228,2,4.0,8.0,Y,N,Y,N
성남시분당구,동판교로,"경기도 성남시 분당구 동판교로 275 (삼평동, 봇들마을1단지)",경기도 성남시 분당구 삼평동 705,분당-323,4,N,37.406414,127.114858,6,8.0,20.0,Y,N,Y,Y
성남시분당구,동판교로,경기도 성남시 분당구 동판교로 268 (삼평동),경기도 성남시 분당구 삼평동 711,분당-324,4,N,37.406148,127.115847,6,8.0,20.0,Y,N,Y,Y
성남시분당구,동판교로,경기도 성남시 분당구 동판교로 258 (삼평동),경기도 성남시 분당구 삼평동 710,분당-325,4,N,37.405404,127.116346,5,8.0,17.0,Y,N,Y,Y
성남시분당구,동판교로,경기도 성남시 분당구 판교로 376 (삼평동),경기도 성남시 분당구 삼평동 719,분당-326,4,N,37.403956,127.116147,8,8.0,26.0,Y,Y,Y,Y
성남시분당구,동판교로,경기도 성남시 분당구 동판교로 223 (삼평동),경기도 성남시 분당구 삼평동 723,분당-327,4,N,37.402492,127.116398,7,8.0,24.0,Y,N,Y,Y
성남시분당구,동판교로,"경기도 성남시 분당구 동판교로 212 (삼평동, 봇들마을6단지아파트)",경기도 성남시 분당구 삼평동 728,분당-328,4,N,37.401796,127.117542,6,8.0,20.0,Y,N,Y,Y
성남시분당구,동판교로,경기도 성남시 분당구 대왕판교로644번길 77 (삼평동),경기도 성남시 분당구 삼평동 727,분당-329,4,N,37.400611,127.11574,6,8.0,20.0,Y,N,Y,Y
성남시분당구,동판교로,경기도 성남시 분당구 동판교로 177 (삼평동),경기도 성남시 분당구 삼평동 737,분당-330,4,N,37.3986,127.116474,5,8.0,17.0,Y,N,Y,Y
성남시분당구,동판교로,경기도 성남시 분당구 동판교로 154 (삼평동),경기도 성남시 분당구 삼평동 743,분당-331,4,N,37.396038,127.117756,5,8.0,17.0,Y,N,Y,Y
성남시분당구,동판교로,경기도 성남시 분당구 동판교로 154 (삼평동),경기도 성남시 분당구 삼평동 743,분당-332,4,N,37.396038,127.117756,2,4.0,8.0,Y,N,Y,N
성남시분당구,동판교로,경기도 성남시 분당구 동판교로 124 (백현동),경기도 성남시 분당구 백현동 544,분당-333,4,N,37.394192,127.11763,6,8.0,20.0,Y,N,Y,Y
성남시분당구,동판교로,"경기도 성남시 분당구 동판교로 122 (백현동, 백현마을2단지아파트)",경기도 성남시 분당구 백현동 545,분당-334,4,N,37.392636,127.119648,6,8.0,20.0,Y,N,Y,Y
성남시분당구,동판교로,"경기도 성남시 분당구 동판교로 92 (백현동, 백현마을3단지)",경기도 성남시 분당구 백현동 546,분당-335,4,N,37.387551,127.116275,7,8.0,23.0,Y,N,Y,Y
성남시분당구,동판교로,,경기도 성남시 분당구 백현동 548,분당-336,4,N,37.389019,127.115853,6,8.0,20.0,Y,N,Y,Y
성남시분당구,동판교로,경기도 성남시 분당구 동판교로 61 (백현동),경기도 성남시 분당구 백현동 550,분당-337,4,N,37.388475,127.115374,5,8.0,17.0,Y,N,Y,Y
성남시분당구,동판교로,경기도 성남시 분당구 동판교로 55 (백현동),경기도 성남시 분당구 백현동 552,분당-338,4,N,37.388269,127.114664,5,8.0,17.0,Y,N,Y,Y
성남시분당구,동판교로,경기도 성남시 분당구 동판교로 21 (백현동),경기도 성남시 분당구 백현동 557,분당-339,4,N,37.388537,127.110838,5,8.0,17.0,Y,N,Y,Y
성남시분당구,동판교로,경기도 성남시 분당구 판교역로14번길 42 (백현동),경기도 성남시 분당구 백현동 559,분당-340,4,N,37.387579,127.111751,2,4.0,8.0,Y,N,Y,N
성남시분당구,분당-내곡로,경기도 성남시 분당구 판교로 335 (삼평동),경기도 성남시 분당구 삼평동 689,분당-341,4,N,37.403826,127.111658,8,8.0,26.0,Y,N,Y,Y
성남시분당구,분당-내곡로,경기도 성남시 분당구 대왕판교로644번길 62 (삼평동),경기도 성남시 분당구 삼평동 733,분당-342,4,N,37.399542,127.113729,8,8.0,26.0,Y,N,Y,Y
성남시분당구,분당-내곡로,"경기도 성남시 분당구 동판교로177번길 25 (삼평동, 판교 호반 써밋 플레이스)",경기도 성남시 분당구 삼평동 740,분당-343,4,N,37.397321,127.113562,8,8.0,26.0,Y,N,Y,Y
성남시분당구,분당-내곡로,경기도 성남시 분당구 대왕판교로606번길 58 (삼평동),경기도 성남시 분당구 삼평동 741,분당-344,4,N,37.395421,127.113555,9,8.0,29.0,Y,N,Y,Y
성남시분당구,분당-내곡로,"경기도 성남시 분당구 동판교로 123 (백현동, 백현마을1단지판교푸르지오그랑블아파트)",경기도 성남시 분당구 백현동 542,분당-345,4,N,37.393549,127.113625,9,8.0,29.0,Y,N,Y,Y
성남시분당구,분당-내곡로,경기도 성남시 분당구 판교역로146번길 20 (백현동),경기도 성남시 분당구 백현동 541,분당-346,4,N,37.392795,127.112087,8,8.0,26.0,Y,Y,Y,Y
성남시분당구,분당-내곡로,경기도 성남시 분당구 동판교로 42 (백현동),경기도 성남시 분당구 백현동 598,분당-347,4,N,37.38775,127.113426,7,8.0,23.0,Y,Y,Y,Y
성남시분당구,판교역로,경기도 성남시 분당구 판교로319번길 13 (삼평동),경기도 성남시 분당구 삼평동 691,분당-348,4,N,37.403688,127.109073,9,8.0,29.0,Y,N,Y,Y
성남시분당구,판교역로,경기도 성남시 분당구 판교로 310 (삼평동),경기도 성남시 분당구 삼평동 686,분당-349,4,N,37.40277,127.108878,8,8.0,26.0,Y,N,Y,Y
성남시분당구,판교역로,경기도 성남시 분당구 판교역로 230 (삼평동),경기도 성남시 분당구 삼평동 679,분당-350,4,N,37.401285,127.110456,8,8.0,26.0,Y,N,Y,Y
성남시분당구,판교역로,경기도 성남시 분당구 판교역로 220 (삼평동),경기도 성남시 분당구 삼평동 673,분당-351,4,N,37.400429,127.110225,9,8.0,29.0,Y,N,Y,Y
성남시분당구,판교역로,경기도 성남시 분당구 판교역로 188 (삼평동),경기도 성남시 분당구 삼평동 642,분당-352,4,N,37.397448,127.110054,7,8.0,23.0,Y,N,Y,Y
성남시분당구,판교역로,경기도 성남시 분당구 판교역로 178 (삼평동),경기도 성남시 분당구 삼평동 646,분당-353,4,N,37.396508,127.110054,9,8.0,29.0,Y,N,Y,Y
성남시분당구,판교역로,,경기도 성남시 분당구 백현동 산4-23,분당-354,4,N,37.393791,127.109692,9,8.0,29.0,Y,N,Y,Y
성남시분당구,판교역로,경기도 성남시 분당구 판교역로 99 (백현동),경기도 성남시 분당구 백현동 528,분당-355,4,N,37.390226,127.108612,6,8.0,20.0,Y,N,Y,Y
성남시분당구,판교역로,경기도 성남시 분당구 판교역로 75 (백현동),경기도 성남시 분당구 백현동 523,분당-356,4,N,37.387525,127.107668,5,8.0,17.0,Y,N,Y,Y
성남시분당구,판교역로,"경기도 성남시 분당구 판교역로 72 (백현동, 백현마을8단지아파트)",경기도 성남시 분당구 백현동 558,분당-357,4,N,37.386948,127.110638,5,8.0,17.0,Y,N,Y,Y
성남시분당구,판교역로,경기도 성남시 분당구 판교역로 61 (백현동),경기도 성남시 분당구 백현동 527,분당-358,4,N,37.386328,127.108074,4,6.0,14.0,Y,N,Y,N
성남시분당구,판교역로,경기도 성남시 분당구 판교역로 61 (백현동),경기도 성남시 분당구 백현동 527,분당-359,4,N,37.386328,127.108074,4,6.0,14.0,Y,N,Y,Y
성남시분당구,판교역로,"경기도 성남시 분당구 판교역로 49 (백현동, 백현마을 아파트)",경기도 성남시 분당구 백현동 525,분당-360,4,N,37.383248,127.108117,5,8.0,17.0,Y,N,Y,Y
성남시분당구,판교역로,경기도 성남시 분당구 판교역로14번길 15 (백현동),경기도 성남시 분당구 백현동 577,분당-361,4,N,37.385036,127.110998,4,6.0,14.0,Y,N,Y,Y
성남시분당구,판교로319번길,경기도 성남시 분당구 판교로319번길 6 (삼평동),경기도 성남시 분당구 삼평동 701,분당-362,4,N,37.404599,127.109906,4,6.0,14.0,Y,N,Y,Y
성남시분당구,동판교로177번길,경기도 성남시 분당구 동판교로177번길 17 (삼평동),경기도 성남시 분당구 삼평동 739,분당-363,4,N,37.397994,127.11521,4,6.0,14.0,Y,N,Y,Y
성남시분당구,대왕판교로606번길,"경기도 성남시 분당구 동판교로 153 (삼평동, 봇들마을8단지아파트)",경기도 성남시 분당구 삼평동 742,분당-364,4,N,37.395119,127.116063,5,8.0,17.0,Y,N,Y,Y
성남시분당구,대왕판교로606번길,경기도 성남시 분당구 대왕판교로606번길 39 (삼평동),경기도 성남시 분당구 삼평동 651,분당-365,4,N,37.39648,127.111495,9,8.0,29.0,Y,N,Y,Y
성남시분당구,대왕판교로644번길,경기도 성남시 분당구 대왕판교로644번길 43 (삼평동),경기도 성남시 분당구 삼평동 675,분당-366,4,N,37.400114,127.111464,5,8.0,17.0,Y,N,Y,Y
성남시분당구,대왕판교로644번길,경기도 성남시 분당구 대왕판교로644번길 12 (삼평동),경기도 성남시 분당구 삼평동 668,분당-367,4,N,37.399384,127.108594,6,8.0,20.0,Y,N,Y,Y
성남시분당구,대왕판교로645번길,경기도 성남시 분당구 대왕판교로645번길 21 (삼평동),경기도 성남시 분당구 삼평동 637,분당-368,4,N,37.39953,127.103811,5,8.0,17.0,Y,N,Y,Y
성남시분당구,대왕판교로645번길,경기도 성남시 분당구 대왕판교로645번길 36 (삼평동),경기도 성남시 분당구 삼평동 632,분당-369,4,N,37.400379,127.102087,5,8.0,17.0,Y,N,Y,Y
성남시분당구,판교역로146번길,경기도 성남시 분당구 판교역로146번길 8 (백현동),경기도 성남시 분당구 백현동 539,분당-370,4,N,37.393623,127.110746,4,6.0,14.0,Y,N,Y,Y
성남시분당구,판교역로,경기도 성남시 분당구 판교역로 178,경기도 성남시 분당구 삼평동 646,분당-371,2,N,37.396508,127.110054,8,4.0,40.0,Y,N,Y,
성남시분당구,판교로255번길,경기도 성남시 분당구 판교로255번길 21 (삼평동),경기도 성남시 분당구 삼평동 619,분당-372,4,N,37.404446,127.100586,5,8.0,17.0,Y,N,Y,Y
성남시분당구,판교로255번길,경기도 성남시 분당구 판교로 255 (삼평동),경기도 성남시 분당구 삼평동 622,분당-373,4,N,37.403742,127.103047,5,8.0,17.0,Y,N,Y,Y
성남시분당구,판교로255번길,경기도 성남시 분당구 판교로 255 (삼평동),경기도 성남시 분당구 삼평동 622,분당-374,4,N,37.403742,127.103047,5,8.0,17.0,N,N,Y,N
성남시분당구,판교로256번길,경기도 성남시 분당구 판교로256번길 7 (삼평동),경기도 성남시 분당구 삼평동 627,분당-375,4,N,37.402034,127.103466,4,6.0,14.0,Y,N,Y,Y
성남시분당구,판교로256번길,경기도 성남시 분당구 대왕판교로645번길 36 (삼평동),경기도 성남시 분당구 삼평동 632,분당-376,4,N,37.400379,127.102087,4,6.0,14.0,Y,N,Y,Y
성남시분당구,판교로227번길,경기도 성남시 분당구 판교로255번길 9-22 (삼평동),경기도 성남시 분당구 삼평동 618,분당-377,4,N,37.404024,127.10009,4,6.0,14.0,Y,N,Y,Y
성남시분당구,판교로228번길,경기도 성남시 분당구 판교로228번길 15 (삼평동),경기도 성남시 분당구 삼평동 625,분당-378,4,N,37.401634,127.100859,5,8.0,17.0,Y,N,Y,Y
성남시분당구,판교로228번길,경기도 성남시 분당구 판교로228번길 17 (삼평동),경기도 성남시 분당구 삼평동 633,분당-379,4,N,37.400544,127.101345,4,6.0,14.0,Y,N,Y,Y
성남시분당구,판교로228번길,경기도 성남시 분당구 판교로228번길 17 (삼평동),경기도 성남시 분당구 삼평동 633,분당-380,4,N,37.400544,127.101345,4,6.0,14.0,Y,N,Y,Y
성남시분당구,판교로228번길,경기도 성남시 분당구 판교로228번길 88 (백현동),경기도 성남시 분당구 백현동 518,분당-381,4,N,37.393817,127.10315,3,6.0,11.0,Y,N,Y,Y
성남시분당구,판교로228번길,경기도 성남시 분당구 판교로228번길 51 (삼평동),경기도 성남시 분당구 삼평동 634,분당-382,4,N,37.39822,127.102742,3,6.0,11.0,Y,N,Y,Y
성남시분당구,판교로228번길,경기도 성남시 분당구 서판교로66번길 10 (판교동),경기도 성남시 분당구 판교동 560,분당-383,4,N,37.392699,127.099374,2,4.0,8.0,N,N,Y,N
성남시분당구,판교로319번길,경기도 성남시 분당구 판교로289번길 20 (삼평동),경기도 성남시 분당구 삼평동 698,분당-384,4,N,37.40462,127.105814,4,6.0,14.0,Y,N,Y,Y
성남시분당구,대왕판교로,경기도 성남시 분당구 판교로 289 (삼평동),경기도 성남시 분당구 삼평동 694,분당-385,4,N,37.40352,127.106075,8,8.0,26.0,Y,Y,Y,Y
성남시분당구,대왕판교로,경기도 성남시 분당구 대왕판교로 660 (삼평동),경기도 성남시 분당구 삼평동 670,분당-386,4,N,37.400466,127.106813,10,8.0,32.0,Y,N,Y,Y
성남시분당구,대왕판교로,,경기도 성남시 분당구 삼평동 641,분당-387,4,N,37.396982,127.108402,10,8.0,32.0,Y,N,Y,Y
성남시분당구,대왕판교로,경기도 성남시 분당구 대왕판교로645번길 21 (삼평동),경기도 성남시 분당구 삼평동 637,분당-388,4,N,37.39953,127.103811,9,8.0,29.0,Y,Y,Y,Y
성남시분당구,대왕판교로,,경기도 성남시 분당구 판교동 583,분당-389,4,N,37.389144,127.101128,10,8.0,32.0,Y,Y,Y,Y
성남시분당구,대왕판교로,,경기도 성남시 분당구 백현동 455-1,분당-390,4,N,37.382006,127.101461,4,6.0,14.0,Y,N,Y,Y
성남시분당구,대왕판교로,,경기도 성남시 분당구 백현동 406-15,분당-391,4,N,37.37841,127.101809,9,8.0,29.0,Y,N,Y,Y
성남시분당구,대왕판교로,,경기도 성남시 분당구 궁내동 310-3,분당-392,4,N,37.374188,127.101187,9,8.0,29.0,Y,N,Y,Y
성남시분당구,대왕판교로,,경기도 성남시 분당구 궁내동 252-4,분당-393,4,N,37.370535,127.101442,10,8.0,32.0,Y,N,Y,Y
성남시분당구,대왕판교로,,경기도 성남시 분당구 궁내동 205-3,분당-394,4,N,37.369743,127.101366,10,8.0,32.0,Y,N,Y,Y
성남시분당구,대왕판교로,,경기도 성남시 분당구 궁내동 192-7,분당-395,4,N,37.366309,127.101567,9,8.0,29.0,Y,N,Y,Y
성남시분당구,대왕판교로,,경기도 성남시 분당구 궁내동 198-37,분당-396,4,N,37.36335,127.101571,9,8.0,29.0,Y,N,Y,Y
성남시분당구,대왕판교로,,경기도 성남시 분당구 금곡동 323-6,분당-397,4,N,37.357885,127.1014,10,8.0,32.0,Y,N,Y,Y
성남시분당구,대왕판교로,경기도 성남시 분당구 대왕판교로 111 (금곡동),경기도 성남시 분당구 금곡동 364,분당-398,4,N,37.353472,127.10116,10,8.0,32.0,Y,N,Y,Y
성남시분당구,대왕판교로,,경기도 성남시 분당구 동원동 52-2,분당-399,4,N,37.344997,127.101284,6,8.0,20.0,Y,N,Y,N
성남시분당구,대왕판교로,경기도 성남시 분당구 대왕판교로 46 (금곡동),경기도 성남시 분당구 금곡동 481,분당-400,4,N,37.347344,127.102198,2,4.0,8.0,Y,N,Y,N
성남시분당구,대왕판교로,,경기도 성남시 분당구 금곡동 444-139,분당-401,4,N,37.349811,127.102783,2,4.0,8.0,Y,N,Y,N
성남시분당구,동막로,,경기도 성남시 분당구 동원동 182-3,분당-402,4,N,37.352045,127.086302,6,8.0,20.0,Y,N,Y,Y
성남시분당구,동막로,,경기도 성남시 분당구 동원동 산 67-16,분당-403,4,N,37.352502,127.080954,2,4.0,8.0,Y,N,Y,N
