연번,위도,경도,보호구역아이디,시군구명,대상시설명,관할경찰서명,데이터기준일자
552,37.435836,127.134046,성남-01-030,성남시 수정구,성남수정초등학교,성남수정경찰서,2022-08-11
553,37.436282,127.133844,성남-01-030,성남시 수정구,성남수정초등학교,성남수정경찰서,2022-08-11
554,37.436441,127.133649,성남-01-030,성남시 수정구,성남수정초등학교,성남수정경찰서,2022-08-11
555,37.436185,127.132796,성남-01-030,성남시 수정구,성남수정초등학교,성남수정경찰서,2022-08-11
556,37.436151,127.132674,성남-01-030,성남시 수정구,성남수정초등학교,성남수정경찰서,2022-08-11
557,37.436009,127.132208,성남-01-030,성남시 수정구,성남수정초등학교,성남수정경찰서,2022-08-11
558,37.435933,127.131948,성남-01-030,성남시 수정구,성남수정초등학교,성남수정경찰서,2022-08-11
559,37.437027,127.131065,성남-01-030,성남시 수정구,성남수정초등학교,성남수정경찰서,2022-08-11
560,37.437081,127.131255,성남-01-030,성남시 수정구,성남수정초등학교,성남수정경찰서,2022-08-11
561,37.437107,127.131348,성남-01-030,성남시 수정구,성남수정초등학교,성남수정경찰서,2022-08-11
562,37.437184,127.131594,성남-01-030,성남시 수정구,성남수정초등학교,성남수정경찰서,2022-08-11
563,37.437244,127.131795,성남-01-030,성남시 수정구,성남수정초등학교,성남수정경찰서,2022-08-11
564,37.437296,127.131973,성남-01-030,성남시 수정구,성남수정초등학교,성남수정경찰서,2022-08-11
565,37.437357,127.132176,성남-01-030,성남시 수정구,성남수정초등학교,성남수정경찰서,2022-08-11
566,37.437392,127.132301,성남-01-030,성남시 수정구,성남수정초등학교,성남수정경찰서,2022-08-11
567,37.437282,127.132427,성남-01-030,성남시 수정구,성남수정초등학교,성남수정경찰서,2022-08-11
568,37.437005,127.132551,성남-01-030,성남시 수정구,성남수정초등학교,성남수정경찰서,2022-08-11
569,37.436707,127.132686,성남-01-030,성남시 수정구,성남수정초등학교,성남수정경찰서,2022-08-11
570,37.436538,127.132765,성남-01-030,성남시 수정구,성남수정초등학교,성남수정경찰서,2022-08-11
571,37.436326,127.132864,성남-01-030,성남시 수정구,성남수정초등학교,성남수정경찰서,2022-08-11
572,37.444058,127.134022,성남-01-031,성남시 수정구,수진초등학교,성남수정경찰서,2022-09-01
573,37.444011,127.133849,성남-01-031,성남시 수정구,수진초등학교,성남수정경찰서,2022-09-01
574,37.443802,127.133141,성남-01-031,성남시 수정구,수진초등학교,성남수정경찰서,2022-09-01
575,37.443724,127.132854,성남-01-031,성남시 수정구,수진초등학교,성남수정경찰서,2022-09-01
576,37.444853,127.133791,성남-01-031,성남시 수정구,수진초등학교,성남수정경찰서,2022-09-01
577,37.444592,127.133921,성남-01-031,성남시 수정구,수진초등학교,성남수정경찰서,2022-09-01
578,37.444358,127.134033,성남-01-031,성남시 수정구,수진초등학교,성남수정경찰서,2022-09-01
579,37.444426,127.134994,성남-01-031,성남시 수정구,수진초등학교,성남수정경찰서,2022-09-01
580,37.444491,127.135161,성남-01-031,성남시 수정구,수진초등학교,성남수정경찰서,2022-09-01
581,37.444401,127.135206,성남-01-031,성남시 수정구,수진초등학교,성남수정경찰서,2022-09-01
582,37.445748,127.133281,성남-01-031,성남시 수정구,수진초등학교,성남수정경찰서,2022-09-01
583,37.445974,127.134031,성남-01-031,성남시 수정구,수진초등학교,성남수정경찰서,2022-09-01
584,37.446091,127.133949,성남-01-031,성남시 수정구,수진초등학교,성남수정경찰서,2022-09-01
585,37.444981,127.148061,성남-01-032,성남시 수정구,희망대초등학교,성남수정경찰서,2022-08-11
586,37.445071,127.148107,성남-01-032,성남시 수정구,희망대초등학교,성남수정경찰서,2022-08-11
587,37.445205,127.148616,성남-01-032,성남시 수정구,희망대초등학교,성남수정경찰서,2022-08-11
588,37.445327,127.148508,성남-01-032,성남시 수정구,희망대초등학교,성남수정경찰서,2022-08-11
589,37.445477,127.148974,성남-01-032,성남시 수정구,희망대초등학교,성남수정경찰서,2022-08-11
590,37.445595,127.148881,성남-01-032,성남시 수정구,희망대초등학교,성남수정경찰서,2022-08-11
591,37.445709,127.149216,성남-01-032,성남시 수정구,희망대초등학교,성남수정경찰서,2022-08-11
592,37.445916,127.149174,성남-01-032,성남시 수정구,희망대초등학교,성남수정경찰서,2022-08-11
593,37.446349,127.149321,성남-01-032,성남시 수정구,희망대초등학교,성남수정경찰서,2022-08-11
594,37.446274,127.149502,성남-01-032,성남시 수정구,희망대초등학교,성남수정경찰서,2022-08-11
595,37.446689,127.149297,성남-01-032,성남시 수정구,희망대초등학교,성남수정경찰서,2022-08-11
596,37.446815,127.149455,성남-01-032,성남시 수정구,희망대초등학교,성남수정경찰서,2022-08-11
597,37.446932,127.149263,성남-01-032,성남시 수정구,희망대초등학교,성남수정경찰서,2022-08-11
598,37.445128,127.150836,성남-01-032,성남시 수정구,희망대초등학교,성남수정경찰서,2022-08-11
599,37.444997,127.150751,성남-01-032,성남시 수정구,희망대초등학교,성남수정경찰서,2022-08-11
600,37.444923,127.150782,성남-01-032,성남시 수정구,희망대초등학교,성남수정경찰서,2022-08-11
601,37.444898,127.150741,성남-01-032,성남시 수정구,희망대초등학교,성남수정경찰서,2022-08-11
602,37.444682,127.150476,성남-01-032,성남시 수정구,희망대초등학교,성남수정경찰서,2022-08-11
603,37.444473,127.150216,성남-01-032,성남시 수정구,희망대초등학교,성남수정경찰서,2022-08-11
604,37.444253,127.149936,성남-01-032,성남시 수정구,희망대초등학교,성남수정경찰서,2022-08-11
605,37.444183,127.149854,성남-01-032,성남시 수정구,희망대초등학교,성남수정경찰서,2022-08-11
606,37.444141,127.149803,성남-01-032,성남시 수정구,희망대초등학교,성남수정경찰서,2022-08-11
607,37.444122,127.149772,성남-01-032,성남시 수정구,희망대초등학교,성남수정경찰서,2022-08-11
608,37.445265,127.147172,성남-01-032,성남시 수정구,희망대초등학교,성남수정경찰서,2022-08-11
609,37.444828,127.147711,성남-01-032,성남시 수정구,희망대초등학교,성남수정경찰서,2022-08-11
610,37.445048,127.147909,성남-01-032,성남시 수정구,희망대초등학교,성남수정경찰서,2022-08-11
611,37.444977,127.147426,성남-01-032,성남시 수정구,희망대초등학교,성남수정경찰서,2022-08-11
612,37.444749,127.147863,성남-01-032,성남시 수정구,희망대초등학교,성남수정경찰서,2022-08-11
613,37.448079,127.127994,성남-01-033,성남시 수정구,성남서초등학교,성남수정경찰서,2022-08-11
614,37.448081,127.128053,성남-01-033,성남시 수정구,성남서초등학교,성남수정경찰서,2022-08-11
615,37.448091,127.128192,성남-01-033,성남시 수정구,성남서초등학교,성남수정경찰서,2022-08-11
616,37.448107,127.128994,성남-01-033,성남시 수정구,성남서초등학교,성남수정경찰서,2022-08-11
617,37.448195,127.128751,성남-01-033,성남시 수정구,성남서초등학교,성남수정경찰서,2022-08-11
618,37.448327,127.129285,성남-01-033,성남시 수정구,성남서초등학교,성남수정경찰서,2022-08-11
619,37.448653,127.130374,성남-01-033,성남시 수정구,성남서초등학교,성남수정경찰서,2022-08-11
620,37.448596,127.130645,성남-01-033,성남시 수정구,성남서초등학교,성남수정경찰서,2022-08-11
621,37.448331,127.129777,성남-01-033,성남시 수정구,성남서초등학교,성남수정경찰서,2022-08-11
622,37.448266,127.129534,성남-01-033,성남시 수정구,성남서초등학교,성남수정경찰서,2022-08-11
623,37.447095,127.129049,성남-01-033,성남시 수정구,성남서초등학교,성남수정경찰서,2022-08-11
624,37.446866,127.128933,성남-01-033,성남시 수정구,성남서초등학교,성남수정경찰서,2022-08-11
625,37.447812,127.128717,성남-01-033,성남시 수정구,성남서초등학교,성남수정경찰서,2022-08-11
626,37.450199,127.144769,성남-01-034,성남시 수정구,성남신흥초등학교,성남수정경찰서,2022-08-29
627,37.450042,127.144701,성남-01-034,성남시 수정구,성남신흥초등학교,성남수정경찰서,2022-08-29
628,37.449931,127.144199,성남-01-034,성남시 수정구,성남신흥초등학교,성남수정경찰서,2022-08-29
629,37.449681,127.143691,성남-01-034,성남시 수정구,성남신흥초등학교,성남수정경찰서,2022-08-29
630,37.449512,127.143358,성남-01-034,성남시 수정구,성남신흥초등학교,성남수정경찰서,2022-08-29
631,37.449237,127.143114,성남-01-034,성남시 수정구,성남신흥초등학교,성남수정경찰서,2022-08-29
632,37.452178,127.159485,성남-01-035,성남시 수정구,단대초등학교,성남수정경찰서,2022-08-04
633,37.452217,127.159341,성남-01-035,성남시 수정구,단대초등학교,성남수정경찰서,2022-08-04
634,37.452276,127.159119,성남-01-035,성남시 수정구,단대초등학교,성남수정경찰서,2022-08-04
635,37.452486,127.158355,성남-01-035,성남시 수정구,단대초등학교,성남수정경찰서,2022-08-04
636,37.452597,127.158101,성남-01-035,성남시 수정구,단대초등학교,성남수정경찰서,2022-08-04
637,37.452849,127.158229,성남-01-035,성남시 수정구,단대초등학교,성남수정경찰서,2022-08-04
638,37.453229,127.158408,성남-01-035,성남시 수정구,단대초등학교,성남수정경찰서,2022-08-04
639,37.453459,127.158501,성남-01-035,성남시 수정구,단대초등학교,성남수정경찰서,2022-08-04
640,37.453682,127.158587,성남-01-035,성남시 수정구,단대초등학교,성남수정경찰서,2022-08-04
641,37.452611,127.157943,성남-01-035,성남시 수정구,단대초등학교,성남수정경찰서,2022-08-04
642,37.452715,127.157576,성남-01-035,성남시 수정구,단대초등학교,성남수정경찰서,2022-08-04
643,37.452882,127.156988,성남-01-035,성남시 수정구,단대초등학교,성남수정경찰서,2022-08-04
644,37.453361,127.156314,성남-01-035,성남시 수정구,단대초등학교,성남수정경찰서,2022-08-04
645,37.452336,127.157976,성남-01-035,성남시 수정구,단대초등학교,성남수정경찰서,2022-08-04
646,37.452084,127.157868,성남-01-035,성남시 수정구,단대초등학교,성남수정경찰서,2022-08-04
647,37.451714,127.157715,성남-01-035,성남시 수정구,단대초등학교,성남수정경찰서,2022-08-04
648,37.451539,127.157644,성남-01-035,성남시 수정구,단대초등학교,성남수정경찰서,2022-08-04
649,37.451939,127.157896,성남-01-035,성남시 수정구,단대초등학교,성남수정경찰서,2022-08-04
650,37.452315,127.158061,성남-01-035,성남시 수정구,단대초등학교,성남수정경찰서,2022-08-04
651,37.452346,127.158654,성남-01-035,성남시 수정구,단대초등학교,성남수정경찰서,2022-08-04
652,37.452138,127.159394,성남-01-035,성남시 수정구,단대초등학교,성남수정경찰서,2022-08-04
653,37.452979,127.156719,성남-01-035,성남시 수정구,단대초등학교,성남수정경찰서,2022-08-04
654,37.461875,127.129905,성남-01-036,성남시 수정구,복정초등학교,성남수정경찰서,2022-08-25
655,37.461892,127.129583,성남-01-036,성남시 수정구,복정초등학교,성남수정경찰서,2022-08-25
656,37.461854,127.130258,성남-01-036,성남시 수정구,복정초등학교,성남수정경찰서,2022-08-25
657,37.461731,127.130399,성남-01-036,성남시 수정구,복정초등학교,성남수정경찰서,2022-08-25
658,37.461928,127.128991,성남-01-036,성남시 수정구,복정초등학교,성남수정경찰서,2022-08-25
659,37.461947,127.128701,성남-01-036,성남시 수정구,복정초등학교,성남수정경찰서,2022-08-25
660,37.462109,127.128594,성남-01-036,성남시 수정구,복정초등학교,성남수정경찰서,2022-08-25
661,37.462472,127.128634,성남-01-036,성남시 수정구,복정초등학교,성남수정경찰서,2022-08-25
662,37.462654,127.128657,성남-01-036,성남시 수정구,복정초등학교,성남수정경찰서,2022-08-25
663,37.462877,127.128655,성남-01-036,성남시 수정구,복정초등학교,성남수정경찰서,2022-08-25
664,37.462003,127.127852,성남-01-036,성남시 수정구,복정초등학교,성남수정경찰서,2022-08-25
665,37.461885,127.127814,성남-01-036,성남시 수정구,복정초등학교,성남수정경찰서,2022-08-25
666,37.461995,127.128068,성남-01-036,성남시 수정구,복정초등학교,성남수정경찰서,2022-08-25
667,37.461981,127.128317,성남-01-036,성남시 수정구,복정초등학교,성남수정경찰서,2022-08-25
668,37.462874,127.129532,성남-01-036,성남시 수정구,복정초등학교,성남수정경찰서,2022-08-25
669,37.463318,127.129592,성남-01-036,성남시 수정구,복정초등학교,성남수정경찰서,2022-08-25
670,37.462685,127.129045,성남-01-036,성남시 수정구,복정초등학교,성남수정경찰서,2022-08-25
671,37.463057,127.128681,성남-01-036,성남시 수정구,복정초등학교,성남수정경찰서,2022-08-25
672,37.459651,127.161959,성남-01-037,성남시 수정구,성남양지초등학교,성남수정경찰서,2022-08-29
673,37.459912,127.162188,성남-01-037,성남시 수정구,성남양지초등학교,성남수정경찰서,2022-08-29
674,37.460155,127.162401,성남-01-037,성남시 수정구,성남양지초등학교,성남수정경찰서,2022-08-29
675,37.459122,127.161517,성남-01-037,성남시 수정구,성남양지초등학교,성남수정경찰서,2022-08-29
676,37.458781,127.161222,성남-01-037,성남시 수정구,성남양지초등학교,성남수정경찰서,2022-08-29
677,37.471034,127.143831,성남-01-038,성남시 수정구,위례고운초등학교,성남수정경찰서,2022-08-25
678,37.470769,127.143774,성남-01-038,성남시 수정구,위례고운초등학교,성남수정경찰서,2022-08-25
679,37.470952,127.144908,성남-01-038,성남시 수정구,위례고운초등학교,성남수정경찰서,2022-08-25
680,37.470668,127.145071,성남-01-038,성남시 수정구,위례고운초등학교,성남수정경찰서,2022-08-25
681,37.470733,127.145292,성남-01-038,성남시 수정구,위례고운초등학교,성남수정경찰서,2022-08-25
682,37.470419,127.145839,성남-01-038,성남시 수정구,위례고운초등학교,성남수정경찰서,2022-08-25
683,37.470669,127.145944,성남-01-038,성남시 수정구,위례고운초등학교,성남수정경찰서,2022-08-25
684,37.470332,127.146057,성남-01-038,성남시 수정구,위례고운초등학교,성남수정경찰서,2022-08-25
685,37.470018,127.146372,성남-01-038,성남시 수정구,위례고운초등학교,성남수정경찰서,2022-08-25
686,37.470625,127.146973,성남-01-038,성남시 수정구,위례고운초등학교,성남수정경찰서,2022-08-25
687,37.470881,127.145252,성남-01-038,성남시 수정구,위례고운초등학교,성남수정경찰서,2022-08-25
688,37.471109,127.146881,성남-01-038,성남시 수정구,위례고운초등학교,성남수정경찰서,2022-08-25
689,37.464641,127.142273,성남-01-039,성남시 수정구,위례한빛초등학교,성남수정경찰서,2022-09-01
690,37.464776,127.142776,성남-01-039,성남시 수정구,위례한빛초등학교,성남수정경찰서,2022-09-01
691,37.464114,127.144151,성남-01-039,성남시 수정구,위례한빛초등학교,성남수정경찰서,2022-09-01
692,37.464068,127.145188,성남-01-039,성남시 수정구,위례한빛초등학교,성남수정경찰서,2022-09-01
693,37.464231,127.146376,성남-01-039,성남시 수정구,위례한빛초등학교,성남수정경찰서,2022-09-01
694,37.464435,127.146873,성남-01-039,성남시 수정구,위례한빛초등학교,성남수정경찰서,2022-09-01
695,37.464831,127.147294,성남-01-039,성남시 수정구,위례한빛초등학교,성남수정경찰서,2022-09-01
696,37.465131,127.147544,성남-01-039,성남시 수정구,위례한빛초등학교,성남수정경찰서,2022-09-01
697,37.465483,127.147853,성남-01-039,성남시 수정구,위례한빛초등학교,성남수정경찰서,2022-09-01
698,37.465668,127.148013,성남-01-039,성남시 수정구,위례한빛초등학교,성남수정경찰서,2022-09-01
699,37.466261,127.148486,성남-01-039,성남시 수정구,위례한빛초등학교,성남수정경찰서,2022-09-01
700,37.465247,127.147516,성남-01-039,성남시 수정구,위례한빛초등학교,성남수정경찰서,2022-09-01
701,37.464137,127.144889,성남-01-039,성남시 수정구,위례한빛초등학교,성남수정경찰서,2022-09-01
702,37.464391,127.141428,성남-01-039,성남시 수정구,위례한빛초등학교,성남수정경찰서,2022-09-01
703,37.465009,127.141957,성남-01-039,성남시 수정구,위례한빛초등학교,성남수정경찰서,2022-09-01
704,37.465164,127.141929,성남-01-039,성남시 수정구,위례한빛초등학교,성남수정경찰서,2022-09-01
705,37.465527,127.141902,성남-01-039,성남시 수정구,위례한빛초등학교,성남수정경찰서,2022-09-01
706,37.465441,127.141715,성남-01-039,성남시 수정구,위례한빛초등학교,성남수정경찰서,2022-09-01
707,37.465524,127.142391,성남-01-039,성남시 수정구,위례한빛초등학교,성남수정경찰서,2022-09-01
708,37.466734,127.143433,성남-01-039,성남시 수정구,위례한빛초등학교,성남수정경찰서,2022-09-01
709,37.466816,127.144035,성남-01-039,성남시 수정구,위례한빛초등학교,성남수정경찰서,2022-09-01
710,37.466422,127.143716,성남-01-039,성남시 수정구,위례한빛초등학교,성남수정경찰서,2022-09-01
711,37.464888,127.143048,성남-01-039,성남시 수정구,위례한빛초등학교,성남수정경찰서,2022-09-01
712,37.464495,127.143799,성남-01-039,성남시 수정구,위례한빛초등학교,성남수정경찰서,2022-09-01
713,37.464262,127.144389,성남-01-039,성남시 수정구,위례한빛초등학교,성남수정경찰서,2022-09-01
714,37.464467,127.146438,성남-01-039,성남시 수정구,위례한빛초등학교,성남수정경찰서,2022-09-01
715,37.464863,127.147024,성남-01-039,성남시 수정구,위례한빛초등학교,성남수정경찰서,2022-09-01
716,37.465139,127.147262,성남-01-039,성남시 수정구,위례한빛초등학교,성남수정경찰서,2022-09-01
717,37.465513,127.147582,성남-01-039,성남시 수정구,위례한빛초등학교,성남수정경찰서,2022-09-01
718,37.466064,127.148041,성남-01-039,성남시 수정구,위례한빛초등학교,성남수정경찰서,2022-09-01
719,37.470517,127.153866,성남-01-040,성남시 수정구,위례푸른초등학교,성남수정경찰서,2022-08-25
720,37.470601,127.153538,성남-01-040,성남시 수정구,위례푸른초등학교,성남수정경찰서,2022-08-25
721,37.469885,127.152829,성남-01-040,성남시 수정구,위례푸른초등학교,성남수정경찰서,2022-08-25
722,37.470043,127.152501,성남-01-040,성남시 수정구,위례푸른초등학교,성남수정경찰서,2022-08-25
723,37.469711,127.152115,성남-01-040,성남시 수정구,위례푸른초등학교,성남수정경찰서,2022-08-25
724,37.469952,127.151522,성남-01-040,성남시 수정구,위례푸른초등학교,성남수정경찰서,2022-08-25
725,37.469698,127.151058,성남-01-040,성남시 수정구,위례푸른초등학교,성남수정경찰서,2022-08-25
726,37.469975,127.150971,성남-01-040,성남시 수정구,위례푸른초등학교,성남수정경찰서,2022-08-25
727,37.470015,127.150601,성남-01-040,성남시 수정구,위례푸른초등학교,성남수정경찰서,2022-08-25
728,37.470271,127.150385,성남-01-040,성남시 수정구,위례푸른초등학교,성남수정경찰서,2022-08-25
729,37.470539,127.150169,성남-01-040,성남시 수정구,위례푸른초등학교,성남수정경찰서,2022-08-25
730,37.470985,127.150427,성남-01-040,성남시 수정구,위례푸른초등학교,성남수정경찰서,2022-08-25
731,37.471129,127.150433,성남-01-040,성남시 수정구,위례푸른초등학교,성남수정경찰서,2022-08-25
732,37.471471,127.150228,성남-01-040,성남시 수정구,위례푸른초등학교,성남수정경찰서,2022-08-25
733,37.471328,127.150445,성남-01-040,성남시 수정구,위례푸른초등학교,성남수정경찰서,2022-08-25
734,37.469438,127.150099,성남-01-040,성남시 수정구,위례푸른초등학교,성남수정경찰서,2022-08-25
735,37.469456,127.150333,성남-01-040,성남시 수정구,위례푸른초등학교,성남수정경찰서,2022-08-25
736,37.470561,127.136975,성남-01-041,성남시 수정구,위례중앙초등학교,성남수정경찰서,2022-08-25
737,37.470701,127.137207,성남-01-041,성남시 수정구,위례중앙초등학교,성남수정경찰서,2022-08-25
738,37.470701,127.136721,성남-01-041,성남시 수정구,위례중앙초등학교,성남수정경찰서,2022-08-25
739,37.471003,127.137687,성남-01-041,성남시 수정구,위례중앙초등학교,성남수정경찰서,2022-08-25
740,37.471159,127.137565,성남-01-041,성남시 수정구,위례중앙초등학교,성남수정경찰서,2022-08-25
741,37.471289,127.137462,성남-01-041,성남시 수정구,위례중앙초등학교,성남수정경찰서,2022-08-25
742,37.471276,127.137733,성남-01-041,성남시 수정구,위례중앙초등학교,성남수정경찰서,2022-08-25
743,37.471092,127.138527,성남-01-041,성남시 수정구,위례중앙초등학교,성남수정경찰서,2022-08-25
744,37.471216,127.138759,성남-01-041,성남시 수정구,위례중앙초등학교,성남수정경찰서,2022-08-25
745,37.471221,127.138422,성남-01-041,성남시 수정구,위례중앙초등학교,성남수정경찰서,2022-08-25
746,37.470943,127.139312,성남-01-041,성남시 수정구,위례중앙초등학교,성남수정경찰서,2022-08-25
747,37.471181,127.139681,성남-01-041,성남시 수정구,위례중앙초등학교,성남수정경찰서,2022-08-25
748,37.471797,127.136809,성남-01-041,성남시 수정구,위례중앙초등학교,성남수정경찰서,2022-08-25
749,37.471977,127.137071,성남-01-041,성남시 수정구,위례중앙초등학교,성남수정경찰서,2022-08-25
750,37.471769,127.137287,성남-01-041,성남시 수정구,위례중앙초등학교,성남수정경찰서,2022-08-25
751,37.471318,127.136419,성남-01-041,성남시 수정구,위례중앙초등학교,성남수정경찰서,2022-08-25
752,37.471243,127.135071,성남-01-041,성남시 수정구,위례중앙초등학교,성남수정경찰서,2022-08-25
753,37.471355,127.135308,성남-01-041,성남시 수정구,위례중앙초등학교,성남수정경찰서,2022-08-25
754,37.441736,127.164221,성남-01-042,성남시 중원구,금상초등학교,성남중원경찰서,2022-08-17
755,37.442492,127.168007,성남-01-042,성남시 중원구,금상초등학교,성남중원경찰서,2022-08-17
756,37.442813,127.167098,성남-01-042,성남시 중원구,금상초등학교,성남중원경찰서,2022-08-17
757,37.442768,127.167242,성남-01-042,성남시 중원구,금상초등학교,성남중원경찰서,2022-08-17
758,37.442765,127.165776,성남-01-042,성남시 중원구,금상초등학교,성남중원경찰서,2022-08-17
759,37.443306,127.165447,성남-01-042,성남시 중원구,금상초등학교,성남중원경찰서,2022-08-17
760,37.442761,127.166465,성남-01-042,성남시 중원구,금상초등학교,성남중원경찰서,2022-08-17
761,37.442912,127.167358,성남-01-042,성남시 중원구,금상초등학교,성남중원경찰서,2022-08-17
762,37.454638,127.162852,성남-01-043,성남시 중원구,상원초등학교,성남중원경찰서,2022-08-29
763,37.454588,127.163366,성남-01-043,성남시 중원구,상원초등학교,성남중원경찰서,2022-08-29
764,37.454577,127.162887,성남-01-043,성남시 중원구,상원초등학교,성남중원경찰서,2022-08-29
765,37.454496,127.163197,성남-01-043,성남시 중원구,상원초등학교,성남중원경찰서,2022-08-29
766,37.454513,127.163428,성남-01-043,성남시 중원구,상원초등학교,성남중원경찰서,2022-08-29
767,37.454536,127.163642,성남-01-043,성남시 중원구,상원초등학교,성남중원경찰서,2022-08-29
768,37.454063,127.161281,성남-01-043,성남시 중원구,상원초등학교,성남중원경찰서,2022-08-29
769,37.453892,127.161263,성남-01-043,성남시 중원구,상원초등학교,성남중원경찰서,2022-08-29
770,37.454025,127.161334,성남-01-043,성남시 중원구,상원초등학교,성남중원경찰서,2022-08-29
771,37.453729,127.161912,성남-01-043,성남시 중원구,상원초등학교,성남중원경찰서,2022-08-29
772,37.453475,127.162056,성남-01-043,성남시 중원구,상원초등학교,성남중원경찰서,2022-08-29
773,37.453605,127.162135,성남-01-043,성남시 중원구,상원초등학교,성남중원경찰서,2022-08-29
774,37.453372,127.162536,성남-01-043,성남시 중원구,상원초등학교,성남중원경찰서,2022-08-29
775,37.453181,127.162592,성남-01-043,성남시 중원구,상원초등학교,성남중원경찰서,2022-08-29
776,37.454823,127.164172,성남-01-043,성남시 중원구,상원초등학교,성남중원경찰서,2022-08-29
777,37.454439,127.163791,성남-01-043,성남시 중원구,상원초등학교,성남중원경찰서,2022-08-29
778,37.454732,127.163974,성남-01-043,성남시 중원구,상원초등학교,성남중원경찰서,2022-08-29
779,37.455022,127.162116,성남-01-043,성남시 중원구,상원초등학교,성남중원경찰서,2022-08-29
780,37.454677,127.163728,성남-01-043,성남시 중원구,상원초등학교,성남중원경찰서,2022-08-29
781,37.363476,127.121915,성남-01-044,성남시 분당구,불정초등학교,분당경찰서,2022-08-26
782,37.363642,127.121501,성남-01-044,성남시 분당구,불정초등학교,분당경찰서,2022-08-26
783,37.363642,127.121343,성남-01-044,성남시 분당구,불정초등학교,분당경찰서,2022-08-26
784,37.363642,127.120781,성남-01-044,성남시 분당구,불정초등학교,분당경찰서,2022-08-26
785,37.363348,127.120826,성남-01-044,성남시 분당구,불정초등학교,분당경찰서,2022-08-26
786,37.363027,127.118841,성남-01-044,성남시 분당구,불정초등학교,분당경찰서,2022-08-26
787,37.363126,127.119267,성남-01-044,성남시 분당구,불정초등학교,분당경찰서,2022-08-26
788,37.362037,127.118857,성남-01-044,성남시 분당구,불정초등학교,분당경찰서,2022-08-26
789,37.362116,127.119274,성남-01-044,성남시 분당구,불정초등학교,분당경찰서,2022-08-26
790,37.361122,127.118871,성남-01-044,성남시 분당구,불정초등학교,분당경찰서,2022-08-26
791,37.360612,127.119289,성남-01-044,성남시 분당구,불정초등학교,분당경찰서,2022-08-26
792,37.359707,127.118881,성남-01-044,성남시 분당구,불정초등학교,분당경찰서,2022-08-26
793,37.359824,127.119299,성남-01-044,성남시 분당구,불정초등학교,분당경찰서,2022-08-26
794,37.407516,127.144248,성남-01-045,성남시 분당구,상탑초등학교,분당경찰서,2022-09-01
795,37.407433,127.144725,성남-01-045,성남시 분당구,상탑초등학교,분당경찰서,2022-09-01
796,37.405682,127.144939,성남-01-045,성남시 분당구,상탑초등학교,분당경찰서,2022-09-01
797,37.405471,127.144839,성남-01-045,성남시 분당구,상탑초등학교,분당경찰서,2022-09-01
798,37.406694,127.146618,성남-01-045,성남시 분당구,상탑초등학교,분당경찰서,2022-09-01
799,37.406533,127.147273,성남-01-045,성남시 분당구,상탑초등학교,분당경찰서,2022-09-01
800,37.406489,127.147804,성남-01-045,성남시 분당구,상탑초등학교,분당경찰서,2022-09-01
801,37.406795,127.146965,성남-01-045,성남시 분당구,상탑초등학교,분당경찰서,2022-09-01
802,37.406891,127.146008,성남-01-045,성남시 분당구,상탑초등학교,분당경찰서,2022-09-01
803,37.406909,127.145562,성남-01-045,성남시 분당구,상탑초등학교,분당경찰서,2022-09-01
804,37.406702,127.145438,성남-01-045,성남시 분당구,상탑초등학교,분당경찰서,2022-09-01
805,37.406448,127.145287,성남-01-045,성남시 분당구,상탑초등학교,분당경찰서,2022-09-01
806,37.406333,127.145225,성남-01-045,성남시 분당구,상탑초등학교,분당경찰서,2022-09-01
807,37.405995,127.145021,성남-01-045,성남시 분당구,상탑초등학교,분당경찰서,2022-09-01
808,37.406013,127.144843,성남-01-045,성남시 분당구,상탑초등학교,분당경찰서,2022-09-01
809,37.406626,127.145206,성남-01-045,성남시 분당구,상탑초등학교,분당경찰서,2022-09-01
810,37.406959,127.145401,성남-01-045,성남시 분당구,상탑초등학교,분당경찰서,2022-09-01
811,37.407105,127.145391,성남-01-045,성남시 분당구,상탑초등학교,분당경찰서,2022-09-01
812,37.407267,127.145487,성남-01-045,성남시 분당구,상탑초등학교,분당경찰서,2022-09-01
813,37.407143,127.145837,성남-01-045,성남시 분당구,상탑초등학교,분당경찰서,2022-09-01
814,37.381228,127.129283,성남-01-046,성남시 분당구,서현초등학교,분당경찰서,2022-08-22
815,37.381399,127.129081,성남-01-046,성남시 분당구,서현초등학교,분당경찰서,2022-08-22
816,37.381526,127.128922,성남-01-046,성남시 분당구,서현초등학교,분당경찰서,2022-08-22
817,37.381815,127.128618,성남-01-046,성남시 분당구,서현초등학교,분당경찰서,2022-08-22
818,37.382158,127.128065,성남-01-046,성남시 분당구,서현초등학교,분당경찰서,2022-08-22
819,37.382555,127.127264,성남-01-046,성남시 분당구,서현초등학교,분당경찰서,2022-08-22
820,37.382736,127.126827,성남-01-046,성남시 분당구,서현초등학교,분당경찰서,2022-08-22
822,37.383449,127.126012,성남-01-046,성남시 분당구,서현초등학교,분당경찰서,2022-08-22
823,37.365693,127.109832,성남-01-047,성남시 분당구,성남신기초등학교,분당경찰서,2022-08-11
824,37.365638,127.109967,성남-01-047,성남시 분당구,성남신기초등학교,분당경찰서,2022-08-11
825,37.365939,127.109964,성남-01-047,성남시 분당구,성남신기초등학교,분당경찰서,2022-08-11
