연번,위도,경도,보호구역아이디,시군구명,대상시설명,관할경찰서명,데이터기준일자
554,37.426109,127.100387,성남-01-063,성남시 수정구,왕남초등학교,성남수정경찰서,2022-09-02
555,37.445121,127.143476,성남-01-064,성남시 수정구,성남초등학교,성남수정경찰서,2022-08-17
556,37.446329,127.145264,성남-01-064,성남시 수정구,성남초등학교,성남수정경찰서,2022-08-17
557,37.445941,127.145321,성남-01-064,성남시 수정구,성남초등학교,성남수정경찰서,2022-08-17
558,37.445719,127.145136,성남-01-064,성남시 수정구,성남초등학교,성남수정경찰서,2022-08-17
559,37.445206,127.144242,성남-01-064,성남시 수정구,성남초등학교,성남수정경찰서,2022-08-17
560,37.446921,127.145339,성남-01-064,성남시 수정구,성남초등학교,성남수정경찰서,2022-08-17
561,37.444657,127.143826,성남-01-064,성남시 수정구,성남초등학교,성남수정경찰서,2022-08-17
562,37.446019,127.146083,성남-01-064,성남시 수정구,성남초등학교,성남수정경찰서,2022-08-17
563,37.428534,127.144693,성남-01-065,성남시 중원구,검단초등학교,성남중원경찰서,2022-09-01
564,37.428703,127.144691,성남-01-065,성남시 중원구,검단초등학교,성남중원경찰서,2022-09-01
565,37.428961,127.144421,성남-01-065,성남시 중원구,검단초등학교,성남중원경찰서,2022-09-01
566,37.428921,127.143951,성남-01-065,성남시 중원구,검단초등학교,성남중원경찰서,2022-09-01
567,37.428541,127.143527,성남-01-065,성남시 중원구,검단초등학교,성남중원경찰서,2022-09-01
568,37.428885,127.143155,성남-01-065,성남시 중원구,검단초등학교,성남중원경찰서,2022-09-01
569,37.428839,127.142629,성남-01-065,성남시 중원구,검단초등학교,성남중원경찰서,2022-09-01
570,37.429199,127.142839,성남-01-065,성남시 중원구,검단초등학교,성남중원경찰서,2022-09-01
571,37.429395,127.142819,성남-01-065,성남시 중원구,검단초등학교,성남중원경찰서,2022-09-01
572,37.430253,127.144493,성남-01-065,성남시 중원구,검단초등학교,성남중원경찰서,2022-09-01
573,37.429828,127.144535,성남-01-065,성남시 중원구,검단초등학교,성남중원경찰서,2022-09-01
574,37.429825,127.144569,성남-01-065,성남시 중원구,검단초등학교,성남중원경찰서,2022-09-01
575,37.429593,127.144588,성남-01-065,성남시 중원구,검단초등학교,성남중원경찰서,2022-09-01
576,37.429262,127.144579,성남-01-065,성남시 중원구,검단초등학교,성남중원경찰서,2022-09-01
577,37.429068,127.144652,성남-01-065,성남시 중원구,검단초등학교,성남중원경찰서,2022-09-01
578,37.340368,127.117461,성남-01-066,성남시 분당구,불곡초등학교,분당경찰서,2022-08-25
579,37.340453,127.117776,성남-01-066,성남시 분당구,불곡초등학교,분당경찰서,2022-08-25
580,37.340365,127.118205,성남-01-066,성남시 분당구,불곡초등학교,분당경찰서,2022-08-25
581,37.340432,127.118594,성남-01-066,성남시 분당구,불곡초등학교,분당경찰서,2022-08-25
582,37.340269,127.119186,성남-01-066,성남시 분당구,불곡초등학교,분당경찰서,2022-08-25
583,37.376608,127.133478,성남-01-067,성남시 분당구,서당초등학교,분당경찰서,2022-08-31
584,37.376135,127.133997,성남-01-067,성남시 분당구,서당초등학교,분당경찰서,2022-08-31
585,37.375435,127.134831,성남-01-067,성남시 분당구,서당초등학교,분당경찰서,2022-08-31
586,37.374772,127.135538,성남-01-067,성남시 분당구,서당초등학교,분당경찰서,2022-08-31
587,37.374262,127.136127,성남-01-067,성남시 분당구,서당초등학교,분당경찰서,2022-08-31
588,37.403287,127.123541,성남-01-068,성남시 분당구,성남매송초등학교,분당경찰서,2022-07-27
589,37.401491,127.123521,성남-01-068,성남시 분당구,성남매송초등학교,분당경찰서,2022-07-27
590,37.400966,127.123653,성남-01-068,성남시 분당구,성남매송초등학교,분당경찰서,2022-07-27
591,37.372371,127.107546,성남-01-069,성남시 분당구,성남정자초등학교,분당경찰서,2022-08-25
592,37.372522,127.106725,성남-01-069,성남시 분당구,성남정자초등학교,분당경찰서,2022-08-25
593,37.372371,127.106456,성남-01-069,성남시 분당구,성남정자초등학교,분당경찰서,2022-08-25
594,37.372523,127.105421,성남-01-069,성남시 분당구,성남정자초등학교,분당경찰서,2022-08-25
595,37.372365,127.105454,성남-01-069,성남시 분당구,성남정자초등학교,분당경찰서,2022-08-25
596,37.372126,127.105832,성남-01-069,성남시 분당구,성남정자초등학교,분당경찰서,2022-08-25
597,37.372131,127.105979,성남-01-069,성남시 분당구,성남정자초등학교,분당경찰서,2022-08-25
598,37.372456,127.140044,성남-01-070,성남시 분당구,양영초등학교,분당경찰서,2022-08-22
599,37.372464,127.139814,성남-01-070,성남시 분당구,양영초등학교,분당경찰서,2022-08-22
600,37.372352,127.139742,성남-01-070,성남시 분당구,양영초등학교,분당경찰서,2022-08-22
601,37.372817,127.139074,성남-01-070,성남시 분당구,양영초등학교,분당경찰서,2022-08-22
602,37.374787,127.138821,성남-01-070,성남시 분당구,양영초등학교,분당경찰서,2022-08-22
603,37.374304,127.138209,성남-01-070,성남시 분당구,양영초등학교,분당경찰서,2022-08-22
604,37.374781,127.138838,성남-01-070,성남시 분당구,양영초등학교,분당경찰서,2022-08-22
605,37.374291,127.138221,성남-01-070,성남시 분당구,양영초등학교,분당경찰서,2022-08-22
606,37.414368,127.139037,성남-01-071,성남시 분당구,중탑초등학교,분당경찰서,2022-08-29
607,37.414064,127.138963,성남-01-071,성남시 분당구,중탑초등학교,분당경찰서,2022-08-29
608,37.413803,127.138828,성남-01-071,성남시 분당구,중탑초등학교,분당경찰서,2022-08-29
609,37.413537,127.138824,성남-01-071,성남시 분당구,중탑초등학교,분당경찰서,2022-08-29
610,37.413147,127.139094,성남-01-071,성남시 분당구,중탑초등학교,분당경찰서,2022-08-29
611,37.413028,127.138284,성남-01-071,성남시 분당구,중탑초등학교,분당경찰서,2022-08-29
612,37.412791,127.138684,성남-01-071,성남시 분당구,중탑초등학교,분당경찰서,2022-08-29
613,37.376071,127.117693,성남-01-072,성남시 분당구,초림초등학교,분당경찰서,2022-08-31
614,37.375789,127.118008,성남-01-072,성남시 분당구,초림초등학교,분당경찰서,2022-08-31
615,37.367226,127.071107,성남-01-073,성남시 분당구,판교대장초등학교,분당경찰서,2022-08-31
616,37.367972,127.070698,성남-01-073,성남시 분당구,판교대장초등학교,분당경찰서,2022-08-31
617,37.368371,127.070597,성남-01-073,성남시 분당구,판교대장초등학교,분당경찰서,2022-08-31
618,37.369072,127.069909,성남-01-073,성남시 분당구,판교대장초등학교,분당경찰서,2022-08-31
619,37.369982,127.069221,성남-01-073,성남시 분당구,판교대장초등학교,분당경찰서,2022-08-31
620,37.370051,127.069359,성남-01-073,성남시 분당구,판교대장초등학교,분당경찰서,2022-08-31
621,37.370365,127.068934,성남-01-073,성남시 분당구,판교대장초등학교,분당경찰서,2022-08-31
622,37.370437,127.069058,성남-01-073,성남시 분당구,판교대장초등학교,분당경찰서,2022-08-31
623,37.370613,127.068742,성남-01-073,성남시 분당구,판교대장초등학교,분당경찰서,2022-08-31
624,37.370571,127.069557,성남-01-073,성남시 분당구,판교대장초등학교,분당경찰서,2022-08-31
625,37.367196,127.068547,성남-01-073,성남시 분당구,판교대장초등학교,분당경찰서,2022-08-31
626,37.367084,127.068643,성남-01-073,성남시 분당구,판교대장초등학교,분당경찰서,2022-08-31
627,37.366984,127.068771,성남-01-073,성남시 분당구,판교대장초등학교,분당경찰서,2022-08-31
628,37.367282,127.068598,성남-01-073,성남시 분당구,판교대장초등학교,분당경찰서,2022-08-31
629,37.452607,127.150166,성남-01-074,성남시 수정구,별빛유치원,성남수정경찰서,2022-08-17
630,37.448861,127.142765,성남-01-076,성남시 수정구,신흥성모유치원,성남수정경찰서,2022-09-02
631,37.449609,127.142241,성남-01-076,성남시 수정구,신흥성모유치원,성남수정경찰서,2022-09-02
632,37.450264,127.141777,성남-01-076,성남시 수정구,신흥성모유치원,성남수정경찰서,2022-09-02
633,37.449025,127.142892,성남-01-076,성남시 수정구,신흥성모유치원,성남수정경찰서,2022-09-02
634,37.448581,127.143305,성남-01-076,성남시 수정구,신흥성모유치원,성남수정경찰서,2022-09-02
635,37.446644,127.144978,성남-01-076,성남시 수정구,신흥성모유치원,성남수정경찰서,2022-09-02
636,37.448183,127.143391,성남-01-076,성남시 수정구,신흥성모유치원,성남수정경찰서,2022-09-02
637,37.467421,127.137912,성남-01-077,성남시 수정구,은솔유치원,성남수정경찰서,2022-08-25
638,37.467591,127.137935,성남-01-077,성남시 수정구,은솔유치원,성남수정경찰서,2022-08-25
639,37.467582,127.137588,성남-01-077,성남시 수정구,은솔유치원,성남수정경찰서,2022-08-25
640,37.467841,127.137981,성남-01-077,성남시 수정구,은솔유치원,성남수정경찰서,2022-08-25
641,37.467912,127.137984,성남-01-077,성남시 수정구,은솔유치원,성남수정경찰서,2022-08-25
642,37.467971,127.137992,성남-01-077,성남시 수정구,은솔유치원,성남수정경찰서,2022-08-25
643,37.468051,127.137925,성남-01-077,성남시 수정구,은솔유치원,성남수정경찰서,2022-08-25
644,37.468013,127.138691,성남-01-077,성남시 수정구,은솔유치원,성남수정경찰서,2022-08-25
645,37.467578,127.138859,성남-01-077,성남시 수정구,은솔유치원,성남수정경찰서,2022-08-25
646,37.467547,127.138655,성남-01-077,성남시 수정구,은솔유치원,성남수정경찰서,2022-08-25
647,37.467538,127.138551,성남-01-077,성남시 수정구,은솔유치원,성남수정경찰서,2022-08-25
648,37.467546,127.138619,성남-01-077,성남시 수정구,은솔유치원,성남수정경찰서,2022-08-25
649,37.470273,127.147091,성남-01-078,성남시 중원구,위례새초롱유치원,성남수정경찰서,2022-08-25
650,37.469914,127.147678,성남-01-078,성남시 중원구,위례새초롱유치원,성남수정경찰서,2022-08-25
651,37.469596,127.148076,성남-01-078,성남시 중원구,위례새초롱유치원,성남수정경찰서,2022-08-25
652,37.469981,127.148532,성남-01-078,성남시 중원구,위례새초롱유치원,성남수정경찰서,2022-08-25
653,37.469752,127.149789,성남-01-078,성남시 중원구,위례새초롱유치원,성남수정경찰서,2022-08-25
654,37.467401,127.151303,성남-01-079,성남시 수정구,위례하늘유치원,성남수정경찰서,2022-09-02
655,37.467475,127.150879,성남-01-079,성남시 수정구,위례하늘유치원,성남수정경찰서,2022-09-02
656,37.467487,127.150731,성남-01-079,성남시 수정구,위례하늘유치원,성남수정경찰서,2022-09-02
657,37.467337,127.151278,성남-01-079,성남시 수정구,위례하늘유치원,성남수정경찰서,2022-09-02
658,37.427045,127.096327,성남-01-080,성남시 수정구,고등나래유치원,성남수정경찰서,2022-09-02
659,37.443267,127.134557,성남-01-081,성남시 수정구,은서유치원,성남수정경찰서,2022-09-02
660,37.452722,127.162543,성남-01-082,성남시 중원구,선경유치원,성남중원경찰서,2022-08-04
661,37.434827,127.143247,성남-01-083,성남시 중원구,예원유치원,성남중원경찰서,2022-08-26
662,37.433977,127.142865,성남-01-083,성남시 중원구,예원유치원,성남중원경찰서,2022-08-26
663,37.434263,127.142391,성남-01-083,성남시 중원구,예원유치원,성남중원경찰서,2022-08-26
664,37.447972,127.163057,성남-01-084,성남시 중원구,다솜유치원,성남중원경찰서,2022-08-22
665,37.414681,127.148527,성남-01-085,성남시 중원구,도촌유치원,성남중원경찰서,2022-08-04
666,37.414835,127.148245,성남-01-085,성남시 중원구,도촌유치원,성남중원경찰서,2022-08-04
667,37.414198,127.149594,성남-01-085,성남시 중원구,도촌유치원,성남중원경찰서,2022-08-04
668,37.413776,127.149982,성남-01-085,성남시 중원구,도촌유치원,성남중원경찰서,2022-08-04
669,37.413825,127.150118,성남-01-085,성남시 중원구,도촌유치원,성남중원경찰서,2022-08-04
670,37.414352,127.150763,성남-01-085,성남시 중원구,도촌유치원,성남중원경찰서,2022-08-04
671,37.367086,127.125548,성남-01-086,성남시 분당구,아름다운유치원,분당경찰서,2022-08-22
672,37.367413,127.125308,성남-01-086,성남시 분당구,아름다운유치원,분당경찰서,2022-08-22
673,37.367609,127.125167,성남-01-086,성남시 분당구,아름다운유치원,분당경찰서,2022-08-22
674,37.368473,127.111152,성남-01-087,성남시 분당구,안촌유치원,분당경찰서,2022-08-11
675,37.368485,127.112041,성남-01-087,성남시 분당구,안촌유치원,분당경찰서,2022-08-11
676,37.368593,127.112047,성남-01-087,성남시 분당구,안촌유치원,분당경찰서,2022-08-11
677,37.368602,127.112668,성남-01-087,성남시 분당구,안촌유치원,분당경찰서,2022-08-11
678,37.372553,127.138046,성남-01-088,성남시 분당구,세화유치원,분당경찰서,2022-08-22
679,37.373311,127.141791,성남-01-089,성남시 분당구,분당중앙유치원,분당경찰서,2022-08-17
680,37.372315,127.140906,성남-01-089,성남시 분당구,분당중앙유치원,분당경찰서,2022-08-17
681,37.371995,127.140605,성남-01-089,성남시 분당구,분당중앙유치원,분당경찰서,2022-08-17
682,37.347791,127.111972,성남-01-090,성남시 분당구,꿈터유치원,분당경찰서,2022-08-22
683,37.347575,127.112065,성남-01-090,성남시 분당구,꿈터유치원,분당경찰서,2022-08-22
684,37.406562,127.142411,성남-01-091,성남시 분당구,배성유치원,분당경찰서,2022-08-31
685,37.405669,127.144361,성남-01-091,성남시 분당구,배성유치원,분당경찰서,2022-08-31
686,37.352735,127.112002,성남-01-092,성남시 분당구,이솔유치원,분당경찰서,2022-08-25
687,37.352667,127.112445,성남-01-092,성남시 분당구,이솔유치원,분당경찰서,2022-08-25
688,37.340249,127.124137,성남-01-093,성남시 분당구,분당성모유치원,분당경찰서,2022-08-25
689,37.340269,127.124101,성남-01-093,성남시 분당구,분당성모유치원,분당경찰서,2022-08-25
690,37.393135,127.075636,성남-01-094,성남시 분당구,판교샘유치원,분당경찰서,2022-09-01
691,37.393194,127.075636,성남-01-094,성남시 분당구,판교샘유치원,분당경찰서,2022-09-01
692,37.393193,127.072488,성남-01-094,성남시 분당구,판교샘유치원,분당경찰서,2022-09-01
693,37.393106,127.072491,성남-01-094,성남시 분당구,판교샘유치원,분당경찰서,2022-09-01
694,37.393191,127.072196,성남-01-094,성남시 분당구,판교샘유치원,분당경찰서,2022-09-01
695,37.393109,127.072196,성남-01-094,성남시 분당구,판교샘유치원,분당경찰서,2022-09-01
696,37.393019,127.072133,성남-01-094,성남시 분당구,판교샘유치원,분당경찰서,2022-09-01
697,37.393019,127.072105,성남-01-094,성남시 분당구,판교샘유치원,분당경찰서,2022-09-01
698,37.393174,127.071237,성남-01-094,성남시 분당구,판교샘유치원,분당경찰서,2022-09-01
699,37.393113,127.071241,성남-01-094,성남시 분당구,판교샘유치원,분당경찰서,2022-09-01
700,37.370906,127.139878,성남-01-095,성남시 분당구,장안유치원,분당경찰서,2022-08-17
701,37.415799,127.136877,성남-01-096,성남시 분당구,뽀뽀뽀유치원,분당경찰서,2022-08-25
702,37.415178,127.137819,성남-01-096,성남시 분당구,뽀뽀뽀유치원,분당경찰서,2022-08-25
703,37.414828,127.138511,성남-01-096,성남시 분당구,뽀뽀뽀유치원,분당경찰서,2022-08-25
704,37.414954,127.138547,성남-01-096,성남시 분당구,뽀뽀뽀유치원,분당경찰서,2022-08-25
705,37.414721,127.139619,성남-01-096,성남시 분당구,뽀뽀뽀유치원,분당경찰서,2022-08-25
706,37.414571,127.140805,성남-01-096,성남시 분당구,뽀뽀뽀유치원,분당경찰서,2022-08-25
707,37.414454,127.141467,성남-01-096,성남시 분당구,뽀뽀뽀유치원,분당경찰서,2022-08-25
708,37.414469,127.140713,성남-01-096,성남시 분당구,뽀뽀뽀유치원,분당경찰서,2022-08-25
709,37.359568,127.124835,성남-01-097,성남시 분당구,창조유치원,분당경찰서,2022-08-26
710,37.359346,127.124414,성남-01-097,성남시 분당구,창조유치원,분당경찰서,2022-08-26
711,37.359377,127.124341,성남-01-097,성남시 분당구,창조유치원,분당경찰서,2022-08-26
712,37.359841,127.124573,성남-01-097,성남시 분당구,창조유치원,분당경찰서,2022-08-26
713,37.389433,127.097664,성남-01-098,성남시 분당구,해나유치원,분당경찰서,2022-08-25
714,37.389965,127.097609,성남-01-098,성남시 분당구,해나유치원,분당경찰서,2022-08-25
715,37.390539,127.097736,성남-01-098,성남시 분당구,해나유치원,분당경찰서,2022-08-25
716,37.391017,127.097774,성남-01-098,성남시 분당구,해나유치원,분당경찰서,2022-08-25
717,37.390694,127.097941,성남-01-098,성남시 분당구,해나유치원,분당경찰서,2022-08-25
718,37.390392,127.098109,성남-01-098,성남시 분당구,해나유치원,분당경찰서,2022-08-25
719,37.389656,127.097853,성남-01-098,성남시 분당구,해나유치원,분당경찰서,2022-08-25
720,37.404262,127.125377,성남-01-099,성남시 분당구,꾸러기유치원,분당경찰서,2022-07-27
721,37.371266,127.126278,성남-01-100,성남시 분당구,샛별유치원,분당경찰서,2022-08-22
722,37.370547,127.127111,성남-01-100,성남시 분당구,샛별유치원,분당경찰서,2022-08-22
723,37.370195,127.127763,성남-01-100,성남시 분당구,샛별유치원,분당경찰서,2022-08-22
724,37.369615,127.128428,성남-01-100,성남시 분당구,샛별유치원,분당경찰서,2022-08-22
725,37.369372,127.128411,성남-01-100,성남시 분당구,샛별유치원,분당경찰서,2022-08-22
726,37.411309,127.133811,성남-01-101,성남시 분당구,성마르코유치원,분당경찰서,2022-07-27
727,37.410904,127.133484,성남-01-101,성남시 분당구,성마르코유치원,분당경찰서,2022-07-27
728,37.410932,127.132744,성남-01-101,성남시 분당구,성마르코유치원,분당경찰서,2022-07-27
729,37.410614,127.133928,성남-01-101,성남시 분당구,성마르코유치원,분당경찰서,2022-07-27
730,37.393201,127.130734,성남-01-102,성남시 분당구,동명유치원,분당경찰서,2022-08-25
731,37.392949,127.131128,성남-01-102,성남시 분당구,동명유치원,분당경찰서,2022-08-25
732,37.393766,127.129865,성남-01-102,성남시 분당구,동명유치원,분당경찰서,2022-08-25
733,37.393969,127.129337,성남-01-102,성남시 분당구,동명유치원,분당경찰서,2022-08-25
734,37.393833,127.129916,성남-01-102,성남시 분당구,동명유치원,분당경찰서,2022-08-25
735,37.393193,127.130623,성남-01-102,성남시 분당구,동명유치원,분당경찰서,2022-08-25
736,37.360427,127.111764,성남-01-103,성남시 분당구,은혜유치원,분당경찰서,2022-08-17
737,37.361201,127.111715,성남-01-103,성남시 분당구,은혜유치원,분당경찰서,2022-08-17
738,37.360721,127.112293,성남-01-103,성남시 분당구,은혜유치원,분당경찰서,2022-08-17
739,37.361203,127.112128,성남-01-103,성남시 분당구,은혜유치원,분당경찰서,2022-08-17
740,37.361719,127.112045,성남-01-103,성남시 분당구,은혜유치원,분당경찰서,2022-08-17
741,37.361712,127.112523,성남-01-103,성남시 분당구,은혜유치원,분당경찰서,2022-08-17
742,37.398608,127.097015,성남-01-104,성남시 분당구,숲리라유치원,분당경찰서,2022-08-25
743,37.398846,127.097504,성남-01-104,성남시 분당구,숲리라유치원,분당경찰서,2022-08-25
744,37.351345,127.110143,성남-01-105,성남시 분당구,즐거운유치원,분당경찰서,2022-08-22
745,37.351421,127.110832,성남-01-105,성남시 분당구,즐거운유치원,분당경찰서,2022-08-22
746,37.351188,127.111455,성남-01-105,성남시 분당구,즐거운유치원,분당경찰서,2022-08-22
747,37.351238,127.111503,성남-01-105,성남시 분당구,즐거운유치원,분당경찰서,2022-08-22
748,37.350952,127.111995,성남-01-105,성남시 분당구,즐거운유치원,분당경찰서,2022-08-22
749,37.444515,127.159779,성남-01-107,성남시 중원구,혜성유치원,성남중원경찰서,2022-08-22
750,37.449641,127.154764,성남-01-108,성남시 수정구,단대어린이집,성남수정경찰서,2022-08-17
751,37.449418,127.154981,성남-01-108,성남시 수정구,단대어린이집,성남수정경찰서,2022-08-17
752,37.449064,127.155356,성남-01-108,성남시 수정구,단대어린이집,성남수정경찰서,2022-08-17
753,37.449321,127.155813,성남-01-108,성남시 수정구,단대어린이집,성남수정경찰서,2022-08-17
754,37.449321,127.155847,성남-01-108,성남시 수정구,단대어린이집,성남수정경찰서,2022-08-17
755,37.449748,127.156043,성남-01-108,성남시 수정구,단대어린이집,성남수정경찰서,2022-08-17
756,37.449761,127.156011,성남-01-108,성남시 수정구,단대어린이집,성남수정경찰서,2022-08-17
757,37.453233,127.150356,성남-01-109,성남시 수정구,산성어린이집,성남수정경찰서,2022-08-17
758,37.453014,127.150817,성남-01-109,성남시 수정구,산성어린이집,성남수정경찰서,2022-08-17
759,37.438124,127.138436,성남-01-111,성남시 수정구,수진동어린이집,성남수정경찰서,2022-08-26
760,37.441591,127.128235,성남-01-113,성남시 수정구,리틀플러스어린이집,성남수정경찰서,2022-08-04
761,37.435568,127.127814,성남-01-114,성남시 수정구,한양어린이집,성남수정경찰서,2022-08-04
762,37.436349,127.127708,성남-01-114,성남시 수정구,한양어린이집,성남수정경찰서,2022-08-04
763,37.442991,127.148881,성남-01-115,성남시 수정구,신흥제3어린이집,성남수정경찰서,2022-08-11
764,37.443468,127.149172,성남-01-115,성남시 수정구,신흥제3어린이집,성남수정경찰서,2022-08-11
765,37.443626,127.148409,성남-01-115,성남시 수정구,신흥제3어린이집,성남수정경찰서,2022-08-11
766,37.443962,127.148082,성남-01-115,성남시 수정구,신흥제3어린이집,성남수정경찰서,2022-08-11
767,37.461035,127.130197,성남-01-116,성남시 수정구,복정어린이집,성남수정경찰서,2022-08-25
768,37.461085,127.130151,성남-01-116,성남시 수정구,복정어린이집,성남수정경찰서,2022-08-25
769,37.463449,127.129074,성남-01-117,성남시 수정구,복정2어린이집,성남수정경찰서,2022-08-25
770,37.463479,127.129128,성남-01-117,성남시 수정구,복정2어린이집,성남수정경찰서,2022-08-25
771,37.442291,127.134726,성남-01-118,성남시 수정구,아이세상어린이집,성남수정경찰서,2022-09-02
772,37.442018,127.158655,성남-01-120,성남시 중원구,중앙동어린이집,성남중원경찰서,2022-08-22
773,37.442441,127.157727,성남-01-120,성남시 중원구,중앙동어린이집,성남중원경찰서,2022-08-22
774,37.442651,127.156843,성남-01-120,성남시 중원구,중앙동어린이집,성남중원경찰서,2022-08-22
775,37.442641,127.156348,성남-01-120,성남시 중원구,중앙동어린이집,성남중원경찰서,2022-08-22
776,37.442627,127.156321,성남-01-120,성남시 중원구,중앙동어린이집,성남중원경찰서,2022-08-22
777,37.448398,127.163185,성남-01-121,성남시 중원구,금광2어린이집,성남중원경찰서,2022-08-26
778,37.427661,127.149578,성남-01-122,성남시 중원구,하대원어린이집,성남중원경찰서,2022-09-01
779,37.369131,127.142764,성남-01-124,성남시 분당구,분당동어린이집,분당경찰서,2022-08-17
780,37.368765,127.143348,성남-01-124,성남시 분당구,분당동어린이집,분당경찰서,2022-08-17
781,37.368823,127.143862,성남-01-124,성남시 분당구,분당동어린이집,분당경찰서,2022-08-17
782,37.368819,127.143379,성남-01-124,성남시 분당구,분당동어린이집,분당경찰서,2022-08-17
783,37.369166,127.142824,성남-01-124,성남시 분당구,분당동어린이집,분당경찰서,2022-08-17
784,37.386402,127.088509,성남-01-125,성남시 분당구,판교어린이집,분당경찰서,2022-09-01
785,37.386328,127.088511,성남-01-125,성남시 분당구,판교어린이집,분당경찰서,2022-09-01
786,37.386464,127.087255,성남-01-125,성남시 분당구,판교어린이집,분당경찰서,2022-09-01
787,37.386401,127.087221,성남-01-125,성남시 분당구,판교어린이집,분당경찰서,2022-09-01
788,37.382286,127.125773,성남-01-126,성남시 분당구,서현어린이집,분당경찰서,2022-08-22
789,37.382108,127.126021,성남-01-126,성남시 분당구,서현어린이집,분당경찰서,2022-08-22
790,37.381526,127.127183,성남-01-126,성남시 분당구,서현어린이집,분당경찰서,2022-08-22
791,37.370908,127.115139,성남-01-127,성남시 분당구,성남숲어린이집,분당경찰서,2022-08-25
792,37.391389,127.133341,성남-01-128,성남시 분당구,갈보리어린이집,분당경찰서,2022-08-25
793,37.391269,127.133851,성남-01-128,성남시 분당구,갈보리어린이집,분당경찰서,2022-08-25
794,37.391023,127.133648,성남-01-128,성남시 분당구,갈보리어린이집,분당경찰서,2022-08-25
795,37.390702,127.133414,성남-01-128,성남시 분당구,갈보리어린이집,분당경찰서,2022-08-25
796,37.390531,127.133288,성남-01-128,성남시 분당구,갈보리어린이집,분당경찰서,2022-08-25
797,37.390351,127.133065,성남-01-128,성남시 분당구,갈보리어린이집,분당경찰서,2022-08-25
798,37.390627,127.133415,성남-01-128,성남시 분당구,갈보리어린이집,분당경찰서,2022-08-25
799,37.390921,127.133618,성남-01-128,성남시 분당구,갈보리어린이집,분당경찰서,2022-08-25
800,37.391115,127.134317,성남-01-128,성남시 분당구,갈보리어린이집,분당경찰서,2022-08-25
801,37.391429,127.133456,성남-01-128,성남시 분당구,갈보리어린이집,분당경찰서,2022-08-25
802,37.370068,127.095687,성남-01-129,성남시 분당구,푸르니궁내어린이집,분당경찰서,2022-08-31
803,37.370076,127.095856,성남-01-129,성남시 분당구,푸르니궁내어린이집,분당경찰서,2022-08-31
804,37.369955,127.096427,성남-01-129,성남시 분당구,푸르니궁내어린이집,분당경찰서,2022-08-31
805,37.406901,127.123665,성남-01-130,성남시 분당구,더늘사랑어린이집,분당경찰서,2022-08-31
806,37.407255,127.123527,성남-01-130,성남시 분당구,더늘사랑어린이집,분당경찰서,2022-08-31
807,37.405835,127.116232,성남-01-131,성남시 분당구,삼평어린이집,분당경찰서,2022-08-31
808,37.406339,127.116038,성남-01-131,성남시 분당구,삼평어린이집,분당경찰서,2022-08-31
809,37.391152,127.092091,성남-01-132,성남시 분당구,판교제2어린이집,분당경찰서,2022-09-01
810,37.391335,127.091266,성남-01-132,성남시 분당구,판교제2어린이집,분당경찰서,2022-09-01
811,37.391515,127.090361,성남-01-132,성남시 분당구,판교제2어린이집,분당경찰서,2022-09-01
812,37.391609,127.089912,성남-01-132,성남시 분당구,판교제2어린이집,분당경찰서,2022-09-01
813,37.391408,127.090839,성남-01-132,성남시 분당구,판교제2어린이집,분당경찰서,2022-09-01
814,37.391306,127.090763,성남-01-132,성남시 분당구,판교제2어린이집,분당경찰서,2022-09-01
815,37.391284,127.090825,성남-01-132,성남시 분당구,판교제2어린이집,분당경찰서,2022-09-01
816,37.379223,127.114539,성남-01-133,성남시 분당구,수내동어린이집,분당경찰서,2022-08-26
817,37.344802,127.112007,성남-01-134,성남시 분당구,구미동어린이집,분당경찰서,2022-08-22
818,37.344574,127.112089,성남-01-134,성남시 분당구,구미동어린이집,분당경찰서,2022-08-22
819,37.406434,127.152475,성남-01-135,성남시 분당구,야탑보듬이나눔이어린이집,분당경찰서,2022-08-22
820,37.406271,127.151899,성남-01-135,성남시 분당구,야탑보듬이나눔이어린이집,분당경찰서,2022-08-22
821,37.449626,127.158231,성남-01-136,성남시 수정구,예림어린이집,성남수정경찰서,2022-08-29
822,37.449454,127.158179,성남-01-136,성남시 수정구,예림어린이집,성남수정경찰서,2022-08-29
823,37.450661,127.151719,성남-01-137,성남시 수정구,성남혜은학교,성남수정경찰서,2022-08-17
824,37.450474,127.151814,성남-01-137,성남시 수정구,성남혜은학교,성남수정경찰서,2022-08-17
825,37.450021,127.152398,성남-01-137,성남시 수정구,성남혜은학교,성남수정경찰서,2022-08-17
826,37.450264,127.152275,성남-01-137,성남시 수정구,성남혜은학교,성남수정경찰서,2022-08-17
827,37.450167,127.152845,성남-01-137,성남시 수정구,성남혜은학교,성남수정경찰서,2022-08-17
828,37.450551,127.153261,성남-01-137,성남시 수정구,성남혜은학교,성남수정경찰서,2022-08-17
829,37.449763,127.152915,성남-01-137,성남시 수정구,성남혜은학교,성남수정경찰서,2022-08-17
830,37.449235,127.153521,성남-01-137,성남시 수정구,성남혜은학교,성남수정경찰서,2022-08-17
831,37.409078,127.143441,성남-01-138,성남시 분당구,성은학교,분당경찰서,2022-09-07
832,37.408414,127.143051,성남-01-138,성남시 분당구,성은학교,분당경찰서,2022-09-07
833,37.409114,127.143673,성남-01-138,성남시 분당구,성은학교,분당경찰서,2022-09-07
