"35-39세","수진1동",559,336,223
"35-39세","수진2동",760,426,334
"35-39세","단대동",919,483,436
"35-39세","산성동",240,125,115
"35-39세","양지동",396,222,174
"35-39세","복정동",903,558,345
"35-39세","위례동",3741,1773,1968
"35-39세","신촌동",376,194,182
"35-39세","고등동",1286,637,649
"35-39세","시흥동",265,158,107
"35-39세","중원구",14564,7862,6702
"35-39세","성남동",2231,1303,928
"35-39세","중앙동",1466,763,703
"35-39세","금광1동",2442,1269,1173
"35-39세","금광2동",1482,794,688
"35-39세","은행1동",560,308,252
"35-39세","은행2동",1152,633,519
"35-39세","상대원1동",1577,912,665
"35-39세","상대원2동",135,71,64
"35-39세","상대원3동",606,354,252
"35-39세","하대원동",1189,618,571
"35-39세","도촌동",1724,837,887
"35-39세","분당구",32510,15496,17014
"35-39세","분당동",1471,710,761
"35-39세","수내1동",1059,493,566
"35-39세","수내2동",463,168,295
"35-39세","수내3동",633,309,324
"35-39세","정자동",933,479,454
"35-39세","정자1동",1986,870,1116
"35-39세","정자2동",1157,582,575
"35-39세","정자3동",1122,520,602
"35-39세","서현1동",1916,904,1012
"35-39세","서현2동",1052,517,535
"35-39세","이매1동",1698,820,878
"35-39세","이매2동",682,296,386
"35-39세","야탑1동",1236,627,609
"35-39세","야탑2동",951,430,521
"35-39세","야탑3동",2146,1156,990
"35-39세","금곡동",1977,959,1018
"35-39세","구미동",1845,919,926
"35-39세","구미1동",1216,637,579
"35-39세","판교동",1920,821,1099
"35-39세","삼평동",1815,818,997
"35-39세","백현동",1653,779,874
"35-39세","운중동",3579,1682,1897
"40-44세","성남시",72929,36419,36510
"40-44세","수정구",17997,9526,8471
"40-44세","신흥1동",797,457,340
"40-44세","신흥2동",2815,1467,1348
"40-44세","신흥3동",692,403,289
"40-44세","태평1동",864,480,384
"40-44세","태평2동",871,487,384
"40-44세","태평3동",737,399,338
"40-44세","태평4동",696,363,333
"40-44세","수진1동",604,366,238
"40-44세","수진2동",877,459,418
"40-44세","단대동",1072,551,521
"40-44세","산성동",312,168,144
"40-44세","양지동",574,303,271
"40-44세","복정동",882,522,360
"40-44세","위례동",4504,2187,2317
"40-44세","신촌동",348,193,155
"40-44세","고등동",1106,586,520
"40-44세","시흥동",246,135,111
"40-44세","중원구",15674,8329,7345
"40-44세","성남동",2168,1181,987
"40-44세","중앙동",1562,848,714
"40-44세","금광1동",2181,1203,978
"40-44세","금광2동",1731,894,837
"40-44세","은행1동",588,293,295
"40-44세","은행2동",1289,683,606
"40-44세","상대원1동",1728,951,777
"40-44세","상대원2동",189,99,90
"40-44세","상대원3동",685,393,292
"40-44세","하대원동",1230,660,570
"40-44세","도촌동",2323,1124,1199
"40-44세","분당구",39258,18564,20694
"40-44세","분당동",1812,851,961
"40-44세","수내1동",1649,733,916
"40-44세","수내2동",1152,519,633
"40-44세","수내3동",1169,499,670
"40-44세","정자동",1114,601,513
"40-44세","정자1동",2541,1119,1422
"40-44세","정자2동",1084,528,556
"40-44세","정자3동",1454,686,768
"40-44세","서현1동",2546,1173,1373
"40-44세","서현2동",1286,635,651
"40-44세","이매1동",1984,937,1047
"40-44세","이매2동",927,419,508
"40-44세","야탑1동",1273,617,656
"40-44세","야탑2동",1163,521,642
"40-44세","야탑3동",1999,1079,920
"40-44세","금곡동",1999,948,1051
"40-44세","구미동",1995,952,1043
"40-44세","구미1동",1154,534,620
"40-44세","판교동",2647,1213,1434
"40-44세","삼평동",2317,1132,1185
"40-44세","백현동",2179,1034,1145
"40-44세","운중동",3814,1834,1980
"45-49세","성남시",70626,34876,35750
"45-49세","수정구",16571,8737,7834
"45-49세","신흥1동",853,520,333
"45-49세","신흥2동",2107,1056,1051
"45-49세","신흥3동",753,426,327
"45-49세","태평1동",867,483,384
"45-49세","태평2동",889,472,417
"45-49세","태평3동",778,397,381
"45-49세","태평4동",782,418,364
"45-49세","수진1동",652,364,288
"45-49세","수진2동",977,502,475
"45-49세","단대동",998,522,476
"45-49세","산성동",330,178,152
"45-49세","양지동",704,340,364
"45-49세","복정동",793,473,320
"45-49세","위례동",3820,1937,1883
"45-49세","신촌동",304,161,143
"45-49세","고등동",774,386,388
"45-49세","시흥동",190,102,88
"45-49세","중원구",14290,7413,6877
"45-49세","성남동",2079,1149,930
"45-49세","중앙동",1235,646,589
"45-49세","금광1동",1234,644,590
"45-49세","금광2동",1688,865,823
"45-49세","은행1동",569,273,296
"45-49세","은행2동",1394,712,682
"45-49세","상대원1동",1548,852,696
"45-49세","상대원2동",200,106,94
"45-49세","상대원3동",776,416,360
"45-49세","하대원동",1301,661,640
"45-49세","도촌동",2266,1089,1177
"45-49세","분당구",39765,18726,21039
"45-49세","분당동",1985,939,1046
"45-49세","수내1동",1803,826,977
"45-49세","수내2동",1296,623,673
"45-49세","수내3동",1576,736,840
"45-49세","정자동",1071,506,565
"45-49세","정자1동",2887,1326,1561
"45-49세","정자2동",1068,492,576
"45-49세","정자3동",1446,680,766
"45-49세","서현1동",2833,1301,1532
"45-49세","서현2동",1478,675,803
"45-49세","이매1동",2094,958,1136
"45-49세","이매2동",1087,484,603
"45-49세","야탑1동",1123,563,560
"45-49세","야탑2동",1288,583,705
"45-49세","야탑3동",1699,835,864
"45-49세","금곡동",1887,884,1003
"45-49세","구미동",2020,963,1057
"45-49세","구미1동",1192,580,612
"45-49세","판교동",2709,1273,1436
"45-49세","삼평동",1991,966,1025
"45-49세","백현동",2091,990,1101
"45-49세","운중동",3141,1543,1598
"50-54세","성남시",80356,39952,40404
"50-54세","수정구",19546,10104,9442
"50-54세","신흥1동",1183,678,505
"50-54세","신흥2동",2419,1095,1324
"50-54세","신흥3동",1033,588,445
"50-54세","태평1동",1090,607,483
"50-54세","태평2동",1191,625,566
"50-54세","태평3동",1080,564,516
"50-54세","태평4동",1067,565,502
"50-54세","수진1동",1037,549,488
"50-54세","수진2동",1168,598,570
"50-54세","단대동",1219,603,616
"50-54세","산성동",431,234,197
"50-54세","양지동",850,450,400
"50-54세","복정동",843,518,325
"50-54세","위례동",3564,1756,1808
"50-54세","신촌동",350,183,167
"50-54세","고등동",818,382,436
"50-54세","시흥동",203,109,94
"50-54세","중원구",17257,8951,8306
"50-54세","성남동",2566,1389,1177
"50-54세","중앙동",1380,756,624
"50-54세","금광1동",1279,618,661
"50-54세","금광2동",2094,1074,1020
"50-54세","은행1동",849,449,400
"50-54세","은행2동",1949,977,972
"50-54세","상대원1동",2080,1138,942
"50-54세","상대원2동",266,150,116
"50-54세","상대원3동",966,525,441
"50-54세","하대원동",1588,785,803
"50-54세","도촌동",2240,1090,1150
"50-54세","분당구",43553,20897,22656
"50-54세","분당동",2378,1147,1231
"50-54세","수내1동",1838,902,936
"50-54세","수내2동",1090,567,523
"50-54세","수내3동",1441,758,683
"50-54세","정자동",1243,596,647
"50-54세","정자1동",2952,1407,1545
"50-54세","정자2동",1270,600,670
"50-54세","정자3동",1679,784,895
"50-54세","서현1동",3043,1458,1585
"50-54세","서현2동",1703,802,901
"50-54세","이매1동",2453,1176,1277
"50-54세","이매2동",1325,645,680
"50-54세","야탑1동",1311,609,702
"50-54세","야탑2동",1312,625,687
"50-54세","야탑3동",2068,1018,1050
"50-54세","금곡동",2362,1107,1255
"50-54세","구미동",2457,1126,1331
"50-54세","구미1동",1467,675,792
"50-54세","판교동",2531,1261,1270
"50-54세","삼평동",2022,943,1079
"50-54세","백현동",2396,1122,1274
"50-54세","운중동",3212,1569,1643
"55-59세","성남시",72857,36155,36702
"55-59세","수정구",19376,9887,9489
"55-59세","신흥1동",1141,653,488
"55-59세","신흥2동",2360,1102,1258
"55-59세","신흥3동",1007,581,426
"55-59세","태평1동",1220,650,570
"55-59세","태평2동",1332,663,669
"55-59세","태평3동",1182,611,571
"55-59세","태평4동",1008,512,496
"55-59세","수진1동",1167,650,517
"55-59세","수진2동",1288,657,631
"55-59세","단대동",1247,611,636
"55-59세","산성동",376,178,198
"55-59세","양지동",845,420,425
"55-59세","복정동",703,383,320
"55-59세","위례동",3259,1596,1663
"55-59세","신촌동",226,101,125
"55-59세","고등동",795,405,390
"55-59세","시흥동",220,114,106
"55-59세","중원구",17681,8769,8912
"55-59세","성남동",2592,1357,1235
"55-59세","중앙동",1325,667,658
"55-59세","금광1동",1273,599,674
"55-59세","금광2동",2135,1054,1081
"55-59세","은행1동",832,395,437
"55-59세","은행2동",2034,994,1040
"55-59세","상대원1동",2207,1106,1101
"55-59세","상대원2동",349,200,149
"55-59세","상대원3동",1157,607,550
"55-59세","하대원동",1789,859,930
"55-59세","도촌동",1988,931,1057
"55-59세","분당구",35800,17499,18301
"55-59세","분당동",1950,944,1006
"55-59세","수내1동",1278,655,623
"55-59세","수내2동",636,350,286
"55-59세","수내3동",887,469,418
"55-59세","정자동",971,484,487
"55-59세","정자1동",2147,1104,1043
"55-59세","정자2동",1032,497,535
"55-59세","정자3동",1245,617,628
"55-59세","서현1동",2337,1176,1161
"55-59세","서현2동",1477,693,784
"55-59세","이매1동",1890,932,958
"55-59세","이매2동",1032,504,528
"55-59세","야탑1동",1253,593,660
"55-59세","야탑2동",1130,516,614
"55-59세","야탑3동",2001,908,1093
"55-59세","금곡동",2064,969,1095
"55-59세","구미동",2291,1078,1213
"55-59세","구미1동",1316,621,695
"55-59세","판교동",1905,998,907
"55-59세","삼평동",1933,967,966
"55-59세","백현동",2379,1109,1270
"55-59세","운중동",2646,1315,1331
"60-64세","성남시",69822,34152,35670
"60-64세","수정구",19771,9861,9910
"60-64세","신흥1동",1312,684,628
"60-64세","신흥2동",2333,1078,1255
"60-64세","신흥3동",1105,601,504
"60-64세","태평1동",1266,641,625
"60-64세","태평2동",1261,630,631
"60-64세","태평3동",1221,653,568
"60-64세","태평4동",1020,534,486
"60-64세","수진1동",1246,670,576
"60-64세","수진2동",1478,722,756
"60-64세","단대동",1293,605,688
"60-64세","산성동",404,203,201
"60-64세","양지동",848,415,433
"60-64세","복정동",592,315,277
"60-64세","위례동",3181,1528,1653
"60-64세","신촌동",281,125,156
"60-64세","고등동",695,343,352
"60-64세","시흥동",235,114,121
"60-64세","중원구",18235,8984,9251
"60-64세","성남동",2671,1380,1291
"60-64세","중앙동",1282,668,614
"60-64세","금광1동",1380,632,748
"60-64세","금광2동",2117,1064,1053
"60-64세","은행1동",780,384,396
"60-64세","은행2동",2059,1009,1050
"60-64세","상대원1동",2313,1142,1171
"60-64세","상대원2동",368,196,172
"60-64세","상대원3동",1267,662,605
"60-64세","하대원동",2023,963,1060
"60-64세","도촌동",1975,884,1091
"60-64세","분당구",31816,15307,16509
"60-64세","분당동",1777,834,943
"60-64세","수내1동",934,466,468
"60-64세","수내2동",447,226,221
"60-64세","수내3동",718,354,364
"60-64세","정자동",885,430,455
"60-64세","정자1동",1619,816,803
"60-64세","정자2동",1005,450,555
"60-64세","정자3동",1057,508,549
"60-64세","서현1동",1821,897,924
"60-64세","서현2동",1309,652,657
"60-64세","이매1동",1652,788,864
"60-64세","이매2동",971,483,488
"60-64세","야탑1동",1279,608,671
"60-64세","야탑2동",1151,542,609
"60-64세","야탑3동",2177,973,1204
"60-64세","금곡동",1961,929,1032
"60-64세","구미동",2326,1089,1237
"60-64세","구미1동",1194,566,628
"60-64세","판교동",1557,788,769
"60-64세","삼평동",1578,779,799
"60-64세","백현동",2087,1005,1082
"60-64세","운중동",2311,1124,1187
"65-69세","성남시",59491,29005,30486
"65-69세","수정구",17283,8356,8927
"65-69세","신흥1동",1129,542,587
"65-69세","신흥2동",1968,907,1061
"65-69세","신흥3동",927,474,453
"65-69세","태평1동",1108,548,560
"65-69세","태평2동",1127,551,576
"65-69세","태평3동",1097,551,546
"65-69세","태평4동",871,431,440
"65-69세","수진1동",1146,559,587
"65-69세","수진2동",1340,647,693
"65-69세","단대동",1078,516,562
"65-69세","산성동",365,167,198
"65-69세","양지동",681,322,359
"65-69세","복정동",496,241,255
"65-69세","위례동",2826,1357,1469
"65-69세","신촌동",225,105,120
"65-69세","고등동",645,312,333
"65-69세","시흥동",254,126,128
"65-69세","중원구",15740,7712,8028
"65-69세","성남동",2432,1217,1215
"65-69세","중앙동",1150,552,598
"65-69세","금광1동",1146,546,600
